Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristAbduction
  1.525000000000000e+01, -4.291020469130615e-01,  1.469395857867148e-01,  6.210882782013909e-02,  7.902584131514436e-01, -1.078602787631548e-01,  6.210882782019275e-02, -3.305166293071873e-01,  2.667164928986575e-02,  5.609595866457819e-01,  1.373642124218744e+00,  4.043945902683445e-01,  2.998535483618958e-01,  4.605617441618223e-02
  1.526000000000000e+01, -4.290841963248693e-01,  1.469324909804759e-01,  6.210591403565074e-02,  7.902610442031793e-01, -1.078536965209855e-01,  6.210591403570977e-02, -3.303846890544051e-01,  2.662079413969735e-02,  5.609512488035155e-01,  1.373633619954873e+00,  4.045199919989250e-01,  2.999434430270769e-01,  4.605885479842876e-02
  1.527000000000000e+01, -4.290664919411536e-01,  1.469254340796211e-01,  6.210292990660075e-02,  7.902635077780216e-01, -1.078470819658055e-01,  6.210292990665262e-02, -3.302551771498923e-01,  2.657310080966549e-02,  5.609423109723451e-01,  1.373626211604952e+00,  4.046375711547654e-01,  3.000311157078575e-01,  4.606112320226784e-02
  1.528000000000000e+01, -4.290490251119690e-01,  1.469184543640940e-01,  6.209990421649564e-02,  7.902658118709597e-01, -1.078404814585356e-01,  6.209990421654394e-02, -3.301285705260035e-01,  2.652858007093580e-02,  5.609329141364514e-01,  1.373619803865009e+00,  4.047476149533430e-01,  3.001158888410169e-01,  4.606302365361133e-02
  1.529000000000000e+01, -4.290318874096343e-01,  1.469115913284231e-01,  6.209686637191962e-02,  7.902679653573644e-01, -1.078339419819321e-01,  6.209686637196613e-02, -3.300053393369153e-01,  2.648721799392394e-02,  5.609232035595408e-01,  1.373614308067904e+00,  4.048504169009591e-01,  3.001970921709405e-01,  4.606460356040357e-02
  1.530000000000000e+01, -4.290151693518789e-01,  1.469048840816962e-01,  6.209384576231913e-02,  7.902699775131093e-01, -1.078275102751518e-01,  6.209384576236207e-02, -3.298859436932391e-01,  2.644898042579097e-02,  5.609133251277956e-01,  1.373609644359220e+00,  4.049462683170735e-01,  3.002740915724360e-01,  4.606591453606904e-02
  1.531000000000000e+01, -4.289989589754584e-01,  1.468983706788325e-01,  6.209087105215874e-02,  7.902718574897247e-01, -1.078212318735725e-01,  6.209087105219453e-02, -3.297708299098816e-01,  2.641381526454485e-02,  5.609034213162812e-01,  1.373605742171319e+00,  4.050354422298505e-01,  3.003463193993452e-01,  4.606701152749595e-02
  1.532000000000000e+01, -4.289833410014979e-01,  1.468920877285327e-01,  6.208796976345574e-02,  7.902736140018424e-01, -1.078151505436746e-01,  6.208796976348974e-02, -3.296604283597697e-01,  2.638165245311174e-02,  5.608936288042312e-01,  1.373602539989641e+00,  4.051181823055337e-01,  3.004133033353402e-01,  4.606794970982883e-02
  1.533000000000000e+01, -4.289683809766629e-01,  1.468860721703646e-01,  6.208520339878738e-02,  7.902753159983871e-01, -1.078093368885760e-01,  6.208520339885538e-02, -3.295544972717830e-01,  2.635147723805212e-02,  5.608843383310068e-01,  1.373599485243487e+00,  4.051965397431469e-01,  3.004737267091924e-01,  4.606864526706047e-02
  1.534000000000000e+01, -4.289541888098570e-01,  1.468803534204988e-01,  6.208252329765800e-02,  7.902768442859842e-01, -1.078037706100232e-01,  6.208252329770811e-02, -3.294548007319991e-01,  2.632511986751169e-02,  5.608751293147899e-01,  1.373597572649142e+00,  4.052668796068107e-01,  3.005293950714185e-01,  4.606942354358948e-02
  1.535000000000000e+01, -4.289408172686943e-01,  1.468749638987981e-01,  6.207999148548158e-02,  7.902782737370875e-01, -1.077985199855251e-01,  6.207999148551737e-02, -3.293609652000664e-01,  2.630143025287799e-02,  5.608664050285125e-01,  1.373596198213167e+00,  4.053314724709129e-01,  3.005791492465317e-01,  4.607016707496719e-02
  1.536000000000000e+01, -4.289283298069008e-01,  1.468699306762360e-01,  6.207762694500382e-02,  7.902796083718890e-01, -1.077936163160775e-01,  6.207762694504498e-02, -3.292733362202049e-01,  2.628031333455076e-02,  5.608582563336377e-01,  1.373595329809530e+00,  4.053904737672426e-01,  3.006230783253421e-01,  4.607090539311925e-02
  1.537000000000000e+01, -4.289167773152603e-01,  1.468652755221938e-01,  6.207544516932263e-02,  7.902808518357964e-01, -1.077890849550094e-01,  6.207544516935664e-02, -3.291921870492940e-01,  2.626164950917410e-02,  5.608507580233717e-01,  1.373594919259891e+00,  4.054440956346748e-01,  3.006613498496493e-01,  4.607165850592196e-02
  1.538000000000000e+01, -4.289061977064711e-01,  1.468610144564810e-01,  6.207345677388167e-02,  7.902820054172635e-01, -1.077849439479250e-01,  6.207345677390137e-02, -3.291177344645715e-01,  2.624532132853529e-02,  5.608439592689083e-01,  1.373594916379064e+00,  4.054925357685592e-01,  3.006942175931648e-01,  4.607244151252586e-02
  1.539000000000000e+01, -4.288966162785665e-01,  1.468571580221509e-01,  6.207166815532273e-02,  7.902830689206902e-01, -1.077812047138034e-01,  6.207166815534063e-02, -3.290501328870585e-01,  2.623120686342827e-02,  5.608378880351690e-01,  1.373595267108442e+00,  4.055359877317865e-01,  3.007220038331733e-01,  4.607326296331694e-02
  1.540000000000000e+01, -4.288880767519573e-01,  1.468537185817136e-01,  6.207006303748009e-02,  7.902839997099469e-01, -1.077778620021026e-01,  6.207006303753736e-02, -3.289900399452179e-01,  2.621978072556918e-02,  5.608323988868930e-01,  1.373596273209034e+00,  4.055730297708735e-01,  3.007458993928793e-01,  4.607422514108828e-02
  1.541000000000000e+01, -4.288805193140742e-01,  1.468506831137086e-01,  6.206868182657904e-02,  7.902848842227779e-01, -1.077749396045200e-01,  6.206868182663094e-02, -3.289362963946254e-01,  2.620964306894327e-02,  5.608278194994178e-01,  1.373597127199350e+00,  4.056072178398314e-01,  3.007645989627101e-01,  4.607511264799297e-02
  1.542000000000000e+01, -4.288739651639868e-01,  1.468480544311292e-01,  6.206750178129535e-02,  7.902856788206668e-01, -1.077724214122104e-01,  6.206750178134009e-02, -3.288894333091759e-01,  2.620125443749070e-02,  5.608239741286251e-01,  1.373598132036151e+00,  4.056370676015444e-01,  3.007793506482623e-01,  4.607601678696593e-02
  1.543000000000000e+01, -4.288683756620282e-01,  1.468458241027211e-01,  6.206654891418256e-02,  7.902864392059845e-01, -1.077703227137026e-01,  6.206654891424342e-02, -3.288487030796148e-01,  2.619352792549975e-02,  5.608210738205817e-01,  1.373598742954216e+00,  4.056643144305684e-01,  3.007897298335629e-01,  4.607679583554195e-02
  1.544000000000000e+01, -4.288637836610824e-01,  1.468439868762457e-01,  6.206574313295582e-02,  7.902870283541314e-01, -1.077685775556581e-01,  6.206574313298983e-02, -3.288155698652211e-01,  2.618845674275174e-02,  5.608185283041437e-01,  1.373599996919998e+00,  4.056852697677242e-01,  3.007981739922383e-01,  4.607770893004735e-02
  1.545000000000000e+01, -4.288600609863010e-01,  1.468425008249348e-01,  6.206510560042883e-02,  7.902875302520206e-01, -1.077671771195490e-01,  6.206510560043777e-02, -3.287884848104365e-01,  2.618451107324123e-02,  5.608165759564542e-01,  1.373601158067375e+00,  4.057026274962008e-01,  3.008041087007418e-01,  4.607855358220552e-02
  1.546000000000000e+01, -4.288570120637544e-01,  1.468412811867170e-01,  6.206457159520919e-02,  7.902879229631976e-01, -1.077660193036261e-01,  6.206457159525752e-02, -3.287664712955238e-01,  2.618184964904666e-02,  5.608148928941712e-01,  1.373602559322737e+00,  4.057154368616451e-01,  3.008092850070063e-01,  4.607943097198159e-02
