Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
  9.590000000000000e+00, -3.728848479500159e-01,  1.238647441352652e-01,  5.005185181071085e-02,  7.928501865431430e-01, -8.362744365493047e-02,  5.005185181085287e-02,  3.624296077100997e-02, -3.602750839314912e-02,  5.105213711563105e-01,  1.556147717661052e+00,  6.257257528063971e-01, -6.767292719285271e-01, -5.065290143074152e-02
  9.600000000000000e+00, -3.728279836643651e-01,  1.238399589581887e-01,  5.003362484286684e-02,  7.928418295742050e-01, -8.359634750705824e-02,  5.003362484274919e-02,  3.651757328238969e-02, -3.613918290133800e-02,  5.104225662786359e-01,  1.556040968596487e+00,  6.261132038811835e-01, -6.771694365062607e-01, -5.062709800831475e-02
  9.609999999999999e+00, -3.727651382014543e-01,  1.238126334151610e-01,  5.001378421000190e-02,  7.928330786854653e-01, -8.356226591775862e-02,  5.001378421017512e-02,  3.682551446716897e-02, -3.624356459195507e-02,  5.103155723778893e-01,  1.555938555824528e+00,  6.266393519410759e-01, -6.777405539574545e-01, -5.059129910116485e-02
  9.620000000000001e+00, -3.726972790876376e-01,  1.237830759773826e-01,  4.999212724606397e-02,  7.928232490309205e-01, -8.352524100883829e-02,  4.999212724623282e-02,  3.715455830830194e-02, -3.636788413503508e-02,  5.101983250503833e-01,  1.555830326503477e+00,  6.271419741664178e-01, -6.782960953910052e-01, -5.055522380743711e-02
  9.630000000000001e+00, -3.726237629043637e-01,  1.237510292989847e-01,  4.996855289625479e-02,  7.928124142733188e-01, -8.348501989056722e-02,  4.996855289642594e-02,  3.750935278760270e-02, -3.650611574102872e-02,  5.100704703170668e-01,  1.555718453549995e+00,  6.276631107737071e-01, -6.788743263552439e-01, -5.051625533350082e-02
  9.640000000000001e+00, -3.725442597976128e-01,  1.237163508938071e-01,  4.994296183661159e-02,  7.928005348555172e-01, -8.344142734713111e-02,  4.994296183680951e-02,  3.789157662389830e-02, -3.665774162477217e-02,  5.099314775651482e-01,  1.555603073169787e+00,  6.282105431814573e-01, -6.794824704713291e-01, -5.047385395858959e-02
  9.650000000000000e+00, -3.724584635740099e-01,  1.236789044811946e-01,  4.991524380076989e-02,  7.927875446420439e-01, -8.339428339343180e-02,  4.991524380098795e-02,  3.830252029858117e-02, -3.682317662804613e-02,  5.097807214405322e-01,  1.555483938884074e+00,  6.287866322576509e-01, -6.801228802422050e-01, -5.042781327337581e-02
  9.660000000000000e+00, -3.723660673421542e-01,  1.236385527744579e-01,  4.988528521545098e-02,  7.927733721934437e-01, -8.334340458578549e-02,  4.988528521570035e-02,  3.874343085226117e-02, -3.700298667751185e-02,  5.096175521641386e-01,  1.555360722145811e+00,  6.293929663666485e-01, -6.807972314225167e-01, -5.037798021628188e-02
  9.670000000000000e+00, -3.722667605716634e-01,  1.235951567491309e-01,  4.985297076064881e-02,  7.927579443423325e-01, -8.328860477202249e-02,  4.985297076091617e-02,  3.921556278234095e-02, -3.719776395514559e-02,  5.094413086173942e-01,  1.555233063272941e+00,  6.300311005338572e-01, -6.815071874633702e-01, -5.032421037714746e-02
  9.680000000000000e+00, -3.721602301599979e-01,  1.235485762356168e-01,  4.981818429989632e-02,  7.927411872741862e-01, -8.322969621740439e-02,  4.981818430019953e-02,  3.972018140562761e-02, -3.740810610337204e-02,  5.092513244179999e-01,  1.555100582874525e+00,  6.307026716550913e-01, -6.822544969232346e-01, -5.026636153538634e-02
  9.690000000000000e+00, -3.720461625431672e-01,  1.234986709096075e-01,  4.978080988576014e-02,  7.927230273440047e-01, -8.316649105559137e-02,  4.978080988610373e-02,  4.025855736396355e-02, -3.763461167415977e-02,  5.090469339173329e-01,  1.554962886287564e+00,  6.314094039215146e-01, -6.830409886612200e-01, -5.020429383425109e-02
