Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
  1.176000000000000e+01, -2.976215035763247e-01,  8.417892154010365e-02, -3.197677492190177e-03,  7.304466469120434e-01, -1.099549175946146e-02, -3.197677492224897e-03, -5.928562526519299e-02, -4.255706847539829e-02,  1.521462690827142e-01,  5.591044062600583e-01,  2.396981026845586e-01,  4.058035838949470e-01,  5.528673944945067e-02
  1.177000000000000e+01, -2.976085816650000e-01,  8.417484166114408e-02, -3.194441613136401e-03,  7.304556459260401e-01, -1.099522618670012e-02, -3.194441613066891e-03, -5.911967587630640e-02, -4.307242669789951e-02,  1.521751617082330e-01,  5.603098923286993e-01,  2.404691755910861e-01,  4.050420375420187e-01,  5.518347540586295e-02
  1.178000000000000e+01, -2.975941607863260e-01,  8.416994975015846e-02, -3.192322793266716e-03,  7.304632300402599e-01, -1.099337752965868e-02, -3.192322793162382e-03, -5.895707234365410e-02, -4.362986055446071e-02,  1.521962011515655e-01,  5.616314444698166e-01,  2.412581660576470e-01,  4.042471356304060e-01,  5.506953033090003e-02
  1.179000000000000e+01, -2.975785349683874e-01,  8.416438401585657e-02, -3.191194744306877e-03,  7.304695237980341e-01, -1.099015974945550e-02, -3.191194744306877e-03, -5.879856410129514e-02, -4.423051572391238e-02,  1.522102307846048e-01,  5.630730325199217e-01,  2.420646655961344e-01,  4.034192429718311e-01,  5.494468014763916e-02
  1.180000000000000e+01, -2.975620313674443e-01,  8.415829894257665e-02, -3.190913852616726e-03,  7.304746708922455e-01, -1.098581413359256e-02, -3.190913852721106e-03, -5.864493808697091e-02, -4.487544957399857e-02,  1.522182122756673e-01,  5.646383537214846e-01,  2.428881733152190e-01,  4.025588237009572e-01,  5.480874333435415e-02
  1.181000000000000e+01, -2.975450092187311e-01,  8.415186482000725e-02, -3.191319531707214e-03,  7.304788338886924e-01, -1.098060863922279e-02, -3.191319531672425e-03, -5.849701454028300e-02, -4.556561171329170e-02,  1.522212233375014e-01,  5.663307865993242e-01,  2.437280864065037e-01,  4.016664282397919e-01,  5.466158862998506e-02
  1.182000000000000e+01, -2.975278584745883e-01,  8.414526712053649e-02, -3.192234732157544e-03,  7.304821937774719e-01, -1.097483698377344e-02, -3.192234732192323e-03, -5.835564236424284e-02, -4.630181927927076e-02,  1.522204543997843e-01,  5.681533406739513e-01,  2.445837016906228e-01,  4.007426850941802e-01,  5.450314410785420e-02
  1.183000000000000e+01, -2.975109979859407e-01,  8.413870568178772e-02, -3.193466560984301e-03,  7.304849494744612e-01, -1.096881749468825e-02, -3.193466560810474e-03, -5.822169199946869e-02, -4.708473300924316e-02,  1.522172046280134e-01,  5.701085976685257e-01,  2.454542252529387e-01,  3.997882972637536e-01,  5.433340555880722e-02
  1.184000000000000e+01, -2.974948727095855e-01,  8.413239344027734e-02, -3.194807276915514e-03,  7.304873169750727e-01, -1.096289129067118e-02, -3.194807276846012e-03, -5.809604521268996e-02, -4.791484075975181e-02,  1.522128754469631e-01,  5.721986444931617e-01,  2.463387732012519e-01,  3.988040441562319e-01,  5.415244029860827e-02
  1.185000000000000e+01, -2.974801405794291e-01,  8.412664588690877e-02, -3.195946928385006e-03,  7.304896202677621e-01, -1.095756566852057e-02, -3.195946928350268e-03, -5.797996357904056e-02, -4.879068049797810e-02,  1.522095600105503e-01,  5.744241791901911e-01,  2.472452990046398e-01,  3.978015274525832e-01,  5.395907602687995e-02
