Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  1.151000000000000e+01, -8.384408639982940e-02,  3.059909199846689e-02, -5.220524432579067e-02, -5.564596478316706e-02, -7.034275572123385e-03,  1.730197393073536e-01
  1.152000000000000e+01, -8.372911360827096e-02,  3.063507810808108e-02, -5.208089127922141e-02, -5.561005223333989e-02, -7.060886072602444e-03,  1.731667676790488e-01
  1.153000000000000e+01, -8.359261198427934e-02,  3.067760658072638e-02, -5.195836972423481e-02, -5.556739752169414e-02, -7.087895614961592e-03,  1.733233484922511e-01
  1.154000000000000e+01, -8.342717014823432e-02,  3.072894779822843e-02, -5.183867138366478e-02, -5.551562359889784e-02, -7.115338566096421e-03,  1.734922817305074e-01
  1.155000000000000e+01, -8.322848696850001e-02,  3.079035347280068e-02, -5.172270190734541e-02, -5.545343662871732e-02, -7.143164147626560e-03,  1.736746825102311e-01
  1.156000000000000e+01, -8.299495366019771e-02,  3.086224527651682e-02, -5.161104997668112e-02, -5.538039318153699e-02, -7.171281298005805e-03,  1.738704748995386e-01
  1.157000000000000e+01, -8.272376851652290e-02,  3.094538581202189e-02, -5.150438893816500e-02, -5.529568429614660e-02, -7.199615794632626e-03,  1.740800107003156e-01
  1.158000000000000e+01, -8.241199589348557e-02,  3.104055217704804e-02, -5.140337111754933e-02, -5.519847271159668e-02, -7.228090614785858e-03,  1.743036135701930e-01
  1.159000000000000e+01, -8.205656804479454e-02,  3.114853953333085e-02, -5.130862937871650e-02, -5.508789932490965e-02, -7.256622785349610e-03,  1.745415726742597e-01
  1.160000000000000e+01, -8.165429205908808e-02,  3.127016547559780e-02, -5.122078355572222e-02, -5.496308988752681e-02, -7.285121031885587e-03,  1.747941421324538e-01
  1.161000000000000e+01, -8.120185498799201e-02,  3.140626653550371e-02, -5.114044582193052e-02, -5.482315748701772e-02, -7.313486845479342e-03,  1.750615407518613e-01
  1.162000000000000e+01, -8.069582138931260e-02,  3.155768300390083e-02, -5.106822602237171e-02, -5.466720368645319e-02, -7.341613649593172e-03,  1.753439522324227e-01
  1.163000000000000e+01, -8.013263177594283e-02,  3.172524509100105e-02, -5.100473835820719e-02, -5.449432233886142e-02, -7.369381290806969e-03,  1.756415254669351e-01
  1.164000000000000e+01, -7.950861144607566e-02,  3.190976943314427e-02, -5.095060262495793e-02, -5.430360549730735e-02, -7.396649071374068e-03,  1.759543696611753e-01
  1.165000000000000e+01, -7.881998460358439e-02,  3.211205776325365e-02, -5.090643917649202e-02, -5.409414960387088e-02, -7.423250087802208e-03,  1.762825472368615e-01
  1.166000000000000e+01, -7.806288455727534e-02,  3.233289154019392e-02, -5.087286380920412e-02, -5.386506020926159e-02, -7.448990744977534e-03,  1.766260682634476e-01
  1.167000000000000e+01, -7.723335785281900e-02,  3.257302321371114e-02, -5.085048680534650e-02, -5.361545237641123e-02, -7.473658222357396e-03,  1.769848853874177e-01
  1.168000000000000e+01, -7.632736721570448e-02,  3.283316405028658e-02, -5.083992140966209e-02, -5.334444767094187e-02, -7.497029545253398e-03,  1.773588947030740e-01
  1.169000000000000e+01, -7.534080265978117e-02,  3.311397241127279e-02, -5.084179950826873e-02, -5.305117701847732e-02, -7.518872362971237e-03,  1.777479415125611e-01
  1.170000000000000e+01, -7.426950462130467e-02,  3.341604724736169e-02, -5.085677706121473e-02, -5.273479560280361e-02, -7.538937082621221e-03,  1.781518158646931e-01
  1.171000000000000e+01, -7.310929281573036e-02,  3.373992379002355e-02, -5.088552031515167e-02, -5.239450199590349e-02, -7.556948007287210e-03,  1.785702314080849e-01
  1.172000000000000e+01, -7.185599339426567e-02,  3.408606611063036e-02, -5.092869431956896e-02, -5.202955115505994e-02, -7.572597555428650e-03,  1.790028036488997e-01
  1.173000000000000e+01, -7.050546591833520e-02,  3.445485582708629e-02, -5.098697407064596e-02, -5.163926170401821e-02, -7.585542220743068e-03,  1.794490439885276e-01
  1.174000000000000e+01, -6.905363881284875e-02,  3.484658055028711e-02, -5.106106072088857e-02, -5.122302450842824e-02, -7.595399762766165e-03,  1.799083567777326e-01
  1.175000000000000e+01, -6.749655720642943e-02,  3.526142838482604e-02, -5.115168272863850e-02, -5.078031616542856e-02, -7.601749319207999e-03,  1.803800249603643e-01
  1.176000000000000e+01, -6.583043895856766e-02,  3.569948903850251e-02, -5.125959424144398e-02, -5.031071584483993e-02, -7.604134188726621e-03,  1.808632008320698e-01
  1.177000000000000e+01, -6.405173155796806e-02,  3.616074800748592e-02, -5.138558414815191e-02, -4.981392186749096e-02, -7.602062845138474e-03,  1.813569122605512e-01
  1.178000000000000e+01, -6.215716523417603e-02,  3.664506416190050e-02, -5.153048812292104e-02, -4.928976681554279e-02, -7.595002964652691e-03,  1.818600671487899e-01
  1.179000000000000e+01, -6.014380089077615e-02,  3.715214132700417e-02, -5.169520419181966e-02, -4.873823212650064e-02, -7.582367610321309e-03,  1.823714534975003e-01
  1.180000000000000e+01, -5.800906963146671e-02,  3.768150510947654e-02, -5.188073188252353e-02, -4.815945815671103e-02, -7.563500051894431e-03,  1.828897546128451e-01
  1.181000000000000e+01, -5.575080563157366e-02,  3.823248464239026e-02, -5.208823039563486e-02, -4.755374738573361e-02, -7.537666398323101e-03,  1.834135774535021e-01
  1.182000000000000e+01, -5.336728176506204e-02,  3.880419918069800e-02, -5.231905773513561e-02, -4.692156915282741e-02, -7.504057924383615e-03,  1.839414671085637e-01
  1.183000000000000e+01, -5.085725308620961e-02,  3.939555259237415e-02, -5.257476715782729e-02, -4.626357433642033e-02, -7.461799436744606e-03,  1.844718871648868e-01
  1.184000000000000e+01, -4.822000768660469e-02,  4.000523565676350e-02, -5.285706888055718e-02, -4.558061957904030e-02, -7.409960703723757e-03,  1.850031669669356e-01
  1.185000000000000e+01, -4.545391713943710e-02,  4.063162994728575e-02, -5.316830924728824e-02, -4.487361985525575e-02, -7.347447152668156e-03,  1.855348949816981e-01
  1.186000000000000e+01, -4.256249241999625e-02,  4.127321345386181e-02, -5.350936099004555e-02, -4.414425194180940e-02, -7.273465620369174e-03,  1.860620937307736e-01
  1.187000000000000e+01, -3.954537242242678e-02,  4.192796921546016e-02, -5.388273135661292e-02, -4.339391146665423e-02, -7.186853555178151e-03,  1.865838665850484e-01
  1.188000000000000e+01, -3.640435648790295e-02,  4.259378236077427e-02, -5.429047205718579e-02, -4.262441140281337e-02, -7.086525696582038e-03,  1.870976495663084e-01
  1.189000000000000e+01, -3.314191093469954e-02,  4.326836232602593e-02, -5.473465761417380e-02, -4.183780820285747e-02, -6.971388760689262e-03,  1.876006329640967e-01
  1.190000000000000e+01, -2.976116250089297e-02,  4.394926366636032e-02, -5.521734526679921e-02, -4.103640054607277e-02, -6.840358876379580e-03,  1.880897599230918e-01
  1.191000000000000e+01, -2.626587707128654e-02,  4.463390467062989e-02, -5.574055278515123e-02, -4.022271750064237e-02, -6.692372180526506e-03,  1.885617420456354e-01
