Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  6.780000000000000e+00,  7.961254251613563e-01,  6.658429045348724e-02, -7.893288761400717e-02,  1.213609052519157e+00, -6.141214968198860e-03, -1.783907668008089e-01
  6.790000000000000e+00,  7.965112291174932e-01,  6.681660161643155e-02, -7.911741331314727e-02,  1.213778662215744e+00, -6.267487569240315e-03, -1.784901627941915e-01
  6.800000000000000e+00,  7.969070621626371e-01,  6.705167335518203e-02, -7.930636483482796e-02,  1.213952153591935e+00, -6.396131042347608e-03, -1.785933025553998e-01
  6.810000000000000e+00,  7.973142368601036e-01,  6.728964696435158e-02, -7.950036696903470e-02,  1.214130093543027e+00, -6.527417858690448e-03, -1.787010628013887e-01
  6.820000000000000e+00,  7.977326919310724e-01,  6.753007745672046e-02, -7.969917163527900e-02,  1.214312394318318e+00, -6.661192792996225e-03, -1.788138084331828e-01
  6.830000000000000e+00,  7.981613727640958e-01,  6.777235890714617e-02, -7.990198268890868e-02,  1.214498550902907e+00, -6.797016274002064e-03, -1.789315620774322e-01
  6.840000000000000e+00,  7.985996017746317e-01,  6.801608049235752e-02, -8.010806925091855e-02,  1.214688216567116e+00, -6.934502713297784e-03, -1.790546009663490e-01
  6.850000000000001e+00,  7.990466638614596e-01,  6.826090613883129e-02, -8.031659456344890e-02,  1.214881034602452e+00, -7.073229885948109e-03, -1.791832735901422e-01
  6.860000000000000e+00,  7.995018036434522e-01,  6.850657394505366e-02, -8.052662319524308e-02,  1.215076638387702e+00, -7.212745851223001e-03, -1.793179956079800e-01
  6.870000000000000e+00,  7.999642178121156e-01,  6.875289729241363e-02, -8.073712417833530e-02,  1.215274648330916e+00, -7.352569409046746e-03, -1.794592530998954e-01
  6.880000000000000e+00,  8.004330435503334e-01,  6.899976611371961e-02, -8.094697375415248e-02,  1.215474669255326e+00, -7.492190852400933e-03, -1.796076062581179e-01
  6.890000000000001e+00,  8.009073531900910e-01,  6.924714594345471e-02, -8.115496824999888e-02,  1.215676292240573e+00, -7.631077443926554e-03, -1.797636837588457e-01
  6.900000000000000e+00,  8.013861634637318e-01,  6.949506931991500e-02, -8.135985762913502e-02,  1.215879101215379e+00, -7.768678878887547e-03, -1.799281659199679e-01
  6.910000000000000e+00,  8.018684554628520e-01,  6.974361825294517e-02, -8.156039125185530e-02,  1.216082680015999e+00, -7.904430799339260e-03, -1.801017619367450e-01
  6.920000000000000e+00,  8.023531949453716e-01,  6.999290816367587e-02, -8.175535075843858e-02,  1.216286615027922e+00, -8.037757511912082e-03, -1.802851888822586e-01
  6.930000000000001e+00,  8.028393507697374e-01,  7.024308461511120e-02, -8.194355699696416e-02,  1.216490494375842e+00, -8.168073817527325e-03, -1.804791568028537e-01
  6.940000000000000e+00,  8.033259115809137e-01,  7.049433096899960e-02, -8.212386409437326e-02,  1.216693909530149e+00, -8.294791304347052e-03, -1.806843586052857e-01
  6.950000000000000e+00,  8.038118952593263e-01,  7.074688026404186e-02, -8.229515538288429e-02,  1.216896461413628e+00, -8.417331661183577e-03, -1.809014637131813e-01
  6.960000000000000e+00,  8.042963425987975e-01,  7.100102678172560e-02, -8.245633631038644e-02,  1.217097765674504e+00, -8.535138890800448e-03, -1.811311113386478e-01
  6.970000000000001e+00,  8.047782984165017e-01,  7.125713085453200e-02, -8.260631979546595e-02,  1.217297452012718e+00, -8.647684089577083e-03, -1.813738973017161e-01
  6.980000000000000e+00,  8.052567989345290e-01,  7.151561004171358e-02, -8.274402177068735e-02,  1.217495160321922e+00, -8.754464486006738e-03, -1.816303582562940e-01
  6.990000000000000e+00,  8.057308686840745e-01,  7.177691104154849e-02, -8.286838765553003e-02,  1.217690538382230e+00, -8.855002869726488e-03, -1.819009580861108e-01
  7.000000000000000e+00,  8.061995140956898e-01,  7.204146841479542e-02, -8.297843840494898e-02,  1.217883240708508e+00, -8.948853707599227e-03, -1.821860704593782e-01
  7.010000000000000e+00,  8.066617192064690e-01,  7.230967425776047e-02, -8.307330226105600e-02,  1.218072928695574e+00, -9.035615909428916e-03, -1.824859541363081e-01
  7.020000000000000e+00,  8.071164602667049e-01,  7.258187508614711e-02, -8.315221816749373e-02,  1.218259276071367e+00, -9.114946693748942e-03, -1.828007299666016e-01
  7.030000000000000e+00,  8.075627392777499e-01,  7.285838353875995e-02, -8.321452782173555e-02,  1.218441979922517e+00, -9.186571789267470e-03, -1.831303681723888e-01
  7.040000000000000e+00,  8.079998054919115e-01,  7.313562920518346e-02, -8.325933272262449e-02,  1.218620277170534e+00, -9.250012601410786e-03, -1.834716670191540e-01
  7.050000000000000e+00,  8.084264866324316e-01,  7.342163361771692e-02, -8.328688268113177e-02,  1.218794936285645e+00, -9.305690291475432e-03, -1.838302664115116e-01
  7.060000000000000e+00,  8.088422218931243e-01,  7.371270211115388e-02, -8.329655770113734e-02,  1.218965271590376e+00, -9.353284302502823e-03, -1.842027359932779e-01
  7.070000000000000e+00,  8.092463108637936e-01,  7.400902218841798e-02, -8.328821472377833e-02,  1.219131112107486e+00, -9.392785424318805e-03, -1.845884497417829e-01
  7.080000000000000e+00,  8.096381843796278e-01,  7.431069734215323e-02, -8.326189523914898e-02,  1.219292331071461e+00, -9.424245911932045e-03, -1.849866484179199e-01
  7.090000000000000e+00,  8.100173386527241e-01,  7.461773117165871e-02, -8.321780876714992e-02,  1.219448831144667e+00, -9.447772714919648e-03, -1.853964347346621e-01
  7.100000000000001e+00,  8.103833111504436e-01,  7.492999669960687e-02, -8.315632880631819e-02,  1.219600540672711e+00, -9.463529645652934e-03, -1.858167704093635e-01
  7.110000000000000e+00,  8.107356818336591e-01,  7.524723451569226e-02, -8.307799429988959e-02,  1.219747414816373e+00, -9.471738206269191e-03, -1.862464837405037e-01
  7.120000000000000e+00,  8.110740845977225e-01,  7.556907483117836e-02, -8.298348637425927e-02,  1.219889434876393e+00, -9.472674302641761e-03, -1.866842869046992e-01
  7.130000000000000e+00,  8.113982132863622e-01,  7.589506066041540e-02, -8.287358416060131e-02,  1.220026604237206e+00, -9.466661562539988e-03, -1.871287946466864e-01
  7.140000000000001e+00,  8.117078281476598e-01,  7.622465766053810e-02, -8.274914630387627e-02,  1.220158945906544e+00, -9.454064337148356e-03, -1.875785397688197e-01
  7.150000000000000e+00,  8.120027639527615e-01,  7.655725008579939e-02, -8.261113684982591e-02,  1.220286503345984e+00, -9.435280866500372e-03, -1.880319852425111e-01
