Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
  7.460000000000000e+00, -3.248985645133535e-01,  1.042488574773119e-01,  4.089406799351131e-02,  7.949697930365793e-01, -6.272607800874330e-02,  4.089406799281067e-02,  3.546741326105036e-01, -2.605610446569118e-01,  4.701306983441681e-01,  1.390799890316637e+00,  8.787920697136687e-01, -1.128585402497319e+00, -1.372884540372965e-02
  7.470000000000000e+00, -3.248884916798385e-01,  1.042459448116311e-01,  4.089754816641950e-02,  7.949790445223163e-01, -6.272683791486333e-02,  4.089754816574608e-02,  3.548213468951338e-01, -2.606450770738118e-01,  4.701620738838226e-01,  1.390729378793348e+00,  8.787949700631659e-01, -1.128625017765793e+00, -1.372730224987358e-02
  7.480000000000000e+00, -3.248778990304837e-01,  1.042428241367142e-01,  4.090095242619401e-02,  7.949883485057599e-01, -6.272738811831058e-02,  4.090095242557224e-02,  3.549723095572730e-01, -2.607258366716274e-01,  4.701931601237189e-01,  1.390655187886226e+00,  8.787985904367168e-01, -1.128662736475819e+00, -1.372601380771163e-02
  7.490000000000000e+00, -3.248667843457735e-01,  1.042394939261231e-01,  4.090427762289631e-02,  7.949977005082060e-01, -6.272772496771850e-02,  4.090427762228816e-02,  3.551269940265498e-01, -2.608030730062093e-01,  4.702239347169105e-01,  1.390577402123423e+00,  8.788029356573283e-01, -1.128698657262034e+00, -1.372500703164147e-02
  7.500000000000000e+00, -3.248551462641457e-01,  1.042359525397303e-01,  4.090751870852773e-02,  7.950070925981764e-01, -6.272784318656899e-02,  4.090751870796307e-02,  3.552853370617761e-01, -2.608765630462768e-01,  4.702543606778498e-01,  1.390496128133827e+00,  8.788079998113399e-01, -1.128732870024323e+00, -1.372430558006864e-02
  7.510000000000000e+00, -3.248429838947557e-01,  1.042321980436498e-01,  4.091066856951992e-02,  7.950165132455266e-01, -6.272773560874945e-02,  4.091066856900417e-02,  3.554472398684911e-01, -2.609461130610971e-01,  4.702843853363666e-01,  1.390411491020269e+00,  8.788137701216130e-01, -1.128765455375071e+00, -1.372392990378691e-02
  7.520000000000000e+00, -3.248302960380554e-01,  1.042282277758495e-01,  4.091371737062580e-02,  7.950259464978674e-01, -6.272739233595281e-02,  4.091371737014808e-02,  3.556125655483235e-01, -2.610115617134102e-01,  4.703139358521607e-01,  1.390323629497537e+00,  8.788202269913076e-01, -1.128796488326029e+00, -1.372389732231855e-02
  7.530000000000000e+00, -3.248170810115927e-01,  1.042240382074744e-01,  4.091665222421441e-02,  7.950353714900752e-01, -6.272680037004186e-02,  4.091665222377472e-02,  3.557811357545950e-01, -2.610727812282820e-01,  4.703429168365930e-01,  1.390232691203737e+00,  8.788273390906604e-01, -1.128826039584651e+00, -1.372422153082516e-02
  7.540000000000000e+00, -3.248033380983401e-01,  1.042196256793169e-01,  4.091945809660290e-02,  7.950447634536488e-01, -6.272594487403316e-02,  4.091945809619852e-02,  3.559527307151100e-01, -2.611296747040041e-01,  4.703712163487888e-01,  1.390138829794364e+00,  8.788350547080986e-01, -1.128854171539268e+00, -1.372491173513870e-02
  7.550000000000000e+00, -3.247890694964269e-01,  1.042149873950451e-01,  4.092211903592062e-02,  7.950540950887003e-01, -6.272481087730775e-02,  4.092211903556511e-02,  3.561270893817916e-01, -2.611821720790419e-01,  4.703987140266027e-01,  1.390042204741627e+00,  8.788432938802853e-01, -1.128880935056037e+00, -1.372597214600322e-02
  7.560000000000000e+00, -3.247742815467839e-01,  1.042101219977334e-01,  4.092461872902699e-02,  7.950633370680993e-01, -6.272338413861478e-02,  4.092461872870950e-02,  3.563039062666278e-01, -2.612302262486861e-01,  4.704252845905761e-01,  1.389942984371502e+00,  8.788519452217199e-01, -1.128906371555520e+00, -1.372740259175398e-02
  7.570000000000000e+00, -3.247589857134465e-01,  1.042050300264783e-01,  4.092694092943443e-02,  7.950724584123735e-01, -6.272165181903344e-02,  4.092694092914681e-02,  3.564828286642583e-01, -2.612738082996104e-01,  4.704508005175322e-01,  1.389841349676672e+00,  8.788608657984002e-01, -1.128930516101552e+00, -1.372919983872771e-02
  7.580000000000000e+00, -3.247432000199127e-01,  1.041997146990847e-01,  4.092907058752709e-02,  7.950814278760738e-01, -6.271960395811793e-02,  4.092907058728019e-02,  3.566634601629524e-01, -2.613129033140574e-01,  4.704751397169502e-01,  1.389737495095038e+00,  8.788698848583070e-01, -1.128953399110313e+00, -1.373135783332896e-02
  7.590000000000000e+00, -3.247269506797003e-01,  1.041941828924702e-01,  4.093099554042159e-02,  7.950902161985354e-01, -6.271723554588604e-02,  4.093099554020996e-02,  3.568453707603934e-01, -2.613475097585287e-01,  4.704981972848581e-01,  1.389631626086502e+00,  8.788788142093727e-01, -1.128975049234810e+00, -1.373386611859812e-02
  7.600000000000000e+00, -3.247102729579405e-01,  1.041884457313185e-01,  4.093270771726077e-02,  7.950987978133139e-01, -6.271454792222197e-02,  4.093270771708171e-02,  3.570281069180485e-01, -2.613776416680822e-01,  4.705198940498041e-01,  1.389523956682114e+00,  8.788874586862374e-01, -1.128995497340425e+00, -1.373670850567767e-02
  7.609999999999999e+00, -3.246932108053348e-01,  1.041825184828069e-01,  4.093420326798061e-02,  7.951071511888822e-01, -6.271154880698804e-02,  4.093420326783411e-02,  3.572111969491243e-01, -2.614033300266126e-01,  4.705401777319854e-01,  1.389414709671377e+00,  8.788956209694352e-01, -1.129014779794519e+00, -1.373986435705519e-02
  7.620000000000000e+00, -3.246758158621836e-01,  1.041764201203619e-01,  4.093548225077796e-02,  7.951152586518222e-01, -6.270825173581529e-02,  4.093548225066131e-02,  3.573941556861628e-01, -2.614246218362669e-01,  4.705590211421679e-01,  1.389304118071742e+00,  8.789031047617539e-01, -1.129032938536078e+00, -1.374331138531566e-02
  7.630000000000000e+00, -3.246581465966141e-01,  1.041701729899285e-01,  4.093654855527031e-02,  7.951231065559402e-01, -6.270467576048699e-02,  4.093654855518079e-02,  3.575764914364721e-01, -2.614415782507177e-01,  4.705764220696278e-01,  1.389192424663443e+00,  8.789097169922336e-01, -1.129050014369235e+00, -1.374702707428563e-02
  7.640000000000000e+00, -3.246402682328451e-01,  1.041638028674619e-01,  4.093741027328639e-02,  7.951306859246867e-01, -6.270084579182100e-02,  4.093741027321314e-02,  3.577577122491660e-01, -2.614542724218465e-01,  4.705924060933431e-01,  1.389079880617760e+00,  8.789152664502154e-01, -1.129066035517632e+00, -1.375098857856746e-02
  7.649999999999999e+00, -3.246222530826716e-01,  1.041573391990980e-01,  4.093808022303795e-02,  7.951379932099718e-01, -6.269679319716426e-02,  4.093808022298098e-02,  3.579373306970923e-01, -2.614627863355602e-01,  4.706070303229666e-01,  1.388966745771188e+00,  8.789195632486272e-01, -1.129081009170621e+00, -1.375517290611842e-02
  7.660000000000000e+00, -3.246041790283446e-01,  1.041508144059675e-01,  4.093857533725985e-02,  7.951450297966995e-01, -6.269255480856262e-02,  4.093857533723001e-02,  3.581148689401785e-01, -2.614672088687942e-01,  4.706203796404984e-01,  1.388853288406334e+00,  8.789224234834133e-01, -1.129094920027182e+00, -1.375955761866553e-02
  7.670000000000000e+00, -3.245861254844449e-01,  1.041442619077697e-01,  4.093891447749082e-02,  7.951517997550991e-01, -6.268816973910729e-02,  4.093891447747183e-02,  3.582898637960090e-01, -2.614676380207638e-01,  4.706325525281232e-01,  1.388739781534271e+00,  8.789236738114748e-01, -1.129107731782847e+00, -1.376412113367494e-02
  7.680000000000000e+00, -3.245681698491510e-01,  1.041377144051687e-01,  4.093911659869515e-02,  7.951583080073331e-01, -6.268367666827546e-02,  4.093911659869244e-02,  3.584618724819477e-01, -2.614641850015880e-01,  4.706436492513907e-01,  1.388626498093323e+00,  8.789231505264401e-01, -1.129119388357062e+00, -1.376884267469983e-02
  7.690000000000000e+00, -3.245503866770093e-01,  1.041312035844637e-01,  4.093920078655713e-02,  7.951645606738840e-01, -6.267911366212520e-02,  4.093920078655985e-02,  3.586304809613792e-01, -2.614569761789037e-01,  4.706537725795263e-01,  1.388513709274573e+00,  8.789206978345324e-01, -1.129129818110303e+00, -1.377370259927586e-02
  7.700000000000000e+00, -3.245328483366061e-01,  1.041247605796594e-01,  4.093918723391971e-02,  7.951705664721516e-01, -6.267451929631673e-02,  4.093918723394142e-02,  3.587953124683421e-01, -2.614461525734325e-01,  4.706630347301700e-01,  1.388401685837129e+00,  8.789161699578628e-01, -1.129138940328603e+00, -1.377868273966986e-02
  7.710000000000000e+00, -3.245156256315808e-01,  1.041184163433300e-01,  4.093909787311818e-02,  7.951763375550247e-01, -6.266993343417049e-02,  4.093909787313173e-02,  3.589560311911675e-01, -2.614318685035311e-01,  4.706715617621645e-01,  1.388290700234587e+00,  8.789094330385104e-01, -1.129146668054757e+00, -1.378376583056866e-02
  7.720000000000000e+00, -3.244987881092725e-01,  1.041122017803087e-01,  4.093895646596334e-02,  7.951818895547385e-01, -6.266539739507526e-02,  4.093895646598776e-02,  3.591123407260839e-01, -2.614142892383364e-01,  4.706794940841192e-01,  1.388181027976528e+00,  8.789003623250795e-01, -1.129152908594253e+00, -1.378893478900482e-02
  7.730000000000000e+00, -3.244824035666928e-01,  1.041061474357350e-01,  4.093878802589217e-02,  7.951872407910563e-01, -6.266095326227594e-02,  4.093878802591930e-02,  3.592639800176989e-01, -2.613935866240876e-01,  4.706869824000243e-01,  1.388072946342435e+00,  8.788888367572050e-01, -1.129157567227163e+00, -1.379417324726139e-02
  7.740000000000000e+00, -3.244665365561065e-01,  1.041002826737278e-01,  4.093861761125309e-02,  7.951924107770930e-01, -6.265664231694346e-02,  4.093861761128564e-02,  3.594107192392557e-01, -2.613699345216615e-01,  4.706941794910906e-01,  1.387966730063126e+00,  8.788747351685069e-01, -1.129160553789187e+00, -1.379946684925766e-02
  7.750000000000000e+00, -3.244512464194466e-01,  1.040946346748708e-01,  4.093846908255826e-02,  7.951974188266937e-01, -6.265250331372729e-02,  4.093846908259624e-02,  3.595523595603820e-01, -2.613435075256816e-01,  4.707012319783320e-01,  1.387862645132999e+00,  8.788579358948452e-01, -1.129161791318010e+00, -1.380480387818453e-02
  7.760000000000000e+00, -3.244365849782986e-01,  1.040892273342078e-01,  4.093836397926683e-02,  7.952022829788932e-01, -6.264857078278818e-02,  4.093836397930481e-02,  3.596887379561549e-01, -2.613144834227530e-01,  4.707082731617366e-01,  1.387760941464456e+00,  8.788383208944883e-01, -1.129161227685347e+00, -1.381017491362511e-02
  7.770000000000000e+00, -3.244225943683616e-01,  1.040840802340763e-01,  4.093832049305684e-02,  7.952070190331360e-01, -6.264487346342706e-02,  4.093832049309210e-02,  3.598197321098096e-01, -2.612830459702883e-01,  4.707154165028086e-01,  1.387661846407156e+00,  8.788157828893439e-01, -1.129158845644269e+00, -1.381557232314677e-02
  7.779999999999999e+00, -3.244093062156564e-01,  1.040792082372104e-01,  4.093835300594779e-02,  7.952116400630682e-01, -6.264143363848129e-02,  4.093835300599390e-02,  3.599452612002820e-01, -2.612493843078093e-01,  4.707227526110247e-01,  1.387565562150326e+00,  8.787902314527977e-01, -1.129154666326322e+00, -1.382099026206745e-02
  7.790000000000000e+00, -3.243967421195479e-01,  1.040746216906128e-01,  4.093847220792811e-02,  7.952161564454890e-01, -6.263826737466127e-02,  4.093847220796609e-02,  3.600652831251976e-01, -2.612136895262413e-01,  4.707303498627505e-01,  1.387472266635920e+00,  8.787615968058661e-01, -1.129148748111370e+00, -1.382642502957135e-02
  7.800000000000000e+00, -3.243849142055077e-01,  1.040703266511376e-01,  4.093868519728046e-02,  7.952205758366978e-01, -6.263538476439034e-02,  4.093868519731843e-02,  3.601797908079676e-01, -2.611761523744298e-01,  4.707382548541735e-01,  1.387382115262217e+00,  8.787298329221401e-01, -1.129141184499427e+00, -1.383187521879044e-02
  7.810000000000000e+00, -3.243738251378616e-01,  1.040663248452627e-01,  4.093899528196333e-02,  7.952249028370713e-01, -6.263278973531006e-02,  4.093899528200944e-02,  3.602888090818970e-01, -2.611369639076703e-01,  4.707464909089515e-01,  1.387295242202808e+00,  8.786949204856421e-01, -1.129132101224876e+00, -1.383734135451119e-02
  7.819999999999999e+00, -3.243634680304079e-01,  1.040626135785199e-01,  4.093940172423478e-02,  7.952291385962654e-01, -6.263047977782965e-02,  4.093940172428631e-02,  3.603923916795302e-01, -2.610963152976922e-01,  4.707550562159356e-01,  1.387211760835576e+00,  8.786568662974954e-01, -1.129121651785981e+00, -1.384282554257720e-02
  7.830000000000000e+00, -3.243538270566056e-01,  1.040591859976419e-01,  4.093989990930995e-02,  7.952332808838852e-01, -6.262844626877206e-02,  4.093989990935335e-02,  3.604906180313878e-01, -2.610543921021254e-01,  4.707639247632311e-01,  1.387131763123164e+00,  8.786156950474914e-01, -1.129110013184532e+00, -1.384833187738671e-02
  7.840000000000000e+00, -3.243448789141980e-01,  1.040560317894172e-01,  4.094048205839741e-02,  7.952373247723294e-01, -6.262667554846391e-02,  4.094048205844895e-02,  3.605835902268977e-01, -2.610113662704677e-01,  4.707730508833786e-01,  1.387055319437193e+00,  8.785714364409215e-01, -1.129097383793344e+00, -1.385386701208661e-02
  7.850000000000000e+00, -3.243365944380441e-01,  1.040531379618412e-01,  4.094113806504067e-02,  7.952412634740509e-01, -6.262515015686421e-02,  4.094113806508407e-02,  3.606714304399801e-01, -2.609673934388944e-01,  4.707823746413792e-01,  1.386982480341296e+00,  8.785241157060707e-01, -1.129083981033476e+00, -1.385944002363378e-02
  7.859999999999999e+00, -3.243289401215401e-01,  1.040504896193160e-01,  4.094185645359917e-02,  7.952450894137298e-01, -6.262385016487926e-02,  4.094185645365342e-02,  3.607542810570927e-01, -2.609226155200900e-01,  4.707918281850402e-01,  1.386913280150163e+00,  8.784737518784775e-01, -1.129070036383483e+00, -1.386506213989297e-02
  7.870000000000000e+00, -3.243218799528996e-01,  1.040480709708635e-01,  4.094262585744325e-02,  7.952487960569571e-01, -6.262275509416870e-02,  4.094262585747580e-02,  3.608323096726771e-01, -2.608771634319734e-01,  4.708013458100182e-01,  1.386847740581034e+00,  8.784203619797825e-01, -1.129055790196197e+00, -1.387074659142191e-02
  7.880000000000000e+00, -3.243153775105212e-01,  1.040458664815278e-01,  4.094343670962913e-02,  7.952523800039588e-01, -6.262184611199739e-02,  4.094343670968066e-02,  3.609057148528565e-01, -2.608311579390235e-01,  4.708108754763604e-01,  1.386785872918082e+00,  8.783639648281532e-01, -1.129041488136312e+00, -1.387650777493045e-02
  7.890000000000000e+00, -3.243093977476050e-01,  1.040438617891872e-01,  4.094428240056235e-02,  7.952558423026040e-01, -6.262110762514439e-02,  4.094428240060303e-02,  3.609747267857784e-01, -2.607847095663881e-01,  4.708203865054723e-01,  1.386727678285635e+00,  8.783045797389192e-01, -1.129027376393767e+00, -1.388235960923000e-02
  7.899999999999999e+00, -3.243039077944712e-01,  1.040420440574756e-01,  4.094515953579315e-02,  7.952591886023410e-01, -6.262052774111226e-02,  4.094515953583654e-02,  3.610396036220378e-01, -2.607379192179947e-01,  4.708298710807876e-01,  1.386673145936662e+00,  8.782422218370098e-01, -1.129013694648892e+00, -1.388831381190427e-02
  7.910000000000000e+00, -3.242988767048187e-01,  1.040404017949792e-01,  4.094606754823703e-02,  7.952624285959642e-01, -6.262009782385425e-02,  4.094606754827228e-02,  3.611006280167450e-01, -2.606908802879266e-01,  4.708393414845864e-01,  1.386622250243753e+00,  8.781768983437974e-01, -1.129000668499832e+00, -1.389437902218070e-02
  7.920000000000000e+00, -3.242942747854154e-01,  1.040389244911550e-01,  4.094700817590134e-02,  7.952655753812718e-01, -6.261981181011111e-02,  4.094700817593931e-02,  3.611581055697284e-01, -2.606436815395486e-01,  4.708488265546705e-01,  1.386574947860213e+00,  8.781086078674097e-01, -1.128988501696973e+00, -1.390056107477453e-02
  7.930000000000000e+00, -3.242900733558888e-01,  1.040376024705896e-01,  4.094798520722212e-02,  7.952686451198399e-01, -6.261966589847234e-02,  4.094798520725466e-02,  3.612123632478168e-01, -2.605964089652795e-01,  4.708583699094180e-01,  1.386531176392791e+00,  8.780373421490316e-01, -1.128977369322365e+00, -1.390686355776885e-02
  7.940000000000000e+00, -3.242862458128229e-01,  1.040364273824266e-01,  4.094900491791186e-02,  7.952716573983794e-01, -6.261965925305879e-02,  4.094900491793356e-02,  3.612637459553993e-01, -2.605491444640809e-01,  4.708680326443290e-01,  1.386490855801057e+00,  8.779630878786260e-01, -1.128967414613653e+00, -1.391328825739094e-02
  7.949999999999999e+00, -3.242827694288684e-01,  1.040353930271525e-01,  4.095007680632273e-02,  7.952746358344126e-01, -6.261979519015193e-02,  4.095007680634985e-02,  3.613126106885356e-01, -2.605019624036585e-01,  4.708778978675719e-01,  1.386453891750576e+00,  8.778858273398508e-01, -1.128958751056343e+00, -1.391983598175122e-02
  7.960000000000000e+00, -3.242796259693125e-01,  1.040344955487558e-01,  4.095121344195264e-02,  7.952776076121979e-01, -6.262008119157558e-02,  4.095121344196620e-02,  3.613593184490524e-01, -2.604549295684622e-01,  4.708880692382745e-01,  1.386420178402419e+00,  8.778055404632937e-01, -1.128951468862372e+00, -1.392650734743615e-02
  7.970000000000000e+00, -3.242768007991448e-01,  1.040337328512264e-01,  4.095242933389646e-02,  7.952806019067457e-01, -6.262052756916181e-02,  4.095242933392629e-02,  3.614042255963965e-01, -2.604081102284443e-01,  4.708986629883414e-01,  1.386389599763344e+00,  8.777222094803740e-01, -1.128945641919487e+00, -1.393330247460302e-02
  7.980000000000000e+00, -3.242742819348803e-01,  1.040331040036793e-01,  4.095373983887380e-02,  7.952836483923967e-01, -6.262114615305325e-02,  4.095373983888736e-02,  3.614476763131100e-01, -2.603615708783924e-01,  4.709098002682802e-01,  1.386362030774191e+00,  8.776358235095496e-01, -1.128941331657994e+00, -1.394021987775644e-02
  7.990000000000000e+00, -3.242720600696178e-01,  1.040326091801060e-01,  4.095516085376767e-02,  7.952867767226613e-01, -6.262194999883874e-02,  4.095516085378123e-02,  3.614899977367374e-01, -2.603153810215193e-01,  4.709216048367719e-01,  1.386337339109956e+00,  8.775463805326219e-01, -1.128938586303048e+00, -1.394725602555087e-02
  8.000000000000000e+00, -3.242701294970610e-01,  1.040322500941735e-01,  4.095670923843123e-02,  7.952900169161177e-01, -6.262295404075413e-02,  4.095670923842581e-02,  3.615314976350366e-01, -2.602696119192971e-01,  4.709342057262076e-01,  1.386315387434719e+00,  8.774538858293813e-01, -1.128937434455006e+00, -1.395440600095377e-02
  8.010000000000000e+00, -3.242684889533378e-01,  1.040320303747544e-01,  4.095840310964963e-02,  7.952933995563902e-01, -6.262417559808853e-02,  4.095840310964149e-02,  3.615724609153630e-01, -2.602243362192476e-01,  4.709477389903366e-01,  1.386296035069015e+00,  8.773583504434052e-01, -1.128937877383391e+00, -1.396166405548394e-02
  8.020000000000000e+00, -3.242671413501845e-01,  1.040319553503377e-01,  4.096026132058878e-02,  7.952969550174307e-01, -6.262563379820452e-02,  4.096026132057522e-02,  3.616131442895445e-01, -2.601796288865346e-01,  4.709623439562569e-01,  1.386279137731059e+00,  8.772597932120072e-01, -1.128939887514358e+00, -1.396902331336223e-02
  8.029999999999999e+00, -3.242660928947294e-01,  1.040320315592860e-01,  4.096230272368597e-02,  7.953007125393439e-01, -6.262734862846520e-02,  4.096230272365886e-02,  3.616537734485616e-01, -2.601355669718753e-01,  4.709781581861420e-01,  1.386264545479705e+00,  8.771582421879838e-01, -1.128943411613851e+00, -1.397647542157973e-02
  8.039999999999999e+00, -3.242653527945004e-01,  1.040322666211859e-01,  4.096454608070351e-02,  7.953047001800091e-01, -6.262934077144444e-02,  4.096454608067369e-02,  3.616945444823276e-01, -2.600922275937179e-01,  4.709953169622935e-01,  1.386252101151414e+00,  8.770537335935945e-01, -1.128948373387665e+00, -1.398401078886046e-02
  8.049999999999999e+00, -3.242649334514888e-01,  1.040326693816005e-01,  4.096701038810126e-02,  7.953089452896880e-01, -6.263163197250154e-02,  4.096701038806331e-02,  3.617356269556706e-01, -2.600496869580947e-01,  4.710139556143443e-01,  1.386241640959023e+00,  8.769463134884486e-01, -1.128954676508480e+00, -1.399161906850929e-02
  8.060000000000000e+00, -3.242648508468248e-01,  1.040332501418140e-01,  4.096971526879352e-02,  7.953134750306682e-01, -6.263424552186292e-02,  4.096971526873660e-02,  3.617771661915683e-01, -2.600080203333595e-01,  4.710342122410005e-01,  1.386232996528791e+00,  8.768360407816835e-01, -1.128962207617381e+00, -1.399928954731383e-02
  8.070000000000000e+00, -3.242651252561466e-01,  1.040340210347563e-01,  4.097268147341618e-02,  7.953183169655286e-01, -6.263720692985864e-02,  4.097268147335384e-02,  3.618192840934409e-01, -2.599672996226732e-01,  4.710562310738707e-01,  1.386225996009531e+00,  8.767229843063279e-01, -1.128970836391829e+00, -1.400701139772127e-02
  8.080000000000000e+00, -3.242657813468253e-01,  1.040349960800717e-01,  4.097593096621344e-02,  7.953234991663479e-01, -6.264054403570096e-02,  4.097593096614298e-02,  3.618620795221057e-01, -2.599275895824177e-01,  4.710801630661368e-01,  1.386220462679265e+00,  8.766072157102021e-01, -1.128980416000443e+00, -1.401477369574866e-02
