Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristAbduction
  7.800000000000000e+00, -3.113264274698530e-01,  9.765046438934877e-02,  3.379454344303885e-02,  7.877037210653437e-01, -5.218227877797310e-02,  3.379454344301585e-02,  3.746746091907869e-01, -3.129314274686703e-01,  4.239650791126737e-01,  1.314514923623141e+00,  8.323926402040031e-01, -9.948843262892462e-01,  2.352398200571511e-02
  7.810000000000000e+00, -3.113241382821241e-01,  9.765028887960803e-02,  3.379748392640077e-02,  7.877093991963728e-01, -5.218456614099143e-02,  3.379748392638763e-02,  3.747405123718877e-01, -3.129072918192441e-01,  4.239882989226423e-01,  1.314438910721278e+00,  8.323170460985614e-01, -9.949742837559261e-01,  2.351080266632378e-02
  7.819999999999999e+00, -3.113216376951185e-01,  9.765001072074719e-02,  3.380031515940000e-02,  7.877149645060655e-01, -5.218668927393688e-02,  3.380031515938358e-02,  3.748067355705094e-01, -3.128838422402688e-01,  4.240108038682450e-01,  1.314365634163669e+00,  8.322372490086363e-01, -9.950632930998592e-01,  2.349675586821606e-02
  7.830000000000000e+00, -3.113189647580104e-01,  9.764964808865972e-02,  3.380305386190380e-02,  7.877204320477230e-01, -5.218867510034797e-02,  3.380305386188081e-02,  3.748731672976287e-01, -3.128610005710361e-01,  4.240327000258953e-01,  1.314295082898593e+00,  8.321533490542934e-01, -9.951513466501875e-01,  2.348191514255445e-02
  7.840000000000000e+00, -3.113161648404222e-01,  9.764922192962233e-02,  3.380571870447488e-02,  7.877258180467570e-01, -5.219055415622598e-02,  3.380571870444860e-02,  3.749396665762101e-01, -3.128387008066536e-01,  4.240541049674016e-01,  1.314227244764667e+00,  8.320654274321656e-01, -9.952383966935022e-01,  2.346635978189555e-02
  7.850000000000000e+00, -3.113132872934435e-01,  9.764875488027158e-02,  3.380832934514492e-02,  7.877311390630294e-01, -5.219235901515140e-02,  3.380832934512850e-02,  3.750060701983973e-01, -3.128168891683705e-01,  4.240751416933746e-01,  1.314162105479561e+00,  8.319735520412957e-01, -9.953243792560289e-01,  2.345017285194565e-02
  7.859999999999999e+00, -3.113103839594409e-01,  9.764827059517200e-02,  3.381090588467581e-02,  7.877364115726337e-01, -5.219412335291684e-02,  3.381090588465283e-02,  3.750721983939289e-01, -3.127955197004034e-01,  4.240959352861943e-01,  1.314099651691596e+00,  8.318777963991417e-01, -9.954092502966125e-01,  2.343344004233330e-02
  7.870000000000000e+00, -3.113075067456222e-01,  9.764779259849843e-02,  3.381346774431292e-02,  7.877416508931392e-01, -5.219588019254218e-02,  3.381346774429979e-02,  3.751378604968960e-01, -3.127745465513153e-01,  4.241166056933653e-01,  1.314039871650289e+00,  8.317782505208338e-01, -9.954930127200522e-01,  2.341624874054369e-02
  7.880000000000000e+00, -3.113047047262257e-01,  9.764734291699062e-02,  3.381603234472857e-02,  7.877468699320789e-01, -5.219765982718094e-02,  3.381603234470559e-02,  3.752028620032504e-01, -3.127539200332035e-01,  4.241372592527209e-01,  1.313982752944904e+00,  8.316750211042421e-01, -9.955757237943081e-01,  2.339868708457932e-02
  7.890000000000000e+00, -3.113020223886203e-01,  9.764694130393914e-02,  3.381861453282324e-02,  7.877520788083033e-01, -5.219948878625291e-02,  3.381861453280354e-02,  3.752670122707626e-01, -3.127335902621273e-01,  4.241579852630283e-01,  1.313928279789272e+00,  8.315682327190382e-01, -9.956574819384896e-01,  2.338084351202269e-02
