Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  1.002000000000000e+01, -2.123354471096295e-02, -1.490023930489854e-01,  7.657067705908438e-02, -7.112134243130459e-02,  6.648770634454443e-02,  2.933186177761809e-01
  1.003000000000000e+01, -2.767290412772583e-02, -1.497936449964876e-01,  7.380363757804601e-02, -6.833319382201961e-02,  5.729223649157369e-02,  2.941116895219942e-01
  1.004000000000000e+01, -3.413883540340427e-02, -1.505885667874374e-01,  7.102818929992322e-02, -6.525315224851402e-02,  4.793731106446966e-02,  2.947663044286004e-01
  1.005000000000000e+01, -4.068478286692168e-02, -1.513898958799740e-01,  6.820437612090849e-02, -6.182192217442697e-02,  3.837181910863253e-02,  2.952948593936014e-01
  1.006000000000000e+01, -4.732473558281306e-02, -1.521775535726566e-01,  6.533149612528957e-02, -5.800267446543100e-02,  2.860109992679734e-02,  2.956743438436685e-01
  1.007000000000000e+01, -5.405756027885797e-02, -1.529175563189078e-01,  6.243298874493300e-02, -5.377642634303495e-02,  1.865907205142753e-02,  2.958619776605743e-01
  1.008000000000000e+01, -6.087782633425653e-02, -1.535787109073001e-01,  5.952640693439262e-02, -4.911230421106706e-02,  8.568345844086646e-03,  2.958230147970368e-01
  1.009000000000000e+01, -6.777254576731587e-02, -1.541292708508382e-01,  5.663245819129006e-02, -4.397592574027458e-02, -1.648530749986348e-03,  2.955233958479087e-01
  1.010000000000000e+01, -7.472120561212545e-02, -1.545383789532262e-01,  5.377452808107674e-02, -3.832977652583681e-02, -1.196885180855498e-02,  2.949311863844081e-01
  1.011000000000000e+01, -8.169400012536508e-02, -1.547756415222725e-01,  5.097899552274875e-02, -3.213200649032439e-02, -2.237075110153171e-02,  2.940136794113734e-01
