Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
  6.780000000000000e+00, -2.573371977477887e-01,  1.072589805920386e+00,  7.087167135638885e-01,  1.608446986591389e+00, -3.392613589438165e-01, -1.614378898503187e+00, -8.573162615397014e-05, -1.665349008031917e-16, -1.444097737393595e-02, -2.746985643848061e-04,  1.755896828025016e-03, -4.627132285914093e-02, -4.850867299113324e-04,  3.870293032075941e-03, -8.170994538955556e-02, -6.979455137612465e-04,  6.064923439867029e-03, -1.175647287337351e-01, -9.003286925274122e-04,  8.229924881034779e-03, -1.516549593360904e-01, -1.101769448101165e-03,  1.020999733706344e-02, -1.855864444134007e-01, -1.206533341401752e-03,  1.235569917612009e-02, -2.032332928480385e-01, -4.614688017873905e-03, -3.672956878339804e-03,  2.221052243232063e-02, -4.614688017874460e-03, -3.672956878340359e-03,  2.221052243232130e-02, -4.614688017874237e-03, -3.672956878340692e-03,  2.221052243232230e-02, -4.614688017874239e-03, -3.672956878340248e-03,  2.221052243232369e-02, -4.614688017874461e-03, -3.672956878340804e-03,  2.221052243232491e-02, -4.614688017874459e-03, -3.672956878340692e-03,  2.221052243232557e-02, -2.813703547030578e-02, -1.597538546242658e-03
  6.790000000000000e+00, -2.573685540697666e-01,  1.072554373477210e+00,  7.087020700078512e-01,  1.608784783996435e+00, -3.389671271488817e-01, -1.614421503760463e+00, -8.885809787582223e-05, -2.609046764859098e-15, -1.443637432386328e-02, -2.847163061078799e-04,  1.758322879533824e-03, -4.625657391163793e-02, -5.027769336385276e-04,  3.875640459159016e-03, -8.168390040917244e-02, -7.233982783162339e-04,  6.073303098874903e-03, -1.175272550695472e-01, -9.331619922355422e-04,  8.241295834830367e-03, -1.516066194378730e-01, -1.141948914561387e-03,  1.022410407677912e-02, -1.855272888811115e-01, -1.250533350670227e-03,  1.237277054519631e-02, -2.031685123965972e-01, -4.582226573034524e-03, -3.652382080978287e-03,  2.209644703374445e-02, -4.582226573035967e-03, -3.652382080979396e-03,  2.209644703375111e-02, -4.582226573037133e-03, -3.652382080980395e-03,  2.209644703375655e-02, -4.582226573037799e-03, -3.652382080981172e-03,  2.209644703376071e-02, -4.582226573038742e-03, -3.652382080981949e-03,  2.209644703376432e-02, -4.582226573039076e-03, -3.652382080982394e-03,  2.209644703376638e-02, -2.799024940700318e-02, -1.933885214794720e-03
  6.800000000000000e+00, -2.574017362635159e-01,  1.072517830820173e+00,  7.086869618281419e-01,  1.609131834231674e+00, -3.386655394579066e-01, -1.614469255092136e+00, -9.215338693916511e-05, -2.609046749920775e-15, -1.443159358948037e-02, -2.952749670702730e-04,  1.761010610951991e-03, -4.624125563375513e-02, -5.214223398469449e-04,  3.881564672937474e-03, -8.165685005547350e-02, -7.502253935775660e-04,  6.082586608600465e-03, -1.174883348685893e-01, -9.677681629630259e-04,  8.253893287780353e-03, -1.515564135508057e-01, -1.184297916587937e-03,  1.023973240424955e-02, -1.854658498611719e-01, -1.296909190015897e-03,  1.239168327421318e-02, -2.031012313277916e-01, -4.546947762215878e-03, -3.631553122448414e-03,  2.197825696521512e-02, -4.546947762217154e-03, -3.631553122449857e-03,  2.197825696522233e-02, -4.546947762218541e-03, -3.631553122451411e-03,  2.197825696522849e-02, -4.546947762219485e-03, -3.631553122451966e-03,  2.197825696523343e-02, -4.546947762220593e-03, -3.631553122453186e-03,  2.197825696523691e-02, -4.546947762220761e-03, -3.631553122453742e-03,  2.197825696523931e-02, -2.784308617143303e-02, -2.282382424188063e-03
  6.810000000000000e+00, -2.574372451235830e-01,  1.072479974723979e+00,  7.086713346398182e-01,  1.609490094868397e+00, -3.383557665290826e-01, -1.614523978590362e+00, -9.565340538220978e-05, -2.553535101693804e-15, -1.442660412622159e-02, -3.064896154391687e-04,  1.764147495935962e-03, -4.622526855341205e-02, -5.412261459433984e-04,  3.888478896996249e-03, -8.162861867194753e-02, -7.787192211105715e-04,  6.093421509011111e-03, -1.174477153952777e-01, -1.004524342324567e-03,  8.268595932810974e-03, -1.515040156535830e-01, -1.229277973078670e-03,  1.025797242086881e-02, -1.854017283877752e-01, -1.346166262762132e-03,  1.241375655698528e-02, -2.030310127392310e-01, -4.507716427301874e-03, -3.610595652955229e-03,  2.185473790805164e-02, -4.507716427303039e-03, -3.610595652956562e-03,  2.185473790805952e-02, -4.507716427304484e-03, -3.610595652958227e-03,  2.185473790806552e-02, -4.507716427305482e-03, -3.610595652959337e-03,  2.185473790807084e-02, -4.507716427306537e-03, -3.610595652960225e-03,  2.185473790807417e-02, -4.507716427307146e-03, -3.610595652961002e-03,  2.185473790807745e-02, -2.769729456291620e-02, -2.646617093341498e-03
  6.820000000000000e+00, -2.574752423587601e-01,  1.072440789370549e+00,  7.086551701042757e-01,  1.609859667667946e+00, -3.380379280058519e-01, -1.614586445202033e+00, -9.937118158355267e-05, -2.331488556589400e-15, -1.442139699558928e-02, -3.184019963288815e-04,  1.767784940747599e-03, -4.620858403015714e-02, -5.622620690986016e-04,  3.896496439419468e-03, -8.159915568277937e-02, -8.089858255931360e-04,  6.105985358975201e-03, -1.174053238808455e-01, -1.043567350560362e-03,  8.285644712146862e-03, -1.514493318766842e-01, -1.277056516619194e-03,  1.027912303817496e-02, -1.853348095889027e-01, -1.398487922148432e-03,  1.243935212338874e-02, -2.029577308360563e-01, -4.464159869020208e-03, -3.589593316360815e-03,  2.172564050244586e-02, -4.464159869021539e-03, -3.589593316362702e-03,  2.172564050245374e-02, -4.464159869023428e-03, -3.589593316364035e-03,  2.172564050246063e-02, -4.464159869024206e-03, -3.589593316365257e-03,  2.172564050246557e-02, -4.464159869025259e-03, -3.589593316366366e-03,  2.172564050246968e-02, -4.464159869025703e-03, -3.589593316366921e-03,  2.172564050247234e-02, -2.755377373874850e-02, -3.027325707186206e-03
  6.830000000000000e+00, -2.575156521305704e-01,  1.072400384090979e+00,  7.086384936578320e-01,  1.610239558076322e+00, -3.377128467977433e-01, -1.614656633814745e+00, -1.032993556288867e-04, -2.442511805377813e-15, -1.441598199276237e-02, -3.309885273358715e-04,  1.771920985377105e-03, -4.619123344939097e-02, -5.844884654414434e-04,  3.905612980011110e-03, -8.156851651105392e-02, -8.409652895913270e-04,  6.120271388551347e-03, -1.173612400683389e-01, -1.084819895983545e-03,  8.305030439175914e-03, -1.513924650862367e-01, -1.327538962177503e-03,  1.030317285930900e-02, -1.852652193460879e-01, -1.453770589340031e-03,  1.246845618143607e-02, -2.028815234694910e-01, -4.416315698189659e-03, -3.568638865921627e-03,  2.159123302229819e-02, -4.416315698191102e-03, -3.568638865923626e-03,  2.159123302230629e-02, -4.416315698192766e-03, -3.568638865925513e-03,  2.159123302231290e-02, -4.416315698193709e-03, -3.568638865926289e-03,  2.159123302231817e-02, -4.416315698194875e-03, -3.568638865927622e-03,  2.159123302232260e-02, -4.416315698195375e-03, -3.568638865928400e-03,  2.159123302232505e-02, -2.741323339545755e-02, -3.423714005840444e-03
  6.840000000000000e+00, -2.575584618443281e-01,  1.072358830292178e+00,  7.086213086641312e-01,  1.610629103492162e+00, -3.373810809661899e-01, -1.614734672247523e+00, -1.074360707595436e-04, -1.942907104870500e-15, -1.441036231631386e-02, -3.442432590901805e-04,  1.776563681209235e-03, -4.617322705988160e-02, -6.078948290572865e-04,  3.915846265385893e-03, -8.153671925494130e-02, -8.746424971332622e-04,  6.136307407482741e-03, -1.173154899975056e-01, -1.128262479447557e-03,  8.326790850911052e-03, -1.513334488727316e-01, -1.380701447839979e-03,  1.033016870059234e-02, -1.851929987654031e-01, -1.511988133467893e-03,  1.250112538622459e-02, -2.028024356542588e-01, -4.364115876816606e-03, -3.547823728262813e-03,  2.145161621504596e-02, -4.364115876818439e-03, -3.547823728264923e-03,  2.145161621505440e-02, -4.364115876819716e-03, -3.547823728266367e-03,  2.145161621506106e-02, -4.364115876820991e-03, -3.547823728267808e-03,  2.145161621506677e-02, -4.364115876821992e-03, -3.547823728269142e-03,  2.145161621507067e-02, -4.364115876822824e-03, -3.547823728269586e-03,  2.145161621507355e-02, -2.727644036656036e-02, -3.835482306684448e-03
  6.850000000000001e+00, -2.576036367389168e-01,  1.072316208160638e+00,  7.086036173886114e-01,  1.611027564695943e+00, -3.370432191589448e-01, -1.614820590505566e+00, -1.117774318530223e-04, -1.332279148368566e-15, -1.440454215039963e-02, -3.581537109665984e-04,  1.781714648442862e-03, -4.615457826836731e-02, -6.324591205651847e-04,  3.927199866733122e-03, -8.150378758923094e-02, -9.099857378364983e-04,  6.154099011986136e-03, -1.172681077317670e-01, -1.173854195513058e-03,  8.350933541255484e-03, -1.512723271769562e-01, -1.436493915929332e-03,  1.036011998297743e-02, -1.851182016190070e-01, -1.573085737023138e-03,  1.253737113858350e-02, -2.027205262755488e-01, -4.307532535943866e-03, -3.527242318081915e-03,  2.130691758570117e-02, -4.307532535945365e-03, -3.527242318083914e-03,  2.130691758570944e-02, -4.307532535947087e-03, -3.527242318086024e-03,  2.130691758571645e-02, -4.307532535947919e-03, -3.527242318087245e-03,  2.130691758572194e-02, -4.307532535949029e-03, -3.527242318087800e-03,  2.130691758572610e-02, -4.307532535949974e-03, -3.527242318089022e-03,  2.130691758572916e-02, -2.714416074134150e-02, -4.262251239806073e-03
  6.860000000000000e+00, -2.576511193600049e-01,  1.072272605937457e+00,  7.085854219860904e-01,  1.611434132515387e+00, -3.366998818119802e-01, -1.614914328817561e+00, -1.163175051472707e-04, -1.498814031158889e-15, -1.439852671180721e-02, -3.727008701916815e-04,  1.787369070028037e-03, -4.613530379031591e-02, -6.581477655498384e-04,  3.939663166462034e-03, -8.146975103155693e-02, -9.469467046409586e-04,  6.173629563816715e-03, -1.172191357412602e-01, -1.221532729527780e-03,  8.377435932594678e-03, -1.512091547841091e-01, -1.494840109430013e-03,  1.039299869680560e-02, -1.850408949498111e-01, -1.636979891942307e-03,  1.257715954243141e-02, -2.026358687511786e-01, -4.246579273423848e-03, -3.506990752620203e-03,  2.115729034226607e-02, -4.246579273425402e-03, -3.506990752622312e-03,  2.115729034227462e-02, -4.246579273427012e-03, -3.506990752624422e-03,  2.115729034228156e-02, -4.246579273428011e-03, -3.506990752625754e-03,  2.115729034228723e-02, -4.246579273429065e-03, -3.506990752626642e-03,  2.115729034229133e-02, -4.246579273430065e-03, -3.506990752627641e-03,  2.115729034229444e-02, -2.701714893717222e-02, -4.703564948310638e-03
  6.870000000000000e+00, -2.577008290918400e-01,  1.072228118752313e+00,  7.085667259544897e-01,  1.611847928975751e+00, -3.363517252267481e-01, -1.615015738054940e+00, -1.210482247480228e-04, -9.992093467156457e-16, -1.439232233170584e-02, -3.878588922807220e-04,  1.793515527371089e-03, -4.611542391185889e-02, -6.849151255600960e-04,  3.953210996065016e-03, -8.143464540494239e-02, -9.854597326898300e-04,  6.194859622790694e-03, -1.171686255683528e-01, -1.271213375803397e-03,  8.406244505745938e-03, -1.511439981822909e-01, -1.555636370487509e-03,  1.042873844648676e-02, -1.849611601220541e-01, -1.703557083862886e-03,  1.262041024868386e-02, -2.025485521820639e-01, -4.181311395761850e-03, -3.487165546540549e-03,  2.100291189253864e-02, -4.181311395763516e-03, -3.487165546542659e-03,  2.100291189254730e-02, -4.181311395764737e-03, -3.487165546544325e-03,  2.100291189255424e-02, -4.181311395766179e-03, -3.487165546546100e-03,  2.100291189255995e-02, -4.181311395767512e-03, -3.487165546547654e-03,  2.100291189256423e-02, -4.181311395767790e-03, -3.487165546547877e-03,  2.100291189256723e-02, -2.689613728588621e-02, -5.158895633727087e-03
