Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
  1.057000000000000e+01, -4.875066938901944e-01,  1.845653433314747e-01,  1.409880913419904e-01,  8.833874043449087e-01, -1.877672969008031e-01,  1.409880913419201e-01,  1.991586043128950e-01,  4.818305145597016e-01,  1.064949979253886e+00,  1.054441826249654e+00, -4.388814194763595e-01,  8.526102005025469e-01, -3.140591965932690e-02
  1.058000000000000e+01, -4.875094739841840e-01,  1.845633935490398e-01,  1.409742934582891e-01,  8.833655146306675e-01, -1.877561612441188e-01,  1.409742934582180e-01,  1.989342936984588e-01,  4.819341452991371e-01,  1.064850238841762e+00,  1.054299778096437e+00, -4.387065748544359e-01,  8.525414584882118e-01, -3.137529876396877e-02
  1.059000000000000e+01, -4.875137026891376e-01,  1.845621460661002e-01,  1.409614136629674e-01,  8.833442393185313e-01, -1.877460237546316e-01,  1.409614136628994e-01,  1.987077166368343e-01,  4.820365706626152e-01,  1.064755360567262e+00,  1.054163607039075e+00, -4.385378974425991e-01,  8.524748273373164e-01, -3.134516686671985e-02
  1.060000000000000e+01, -4.875192974440437e-01,  1.845615711898922e-01,  1.409494483709700e-01,  8.833236157170509e-01, -1.877368684536709e-01,  1.409494483709013e-01,  1.984796915831926e-01,  4.821375230004887e-01,  1.064665409114726e+00,  1.054033396700262e+00, -4.383755783008767e-01,  8.524102768716553e-01, -3.131559570750134e-02
  1.061000000000000e+01, -4.875261638231864e-01,  1.845616338489038e-01,  1.409383882457183e-01,  8.833036787075799e-01, -1.877286726608871e-01,  1.409383882456559e-01,  1.982510804607807e-01,  4.822367388122744e-01,  1.064580421695199e+00,  1.053909212227899e+00, -4.382197907647248e-01,  8.523477808731550e-01, -3.128665345906671e-02
  1.062000000000000e+01, -4.875342007557771e-01,  1.845622957995539e-01,  1.409282199788722e-01,  8.832844606930227e-01, -1.877214093097890e-01,  1.409282199788090e-01,  1.980227588925791e-01,  4.823339650749342e-01,  1.064500414854009e+00,  1.053791103295223e+00, -4.380706824509206e-01,  8.522873192263418e-01, -3.125840531321569e-02
  1.063000000000000e+01, -4.875427050897334e-01,  1.845632701807276e-01,  1.409187528430163e-01,  8.832660413915470e-01, -1.877148077075865e-01,  1.409187528425317e-01,  1.977994311375766e-01,  4.824280825510097e-01,  1.064424815664013e+00,  1.053677004721380e+00, -4.379257131880410e-01,  8.522266748963867e-01, -3.123062118945855e-02
  1.064000000000000e+01, -4.875527612356522e-01,  1.845650065168616e-01,  1.409103146145919e-01,  8.832483477563842e-01, -1.877093135343035e-01,  1.409103146141105e-01,  1.975743174111337e-01,  4.825206342476696e-01,  1.064354743345682e+00,  1.053571147341109e+00, -4.377903495007461e-01,  8.521703547701946e-01, -3.120396180841312e-02
  1.065000000000000e+01, -4.875636706138707e-01,  1.845672190622034e-01,  1.409027122749687e-01,  8.832314537330554e-01, -1.877046548848427e-01,  1.409027122745038e-01,  1.973520413544501e-01,  4.826105417136721e-01,  1.064289603890529e+00,  1.053471446317070e+00, -4.376619955590999e-01,  8.521161410536719e-01, -3.117819217535248e-02
  1.066000000000000e+01, -4.875753010963528e-01,  1.845698549271171e-01,  1.408959147863463e-01,  8.832153814020506e-01, -1.877007849088126e-01,  1.408959147859068e-01,  1.971335545792654e-01,  4.826975993446105e-01,  1.064229323187729e+00,  1.053377841931267e+00, -4.375406597250620e-01,  8.520640698497406e-01, -3.115337482957441e-02
  1.067000000000000e+01, -4.875875275079760e-01,  1.845728636807427e-01,  1.408898912168032e-01,  8.832001494092550e-01, -1.876976579367298e-01,  1.408898912163889e-01,  1.969197369841107e-01,  4.827816283192843e-01,  1.064173820297995e+00,  1.053290285663142e+00, -4.374263681121355e-01,  8.520142210021104e-01, -3.112957408373160e-02
