Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  4.000000000000000e-01, -1.554780647917711e-01,  1.159535032412196e-02,  2.374214513750074e-01,  1.002094363016580e-01, -3.808259917735734e-02,  4.185363196761852e-02
  4.100000000000000e-01, -1.555823842256094e-01,  1.170846184253982e-02,  2.375540745901452e-01,  1.002092776643621e-01, -3.807256267781189e-02,  4.184887975987607e-02
  4.200000000000000e-01, -1.556891535433384e-01,  1.182378075344004e-02,  2.376888199233717e-01,  1.002088766529697e-01, -3.806438318117831e-02,  4.185072950939921e-02
  4.300000000000000e-01, -1.557981259872191e-01,  1.194216882071664e-02,  2.378264433901127e-01,  1.002086551655550e-01, -3.805898798662150e-02,  4.186104965164951e-02
  4.400000000000000e-01, -1.559095768134248e-01,  1.206382778682191e-02,  2.379671394354443e-01,  1.002086217915848e-01, -3.805672961935242e-02,  4.188067218083983e-02
  4.500000000000000e-01, -1.560232890381653e-01,  1.218862987472491e-02,  2.381108387916960e-01,  1.002087834510390e-01, -3.805773568883752e-02,  4.190960395712986e-02
  4.600000000000000e-01, -1.561404051294724e-01,  1.231642782567755e-02,  2.382575209547530e-01,  1.002088361543640e-01, -3.806203177291918e-02,  4.194827392957400e-02
  4.700000000000000e-01, -1.562586942212627e-01,  1.244746919056605e-02,  2.384074146311079e-01,  1.002094020858615e-01, -3.807019367953193e-02,  4.199661569666088e-02
  4.800000000000000e-01, -1.563792854864493e-01,  1.258164067939727e-02,  2.385605460711582e-01,  1.002101892455778e-01, -3.808227307701237e-02,  4.205497592466637e-02
  4.900000000000000e-01, -1.565022654664783e-01,  1.271891538732439e-02,  2.387170259732105e-01,  1.002111963725067e-01, -3.809847619014683e-02,  4.212350941497625e-02
  5.000000000000000e-01, -1.566277161956028e-01,  1.285927912415596e-02,  2.388769846339185e-01,  1.002124280244707e-01, -3.811901644951900e-02,  4.220232508035800e-02
  5.100000000000000e-01, -1.567557417523831e-01,  1.300271823228649e-02,  2.390405683479178e-01,  1.002138869391698e-01, -3.814410450785864e-02,  4.229148673262932e-02
  5.200000000000000e-01, -1.568864724856649e-01,  1.314921826450366e-02,  2.392079384855998e-01,  1.002155724371487e-01, -3.817394591697133e-02,  4.239101332523861e-02
  5.300000000000000e-01, -1.570200616175569e-01,  1.329876387057749e-02,  2.393792683200243e-01,  1.002174823713841e-01, -3.820874087363126e-02,  4.250088023958873e-02
