Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  4.000000000000000e-01, -1.660746662279845e-01,  4.802087105897979e-02,  1.684540376811637e-01,  6.884841274063273e-02, -3.065658042239446e-02,  8.306320285632203e-02
  4.100000000000000e-01, -1.661541375056020e-01,  4.790710252439290e-02,  1.681418481060552e-01,  6.882652854619528e-02, -3.062824556304054e-02,  8.341953105941939e-02
  4.200000000000000e-01, -1.662346113755196e-01,  4.779098548401306e-02,  1.678257294413398e-01,  6.880438022001603e-02, -3.059928458942575e-02,  8.377198603260903e-02
  4.300000000000000e-01, -1.663153654359467e-01,  4.767165871474277e-02,  1.675043591868254e-01,  6.878236242816259e-02, -3.056970504768711e-02,  8.411913078281423e-02
  4.400000000000000e-01, -1.663965061381684e-01,  4.754890849319815e-02,  1.671776102380083e-01,  6.876048261406935e-02, -3.053946100233387e-02,  8.445984973534550e-02
  4.500000000000000e-01, -1.664778213271360e-01,  4.742286811533636e-02,  1.668458595376143e-01,  6.873877011478458e-02, -3.050863492607983e-02,  8.479345931768661e-02
  4.600000000000000e-01, -1.665604122222012e-01,  4.729365616926229e-02,  1.665094751706199e-01,  6.871693430234720e-02, -3.047714634600662e-02,  8.511901749736757e-02
  4.700000000000000e-01, -1.666419578559582e-01,  4.716108340006486e-02,  1.661682254233649e-01,  6.869558523869691e-02, -3.044528049249730e-02,  8.543594234047837e-02
  4.800000000000000e-01, -1.667235471130778e-01,  4.702523793100566e-02,  1.658224408926971e-01,  6.867443450988141e-02, -3.041295116730765e-02,  8.574333931400376e-02
  4.900000000000000e-01, -1.668052169275753e-01,  4.688615044202571e-02,  1.654722644447690e-01,  6.865347290648406e-02, -3.038020497126033e-02,  8.604045077995938e-02
  5.000000000000000e-01, -1.668870018250544e-01,  4.674384109563401e-02,  1.651178208703744e-01,  6.863269116905654e-02, -3.034708549288270e-02,  8.632655586079668e-02
  5.100000000000000e-01, -1.669689615261674e-01,  4.659833104917221e-02,  1.647592259383525e-01,  6.861207396010928e-02, -3.031363460268957e-02,  8.660096680557886e-02
  5.200000000000000e-01, -1.670511855396642e-01,  4.644964329952361e-02,  1.643965896343490e-01,  6.859159908935052e-02, -3.027989182983631e-02,  8.686302939811587e-02
  5.300000000000000e-01, -1.671337910434993e-01,  4.629780252578830e-02,  1.640300181550516e-01,  6.857123866227924e-02, -3.024589452487034e-02,  8.711212771280506e-02
  5.400000000000000e-01, -1.672169184493048e-01,  4.614283518584594e-02,  1.636596154261508e-01,  6.855096098601129e-02, -3.021167821290255e-02,  8.734768966143780e-02
  5.500000000000000e-01, -1.673007289687886e-01,  4.598477053102146e-02,  1.632854853124464e-01,  6.853073199081512e-02, -3.017727641273709e-02,  8.756918930502325e-02
  5.600000000000001e-01, -1.673854038768242e-01,  4.582364225749025e-02,  1.629077347360526e-01,  6.851051620832584e-02, -3.014272022964889e-02,  8.777614670715822e-02
  5.700000000000001e-01, -1.674711441065076e-01,  4.565949027688987e-02,  1.625264769908738e-01,  6.849027740697394e-02, -3.010803833308492e-02,  8.796812834718874e-02
  5.800000000000000e-01, -1.675581698241136e-01,  4.549236236930376e-02,  1.621418341588728e-01,  6.846997877301433e-02, -3.007325730488964e-02,  8.814474973831943e-02
  5.900000000000000e-01, -1.676467198940274e-01,  4.532231577100698e-02,  1.617539384592302e-01,  6.844958279249592e-02, -3.003840194150835e-02,  8.830567939114849e-02
  6.000000000000000e-01, -1.677370511452950e-01,  4.514941877738998e-02,  1.613629335721455e-01,  6.842905102867565e-02, -3.000349553394423e-02,  8.845064249358209e-02
  6.100000000000000e-01, -1.678294373364032e-01,  4.497375212612909e-02,  1.609689763153304e-01,  6.840834378579246e-02, -2.996856029662933e-02,  8.857942413234485e-02
  6.200000000000000e-01, -1.679241673825071e-01,  4.479541001646492e-02,  1.605722387160924e-01,  6.838741991460573e-02, -2.993361788207139e-02,  8.869187130593376e-02
  6.300000000000000e-01, -1.680215422019884e-01,  4.461450103710418e-02,  1.601729118816433e-01,  6.836623732631608e-02, -2.989868995673631e-02,  8.878789038896268e-02
  6.400000000000000e-01, -1.681218705237533e-01,  4.443114909203572e-02,  1.597712120344293e-01,  6.834475411717633e-02, -2.986379881861777e-02,  8.886743942499677e-02
  6.500000000000000e-01, -1.682254652629680e-01,  4.424549391974941e-02,  1.593673848600027e-01,  6.832292927507701e-02, -2.982896797729044e-02,  8.893052245605453e-02
  6.599999999999999e-01, -1.683343023094298e-01,  4.405820371243130e-02,  1.589621396350676e-01,  6.830038721045135e-02, -2.979442204106265e-02,  8.897679527089486e-02
  6.699999999999999e-01, -1.684453796675333e-01,  4.386842490442167e-02,  1.585549078980001e-01,  6.827775789248505e-02, -2.975979182926475e-02,  8.900715727868520e-02
  6.799999999999999e-01, -1.685603547886523e-01,  4.367699481056420e-02,  1.581463565454704e-01,  6.825465840017064e-02, -2.972522461644549e-02,  8.902169044224907e-02
  6.899999999999999e-01, -1.686801564878755e-01,  4.348382649988092e-02,  1.577370149119461e-01,  6.823106771842216e-02, -2.969091698702514e-02,  8.901998797970924e-02
  7.000000000000000e-01, -1.688050823459608e-01,  4.328912896043335e-02,  1.573272534424204e-01,  6.820694900945430e-02, -2.965690747777349e-02,  8.900232246405959e-02
  7.100000000000000e-01, -1.689347872124825e-01,  4.309340888332036e-02,  1.569172855403961e-01,  6.818225251112459e-02, -2.962307533888244e-02,  8.896964162075834e-02
  7.200000000000000e-01, -1.690698345460774e-01,  4.289675379311553e-02,  1.565076219071778e-01,  6.815696027250395e-02, -2.958954735493995e-02,  8.892199458472495e-02
  7.300000000000000e-01, -1.692101291001398e-01,  4.269954468467541e-02,  1.560986125712310e-01,  6.813104504739349e-02, -2.955629248542507e-02,  8.886010529924755e-02
  7.400000000000000e-01, -1.693564662356614e-01,  4.250174028390363e-02,  1.556908957741358e-01,  6.810451197948791e-02, -2.952352732283058e-02,  8.878380971521126e-02
  7.500000000000000e-01, -1.695089753831308e-01,  4.230358796500466e-02,  1.552849463128696e-01,  6.807735719824896e-02, -2.949131157754683e-02,  8.869361231935209e-02
  7.600000000000000e-01, -1.696671109754331e-01,  4.210562577152577e-02,  1.548810750985290e-01,  6.804956849904155e-02, -2.945954624081812e-02,  8.859068260824744e-02
  7.700000000000000e-01, -1.698312068661013e-01,  4.190796441611644e-02,  1.544798767875251e-01,  6.802116442379248e-02, -2.942837713290446e-02,  8.847528830359028e-02
  7.800000000000000e-01, -1.700009233903998e-01,  4.171099878277484e-02,  1.540817785508465e-01,  6.799215458668119e-02, -2.939779055819086e-02,  8.834834808033995e-02
  7.900000000000000e-01, -1.701771097701904e-01,  4.151454680508104e-02,  1.536875698825420e-01,  6.796258438943788e-02, -2.936809490646303e-02,  8.820956750129257e-02
  8.000000000000000e-01, -1.703586881148309e-01,  4.131928445295996e-02,  1.532975005097998e-01,  6.793245854511991e-02, -2.933911258153460e-02,  8.806056112653289e-02
  8.099999999999999e-01, -1.705457757396012e-01,  4.112530526956881e-02,  1.529121689668182e-01,  6.790181518018762e-02, -2.931098773511963e-02,  8.790173453413286e-02
  8.200000000000000e-01, -1.707381250679608e-01,  4.093284039198486e-02,  1.525320697631418e-01,  6.787068736870977e-02, -2.928378130366435e-02,  8.773384681422720e-02
  8.300000000000000e-01, -1.709354467622268e-01,  4.074211101748171e-02,  1.521576827335967e-01,  6.783911013047626e-02, -2.925755349043646e-02,  8.755768675630900e-02
  8.400000000000000e-01, -1.711374071141050e-01,  4.055333125672811e-02,  1.517894703199148e-01,  6.780711953143706e-02, -2.923236137500961e-02,  8.737407213800637e-02
  8.500000000000000e-01, -1.713422785249659e-01,  4.036636349189826e-02,  1.514275620212208e-01,  6.777504321867271e-02, -2.920814293372727e-02,  8.718410802041512e-02
  8.600000000000000e-01, -1.715523466417517e-01,  4.018207267206675e-02,  1.510730159788729e-01,  6.774234222162664e-02, -2.918517759058950e-02,  8.698809223205119e-02
  8.699999999999999e-01, -1.717659159505620e-01,  4.000034142357833e-02,  1.507259529831949e-01,  6.770932453214994e-02, -2.916340698389639e-02,  8.678712232227080e-02
  8.799999999999999e-01, -1.719824812724997e-01,  3.982131706104797e-02,  1.503867482011406e-01,  6.767603267947205e-02, -2.914286127537128e-02,  8.658205562522138e-02
