Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  8.000000000000000e-01, -4.883336188627405e-02,  3.573174519634525e-02,  2.213506885738158e-01,  1.140267378034000e-01, -3.042082048242684e-02,  8.109136148091249e-02
  8.100000000000001e-01, -4.687319286028022e-02,  3.628629176920306e-02,  2.207690007212134e-01,  1.142462801199206e-01, -3.019980312329688e-02,  8.159044505290959e-02
  8.200000000000001e-01, -4.501311849001183e-02,  3.679254076041216e-02,  2.201991335505731e-01,  1.144561731558439e-01, -2.998074368538012e-02,  8.204549770077015e-02
  8.300000000000001e-01, -4.323535919929392e-02,  3.725670113282908e-02,  2.196388502322341e-01,  1.146577337553768e-01, -2.976283482995502e-02,  8.246467544616848e-02
  8.400000000000001e-01, -4.153407755409673e-02,  3.768189435911151e-02,  2.190881489616235e-01,  1.148516469253234e-01, -2.954666995187980e-02,  8.285087157546256e-02
  8.500000000000001e-01, -3.990974273179210e-02,  3.806958836548113e-02,  2.185480129351608e-01,  1.150382510056934e-01, -2.933345668080108e-02,  8.320430620986116e-02
  8.600000000000001e-01, -3.835939473432223e-02,  3.842234948827516e-02,  2.180186766058673e-01,  1.152179874268742e-01, -2.912387322703015e-02,  8.352704195649584e-02
  8.700000000000001e-01, -3.687953915705831e-02,  3.874296805625144e-02,  2.175001554107160e-01,  1.153912593426236e-01, -2.891839633374197e-02,  8.382161235039315e-02
  8.800000000000000e-01, -3.546624130865569e-02,  3.903439171337464e-02,  2.169922737013450e-01,  1.155584238585887e-01, -2.871730898058284e-02,  8.409095453497381e-02
  8.900000000000000e-01, -3.411542054763561e-02,  3.929955730964485e-02,  2.164947560907123e-01,  1.157197820380461e-01, -2.852073922689172e-02,  8.433818621266789e-02
  9.000000000000000e-01, -3.282214779152186e-02,  3.954175358636380e-02,  2.160070261834494e-01,  1.158755879892163e-01, -2.832856805489804e-02,  8.456714498178021e-02
  9.100000000000000e-01, -3.158188681301639e-02,  3.976395959098578e-02,  2.155285623168142e-01,  1.160260176498555e-01, -2.814058221337608e-02,  8.478147215272136e-02
  9.200000000000000e-01, -3.038977911669057e-02,  3.996921425058919e-02,  2.150587079178346e-01,  1.161711973557699e-01, -2.795639981358716e-02,  8.498510327978057e-02
  9.300000000000000e-01, -2.924088813498604e-02,  4.016048683222606e-02,  2.145967435773616e-01,  1.163111980272222e-01, -2.777549723010612e-02,  8.518208757317074e-02
  9.400000000000001e-01, -2.813024740676159e-02,  4.034065333936598e-02,  2.141419051765636e-01,  1.164460355452720e-01, -2.759721439874473e-02,  8.537654883022253e-02
  9.500000000000001e-01, -2.705290442380619e-02,  4.051247782968992e-02,  2.136933987857706e-01,  1.165756708478219e-01, -2.742075831072603e-02,  8.557265440462596e-02
  9.600000000000001e-01, -2.600389823284701e-02,  4.067863953226314e-02,  2.132503547748455e-01,  1.166999693815513e-01, -2.724513388328876e-02,  8.577477187187048e-02
  9.700000000000000e-01, -2.497851204233537e-02,  4.084156659339788e-02,  2.128120494179704e-01,  1.168188619581236e-01, -2.706941298190903e-02,  8.598675366927046e-02
  9.800000000000001e-01, -2.397203398156550e-02,  4.100363884326885e-02,  2.123776075787474e-01,  1.169321114718536e-01, -2.689235583164276e-02,  8.621290539321907e-02
  9.900000000000001e-01, -2.297997001461832e-02,  4.116704771054369e-02,  2.119462018026056e-01,  1.170394590074879e-01, -2.671265228777408e-02,  8.645734771248101e-02
  1.000000000000000e+00, -2.199806211889361e-02,  4.133381590452201e-02,  2.115170145917569e-01,  1.171405879482021e-01, -2.652886852459969e-02,  8.672414328619610e-02
  1.010000000000000e+00, -2.102246201923731e-02,  4.150573585224770e-02,  2.110892982527642e-01,  1.172351536576311e-01, -2.633952035729907e-02,  8.701710698277533e-02
  1.020000000000000e+00, -2.004936672498073e-02,  4.168455680508876e-02,  2.106621888212665e-01,  1.173226747162044e-01, -2.614282321429028e-02,  8.734040072800157e-02
  1.030000000000000e+00, -1.907574129158019e-02,  4.187167537293979e-02,  2.102350143454955e-01,  1.174026950143068e-01, -2.593708958639677e-02,  8.769756367074882e-02
  1.040000000000000e+00, -1.809899870888066e-02,  4.206831204179040e-02,  2.098071239663106e-01,  1.174746842483751e-01, -2.572051165980245e-02,  8.809205765388003e-02
  1.050000000000000e+00, -1.711720071402916e-02,  4.227544590921339e-02,  2.093779566076784e-01,  1.175380688104175e-01, -2.549125353020888e-02,  8.852705444127650e-02
  1.060000000000000e+00, -1.612916131075864e-02,  4.249379559745470e-02,  2.089470672683734e-01,  1.175922407666761e-01, -2.524749282158942e-02,  8.900535588834355e-02
  1.070000000000000e+00, -1.513454765346692e-02,  4.272379908926038e-02,  2.085141564511441e-01,  1.176365704459951e-01, -2.498747177061723e-02,  8.952930577357668e-02
  1.080000000000000e+00, -1.413397073754344e-02,  4.296559374798115e-02,  2.080791017683427e-01,  1.176704236756261e-01, -2.470955834255508e-02,  9.010069543164698e-02
  1.090000000000000e+00, -1.312905853911082e-02,  4.321899832844078e-02,  2.076419914340683e-01,  1.176931839572125e-01, -2.441231605757651e-02,  9.072066296948826e-02
  1.100000000000000e+00, -1.212250434208574e-02,  4.348349812503649e-02,  2.072031585099449e-01,  1.177042789133467e-01, -2.409458023751609e-02,  9.138958901273547e-02
  1.110000000000000e+00, -1.111808109324115e-02,  4.375823460443251e-02,  2.067632135254410e-01,  1.177032107337015e-01, -2.375553766616067e-02,  9.210699518999338e-02
  1.120000000000000e+00, -1.012046029484029e-02,  4.404204610692086e-02,  2.063230184027483e-01,  1.176895520906814e-01, -2.339470160783823e-02,  9.287164590327444e-02
  1.130000000000000e+00, -9.135745351737466e-03,  4.433329206312964e-02,  2.058839240690906e-01,  1.176631356269394e-01, -2.301240262555187e-02,  9.368070130652513e-02
  1.140000000000000e+00, -8.170402629810407e-03,  4.463014098756579e-02,  2.054474421202863e-01,  1.176238519260562e-01, -2.260921530449157e-02,  9.453087106162414e-02
  1.150000000000000e+00, -7.231707473217872e-03,  4.493040794210401e-02,  2.050154568726181e-01,  1.175718353597225e-01, -2.218643221341674e-02,  9.541762719344922e-02
  1.160000000000000e+00, -6.327356584796116e-03,  4.523163513476414e-02,  2.045901408008854e-01,  1.175074442398484e-01, -2.174597876375384e-02,  9.633545752209513e-02
  1.170000000000000e+00, -5.465206056912263e-03,  4.553113526011843e-02,  2.041739136996587e-01,  1.174312715168430e-01, -2.129040454287441e-02,  9.727795310007194e-02
  1.180000000000000e+00, -4.653170377509060e-03,  4.582598640948832e-02,  2.037694639839836e-01,  1.173441986657362e-01, -2.082298572285118e-02,  9.823766064108816e-02
  1.190000000000000e+00, -3.898201934023392e-03,  4.611331688476694e-02,  2.033793737492769e-01,  1.172471564077364e-01, -2.034705957500635e-02,  9.920735820184418e-02
  1.200000000000000e+00, -3.207173197112346e-03,  4.639001138925902e-02,  2.030065164587553e-01,  1.171414433154098e-01, -1.986683758431549e-02,  1.001785405875574e-01
