Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  9.250000000000000e+00,  1.652238406041738e-01,  7.218715367239037e-02,  1.377722286044067e-01,  2.096521910940625e-01, -1.057303677475725e-01,  1.833062955697212e-01
  9.260000000000000e+00,  1.785472712813210e-01,  7.269472333742644e-02,  1.367726017974421e-01,  2.226996256592895e-01, -1.122702124558324e-01,  1.789535028531823e-01
  9.270000000000000e+00,  1.925399515986498e-01,  7.327891189422253e-02,  1.358617675740997e-01,  2.363257681701531e-01, -1.189587714349210e-01,  1.742224856230076e-01
  9.279999999999999e+00,  2.073115457421563e-01,  7.395088063866817e-02,  1.350324916435514e-01,  2.506373034030642e-01, -1.258485758350061e-01,  1.690724689641778e-01
  9.289999999999999e+00,  2.228965682648886e-01,  7.471693873375318e-02,  1.342752171401773e-01,  2.656573399865741e-01, -1.329313577068018e-01,  1.635110870700144e-01
  9.300000000000001e+00,  2.392735860314819e-01,  7.557817008664580e-02,  1.335753034698873e-01,  2.813508585634085e-01, -1.401609241736898e-01,  1.575843416106313e-01
  9.310000000000000e+00,  2.564252989039173e-01,  7.653389175666958e-02,  1.329155609253851e-01,  2.976912647623610e-01, -1.475002692224830e-01,  1.513374371929746e-01
  9.320000000000000e+00,  2.743207459584424e-01,  7.758015512184779e-02,  1.322766989492719e-01,  3.146419077131067e-01, -1.549096963888161e-01,  1.448238371646890e-01
  9.330000000000000e+00,  2.929154873012605e-01,  7.870955228692633e-02,  1.316384822902588e-01,  3.321570429039796e-01, -1.623483150833903e-01,  1.381029531726890e-01
  9.340000000000000e+00,  3.121527220027098e-01,  7.991129382780682e-02,  1.309810123712175e-01,  3.501834630313789e-01, -1.697757047036294e-01,  1.312373158443688e-01
  9.350000000000000e+00,  3.319652848928689e-01,  8.117157582181678e-02,  1.302859817482945e-01,  3.686626578330144e-01, -1.771535768025785e-01,  1.242895232053441e-01
  9.359999999999999e+00,  3.522783330248388e-01,  8.247420952305728e-02,  1.295377520894911e-01,  3.875332824544796e-01, -1.844472590007545e-01,  1.173192978557648e-01
  9.369999999999999e+00,  3.730124323766469e-01,  8.380144541242718e-02,  1.287241368363865e-01,  4.067336717488900e-01, -1.916268521837394e-01,  1.103809622004236e-01
  9.380000000000001e+00,  3.940867123835025e-01,  8.513489573143374e-02,  1.278368229606298e-01,  4.262041469305805e-01, -1.986679682739156e-01,  1.035215578483025e-01
  9.390000000000001e+00,  4.154217801791136e-01,  8.645645194446039e-02,  1.268714282667281e-01,  4.458889170021287e-01, -2.055520243528368e-01,  9.677971329137158e-02
  9.400000000000000e+00,  4.369421625255845e-01,  8.774910467430130e-02,  1.258272427851344e-01,  4.657374601996236e-01, -2.122661311728952e-01,  9.018524745406598e-02
  9.410000000000000e+00,  4.585781420288143e-01,  8.899759882582048e-02,  1.247067347023638e-01,  4.857053561458965e-01, -2.188026571682149e-01,  8.375941006678107e-02
  9.420000000000000e+00,  4.802669523077727e-01,  9.018888881588971e-02,  1.235149136306957e-01,  5.057546102431938e-01, -2.251585701215693e-01,  7.751560705710780e-02
  9.430000000000000e+00,  5.019533781205591e-01,  9.131238981716994e-02,  1.222586398967194e-01,  5.258535590725235e-01, -2.313346590306131e-01,  7.146044091578360e-02
  9.440000000000000e+00,  5.235898588496425e-01,  9.236004419586719e-02,  1.209459513082342e-01,  5.459764668901483e-01, -2.373347232344774e-01,  6.559490771251739e-02
