Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  1.450000000000000e+01, -6.948748555927574e-02,  3.002075922182357e-02,  1.734750784417201e-01, -6.411150915423969e-02,  3.944651019459358e-02,  7.854585606655290e-02
  1.451000000000000e+01, -6.945373937935899e-02,  3.008838880095310e-02,  1.734469694189910e-01, -6.404395553698564e-02,  3.946700569220762e-02,  7.853626045620980e-02
  1.452000000000000e+01, -6.941878385161492e-02,  3.015903184570390e-02,  1.734173223396551e-01, -6.397594458803581e-02,  3.948788549418597e-02,  7.852751142991678e-02
  1.453000000000000e+01, -6.938233937421281e-02,  3.023353829487863e-02,  1.733858333661040e-01, -6.390736566953323e-02,  3.950923717690255e-02,  7.851958588450038e-02
  1.454000000000000e+01, -6.934429822050887e-02,  3.031222182001381e-02,  1.733523219451601e-01, -6.383827856820926e-02,  3.953107716018694e-02,  7.851261199416699e-02
  1.455000000000000e+01, -6.930468003378462e-02,  3.039503485303996e-02,  1.733167760041210e-01, -6.376879669156894e-02,  3.955337582951271e-02,  7.850664537861689e-02
  1.456000000000000e+01, -6.926345688778858e-02,  3.048206500672346e-02,  1.732791151257221e-01, -6.369901587522500e-02,  3.957611903250973e-02,  7.850177017220666e-02
  1.457000000000000e+01, -6.922060318039211e-02,  3.057339514942115e-02,  1.732392562696929e-01, -6.362903580020352e-02,  3.959929057836659e-02,  7.849807217716406e-02
  1.458000000000000e+01, -6.917609565223290e-02,  3.066910297537206e-02,  1.731971136211915e-01, -6.355895991153514e-02,  3.962287275543129e-02,  7.849563844177750e-02
  1.459000000000000e+01, -6.912991298685152e-02,  3.076926099986088e-02,  1.731525992830266e-01, -6.348889508763919e-02,  3.964684661168047e-02,  7.849455527915700e-02
  1.460000000000000e+01, -6.908203529047213e-02,  3.087393657505011e-02,  1.731056247158954e-01, -6.341895079373432e-02,  3.967119186367363e-02,  7.849490527986321e-02
  1.461000000000000e+01, -6.903244409720533e-02,  3.098319172436836e-02,  1.730561011825899e-01, -6.334923806797449e-02,  3.969588678805177e-02,  7.849676576305294e-02
  1.462000000000000e+01, -6.898112272346370e-02,  3.109708279788026e-02,  1.730039383978230e-01, -6.327986864499835e-02,  3.972090814908983e-02,  7.850020935685956e-02
  1.463000000000000e+01, -6.892805638327526e-02,  3.121566011140975e-02,  1.729490427946095e-01, -6.321095429390797e-02,  3.974623109080865e-02,  7.850530501217119e-02
  1.464000000000000e+01, -6.887323201217171e-02,  3.133896772384670e-02,  1.728913169361032e-01, -6.314260635611760e-02,  3.977182926875913e-02,  7.851211781199664e-02
  1.465000000000000e+01, -6.881663801130904e-02,  3.146704323374827e-02,  1.728306596651145e-01, -6.307493528313120e-02,  3.979767525894540e-02,  7.852070786373595e-02
  1.466000000000000e+01, -6.875826389679010e-02,  3.159991743898471e-02,  1.727669659343444e-01, -6.300805001898387e-02,  3.982374085330728e-02,  7.853112940112522e-02
  1.467000000000000e+01, -6.869809984651006e-02,  3.173761399262442e-02,  1.727001263195736e-01, -6.294205736358720e-02,  3.984999705571909e-02,  7.854343025510163e-02
  1.468000000000000e+01, -6.863613647920466e-02,  3.188014922172577e-02,  1.726300264911412e-01, -6.287706156448712e-02,  3.987641408746068e-02,  7.855765137439259e-02
  1.469000000000000e+01, -6.857236510427492e-02,  3.202753212821974e-02,  1.725565464488091e-01, -6.281316419663380e-02,  3.990296171426006e-02,  7.857382654861210e-02
  1.470000000000000e+01, -6.850677820940350e-02,  3.217976451112037e-02,  1.724795597065374e-01, -6.275046404143368e-02,  3.992960962331526e-02,  7.859198205881895e-02
  1.471000000000000e+01, -6.843936980819795e-02,  3.233684089667355e-02,  1.723989328384916e-01, -6.268905663779116e-02,  3.995632735335117e-02,  7.861213573812376e-02
  1.472000000000000e+01, -6.837013548616776e-02,  3.249874789339424e-02,  1.723145252781595e-01, -6.262903348673385e-02,  3.998308381290311e-02,  7.863429585201236e-02
  1.473000000000000e+01, -6.829907224662204e-02,  3.266546312957708e-02,  1.722261895089450e-01, -6.257048113491501e-02,  4.000984688730792e-02,  7.865846007327743e-02
