Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  2.900000000000000e+01, -1.514689733916101e-02, -3.035038995755986e-01,  8.616898511609204e-02,  4.490453087623762e-03,  7.339233067742985e-01,  1.719972653375064e-02,  7.865529386962598e-02,  9.217117136309747e-01, -4.232225343199648e-02,  2.468728060134991e-01,  1.229453674996583e+00, -2.502463615210361e-02,  2.011522852693522e-02
  2.901000000000000e+01, -1.510116500865330e-02, -3.036159464398426e-01,  8.623128139036612e-02,  4.576736148764450e-03,  7.339742903663128e-01,  1.725343794387270e-02,  7.889798251491131e-02,  9.215457960155726e-01, -4.272068432891968e-02,  2.474527198398405e-01,  1.229042275613376e+00, -2.517398817599430e-02,  1.987788741129774e-02
  2.902000000000000e+01, -1.505459207085761e-02, -3.037304500088377e-01,  8.629489199979436e-02,  4.664708180526989e-03,  7.340261583339839e-01,  1.730825240080775e-02,  7.914496420133942e-02,  9.213736361377761e-01, -4.312976570926991e-02,  2.480480830657842e-01,  1.228614068808536e+00, -2.532569289249290e-02,  1.963542393690254e-02
  2.903000000000000e+01, -1.500696247630911e-02, -3.038480186319564e-01,  8.636014375236321e-02,  4.754795985795209e-03,  7.340791405760824e-01,  1.736444768381886e-02,  7.939753169139221e-02,  9.212001604188893e-01, -4.355181214023513e-02,  2.486624399503302e-01,  1.228172911993714e+00, -2.548253044050756e-02,  1.938939742617971e-02
  2.904000000000000e+01, -1.495823760768850e-02, -3.039687898859914e-01,  8.642710732184744e-02,  4.847083309099194e-03,  7.341332743322069e-01,  1.742208193455728e-02,  7.965589310941484e-02,  9.210255345658477e-01, -4.398749472670748e-02,  2.492968573791148e-01,  1.227718071290211e+00, -2.564479835253092e-02,  1.913983176604487e-02
  2.905000000000000e+01, -1.490848016849505e-02, -3.040926234113888e-01,  8.649570336719378e-02,  4.941455777285461e-03,  7.341884880841993e-01,  1.748108511367334e-02,  7.991971919126772e-02,  9.208501562161288e-01, -4.443636598618640e-02,  2.499503425277814e-01,  1.227250009360085e+00, -2.581233798813761e-02,  1.888715958186636e-02
  2.906000000000000e+01, -1.485771509213383e-02, -3.042194802674754e-01,  8.656590758623824e-02,  5.037872361570573e-03,  7.342447511646220e-01,  1.754143429563954e-02,  8.018888289968779e-02,  9.206743741351379e-01, -4.489837600767993e-02,  2.506226325228610e-01,  1.226768765882537e+00, -2.598516030676943e-02,  1.863169397451188e-02
  2.907000000000000e+01, -1.480596921064852e-02, -3.043493147293577e-01,  8.663769222908117e-02,  5.136287953598596e-03,  7.343020310901391e-01,  1.760310367194604e-02,  8.046324786266160e-02,  9.204985443342186e-01, -4.537344081541719e-02,  2.513134107981747e-01,  1.226274392452783e+00, -2.616326389511203e-02,  1.837376340624824e-02
  2.908000000000000e+01, -1.475327121054302e-02, -3.044820741542671e-01,  8.671102605688102e-02,  5.236653386274398e-03,  7.343602936425199e-01,  1.766606452980692e-02,  8.074266886826857e-02,  9.203230370926030e-01, -4.586144054712077e-02,  2.520223037959751e-01,  1.225766962874848e+00, -2.634663276877460e-02,  1.811371631123191e-02
  2.909000000000000e+01, -1.469965159600791e-02, -3.046176988098785e-01,  8.678587428269391e-02,  5.338915439470088e-03,  7.344195029466046e-01,  1.773028521732707e-02,  8.102699212351749e-02,  9.201482366093872e-01, -4.636221765838133e-02,  2.527488799531812e-01,  1.225246572889420e+00, -2.653523105637182e-02,  1.785192259346025e-02
