Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  5.610000000000000e+00,  4.083558221830065e-02,  3.645034062100283e-02,  1.041687909626642e-01,  6.757519315442044e-02, -1.558595537113350e-02,  7.781112840101642e-02
  5.620000000000000e+00,  3.803096224908971e-02,  3.629670237146021e-02,  1.057536344406524e-01,  6.413842725607405e-02, -1.467736952363537e-02,  7.718036146296725e-02
  5.630000000000000e+00,  3.520808370694713e-02,  3.614412579941728e-02,  1.073337071041782e-01,  6.068133732618360e-02, -1.374699000018800e-02,  7.657478826098044e-02
  5.640000000000001e+00,  3.236722026848651e-02,  3.599391569579713e-02,  1.089093675268389e-01,  5.720587072297035e-02, -1.279528823946929e-02,  7.599595950522520e-02
  5.650000000000000e+00,  2.951207541224718e-02,  3.584685038717317e-02,  1.104782677434132e-01,  5.371728202840698e-02, -1.182362577152431e-02,  7.544633081700228e-02
  5.660000000000000e+00,  2.664765680416790e-02,  3.570333846484663e-02,  1.120380433153796e-01,  5.022163995398526e-02, -1.083365565546527e-02,  7.492681173451872e-02
  5.670000000000000e+00,  2.377847038112244e-02,  3.556389473597732e-02,  1.135864789649110e-01,  4.672473041093443e-02, -9.827062704394245e-03,  7.443869074870940e-02
  5.680000000000001e+00,  2.090903664151508e-02,  3.542900271643146e-02,  1.151214565993351e-01,  4.323237363413618e-02, -8.805633006342958e-03,  7.398309457480386e-02
  5.690000000000000e+00,  1.804385776301949e-02,  3.529911023794274e-02,  1.166409729965192e-01,  3.975038027193908e-02, -7.771236075815632e-03,  7.356097615336171e-02
  5.700000000000000e+00,  1.518738393664315e-02,  3.517462588123732e-02,  1.181431550951988e-01,  3.628450593901694e-02, -6.725805018815098e-03,  7.317310567869101e-02
  5.710000000000000e+00,  1.234398045018948e-02,  3.505591645225326e-02,  1.196262728687940e-01,  3.284040620487346e-02, -5.671315782919224e-03,  7.282006443235702e-02
  5.720000000000001e+00,  9.517897180053287e-03,  3.494330582270111e-02,  1.210887497129756e-01,  2.942359354643214e-02, -4.609766386047195e-03,  7.250224071178954e-02
  5.730000000000000e+00,  6.713241173228900e-03,  3.483707492870369e-02,  1.225291699808854e-01,  2.603939704939751e-02, -3.543156630334265e-03,  7.221982799939967e-02
  5.740000000000000e+00,  3.933952521223592e-03,  3.473746230700692e-02,  1.239462827713180e-01,  2.269292583182922e-02, -2.473468669760539e-03,  7.197282674388657e-02
  5.750000000000000e+00,  1.183784592147635e-03,  3.464466505585073e-02,  1.253390015415934e-01,  1.938903786661041e-02, -1.402649070700787e-03,  7.176104966927695e-02
  5.760000000000001e+00, -1.533710287797421e-03,  3.455884043441526e-02,  1.267063997408865e-01,  1.613231530257723e-02, -3.325931382694585e-04,  7.158412950359568e-02
  5.770000000000000e+00, -4.218699602605868e-03,  3.447999871099916e-02,  1.280428017991583e-01,  1.292397415727549e-02,  7.355211272207029e-04,  7.145104895476811e-02
  5.780000000000000e+00, -6.860923398279999e-03,  3.440848045262834e-02,  1.293574839850160e-01,  9.774229310798964e-03,  1.798608110175288e-03,  7.134186068593600e-02
  5.790000000000000e+00, -9.461106288269036e-03,  3.434418651001514e-02,  1.306449060228422e-01,  6.683570630436481e-03,  2.855679140747049e-03,  7.126551251322404e-02
  5.800000000000001e+00, -1.201653179025470e-02,  3.428713668263939e-02,  1.319046943760941e-01,  3.655362543433080e-03,  3.905154501082284e-03,  7.122100463364103e-02
  5.810000000000000e+00, -1.452470203856238e-02,  3.423731795805462e-02,  1.331365482816526e-01,  6.926422311078587e-04,  4.945555452007899e-03,  7.120727641977963e-02
  5.820000000000000e+00, -1.698331588515838e-02,  3.419468663444514e-02,  1.343402463715014e-01, -2.201860909559837e-03,  5.975505218695695e-03,  7.122318246798970e-02
  5.830000000000000e+00, -1.939025812572465e-02,  3.415916892473136e-02,  1.355156330785732e-01, -5.025715848265628e-03,  6.993730746779323e-03,  7.126751132294473e-02
  5.840000000000000e+00, -2.174358715389937e-02,  3.413066155893940e-02,  1.366626076612091e-01, -7.776778199882129e-03,  7.999062882318133e-03,  7.133900127320146e-02
  5.850000000000001e+00, -2.404152210183560e-02,  3.410903244246977e-02,  1.377811151376623e-01, -1.045317717870758e-02,  8.990435206791466e-03,  7.143635332861391e-02
  5.860000000000000e+00, -2.628243077278242e-02,  3.409412156427560e-02,  1.388711387387422e-01, -1.305330219775561e-02,  9.966882121223720e-03,  7.155824241255965e-02
  5.870000000000000e+00, -2.846481896969402e-02,  3.408574243863871e-02,  1.399326938891205e-01, -1.557578989425127e-02,  1.092753657008384e-02,  7.170332733033984e-02
  5.880000000000001e+00, -3.058732077171188e-02,  3.408368417232022e-02,  1.409658239328119e-01, -1.801951216712105e-02,  1.187162753427752e-02,  7.187026001968935e-02
  5.890000000000001e+00, -3.264868927832992e-02,  3.408771381215892e-02,  1.419705973013599e-01, -2.038356572014389e-02,  1.279847763661059e-02,  7.205769493957816e-02
  5.900000000000000e+00, -3.464778781939655e-02,  3.409757870588837e-02,  1.429471053186814e-01, -2.266726332170549e-02,  1.370750135011868e-02,  7.226429876170860e-02
  5.910000000000000e+00, -3.658358175984128e-02,  3.411300894160396e-02,  1.438954603060664e-01, -2.487012663427886e-02,  1.459820394028805e-02,  7.248875909475243e-02
  5.920000000000000e+00, -3.845513092680843e-02,  3.413371994886139e-02,  1.448157947169868e-01, -2.699188018987833e-02,  1.547018047914997e-02,  7.272979028867584e-02
  5.930000000000001e+00, -4.026158269271373e-02,  3.415941527757238e-02,  1.457082622297191e-01, -2.903244597179819e-02,  1.632311398935518e-02,  7.298613576421993e-02
  5.940000000000000e+00, -4.200216573677990e-02,  3.418978942973672e-02,  1.465730404373790e-01, -3.099193828335905e-02,  1.715677265757888e-02,  7.325656822161997e-02
  5.950000000000000e+00, -4.367618428419057e-02,  3.422453058052932e-02,  1.474103339234619e-01, -3.287065886955536e-02,  1.797100668124193e-02,  7.353988923533844e-02
  5.960000000000000e+00, -4.528301261904696e-02,  3.426332324696024e-02,  1.482203770353237e-01, -3.466909221604562e-02,  1.876574480559178e-02,  7.383492903128611e-02
  5.970000000000001e+00, -4.682208988393248e-02,  3.430585087990945e-02,  1.490034359266073e-01, -3.638790067552541e-02,  1.954099027338871e-02,  7.414054688123173e-02
  5.980000000000000e+00, -4.829291518673572e-02,  3.435179797829879e-02,  1.497598091644618e-01, -3.802791923022493e-02,  2.029681645133401e-02,  7.445563268599850e-02
  5.990000000000000e+00, -4.969504288400415e-02,  3.440085142360094e-02,  1.504898267064057e-01, -3.959015010293680e-02,  2.103336274632781e-02,  7.477910983127108e-02
