Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  1.170000000000000e+01,  3.394342157805372e-01,  1.362124719889617e-01,  1.492411090165216e-01,  2.256628316762237e-01, -1.734873204309320e-02,  2.571463498389546e-01
  1.171000000000000e+01,  3.361404687894649e-01,  1.316703004744952e-01,  1.475370770854532e-01,  2.267280643386012e-01, -2.180700571973726e-02,  2.571073052338528e-01
  1.172000000000000e+01,  3.327788986883826e-01,  1.268970026890759e-01,  1.458342916935948e-01,  2.278608056801652e-01, -2.634815952762211e-02,  2.571983497879125e-01
  1.173000000000000e+01,  3.293321771113729e-01,  1.218721835256460e-01,  1.441308773631660e-01,  2.290991277974594e-01, -3.101202297182513e-02,  2.574113033897436e-01
  1.174000000000000e+01,  3.257917558902896e-01,  1.165947111791166e-01,  1.424298093904135e-01,  2.304567906094765e-01, -3.580566210478427e-02,  2.577369747879415e-01
  1.175000000000000e+01,  3.221528847412622e-01,  1.110742651413010e-01,  1.407357891581935e-01,  2.319319249123734e-01, -4.071754389848732e-02,  2.581646617944765e-01
  1.176000000000000e+01,  3.184086794913346e-01,  1.053191384268422e-01,  1.390533487739878e-01,  2.335283881370227e-01, -4.574315613689441e-02,  2.586807155676358e-01
  1.177000000000000e+01,  3.145517027144242e-01,  9.934016930188094e-02,  1.373877133002342e-01,  2.352498323797950e-01, -5.087795058424482e-02,  2.592681058893006e-01
  1.178000000000000e+01,  3.105750740274555e-01,  9.314941206123284e-02,  1.357436567454064e-01,  2.370993673090340e-01, -5.611668940989423e-02,  2.599098808948037e-01
  1.179000000000000e+01,  3.064712418225230e-01,  8.676227858945129e-02,  1.341271895738747e-01,  2.390802615590792e-01, -6.145459748983400e-02,  2.605839729360219e-01
