Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  2.150000000000000e+01,  3.476545405644844e-02,  8.527117679404284e-02,  8.131586270013201e-02,  1.031902506994364e-01, -1.365495028994433e-02,  2.943968674327330e-01
  2.151000000000000e+01,  3.763819907420282e-02,  8.565244569390895e-02,  8.079641209048714e-02,  1.033167969148775e-01, -1.403996202569171e-02,  2.937430565861974e-01
  2.152000000000000e+01,  4.061037576216547e-02,  8.605129037549530e-02,  8.025484069660831e-02,  1.034579652164263e-01, -1.446669340262131e-02,  2.930712614586953e-01
  2.153000000000000e+01,  4.371103714965498e-02,  8.647382603271692e-02,  7.968688117672613e-02,  1.036196085957772e-01, -1.495455828305966e-02,  2.923716200532361e-01
  2.154000000000000e+01,  4.695229006503815e-02,  8.692234147839817e-02,  7.908921896856312e-02,  1.038055937291641e-01, -1.551000068851070e-02,  2.916424119694650e-01
  2.155000000000000e+01,  5.033748175280221e-02,  8.739674661016661e-02,  7.845985011802888e-02,  1.040190706892347e-01, -1.613157562677631e-02,  2.908854079180729e-01
  2.156000000000000e+01,  5.387410448725594e-02,  8.789790186190971e-02,  7.779598446984594e-02,  1.042639958199334e-01, -1.682076931579672e-02,  2.901010434523314e-01
  2.157000000000000e+01,  5.757020412026964e-02,  8.842667602284693e-02,  7.709461459882162e-02,  1.045447517933299e-01, -1.757893759565330e-02,  2.892897827413489e-01
  2.158000000000000e+01,  6.143442649121034e-02,  8.898394001590959e-02,  7.635251355301238e-02,  1.048661816008008e-01, -1.840728720856447e-02,  2.884520977480168e-01
  2.159000000000000e+01,  6.547606225824690e-02,  8.957055907392086e-02,  7.556623396018552e-02,  1.052336209572324e-01, -1.930685343014601e-02,  2.875884451727842e-01
  2.160000000000000e+01,  6.970509157860100e-02,  9.018738255421610e-02,  7.473211020467037e-02,  1.056529296946228e-01, -2.027847383429703e-02,  2.866992387743396e-01
  2.161000000000000e+01,  7.413222793482253e-02,  9.083523101811930e-02,  7.384626461437947e-02,  1.061305212986095e-01, -2.132275816539800e-02,  2.857848172178967e-01
  2.162000000000000e+01,  7.876896012386846e-02,  9.151488081300418e-02,  7.290461956778971e-02,  1.066733896106673e-01, -2.244005544660502e-02,  2.848454046813801e-01
