Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  2.150000000000000e+01, -6.205747246282172e-03, -3.070724357825786e-01,  9.099179921356930e-02,  1.712092162349219e-02,  7.465497066811773e-01,  2.187233714602336e-02,  1.299334781248985e-01,  8.778810117328067e-01,  2.620182765082552e-02,  2.185476994759608e-01,  1.278303494663932e+00,  3.305247147852955e-04,  7.517034185268991e-02
  2.151000000000000e+01, -6.210911998568972e-03, -3.068737154369701e-01,  9.090862468566831e-02,  1.706683671162089e-02,  7.465706441444855e-01,  2.180876331746947e-02,  1.300030433607733e-01,  8.739230652958225e-01,  2.747909313452121e-02,  2.210436094884463e-01,  1.274561055751692e+00,  5.198570048852886e-04,  7.508605926366600e-02
  2.152000000000000e+01, -6.216869644334342e-03, -3.066687914757438e-01,  9.082262435696900e-02,  1.701024783496723e-02,  7.465913124033539e-01,  2.174296302714421e-02,  1.300775331152846e-01,  8.698275302153017e-01,  2.878743073203318e-02,  2.236396684627247e-01,  1.270684078550617e+00,  7.304011047608425e-04,  7.496169444109005e-02
  2.153000000000000e+01, -6.224102934358569e-03, -3.064555556063545e-01,  9.073275509056548e-02,  1.695001841192791e-02,  7.466113030377055e-01,  2.167409751309939e-02,  1.301558344074205e-01,  8.655473616763891e-01,  3.013525722989215e-02,  2.263680224522657e-01,  1.266626554164074e+00,  9.669305118329122e-04,  7.478363101918074e-02
  2.154000000000000e+01, -6.232763317808315e-03, -3.062331896366616e-01,  9.063862701010192e-02,  1.688575683238965e-02,  7.466305112917441e-01,  2.160185501224116e-02,  1.302383068209423e-01,  8.610682598667672e-01,  3.152643575438058e-02,  2.292399822535653e-01,  1.262374078032092e+00,  1.232502221748889e-03,  7.454494741578320e-02
  2.155000000000000e+01, -6.242801871934597e-03, -3.060017249625719e-01,  9.054027348202448e-02,  1.681753827215620e-02,  7.466490060262473e-01,  2.152626398669354e-02,  1.303261054846478e-01,  8.563942091180560e-01,  3.296141629523489e-02,  2.322558375955905e-01,  1.257930908480471e+00,  1.528063114273255e-03,  7.424109859293357e-02
  2.156000000000000e+01, -6.254244965735086e-03, -3.057608314562840e-01,  9.043755179103126e-02,  1.674525281793902e-02,  7.466667970853352e-01,  2.144721193189158e-02,  1.304201920132256e-01,  8.515221540444309e-01,  3.444224721984794e-02,  2.354203812654232e-01,  1.253294156208437e+00,  1.855503403652423e-03,  7.386608890538950e-02
  2.157000000000000e+01, -6.267116234914209e-03, -3.055101589801680e-01,  9.033031227923315e-02,  1.666878971860830e-02,  7.466839013468807e-01,  2.136458117727717e-02,  1.305216259542672e-01,  8.464491394029929e-01,  3.597116315897357e-02,  2.387385523499006e-01,  1.248461075819322e+00,  2.216815409287324e-03,  7.341349240806436e-02
  2.158000000000000e+01, -6.281435973672804e-03, -3.052493389338127e-01,  9.021839922292481e-02,  1.658803858225809e-02,  7.467003434107077e-01,  2.127824960055781e-02,  1.306315735213728e-01,  8.411722983351649e-01,  3.755057673653117e-02,  2.422154560157601e-01,  1.243429069864577e+00,  2.614105275143006e-03,  7.287641776010723e-02
  2.159000000000000e+01, -6.297220384622516e-03, -3.049779867381938e-01,  9.010165214516004e-02,  1.650289098186970e-02,  7.467161563610430e-01,  2.118809168711761e-02,  1.307513169493833e-01,  8.356888380984391e-01,  3.918306391775638e-02,  2.458563875053184e-01,  1.238195690828177e+00,  3.049608490303227e-03,  7.224746532876540e-02
