Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  6.900000000000000e+00,  4.665640227578848e-01,  3.723161770317840e-02,  8.288973719997773e-02,  4.744201880115601e-01, -1.888667623704057e-01,  1.045322782732010e-01
  6.910000000000000e+00,  4.892575141077283e-01,  3.816478346529473e-02,  8.500772690562919e-02,  4.979790438544877e-01, -1.980400967853435e-01,  9.248369914094555e-02
  6.920000000000000e+00,  5.117194368641684e-01,  3.924836350717098e-02,  8.695002086410721e-02,  5.214696998755661e-01, -2.069121700639924e-01,  8.072659876711924e-02
  6.930000000000001e+00,  5.340356553349457e-01,  4.045617609270069e-02,  8.871961280973543e-02,  5.449840704793149e-01, -2.155540847027463e-01,  6.922242893003520e-02
  6.940000000000000e+00,  5.561948590190373e-01,  4.176494904912254e-02,  9.031108146184071e-02,  5.685182555193435e-01, -2.239835730323646e-01,  5.798018282397251e-02
  6.950000000000000e+00,  5.781398724802695e-01,  4.315312194588095e-02,  9.171743679197503e-02,  5.920225017149408e-01, -2.321935010464141e-01,  4.702738452954533e-02
  6.960000000000000e+00,  5.998444067678574e-01,  4.460060874000660e-02,  9.293773798810231e-02,  6.154738853570138e-01, -2.401899250181742e-01,  3.637419485978172e-02
  6.970000000000001e+00,  6.212893603702676e-01,  4.608989357951887e-02,  9.397370497568856e-02,  6.388543250466470e-01, -2.479802221233745e-01,  2.602525013462605e-02
  6.980000000000000e+00,  6.424610449643752e-01,  4.760375531097694e-02,  9.482956576066114e-02,  6.621491719651749e-01, -2.555723560680125e-01,  1.598200467763087e-02
  6.990000000000000e+00,  6.633507358294169e-01,  4.912903908592825e-02,  9.551067403984588e-02,  6.853472618861058e-01, -2.629747341469630e-01,  6.241774065719016e-03
  7.000000000000000e+00,  6.839531315178343e-01,  5.065393315320366e-02,  9.602353981297385e-02,  7.084396373932280e-01, -2.701956824381224e-01, -3.200028766171913e-03
  7.010000000000001e+00,  7.042656136465001e-01,  5.216852170108655e-02,  9.637531657518256e-02,  7.314191383451495e-01, -2.772432650131955e-01, -1.234961326851201e-02
  7.020000000000000e+00,  7.242875171703216e-01,  5.366461763156449e-02,  9.657349970723005e-02,  7.542799311462010e-01, -2.841251217872038e-01, -2.121428724710551e-02
  7.030000000000000e+00,  7.440195303138331e-01,  5.513558218079728e-02,  9.662569873551226e-02,  7.770171264997062e-01, -2.908483638757055e-01, -2.980205387383841e-02
  7.040000000000000e+00,  7.634632084725622e-01,  5.657614346752027e-02,  9.653947096332915e-02,  7.996264742168760e-01, -2.974195135834832e-01, -3.812130988107128e-02
  7.050000000000001e+00,  7.826205868653935e-01,  5.798222059401614e-02,  9.632220518900306e-02,  8.221041233682801e-01, -3.038444786286099e-01, -4.618062242473183e-02
  7.060000000000000e+00,  8.014938786402688e-01,  5.935075772324638e-02,  9.598104539843309e-02,  8.444464373213781e-01, -3.101285511487988e-01, -5.398856536892006e-02
  7.070000000000000e+00,  8.200852458291105e-01,  6.067957182126915e-02,  9.552284502851836e-02,  8.666498543742516e-01, -3.162764228208012e-01, -6.155360238733584e-02
  7.080000000000000e+00,  8.383966301353029e-01,  6.196721719830545e-02,  9.495414320935334e-02,  8.887107849655274e-01, -3.222922100548085e-01, -6.888400619985527e-02
  7.090000000000000e+00,  8.564296316410078e-01,  6.321286810282500e-02,  9.428115601807202e-02,  9.106255375579808e-01, -3.281794854960670e-01, -7.598780272948556e-02
  7.100000000000001e+00,  8.741853370751227e-01,  6.441640078244348e-02,  9.350988903302096e-02,  9.323903499166866e-01, -3.339411575086031e-01, -8.287339362602243e-02
  7.110000000000000e+00,  8.916646528851870e-01,  6.557754364635016e-02,  9.264568565823925e-02,  9.540010168300417e-01, -3.395801220055954e-01, -8.954681064820738e-02
  7.120000000000000e+00,  9.088676489801775e-01,  6.669698262294466e-02,  9.169393536511196e-02,  9.754533805582339e-01, -3.450983883458042e-01, -9.601592147600765e-02
  7.130000000000000e+00,  9.257939927795830e-01,  6.777546318801675e-02,  9.065961012830778e-02,  9.967429694273844e-01, -3.504977252236379e-01, -1.022875246453824e-01
  7.140000000000001e+00,  9.424428267532883e-01,  6.881394759372728e-02,  8.954739795522669e-02,  1.017865084286972e+00, -3.557795566569946e-01, -1.083681143798215e-01
  7.150000000000000e+00,  9.588127778541107e-01,  6.981355978141091e-02,  8.836171678301481e-02,  1.038814802072987e+00, -3.609450052944006e-01, -1.142638932529773e-01
  7.160000000000000e+00,  9.749000438939727e-01,  7.077375522045770e-02,  8.710665961322794e-02,  1.059585821721662e+00, -3.659954420734933e-01, -1.199762268626400e-01
  7.170000000000000e+00,  9.907057109100076e-01,  7.169915726938836e-02,  8.578652379304565e-02,  1.080175082191911e+00, -3.709305706600172e-01, -1.255199609298949e-01
  7.180000000000001e+00,  1.006225418445120e+00,  7.258957711688363e-02,  8.440472971536955e-02,  1.100575952388804e+00, -3.757512791417168e-01, -1.308959108048349e-01
  7.190000000000000e+00,  1.021455977250409e+00,  7.344638434225925e-02,  8.296479136614206e-02,  1.120782762610187e+00, -3.804578649962587e-01, -1.361092587443412e-01
  7.200000000000000e+00,  1.036393837405345e+00,  7.427094879944796e-02,  8.147004690882571e-02,  1.140789710678253e+00, -3.850504959239111e-01, -1.411649782464074e-01
  7.210000000000000e+00,  1.051040104238556e+00,  7.506800301868610e-02,  7.992251296748359e-02,  1.160592428302545e+00, -3.895282866167296e-01, -1.460720521025053e-01
  7.220000000000001e+00,  1.065381571870307e+00,  7.583250851187984e-02,  7.832731171060045e-02,  1.180181927893631e+00, -3.938930299120960e-01, -1.508265581181384e-01
  7.230000000000000e+00,  1.079418057893953e+00,  7.656875185802337e-02,  7.668649153430218e-02,  1.199553600277280e+00, -3.981438167142221e-01, -1.554372233971959e-01
  7.240000000000000e+00,  1.093145013782500e+00,  7.727798121789764e-02,  7.500291899800095e-02,  1.218701351840088e+00, -4.022805647835780e-01, -1.599083386912854e-01
  7.250000000000000e+00,  1.106557760311557e+00,  7.796141269009804e-02,  7.327939548957907e-02,  1.237619082428567e+00, -4.063031858390823e-01, -1.642440740199004e-01
  7.260000000000001e+00,  1.119651538622141e+00,  7.862023531219431e-02,  7.151867532285654e-02,  1.256300711867990e+00, -4.102116047539535e-01, -1.684484917111556e-01
