Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  1.500000000000000e+01,  2.021766578597384e-02,  4.358114400873325e-02,  1.468650932439910e-01,  2.373943665558264e-02,  2.590577716963077e-02,  1.123881835042574e-01
  1.501000000000000e+01,  2.204736589107310e-02,  4.346886591400678e-02,  1.466595818200571e-01,  2.473009747044825e-02,  2.551405872218182e-02,  1.128554628957685e-01
  1.502000000000000e+01,  2.394156848369756e-02,  4.334039978186421e-02,  1.464563668634540e-01,  2.574317023225152e-02,  2.508852932989523e-02,  1.133316905771343e-01
  1.503000000000000e+01,  2.592154029270910e-02,  4.318983248604558e-02,  1.462572838443286e-01,  2.678631207100396e-02,  2.461654148194375e-02,  1.138176892391970e-01
  1.504000000000000e+01,  2.799540758369079e-02,  4.301474294174890e-02,  1.460632811002167e-01,  2.786237692960237e-02,  2.409326228815509e-02,  1.143139986233055e-01
  1.505000000000000e+01,  3.016409498493954e-02,  4.281491001888105e-02,  1.458749266653274e-01,  2.897186857498613e-02,  2.351882841525913e-02,  1.148205133225269e-01
  1.506000000000000e+01,  3.243166771660257e-02,  4.258920294391011e-02,  1.456929623321073e-01,  3.011644425622551e-02,  2.289147802000847e-02,  1.153374795033732e-01
  1.507000000000000e+01,  3.480243304623479e-02,  4.233645146144749e-02,  1.455181504366313e-01,  3.129793800701607e-02,  2.220949029789180e-02,  1.158652288222282e-01
  1.508000000000000e+01,  3.728096028303823e-02,  4.205544412329743e-02,  1.453512763186232e-01,  3.251837583814210e-02,  2.147119758445561e-02,  1.164041843892811e-01
  1.509000000000000e+01,  3.987210036208597e-02,  4.174492660725893e-02,  1.451931522263986e-01,  3.377999119826925e-02,  2.067499832938634e-02,  1.169548644964187e-01
  1.510000000000000e+01,  4.258100622448099e-02,  4.140360002022914e-02,  1.450446220677263e-01,  3.508524140099205e-02,  1.981937079766831e-02,  1.175178865733622e-01
  1.511000000000000e+01,  4.541315355804301e-02,  4.103011959655323e-02,  1.449065664709824e-01,  3.643682452818050e-02,  1.890288817969137e-02,  1.180939723291144e-01
  1.512000000000000e+01,  4.837436244440698e-02,  4.062309381282048e-02,  1.447799081973659e-01,  3.783769621827540e-02,  1.792423616904328e-02,  1.186839534506238e-01
  1.513000000000000e+01,  5.147082082041014e-02,  4.018108394734221e-02,  1.446656184417124e-01,  3.929108623618710e-02,  1.688223307457740e-02,  1.192887778325186e-01
  1.514000000000000e+01,  5.470910972620658e-02,  3.970260433777617e-02,  1.445647245475381e-01,  4.080051487680068e-02,  1.577585181849525e-02,  1.199095157687828e-01
  1.515000000000000e+01,  5.809622927960884e-02,  3.918612350647876e-02,  1.444783185555335e-01,  4.236980866420973e-02,  1.460424387260915e-02,  1.205473664522000e-01
  1.516000000000000e+01,  6.163962454623081e-02,  3.863006610022435e-02,  1.444075659087729e-01,  4.400311459310891e-02,  1.336676584264596e-02,  1.212036666235387e-01
  1.517000000000000e+01,  6.534721101125932e-02,  3.803281573624240e-02,  1.443537152919072e-01,  4.570491255456815e-02,  1.206300874210726e-02,  1.218799001432068e-01
  1.518000000000000e+01,  6.922739916091152e-02,  3.739271921347775e-02,  1.443181108449487e-01,  4.748002535340898e-02,  1.069282974192423e-02,  1.225777055694831e-01
  1.519000000000000e+01,  7.328911745430335e-02,  3.670809239348594e-02,  1.443022066675476e-01,  4.933362501147934e-02,  9.256387098206907e-03,  1.232988819829167e-01
  1.520000000000000e+01,  7.754183317379267e-02,  3.597722769468503e-02,  1.443075837162562e-01,  5.127123414188001e-02,  7.754178702931421e-03,  1.240453939439747e-01
  1.521000000000000e+01,  8.199557032598422e-02,  3.519840380855710e-02,  1.443359701567455e-01,  5.329872142441654e-02,  6.187083798533523e-03,  1.248193746561085e-01
  1.522000000000000e+01,  8.666092264896966e-02,  3.436989891754272e-02,  1.443892653300023e-01,  5.542228964227271e-02,  4.556407857559323e-03,  1.256231267801429e-01
  1.523000000000000e+01,  9.154905905477656e-02,  3.349000794390955e-02,  1.444695652950099e-01,  5.764845400375697e-02,  2.863930970934717e-03,  1.264591219993279e-01
  1.524000000000000e+01,  9.667171876578259e-02,  3.255706364191213e-02,  1.445791871868816e-01,  5.998400820434259e-02,  1.111959547623205e-03,  1.273300014663699e-01
  1.525000000000000e+01,  1.020411927838228e-01,  3.156946174158359e-02,  1.447206911307945e-01,  6.243597561284418e-02, -6.966189710057995e-04,  1.282385792566831e-01
  1.526000000000000e+01,  1.076702872892991e-01,  3.052569087110890e-02,  1.448968995820523e-01,  6.501154273463444e-02, -2.558278922102409e-03,  1.291878491237035e-01
  1.527000000000000e+01,  1.135722640133656e-01,  2.942436785742553e-02,  1.451109134159389e-01,  6.771797206847999e-02, -4.468798031303783e-03,  1.301809924710068e-01
  1.528000000000000e+01,  1.197609101536246e-01,  2.826462059571422e-02,  1.453657901319619e-01,  7.056231284548871e-02, -6.423383968382181e-03,  1.312220817115433e-01
  1.529000000000000e+01,  1.262503013181359e-01,  2.704477343022882e-02,  1.456662333773196e-01,  7.355217484145724e-02, -8.415952225134785e-03,  1.323127360757297e-01
  1.530000000000000e+01,  1.330542572005176e-01,  2.576443647443849e-02,  1.460155577559748e-01,  7.669394417827881e-02, -1.043998512510596e-02,  1.334580088440812e-01
  1.531000000000000e+01,  1.401866909476294e-01,  2.442319160996886e-02,  1.464180231922055e-01,  7.999384053004147e-02, -1.248791825687702e-02,  1.346619307879073e-01
  1.532000000000000e+01,  1.476610999513557e-01,  2.302099795328716e-02,  1.468781484933686e-01,  8.345733322322287e-02, -1.455122860335423e-02,  1.359287653969179e-01
  1.533000000000000e+01,  1.554836863897648e-01,  2.155782027964159e-02,  1.473990852153927e-01,  8.708742617866019e-02, -1.661940303413626e-02,  1.372651694952925e-01
  1.534000000000000e+01,  1.636758221526654e-01,  2.003544332666496e-02,  1.479884684476067e-01,  9.088949352519314e-02, -1.868357543666036e-02,  1.386720958684616e-01
  1.535000000000000e+01,  1.722428742400010e-01,  1.845494877911102e-02,  1.486501234825844e-01,  9.486412367846099e-02, -2.073150616426796e-02,  1.401560819274274e-01
  1.536000000000000e+01,  1.811920662156662e-01,  1.681849108356825e-02,  1.493890549394546e-01,  9.901091771930122e-02, -2.275073494644922e-02,  1.417222092735328e-01
  1.537000000000000e+01,  1.905213874403572e-01,  1.512906219232701e-02,  1.502102144969386e-01,  1.033261188160947e-01, -2.472723616466947e-02,  1.433748738652887e-01
  1.538000000000000e+01,  2.002409965615101e-01,  1.339023256330085e-02,  1.511182473227176e-01,  1.078062864124078e-01, -2.664805322719905e-02,  1.451203195083942e-01
  1.539000000000000e+01,  2.103425282634237e-01,  1.160662377475208e-02,  1.521176294363062e-01,  1.124427591422510e-01, -2.849803114443423e-02,  1.469627514239207e-01
  1.540000000000000e+01,  2.208165789978579e-01,  9.783765338669648e-03,  1.532123833641924e-01,  1.172246646865867e-01, -3.026213521058457e-02,  1.489063635338389e-01
  1.541000000000000e+01,  2.316408874351842e-01,  7.928503765900707e-03,  1.544055589208322e-01,  1.221365690428921e-01, -3.192459468750085e-02,  1.509543055104760e-01
  1.542000000000000e+01,  2.428052700499510e-01,  6.048107808385161e-03,  1.557008202686139e-01,  1.271641915817290e-01, -3.347161497943156e-02,  1.531088168345653e-01
  1.543000000000000e+01,  2.542765301363751e-01,  4.151562511916618e-03,  1.570999705402951e-01,  1.322868102027864e-01, -3.488837761455258e-02,  1.553703592429636e-01
  1.544000000000000e+01,  2.660139130181485e-01,  2.249387654966295e-03,  1.586042297511634e-01,  1.374811842145555e-01, -3.616107126586306e-02,  1.577365176104017e-01
  1.545000000000000e+01,  2.779867374721134e-01,  3.520591001076046e-04,  1.602142855508002e-01,  1.427254507486402e-01, -3.727842819855136e-02,  1.602048903195856e-01
  1.546000000000000e+01,  2.901446681443973e-01, -1.527694394008794e-03,  1.619295755749041e-01,  1.479935058839791e-01, -3.822974627565116e-02,  1.627684454534989e-01
  1.547000000000000e+01,  3.024325174856423e-01, -3.375783897960005e-03,  1.637483892454524e-01,  1.532585685924524e-01, -3.900641543593270e-02,  1.654171913864746e-01
  1.548000000000000e+01,  3.148071609286615e-01, -5.178777447710337e-03,  1.656686086851645e-01,  1.584968887879951e-01, -3.960271139650833e-02,  1.681408505891988e-01
  1.549000000000000e+01,  3.272117722249712e-01, -6.921172886496629e-03,  1.676864846496689e-01,  1.636830855248131e-01, -4.001458432997836e-02,  1.709246771119623e-01
  1.550000000000000e+01,  3.395948863818687e-01, -8.587511914147417e-03,  1.697973753467877e-01,  1.687942135482125e-01, -4.024053950957322e-02,  1.737525647837311e-01
  1.551000000000000e+01,  3.519025369185534e-01, -1.016138060296790e-02,  1.719953149909457e-01,  1.738085870391508e-01, -4.028121387485610e-02,  1.766055627132457e-01
  1.552000000000000e+01,  3.641015650158378e-01, -1.162933593773530e-02,  1.742740996972794e-01,  1.787098087892344e-01, -4.013975920317487e-02,  1.794678155151241e-01
  1.553000000000000e+01,  3.761502667205368e-01, -1.297642415840516e-02,  1.766259534051341e-01,  1.834818363700821e-01, -3.982077530730452e-02,  1.823198478808364e-01
