Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  1.350000000000000e+01,  2.588464133622900e-03, -3.267250173291275e-01,  1.025134208239143e-01,  3.358011191500699e-02,  7.567541121024133e-01,  3.120271160565441e-02,  1.678026649224412e-01,  6.421709388404517e-01, -5.423819853044186e-02,  5.113806445142152e-01,  1.229751897882533e+00,  1.417712841720448e-01, -9.736519103849076e-02
  1.351000000000000e+01,  2.685981643284572e-03, -3.266998461797761e-01,  1.025411923170623e-01,  3.370371322367956e-02,  7.569022806622018e-01,  3.122941590108788e-02,  1.685073245825293e-01,  6.417993268745967e-01, -5.309498976812312e-02,  5.112034356080548e-01,  1.229972756785092e+00,  1.416641469192959e-01, -9.801301242554183e-02
  1.352000000000000e+01,  2.784503282244876e-03, -3.266680825347010e-01,  1.025665980066561e-01,  3.382700469489784e-02,  7.570528890186378e-01,  3.125440544692957e-02,  1.692282860792050e-01,  6.414451672116375e-01, -5.188948405842900e-02,  5.109985943767930e-01,  1.230212442053378e+00,  1.415677113158636e-01, -9.865433738011752e-02
  1.353000000000000e+01,  2.884292782969950e-03, -3.266271957236985e-01,  1.025886811526637e-01,  3.394970415200165e-02,  7.572066886684630e-01,  3.127698962821717e-02,  1.699707641606261e-01,  6.411152958630517e-01, -5.059882394889358e-02,  5.107572521956418e-01,  1.230477181963983e+00,  1.414859523172854e-01, -9.928714303458433e-02
  1.354000000000000e+01,  2.985266336020127e-03, -3.265762026375790e-01,  1.026069958322000e-01,  3.407145341987848e-02,  7.573636965415377e-01,  3.129683378892907e-02,  1.707355504264682e-01,  6.408136368575527e-01, -4.921587744933199e-02,  5.104754723410742e-01,  1.230769802700446e+00,  1.414209059853318e-01, -9.990862193307887e-02
  1.355000000000000e+01,  3.087290602476076e-03, -3.265150014290931e-01,  1.026214454583013e-01,  3.419204881627046e-02,  7.575237311564931e-01,  3.131385857797481e-02,  1.715218973758979e-01,  6.405408039270747e-01, -4.774111370464960e-02,  5.101531883552848e-01,  1.231090148445150e+00,  1.413731417703620e-01, -1.005179262714200e-01
  1.356000000000000e+01,  3.190261986327566e-03, -3.264431228436772e-01,  1.026317913040328e-01,  3.431123445655328e-02,  7.576867073768659e-01,  3.132788161811489e-02,  1.723297511140562e-01,  6.402986096540755e-01, -4.617174651730908e-02,  5.097888949030551e-01,  1.231439192239548e+00,  1.413438428155597e-01, -1.011136290264720e-01
  1.357000000000000e+01,  3.294073906136696e-03, -3.263600927227035e-01,  1.026377913762564e-01,  3.442874934385341e-02,  7.578525364507380e-01,  3.133871810438814e-02,  1.731590384564192e-01,  6.400888858215641e-01, -4.450497214712071e-02,  5.093810973348387e-01,  1.231817929425064e+00,  1.413342270099512e-01, -1.016942793077694e-01
  1.358000000000000e+01,  3.398617245948241e-03, -3.262654328347936e-01,  1.026392009561760e-01,  3.454432820248460e-02,  7.580211265685068e-01,  3.134618122604590e-02,  1.740096679253895e-01,  6.399134748826991e-01, -4.273797141223849e-02,  5.089283194071156e-01,  1.232227366586103e+00,  1.413455434015599e-01, -1.022584178935681e-01
  1.359000000000000e+01,  3.503780908832249e-03, -3.261586617602482e-01,  1.026357732040731e-01,  3.465770246291397e-02,  7.581923835657470e-01,  3.135008263945668e-02,  1.748815313751710e-01,  6.397742209922033e-01, -4.086791122814490e-02,  5.084291098972153e-01,  1.232668515165417e+00,  1.413790701108275e-01, -1.028045904393928e-01
  1.360000000000000e+01,  3.609452451074553e-03, -3.260392958414686e-01,  1.026272598249889e-01,  3.476860137294178e-02,  7.583662117373351e-01,  3.135023298822100e-02,  1.757745060705586e-01,  6.396729600364442e-01, -3.889194595447701e-02,  5.078820485436552e-01,  1.233142386804755e+00,  1.414361114180863e-01, -1.033313580013713e-01
  1.361000000000000e+01,  3.715518708612642e-03, -3.259068500957186e-01,  1.026134117170352e-01,  3.487675309042505e-02,  7.585425146459206e-01,  3.134644240701068e-02,  1.766884568020594e-01,  6.396115110719470e-01, -3.680721843268595e-02,  5.072857519763176e-01,  1.233649992589270e+00,  1.415179925351629e-01, -1.038373041375854e-01
  1.362000000000000e+01,  3.821866408421748e-03, -3.257608390896573e-01,  1.025939795991814e-01,  3.498188574823970e-02,  7.587211959144222e-01,  3.133852100660459e-02,  1.776232380060203e-01,  6.395916698232317e-01, -3.461086071998071e-02,  5.066388796232980e-01,  1.234192347615370e+00,  1.416260539246277e-01, -1.043210391351430e-01
  1.363000000000000e+01,  3.928382876932197e-03, -3.256007779630207e-01,  1.025687147408115e-01,  3.508372868733761e-02,  7.589021601422304e-01,  3.132627943726752e-02,  1.785786963434214e-01,  6.396152003656929e-01, -3.229999518535950e-02,  5.059401401494158e-01,  1.234770474205636e+00,  1.417616455553533e-01, -1.047812068261453e-01
  1.364000000000000e+01,  4.034956907128373e-03, -3.254261836988320e-01,  1.025373698578071e-01,  3.518201396357360e-02,  7.590853140224942e-01,  3.130952958173687e-02,  1.795546740209021e-01,  6.396838229601308e-01, -2.987173629812431e-02,  5.051882987442496e-01,  1.235385398777321e+00,  1.419261208177858e-01, -1.052164966901938e-01
  1.365000000000000e+01,  4.141479709551157e-03, -3.252365764906839e-01,  1.024997000830017e-01,  3.527647799194083e-02,  7.592705675714556e-01,  3.128808530547295e-02,  1.805510126530727e-01,  6.397992022983200e-01, -2.732319233359514e-02,  5.043821846745062e-01,  1.236038149811475e+00,  1.421208311338865e-01, -1.056256566295196e-01
  1.366000000000000e+01,  4.247845850317944e-03, -3.250314810567697e-01,  1.024554639096273e-01,  3.536686316042924e-02,  7.594578353469102e-01,  3.126176318349969e-02,  1.815675572278616e-01,  6.399629385596306e-01, -2.465146658841818e-02,  5.035206998736734e-01,  1.236729760202046e+00,  1.423471198049833e-01, -1.060075055021430e-01
  1.367000000000000e+01,  4.353954168253534e-03, -3.248104279281306e-01,  1.024044241158363e-01,  3.545291940982246e-02,  7.596470376403217e-01,  3.123038320978060e-02,  1.826041600002177e-01,  6.401765577515410e-01, -2.185365870403267e-02,  5.026028293104604e-01,  1.237461264473068e+00,  1.426063147232606e-01, -1.063609480425171e-01
  1.368000000000000e+01,  4.459708689792484e-03, -3.245729547354568e-01,  1.023463486875019e-01,  3.553440581005173e-02,  7.598381016668753e-01,  3.119376950335523e-02,  1.836606844237925e-01,  6.404415007822321e-01, -1.892686615428881e-02,  5.016276513149505e-01,  1.238233690864718e+00,  1.428997229774621e-01, -1.066849884322594e-01
  1.369000000000000e+01,  4.565019517386709e-03, -3.243186074219133e-01,  1.022810116989561e-01,  3.561109208200038e-02,  7.600309627275640e-01,  3.115175098034892e-02,  1.847370091133979e-01,  6.407591140026300e-01, -1.586818533482929e-02,  5.005943464502871e-01,  1.239048057654303e+00,  1.432286278410379e-01, -1.069787395060285e-01
  1.370000000000000e+01,  4.669803710399235e-03, -3.240469414225913e-01,  1.022081941758077e-01,  3.568276010031220e-02,  7.602255653660558e-01,  3.110416201143755e-02,  1.858330318911886e-01,  6.411306392708337e-01, -1.267471255052067e-02,  4.995022065573693e-01,  1.239905371259090e+00,  1.435942846998509e-01, -1.072414334997528e-01
  1.371000000000000e+01,  4.773986241884109e-03, -3.237575229820722e-01,  1.021276850438183e-01,  3.574920552962743e-02,  7.604218646191222e-01,  3.105084314650022e-02,  1.869486742554359e-01,  6.415572001083097e-01, -9.343545725450996e-03,  4.983506456568362e-01,  1.240806618594155e+00,  1.439979132841156e-01, -1.074724386775586e-01
  1.372000000000000e+01,  4.877501039304477e-03, -3.234499306280683e-01,  1.020392821741568e-01,  3.581023961044395e-02,  7.606198273710671e-01,  3.099164191537422e-02,  1.880838863899599e-01,  6.420397855883860e-01, -5.871786755099423e-03,  4.971392115686745e-01,  1.241752756521044e+00,  1.444406882623352e-01, -1.076712773810879e-01
  1.373000000000000e+01,  4.980292028705435e-03, -3.231237566611314e-01,  1.019427934340818e-01,  3.586569094995391e-02,  7.608194337113280e-01,  3.092641363284922e-02,  1.892386523898890e-01,  6.425792346430119e-01, -2.256543988539804e-03,  4.958675966927882e-01,  1.242744703246215e+00,  1.449237317977684e-01, -1.078376420458272e-01
  1.374000000000000e+01,  5.082314146768871e-03, -3.227786086038900e-01,  1.018380377050836e-01,  3.591540725734519e-02,  7.610206782513874e-01,  3.085502217878007e-02,  1.904129955375242e-01,  6.431762199883965e-01,  1.505065171191899e-03,  4.945356480573253e-01,  1.243783329719811e+00,  1.454481083871529e-01, -1.079714113460731e-01
  1.375000000000000e+01,  5.183534363919801e-03, -3.224141106809261e-01,  1.017248459145450e-01,  3.595925709747105e-02,  7.612235714545065e-01,  3.077734079020942e-02,  1.916069838604400e-01,  6.438312304414862e-01,  5.415911301198807e-03,  4.931433771922893e-01,  1.244869449861337e+00,  1.460148201139701e-01, -1.080726681061843e-01
  1.376000000000000e+01,  5.283932756772669e-03, -3.220299054460987e-01,  1.016030621442571e-01,  3.599713174237774e-02,  7.614281410184416e-01,  3.069325291505498e-02,  1.928207361432996e-01,  6.445445523833850e-01,  9.478849162756441e-03,  4.916909703050647e-01,  1.246003813390575e+00,  1.466248015642677e-01, -1.081417174268293e-01
  1.377000000000000e+01,  5.383503632219956e-03, -3.216256556546488e-01,  1.014725448567736e-01,  3.602894714722425e-02,  7.616344333005742e-01,  3.060265315825469e-02,  1.940544283222532e-01,  6.453162509841823e-01,  1.369671239040449e-02,  4.901787992795557e-01,  1.247187102505703e+00,  1.472789147095967e-01, -1.081791024799395e-01
  1.378000000000000e+01,  5.482256679713642e-03, -3.212010463692143e-01,  1.013331682251693e-01,  3.605464601582330e-02,  7.618425147520029e-01,  3.050544830900666e-02,  1.953083001341432e-01,  6.461461497671205e-01,  1.807230636451538e-02,  4.886074339515777e-01,  1.248419926119419e+00,  1.479779430062747e-01, -1.081856197997080e-01
  1.379000000000000e+01,  5.580218073685032e-03, -3.207557871078841e-01,  1.011848234546217e-01,  3.607419980300207e-02,  7.620524732716885e-01,  3.040155836282900e-02,  1.965826617631427e-01,  6.470338079988952e-01,  2.260839990340511e-02,  4.869776555738257e-01,  1.249702807050108e+00,  1.487225846001325e-01, -1.081623396371263e-01
  1.380000000000000e+01,  5.677431461329980e-03, -3.202896138669359e-01,  1.010274199999164e-01,  3.608761052547188e-02,  7.622644194082809e-01,  3.029091746460407e-02,  1.978779003026028e-01,  6.479784975957675e-01,  2.730771657233048e-02,  4.852904703924749e-01,  1.251036165769926e+00,  1.495134465830879e-01, -1.081106310899543e-01
  1.381000000000000e+01,  5.773958910040921e-03, -3.198022911382163e-01,  1.008608867575959e-01,  3.609491250887341e-02,  7.624784875024797e-01,  3.017347483539828e-02,  1.991944864491250e-01,  6.489791795534344e-01,  3.217292540320242e-02,  4.835471220278239e-01,  1.252420304837887e+00,  1.503510414024621e-01, -1.080321848669051e-01
  1.382000000000000e+01,  5.869881913585591e-03, -3.192936141011652e-01,  1.006851733461976e-01,  3.609617424746637e-02,  7.626948368918414e-01,  3.004919577302844e-02,  2.005329819581078e-01,  6.500344783749223e-01,  3.720663044618964e-02,  4.817491023135797e-01,  1.253855394123735e+00,  1.512357848992728e-01, -1.079290301095006e-01
  1.383000000000000e+01,  5.965302427909471e-03, -3.187634109983323e-01,  1.005002514661548e-01,  3.609150033820357e-02,  7.629136531327548e-01,  2.991806271871234e-02,  2.018940477229860e-01,  6.511426531507203e-01,  4.241135861626029e-02,  4.798981622360690e-01,  1.255341451816936e+00,  1.521679952662568e-01, -1.078035515551909e-01
  1.384000000000000e+01,  6.060343863666062e-03, -3.182115456524639e-01,  1.003061162928339e-01,  3.608103338133788e-02,  7.631351491371396e-01,  2.978007635166503e-02,  2.032784521172616e-01,  6.523015650651608e-01,  4.778954536010626e-02,  4.779963246688548e-01,  1.256878316970074e+00,  1.531478920242446e-01, -1.076585131872218e-01
  1.385000000000000e+01,  6.155152023993790e-03, -3.176379200679566e-01,  1.001027878737875e-01,  3.606495581713423e-02,  7.633595662146202e-01,  2.963525668988437e-02,  2.046870796596080e-01,  6.535086441917958e-01,  5.334351872099165e-02,  4.760458970239456e-01,  1.258465621096618e+00,  1.541755940222789e-01, -1.074970824204666e-01
  1.386000000000000e+01,  6.249896013759515e-03, -3.170424770703887e-01,  9.989031252057266e-02,  3.604349172105147e-02,  7.635871750655131e-01,  2.948364419142175e-02,  2.061209402703193e-01,  6.547608579544910e-01,  5.907548264011220e-02,  4.740494810632817e-01,  1.260102768100472e+00,  1.552511158309370e-01, -1.073228472612688e-01
  1.387000000000000e+01,  6.344769112055808e-03, -3.164252029984925e-01,  9.966876419764530e-02,  3.601690854996936e-02,  7.638182767105016e-01,  2.932530085765148e-02,  2.075811790875717e-01,  6.560546801075250e-01,  6.498749915562098e-02,  4.720099806168341e-01,  1.261788918781573e+00,  1.563743635934083e-01, -1.071398299380317e-01
  1.388000000000000e+01,  6.439989509224173e-03, -3.157861303598090e-01,  9.943824583265133e-02,  3.598551868489386e-02,  7.640532032218388e-01,  2.916031127650396e-02,  2.090690862996118e-01,  6.573860600208917e-01,  7.108146913418673e-02,  4.699306086062288e-01,  1.263522971688418e+00,  1.575451332762756e-01, -1.069525025168095e-01
  1.389000000000000e+01,  6.535800799031415e-03, -3.151253402652135e-01,  9.919889042875510e-02,  3.594968057982190e-02,  7.642923181200010e-01,  2.898878351095809e-02,  2.105861064670730e-01,  6.587503937083651e-01,  7.735911199396796e-02,  4.678148925078845e-01,  1.265303538208856e+00,  1.587631120879386e-01, -1.067658038581465e-01
  1.390000000000000e+01,  6.632472265954335e-03, -3.144429646580809e-01,  9.895086200170139e-02,  3.590979957374935e-02,  7.645360164924743e-01,  2.881084985096075e-02,  2.121338476290492e-01,  6.601424960364006e-01,  8.382194459971527e-02,  4.656666770471337e-01,  1.267128914615459e+00,  1.600278805511758e-01, -1.065851555078269e-01
  1.391000000000000e+01,  6.730351894412581e-03, -3.137392365319105e-01,  9.869439689678816e-02,  3.586641051208594e-02,  7.647847967988433e-01,  2.862670041071528e-02,  2.137144156156058e-01,  6.615561557066305e-01,  9.047137024418703e-02,  4.634902754645572e-01,  1.268996791275197e+00,  1.613388551515064e-01, -1.064168547939536e-01
  1.392000000000000e+01,  6.829652223396388e-03, -3.130143077038620e-01,  9.842964488996286e-02,  3.581984834924092e-02,  7.650389678507300e-01,  2.843645357020337e-02,  2.153290940692437e-01,  6.629857876123684e-01,  9.730812033494689e-02,  4.612898606960450e-01,  1.270905307141614e+00,  1.626955264415345e-01, -1.062665260252357e-01
  1.393000000000000e+01,  6.930775964922187e-03, -3.122685128676552e-01,  9.815690507288527e-02,  3.577074546649377e-02,  7.652990962754170e-01,  2.824034885314456e-02,  2.169803967758552e-01,  6.644239060146965e-01,  1.043331920160452e-01,  4.590703352131492e-01,  1.272851413227539e+00,  1.640971203613199e-01, -1.061414857629262e-01
  1.394000000000000e+01,  7.034095993774980e-03, -3.115022079446865e-01,  9.787647322516671e-02,  3.571969947713451e-02,  7.655657017549322e-01,  2.803862168593751e-02,  2.186706825871145e-01,  6.658627808276779e-01,  1.115470683326295e-01,  4.568367458305885e-01,  1.274831955546043e+00,  1.655428235266558e-01, -1.060491322995796e-01
  1.395000000000000e+01,  7.140010296226338e-03, -3.107158088185652e-01,  9.758867907593821e-02,  3.566735557254188e-02,  7.658393333792305e-01,  2.783153410007742e-02,  2.204025205357154e-01,  6.672940141814183e-01,  1.189499168994216e-01,  4.545943998309565e-01,  1.276843383569088e+00,  1.670317337303144e-01, -1.059973478398959e-01
  1.396000000000000e+01,  7.248941589446904e-03, -3.099097926707985e-01,  9.729388656657252e-02,  3.561440615680327e-02,  7.661205688822589e-01,  2.761937494635564e-02,  2.221786998797709e-01,  6.687085357939362e-01,  1.265415680549458e-01,  4.523488392850624e-01,  1.278881735903398e+00,  1.685628651372738e-01, -1.059944886446974e-01
  1.397000000000000e+01,  7.361336360676024e-03, -3.090846981045239e-01,  9.699249338201585e-02,  3.556158940626045e-02,  7.664100131856315e-01,  2.740245952777620e-02,  2.240022373685758e-01,  6.700966149327171e-01,  1.343214979436479e-01,  4.501058032571203e-01,  1.280942641246258e+00,  1.701351590370577e-01, -1.060493574943418e-01
  1.398000000000000e+01,  7.477663593591999e-03, -3.082411245177614e-01,  9.668493004989315e-02,  3.550968722778988e-02,  7.667082965831257e-01,  2.718112888532759e-02,  2.258763827633418e-01,  6.714478855225431e-01,  1.422888153327101e-01,  4.478711796215377e-01,  1.283021330774663e+00,  1.717474982172461e-01, -1.061711632757103e-01
  1.399000000000000e+01,  7.598413261410106e-03, -3.073797307923961e-01,  9.637165866836282e-02,  3.545952273994845e-02,  7.670160726747431e-01,  2.695574878335224e-02,  2.278046228559580e-01,  6.727513814971875e-01,  1.504422521978826e-01,  4.456509483694050e-01,  1.285112655034203e+00,  1.733987212051919e-01, -1.063694741196412e-01
  1.400000000000000e+01,  7.724094572808420e-03, -3.065012332205360e-01,  9.605317122780743e-02,  3.541195724357232e-02,  7.673340160419726e-01,  2.672670836541334e-02,  2.297906835520821e-01,  6.739955836023832e-01,  1.587801588044910e-01,  4.434511176418022e-01,  1.287211105116162e+00,  1.750876343348953e-01, -1.066541656909194e-01
  1.401000000000000e+01,  7.855233954155379e-03, -3.056064026297229e-01,  9.572998750711599e-02,  3.536788665462613e-02,  7.676628196458565e-01,  2.649441846310425e-02,  2.318385293673672e-01,  6.751684800115109e-01,  1.673005038484077e-01,  4.412776528618457e-01,  1.289310840922486e+00,  1.768130228673404e-01, -1.070353622282085e-01
  1.402000000000000e+01,  7.992372817125089e-03, -3.046960607400251e-01,  9.540265258027993e-02,  3.532823747638188e-02,  7.680031920169904e-01,  2.625930958477239e-02,  2.339523600751103e-01,  6.762576413936403e-01,  1.760008801586428e-01,  4.391363990161032e-01,  1.291405726890604e+00,  1.785736622451135e-01, -1.075233678725590e-01
  1.403000000000000e+01,  8.136065156216409e-03, -3.037710757522524e-01,  9.507173395298821e-02,  3.529396237441274e-02,  7.683558543053818e-01,  2.602182959961761e-02,  2.361366042911929e-01,  6.772503100045459e-01,  1.848785165854641e-01,  4.370329963887392e-01,  1.293489374139926e+00,  1.803683284360385e-01, -1.081285879918398e-01
  1.404000000000000e+01,  8.286929849122023e-03, -3.028323563488223e-01,  9.473783880393134e-02,  3.526610779245219e-02,  7.687216195238781e-01,  2.578245935138148e-02,  2.383963315839775e-01,  6.781330601954656e-01,  1.939308047297980e-01,  4.349752649047411e-01,  1.295554575981845e+00,  1.821946923812694e-01, -1.088631277715882e-01
  1.405000000000000e+01,  8.445457599144975e-03, -3.018808596887769e-01,  9.440154396439024e-02,  3.524556017546133e-02,  7.691011021498504e-01,  2.554164988927144e-02,  2.407357644914409e-01,  6.788934116413302e-01,  2.031534672739955e-01,  4.329639979602206e-01,  1.297595550003890e+00,  1.840534377331456e-01, -1.097345743385114e-01
  1.406000000000000e+01,  8.612256659802739e-03, -3.009175479127505e-01,  9.406347104995633e-02,  3.523336064676804e-02,  7.694950926639851e-01,  2.529989171925999e-02,  2.431602039664683e-01,  6.795180570409951e-01,  2.125431690131540e-01,  4.310055221819498e-01,  1.299605065782407e+00,  1.859425560008344e-01, -1.107542757861134e-01
  1.407000000000000e+01,  8.787905484380571e-03, -2.999434169262520e-01,  9.372424245762379e-02,  3.523051681124340e-02,  7.699043325680015e-01,  2.505767383208887e-02,  2.456748599949699e-01,  6.799940736221736e-01,  2.220959370902208e-01,  4.291037454676355e-01,  1.301576287674955e+00,  1.878609090929650e-01, -1.119320830207195e-01
  1.408000000000000e+01,  8.972981231009761e-03, -2.989594774984383e-01,  9.338448431477961e-02,  3.523803586210300e-02,  7.703295598942332e-01,  2.481548730071653e-02,  2.482850767491308e-01,  6.803088480386952e-01,  2.318075853792225e-01,  4.272618937229710e-01,  1.303502458282106e+00,  1.898074072469506e-01, -1.132774118760071e-01
  1.409000000000000e+01,  9.168056925473953e-03, -2.979667482344800e-01,  9.304482249456056e-02,  3.525691910032251e-02,  7.707715060108956e-01,  2.457382197512499e-02,  2.509962991247733e-01,  6.804502274460436e-01,  2.416737567382109e-01,  4.254824188764786e-01,  1.305376981081085e+00,  1.917810188395191e-01, -1.147991171672624e-01
  1.410000000000000e+01,  9.373698721323159e-03, -2.969662489607598e-01,  9.270587886413001e-02,  3.528815671313564e-02,  7.712308925154465e-01,  2.433316333826071e-02,  2.538140344269513e-01,  6.804066689209540e-01,  2.516899647696930e-01,  4.237669146391926e-01,  1.307193499872398e+00,  1.937807801566996e-01, -1.165053648802959e-01
  1.411000000000000e+01,  9.590463307490561e-03, -2.959589948351379e-01,  9.236826791335481e-02,  3.533272295078547e-02,  7.717084282430217e-01,  2.409398963823378e-02,  2.567438094193903e-01,  6.801673834707567e-01,  2.618516328143036e-01,  4.221160428249314e-01,  1.308945972737587e+00,  1.958058037285272e-01, -1.184035045688444e-01
  1.412000000000000e+01,  9.818895508941036e-03, -2.949459915541693e-01,  9.203259393388542e-02,  3.539157184930500e-02,  7.722048064014302e-01,  2.385676942929940e-02,  2.597911230588711e-01,  6.797224703853542e-01,  2.721541272586177e-01,  4.205294735402267e-01,  1.310628739356517e+00,  1.978552849693160e-01, -1.204999454715673e-01
  1.413000000000000e+01,  1.005952610571667e-02, -2.939282319916086e-01,  9.169944889478202e-02,  3.546563360852069e-02,  7.727207018177074e-01,  2.362195963513069e-02,  2.629613952237854e-01,  6.790630384531521e-01,  2.825927823534209e-01,  4.190058413212616e-01,  1.312236582977806e+00,  1.999285089724808e-01, -1.228000372170213e-01
  1.414000000000000e+01,  1.031306440090272e-02, -2.929066878838635e-01,  9.136948101163152e-02,  3.555606685899198e-02,  7.732570618490863e-01,  2.339006650574967e-02,  2.662614533601970e-01,  6.781798384624539e-01,  2.931647405691716e-01,  4.175466082294659e-01,  1.313763314581358e+00,  2.020229997519445e-01, -1.253116183573127e-01
  1.415000000000000e+01,  1.057966107886023e-02, -2.918823313522398e-01,  9.104312836881805e-02,  3.566329085330965e-02,  7.738139945819256e-01,  2.316140809490212e-02,  2.696936561450498e-01,  6.770689277926362e-01,  3.038620772690860e-01,  4.161413040737975e-01,  1.315207418423069e+00,  2.041415450095061e-01, -1.280310857637680e-01
  1.416000000000000e+01,  1.085995196739974e-02, -2.908561124086707e-01,  9.072099987832437e-02,  3.578835809295908e-02,  7.743923417072934e-01,  2.293645291085047e-02,  2.732640922002885e-01,  6.757237782660911e-01,  3.146815161653732e-01,  4.147885692331242e-01,  1.316564091913634e+00,  2.062822473545479e-01, -1.309629387599164e-01
  1.417000000000000e+01,  1.115439416444684e-02, -2.898289726202180e-01,  9.040363285160027e-02,  3.593208125666950e-02,  7.749926782877793e-01,  2.271560399034205e-02,  2.769772947075899e-01,  6.741403693873436e-01,  3.256182826492178e-01,  4.134828244764451e-01,  1.317830357508834e+00,  2.084448320650759e-01, -1.341072716155442e-01
  1.418000000000000e+01,  1.146342255303608e-02, -2.888018485912911e-01,  9.009155314649768e-02,  3.609524079202078e-02,  7.756155474990414e-01,  2.249925176172793e-02,  2.808374228543897e-01,  6.723159968035842e-01,  3.366675185688794e-01,  4.122175113924606e-01,  1.319003859596030e+00,  2.106291486128741e-01, -1.374626729450388e-01
  1.419000000000000e+01,  1.178757429928825e-02, -2.877756745133603e-01,  8.978532252436429e-02,  3.627874974007765e-02,  7.762616478985761e-01,  2.228781533387628e-02,  2.848492173178224e-01,  6.702482732736569e-01,  3.478253937806669e-01,  4.109874624250787e-01,  1.320081828645483e+00,  2.128340882284710e-01, -1.410285492759669e-01
