Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  1.700000000000000e+01, -1.452298723528430e-02, -3.100175338615055e-01,  8.903263929999478e-02,  6.838117814439188e-03,  7.339154822359005e-01,  1.948012967896666e-02,  7.773246000504934e-02,  8.431185139159988e-01, -9.059105063414635e-02,  2.440541765933308e-01,  1.231927027998744e+00, -1.736480724846472e-02,  3.602937883766422e-02
  1.701000000000000e+01, -1.430120972985041e-02, -3.104840773517320e-01,  8.930558589424785e-02,  7.240810979282230e-03,  7.341741219930943e-01,  1.971618652655421e-02,  7.880256694282417e-02,  8.412721327796414e-01, -9.195837487976087e-02,  2.455237411629387e-01,  1.232359866575956e+00, -1.693799069275482e-02,  3.434255067148433e-02
  1.702000000000000e+01, -1.407708422399770e-02, -3.109521555358321e-01,  8.958022522234524e-02,  7.647160524317546e-03,  7.344360505331272e-01,  1.995350638954412e-02,  7.988151852390120e-02,  8.393810264628497e-01, -9.331504612811908e-02,  2.470081705914853e-01,  1.232818147685499e+00, -1.650138570665321e-02,  3.259285478244979e-02
  1.703000000000000e+01, -1.384888233617832e-02, -3.114238086867209e-01,  8.985804509355635e-02,  8.059934332151495e-03,  7.347035104636245e-01,  2.019342402043313e-02,  8.097812161678063e-02,  8.374314169471240e-01, -9.465905696321424e-02,  2.485073010861654e-01,  1.233316654504600e+00, -1.604595822484720e-02,  3.076631982582756e-02
  1.704000000000000e+01, -1.361687131715721e-02, -3.118980236977026e-01,  9.013853970967492e-02,  8.478545995740723e-03,  7.349762561226543e-01,  2.043550565222631e-02,  8.209076888210974e-02,  8.354184200679884e-01, -9.598555087646715e-02,  2.500209839371611e-01,  1.233851584218541e+00, -1.556941905013513e-02,  2.885759329212432e-02
  1.705000000000000e+01, -1.338249865205910e-02, -3.123720086758018e-01,  9.042003058172994e-02,  8.900426896301172e-03,  7.352525644419660e-01,  2.067828499627235e-02,  8.321254414390336e-02,  8.333575839996196e-01, -9.728764388470998e-02,  2.515451982349478e-01,  1.234432083426331e+00, -1.508120311141043e-02,  2.687274745930769e-02
  1.706000000000000e+01, -1.314692208301294e-02, -3.128423131478593e-01,  9.070067804995879e-02,  9.323229882356851e-03,  7.355312269088800e-01,  2.092021379278112e-02,  8.433790792451266e-02,  8.312522516669518e-01, -9.855040527020811e-02,  2.530668557157228e-01,  1.235054455014293e+00, -1.457676401398359e-02,  2.482064450463102e-02
  1.707000000000000e+01, -1.291120078686949e-02, -3.133066538493395e-01,  9.097914914317244e-02,  9.745010223619090e-03,  7.358110138392260e-01,  2.116015020085826e-02,  8.546183553619846e-02,  8.291110354914965e-01, -9.976696932390958e-02,  2.545801726757458e-01,  1.235718741032941e+00, -1.405771253429430e-02,  2.270758394723908e-02
  1.708000000000000e+01, -1.267638842149558e-02, -3.137629708651923e-01,  9.125420019642855e-02,  1.016387983792514e-02,  7.360906709533274e-01,  2.139702759072146e-02,  8.657938464505949e-02,  8.269439626536108e-01, -1.009321158165600e-01,  2.560800859177685e-01,  1.236424612449821e+00, -1.352618216136698e-02,  2.054064099093501e-02
  1.709000000000000e+01, -1.244361043576617e-02, -3.142094348609143e-01,  9.152465055104113e-02,  1.057790726054419e-02,  7.363688052496572e-01,  2.162982548622154e-02,  8.768526618253161e-02,  8.247632166705861e-01, -1.020431333120788e-01,  2.575645475910524e-01,  1.237174142907355e+00, -1.298839197329558e-02,  1.832557987393376e-02
  1.710000000000000e+01, -1.221382092831135e-02, -3.146441602731785e-01,  9.178935928792509e-02,  1.098537104200979e-02,  7.366442812507045e-01,  2.185757879551635e-02,  8.877513630820615e-02,  8.225782698995209e-01, -1.030950515192112e-01,  2.590250664675082e-01,  1.237958970110889e+00, -1.244030458122597e-02,  1.607453409755667e-02
  1.711000000000000e+01, -1.198805868682138e-02, -3.150656605725071e-01,  9.204731270009431e-02,  1.138453021716858e-02,  7.369157824551544e-01,  2.207941533833916e-02,  8.984433986331211e-02,  8.204040071871341e-01, -1.040867664016480e-01,  2.604586536705042e-01,  1.238781571545390e+00, -1.188767262511376e-02,  1.379632920128251e-02
