Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  1.500000000000000e+01,  9.863728597277632e-03, -3.559681979798934e-01,  1.178437525031184e-01,  5.086736473148913e-02,  7.634568832031764e-01,  4.271218798303533e-02,  1.751584766492366e-01,  5.417803385576199e-01, -2.151563400309262e-01,  5.529790225562198e-01,  9.637485686177993e-01, -2.385409124003997e+00,  2.817014511191529e+00
  1.501000000000000e+01,  1.001205988103223e-02, -3.557878361786863e-01,  1.178273859836454e-01,  5.101921648525447e-02,  7.637018201743920e-01,  4.270526994038593e-02,  1.766216696284675e-01,  5.431719661627433e-01, -2.122509489755355e-01,  5.520340390347072e-01,  9.647286503177095e-01, -2.384894122784245e+00,  2.817112308459421e+00
  1.502000000000000e+01,  1.016341057710447e-02, -3.555919170946945e-01,  1.178055541757934e-01,  5.117100016969453e-02,  7.639534400020894e-01,  4.269448777507110e-02,  1.781389175421895e-01,  5.446861174890354e-01, -2.091865196342533e-01,  5.509999959418040e-01,  9.657990414694391e-01, -2.384346116305838e+00,  2.817162311488266e+00
  1.503000000000000e+01,  1.031841715727191e-02, -3.553749157896255e-01,  1.177761406105256e-01,  5.132210555887787e-02,  7.642134573936736e-01,  4.267834494952229e-02,  1.797262509914987e-01,  5.463657929002810e-01, -2.059110454162250e-01,  5.498471520188596e-01,  9.669911275269146e-01, -2.383754817605734e+00,  2.817146414352353e+00
  1.504000000000000e+01,  1.047734352248301e-02, -3.551348319754591e-01,  1.177383898772301e-01,  5.147235804935722e-02,  7.644825498430465e-01,  4.265630746915129e-02,  1.813891703666965e-01,  5.482278129605285e-01, -2.024047723841129e-01,  5.485645035878592e-01,  9.683173634320147e-01, -2.383116307894622e+00,  2.817057629200592e+00
  1.505000000000000e+01,  1.064027712724058e-02, -3.548719601571085e-01,  1.176924604523236e-01,  5.162195574358606e-02,  7.647608169553337e-01,  4.262848976351436e-02,  1.831268606565796e-01,  5.502720770300769e-01, -1.986683464403767e-01,  5.471532001506347e-01,  9.697779800130454e-01, -2.382430769845035e+00,  2.816896552835065e+00
  1.506000000000000e+01,  1.080741445118635e-02, -3.545857551641831e-01,  1.176381945901474e-01,  5.177102093654947e-02,  7.650486370926167e-01,  4.259478289574443e-02,  1.849409868050689e-01,  5.525050335738434e-01, -1.946943788922903e-01,  5.456099562826311e-01,  9.713779705917285e-01, -2.381696838604490e+00,  2.816661135593897e+00
  1.507000000000000e+01,  1.097898348267136e-02, -3.542757192360468e-01,  1.175754677596121e-01,  5.191973148080586e-02,  7.653464299397207e-01,  4.255510222174833e-02,  1.868332118304323e-01,  5.549330578933741e-01, -1.904754493391811e-01,  5.439317482079215e-01,  9.731222990922732e-01, -2.380913193404962e+00,  2.816349587156260e+00
  1.508000000000000e+01,  1.115524739002679e-02, -3.539414096314564e-01,  1.175041933961113e-01,  5.206832774871419e-02,  7.656546609890086e-01,  4.250939081553082e-02,  1.888051972970221e-01,  5.575624112655321e-01, -1.860041247866156e-01,  5.421158558748453e-01,  9.750158757292882e-01, -2.380078567919756e+00,  2.815960418595049e+00
  1.509000000000000e+01,  1.133650837096832e-02, -3.535824467256849e-01,  1.174243279237238e-01,  5.221711994827590e-02,  7.659738462281214e-01,  4.245762308376706e-02,  1.908586040896274e-01,  5.603991961662359e-01, -1.812729809060689e-01,  5.401599084798253e-01,  9.770635318840670e-01, -2.379191763733052e+00,  2.815492488849459e+00
