Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  1.450000000000000e+01, -7.029158711285211e-03, -3.250593877084050e-01,  9.805728149815297e-02,  2.037574818884135e-02,  7.427932532328525e-01,  2.713423178153706e-02,  1.203705583647492e-01,  8.818983473328913e-01, -1.267864592185420e-01,  2.808243456787427e-01,  1.287138619986522e+00,  9.976907894601234e-02, -1.589460744944121e-01
  1.451000000000000e+01, -7.025763632124453e-03, -3.250526751086218e-01,  9.805583914253627e-02,  2.037861048687052e-02,  7.427991751531762e-01,  2.713345585579558e-02,  1.203566134797500e-01,  8.814306656545084e-01, -1.267192182789907e-01,  2.811469596561768e-01,  1.286932516395808e+00,  9.965431824225220e-02, -1.591449815049117e-01
  1.452000000000000e+01, -7.022057679551175e-03, -3.250461914906077e-01,  9.805461240174144e-02,  2.038194182385128e-02,  7.428055219075533e-01,  2.713287063297262e-02,  1.203429240902947e-01,  8.809419431256565e-01, -1.266514519513545e-01,  2.814816414484867e-01,  1.286714946245322e+00,  9.953709586068997e-02, -1.593494845454056e-01
  1.453000000000000e+01, -7.017944347081178e-03, -3.250399692111530e-01,  9.805365225091729e-02,  2.038587830300280e-02,  7.428124307653168e-01,  2.713252329450583e-02,  1.203295103431794e-01,  8.804248928383228e-01, -1.265827257160370e-01,  2.818317476126202e-01,  1.286481323266430e+00,  9.941697724161172e-02, -1.595608107022382e-01
  1.454000000000000e+01, -7.013381922252449e-03, -3.250340566404885e-01,  9.805299489277970e-02,  2.039048718476253e-02,  7.428199562758582e-01,  2.713244489148306e-02,  1.203164357464154e-01,  8.798771226950158e-01, -1.265130893005601e-01,  2.821985063020044e-01,  1.286230188569847e+00,  9.929382757358503e-02, -1.597794724763914e-01
  1.455000000000000e+01, -7.008363999602966e-03, -3.250284836717139e-01,  9.805265514392841e-02,  2.039578430710188e-02,  7.428281036959532e-01,  2.713264714604077e-02,  1.203037596185634e-01,  8.792989179612029e-01, -1.264426988405846e-01,  2.825816691673487e-01,  1.285961634771816e+00,  9.916778014228618e-02, -1.600053946585255e-01
  1.456000000000000e+01, -7.002869839340155e-03, -3.250232898994730e-01,  9.805265741132085e-02,  2.040180692543264e-02,  7.428368979897902e-01,  2.713315030574614e-02,  1.202915472335327e-01,  8.786895363900228e-01, -1.263716822321834e-01,  2.829815540990426e-01,  1.285675171614923e+00,  9.903886622830196e-02, -1.602387510120822e-01
  1.457000000000000e+01, -6.996878433377047e-03, -3.250185170885566e-01,  9.805302710200203e-02,  2.040859318463910e-02,  7.428463642146800e-01,  2.713397539103992e-02,  1.202798669777239e-01,  8.780482594482661e-01, -1.263001808617554e-01,  2.833984713179576e-01,  1.285370329266967e+00,  9.890711884692119e-02, -1.604797324093327e-01
  1.458000000000000e+01, -6.990368601762603e-03, -3.250142091496471e-01,  9.805379057576426e-02,  2.041618198538286e-02,  7.428565273829296e-01,  2.713514415027101e-02,  1.202687899943392e-01,  8.773743955729438e-01, -1.262283503283777e-01,  2.838327229352383e-01,  1.285046656232518e+00,  9.877257313318651e-02, -1.607285464326301e-01
  1.459000000000000e+01, -6.983319048235292e-03, -3.250104121365773e-01,  9.805497512260504e-02,  2.042461290968988e-02,  7.428674123805531e-01,  2.713667903695695e-02,  1.202583900244718e-01,  8.766672830828813e-01, -1.261563609051361e-01,  2.842846019047620e-01,  1.284703718111060e+00,  9.863526720424655e-02, -1.609854158715082e-01
