Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  3.500000000000000e+01, -1.948685000826347e-01,  1.155037670881571e-01,  1.107151119646295e-01, -8.342938782215453e-02,  1.400993421161309e-02,  2.274726441194677e-01
  3.501000000000000e+01, -1.943967960684129e-01,  1.154440552604024e-01,  1.108465361103211e-01, -8.318257405990277e-02,  1.391673141049173e-02,  2.275942559433347e-01
  3.502000000000000e+01, -1.939118793917528e-01,  1.153801068969815e-01,  1.109847048380715e-01, -8.292840685853585e-02,  1.382004991417654e-02,  2.277151307458990e-01
  3.503000000000000e+01, -1.934121644244508e-01,  1.153112308640949e-01,  1.111301613151864e-01, -8.266665523763871e-02,  1.372033697297924e-02,  2.278393902433472e-01
  3.504000000000000e+01, -1.928968334758964e-01,  1.152369690191701e-01,  1.112835008473767e-01, -8.239690721936371e-02,  1.361739802848505e-02,  2.279672411495136e-01
  3.505000000000000e+01, -1.923664888514276e-01,  1.151573660106711e-01,  1.114445996424532e-01, -8.211949471657036e-02,  1.351134186773990e-02,  2.280986630786675e-01
  3.506000000000000e+01, -1.918212169625226e-01,  1.150722829540518e-01,  1.116135787629145e-01, -8.183448689069982e-02,  1.340216899910946e-02,  2.282337815804168e-01
  3.507000000000000e+01, -1.912611345365898e-01,  1.149815858692635e-01,  1.117905435445982e-01, -8.154196891574074e-02,  1.328988241773255e-02,  2.283727356941203e-01
  3.508000000000000e+01, -1.906863910228839e-01,  1.148851475298045e-01,  1.119755819638756e-01, -8.124204416745462e-02,  1.317448905458142e-02,  2.285156816184105e-01
  3.509000000000000e+01, -1.900971687313917e-01,  1.147828487116163e-01,  1.121687652818977e-01, -8.093483420200558e-02,  1.305599960368459e-02,  2.286627905156257e-01
  3.510000000000000e+01, -1.894936827825858e-01,  1.146745793288670e-01,  1.123701488597521e-01, -8.062047885022024e-02,  1.293442819100407e-02,  2.288142471082444e-01
  3.511000000000000e+01, -1.888761813298693e-01,  1.145602392707048e-01,  1.125797738193630e-01, -8.029913638392726e-02,  1.280979210022807e-02,  2.289702480211266e-01
  3.512000000000000e+01, -1.882449463211528e-01,  1.144397388855991e-01,  1.127976695274458e-01, -7.997098365872815e-02,  1.268211176730610e-02,  2.291309988340972e-01
  3.513000000000000e+01, -1.876002948406824e-01,  1.143129992570739e-01,  1.130238557194896e-01, -7.963621650277897e-02,  1.255141101456120e-02,  2.292967120035489e-01
  3.514000000000000e+01, -1.869425807619710e-01,  1.141799525964728e-01,  1.132583435529490e-01, -7.929505035037293e-02,  1.241771740982811e-02,  2.294676068382145e-01
  3.515000000000000e+01, -1.862721961138420e-01,  1.140405428791591e-01,  1.135011358510163e-01, -7.894772073257690e-02,  1.228106266640601e-02,  2.296439100556037e-01
  3.516000000000000e+01, -1.855895716419461e-01,  1.138947265732564e-01,  1.137522271918167e-01, -7.859448328421083e-02,  1.214148294815194e-02,  2.298258555208232e-01
  3.517000000000000e+01, -1.848951769133452e-01,  1.137424734020163e-01,  1.140116043357993e-01, -7.823561343694301e-02,  1.199901888478860e-02,  2.300136832567002e-01
  3.518000000000000e+01, -1.841895207743047e-01,  1.135837671385369e-01,  1.142792466184873e-01, -7.787140654629465e-02,  1.185371520539735e-02,  2.302076391946809e-01
  3.519000000000000e+01, -1.834731522463675e-01,  1.134186062419660e-01,  1.145551260202387e-01, -7.750217868878617e-02,  1.170562026910156e-02,  2.304079755390060e-01
  3.520000000000000e+01, -1.827466615450946e-01,  1.132470042508908e-01,  1.148392074297399e-01, -7.712826755647655e-02,  1.155478611001222e-02,  2.306149500067687e-01
  3.521000000000000e+01, -1.820106809539982e-01,  1.130689902286388e-01,  1.151314492892472e-01, -7.675003298903492e-02,  1.140126910374879e-02,  2.308288238865945e-01
  3.522000000000000e+01, -1.812658850235837e-01,  1.128846094646907e-01,  1.154318040578311e-01, -7.636785707115455e-02,  1.124513038679541e-02,  2.310498601221265e-01
  3.523000000000000e+01, -1.805129899635851e-01,  1.126939242754470e-01,  1.157402177340020e-01, -7.598214419843893e-02,  1.108643534054964e-02,  2.312783227922756e-01
  3.524000000000000e+01, -1.797527526144269e-01,  1.124970148558591e-01,  1.160566283808098e-01, -7.559332146066437e-02,  1.092525266471346e-02,  2.315144778368328e-01
  3.525000000000000e+01, -1.789859690073044e-01,  1.122939801704472e-01,  1.163809643676989e-01, -7.520183889689670e-02,  1.076165397999932e-02,  2.317585930627090e-01
  3.526000000000000e+01, -1.782134726427733e-01,  1.120849384205751e-01,  1.167131426439832e-01, -7.480816926273447e-02,  1.059571411594714e-02,  2.320109372912958e-01
  3.527000000000000e+01, -1.774361332020490e-01,  1.118700267596309e-01,  1.170530672170139e-01, -7.441280750567407e-02,  1.042751137512857e-02,  2.322717793850950e-01
  3.528000000000000e+01, -1.766548558799430e-01,  1.116494007724453e-01,  1.174006286252222e-01, -7.401626983413033e-02,  1.025712699129100e-02,  2.325413860787293e-01
  3.529000000000000e+01, -1.758705806778468e-01,  1.114232342155197e-01,  1.177557047258597e-01, -7.361909181617203e-02,  1.008464385998550e-02,  2.328200179116712e-01
  3.530000000000000e+01, -1.750842810334185e-01,  1.111917187383777e-01,  1.181181620125500e-01, -7.322182528528821e-02,  9.910145384582828e-03,  2.331079242863456e-01
  3.531000000000000e+01, -1.742969618002988e-01,  1.109550633954230e-01,  1.184878567364853e-01, -7.282503471947513e-02,  9.733714750674392e-03,  2.334053390718671e-01
  3.532000000000000e+01, -1.735096570583962e-01,  1.107134941265255e-01,  1.188646356221186e-01, -7.242929387330675e-02,  9.555434138467636e-03,  2.337124773616506e-01
  3.533000000000000e+01, -1.727234277345607e-01,  1.104672530402140e-01,  1.192483358601170e-01, -7.203518251236947e-02,  9.375383733490571e-03,  2.340295330566914e-01
  3.534000000000000e+01, -1.719393586495928e-01,  1.102165972259044e-01,  1.196387842832101e-01, -7.164328289052360e-02,  9.193640862544913e-03,  2.343566770246118e-01
  3.535000000000000e+01, -1.711585550310959e-01,  1.099617971392284e-01,  1.200357964828569e-01, -7.125417608090572e-02,  9.010279355448606e-03,  2.346940554396570e-01
  3.536000000000000e+01, -1.703821379115079e-01,  1.097031348310202e-01,  1.204391764807993e-01, -7.086843815237874e-02,  8.825369098033230e-03,  2.350417878905898e-01
  3.537000000000000e+01, -1.696112374964991e-01,  1.094409023994973e-01,  1.208487164208800e-01, -7.048663628166300e-02,  8.638975724577468e-03,  2.353999664237011e-01
