Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  5.610000000000000e+00, -1.533766810988411e-03, -3.279326809975489e-01,  1.013982161083290e-01,  2.839231949764293e-02,  7.504847705757208e-01,  3.009101123405426e-02,  1.360784398545597e-01,  6.182476522725481e-01, -1.065333767533692e-01,  4.744133628435874e-01,  1.170426125408971e+00, -6.771082772616907e-02, -4.308948489523523e-02
  5.620000000000000e+00, -1.332137134352024e-03, -3.283962581241438e-01,  1.016704178852057e-01,  2.877616057040512e-02,  7.507174542045802e-01,  3.030852497837870e-02,  1.368804237321837e-01,  6.172633802578930e-01, -1.081742362780564e-01,  4.746387536098711e-01,  1.172117222437644e+00, -6.925090814708994e-02, -4.234484417285067e-02
  5.630000000000000e+00, -1.128942802495567e-03, -3.288656602651923e-01,  1.019458328540800e-01,  2.916372304729507e-02,  7.509516822281253e-01,  3.052826571751734e-02,  1.376846638475876e-01,  6.162672626641575e-01, -1.098455140025491e-01,  4.748817719809778e-01,  1.173791695425144e+00, -7.080621114454226e-02, -4.161127008041987e-02
  5.640000000000001e+00, -9.241462365778969e-04, -3.293418638932802e-01,  1.022248885665113e-01,  2.955530713960065e-02,  7.511873745340396e-01,  3.075054580403326e-02,  1.384903724280135e-01,  6.152620071100120e-01, -1.115542082562181e-01,  4.751453618979075e-01,  1.175444925517109e+00, -7.237936418133541e-02, -4.089137519222685e-02
  5.650000000000000e+00, -7.179736825369854e-04, -3.298246957565932e-01,  1.025074301105272e-01,  2.995057543280578e-02,  7.514242225986851e-01,  3.097522523131011e-02,  1.392962748415413e-01,  6.142499057043760e-01, -1.133010660406870e-01,  4.754304290274120e-01,  1.177072922845333e+00, -7.396979605063837e-02, -4.018718868224891e-02
  5.660000000000000e+00, -5.107105711123652e-04, -3.303134905742723e-01,  1.027930735055596e-01,  3.034898813467261e-02,  7.516618992118758e-01,  3.120199073257854e-02,  1.401012353040322e-01,  6.132324947851776e-01, -1.150836622453458e-01,  4.757365962063007e-01,  1.178673151173402e+00, -7.557557403496730e-02, -3.949988813353755e-02
  5.670000000000000e+00, -3.026231786119176e-04, -3.308077534948336e-01,  1.030815125407709e-01,  3.075007265368085e-02,  7.519000813117612e-01,  3.143058960116082e-02,  1.409040796970724e-01,  6.122117189955989e-01, -1.169006706939650e-01,  4.760637976103448e-01,  1.180242805272727e+00, -7.719530588442799e-02, -3.883084139715987e-02
  5.680000000000001e+00, -9.398236592343627e-05, -3.313069683741843e-01,  1.033724295071778e-01,  3.115334410989041e-02,  7.521384417942417e-01,  3.166076166011298e-02,  1.417036419161457e-01,  6.111896201310043e-01, -1.187506369787072e-01,  4.764118110339392e-01,  1.181779299322554e+00, -7.882760113647203e-02, -3.818131013264736e-02
  5.690000000000000e+00,  1.149377869287508e-04, -3.318105992072056e-01,  1.036654962836401e-01,  3.155830745616406e-02,  7.523766513215921e-01,  3.189224022667043e-02,  1.424987725874906e-01,  6.101683383498979e-01, -1.206319759981737e-01,  4.767802449768021e-01,  1.183280295476129e+00, -8.047108885893767e-02, -3.755243998548963e-02
  5.700000000000000e+00,  3.238613620370867e-04, -3.323180914699261e-01,  1.039603753983900e-01,  3.196445960496803e-02,  7.526143801695905e-01,  3.212475304647846e-02,  1.432883479967924e-01,  6.091501133417040e-01, -1.225429686897607e-01,  4.771685257457952e-01,  1.184743728638923e+00, -8.212443270409980e-02, -3.694525538038196e-02
