Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  7.000000000000000e+00,  3.879600915137224e-02, -3.937205685321414e-01,  1.469857582995157e-01,  1.008143742170648e-01,  8.014430432569141e-01,  6.238787156433890e-02,  3.220326841825235e-01,  4.472592082865708e-01, -2.364567588378183e-01,  1.325371266036433e+00,  7.261191500928279e-01, -1.234697991192933e+00, -2.442991881878114e+00
  7.010000000000000e+00,  4.025234335662401e-02, -3.957232175877495e-01,  1.485532581962213e-01,  1.034094390320124e-01,  8.033510532830386e-01,  6.333397832022232e-02,  3.294286848244419e-01,  4.440863065839434e-01, -2.382865233182012e-01,  1.358238223643669e+00,  7.285004756088027e-01, -1.087518017882795e+00, -2.405211555959568e+00
  7.020000000000000e+00,  4.172632656932360e-02, -3.976784025678003e-01,  1.501123591215375e-01,  1.060199312592073e-01,  8.052929090601765e-01,  6.426270960127667e-02,  3.371984819651203e-01,  4.421794456795052e-01, -2.393993647464912e-01,  1.390989419521588e+00,  7.327409623269440e-01, -9.358849951872102e-01, -2.373104785735964e+00
  7.030000000000000e+00,  4.322437994937174e-02, -3.995979842623766e-01,  1.516713356005943e-01,  1.086581360828787e-01,  8.072766134108792e-01,  6.517891407184914e-02,  3.453684921841479e-01,  4.414948455147151e-01, -2.398145416542776e-01,  1.423794023769975e+00,  7.389481952683838e-01, -7.819115537938540e-01, -2.346763891244709e+00
  7.040000000000000e+00,  4.474764688035195e-02, -4.014832719456755e-01,  1.532312953318288e-01,  1.113259886471690e-01,  8.093037249658768e-01,  6.608298588164874e-02,  3.539450662361138e-01,  4.420288133400497e-01, -2.395142389591061e-01,  1.456697700125325e+00,  7.471209175627448e-01, -6.292369716968665e-01, -2.326595372631545e+00
  7.050000000000000e+00,  4.629534344139087e-02, -4.033314665973830e-01,  1.547905724898138e-01,  1.140215340981479e-01,  8.113734860612253e-01,  6.697365337142792e-02,  3.629223196017303e-01,  4.437641351435727e-01, -2.384689024020896e-01,  1.489668343059379e+00,  7.571718372088203e-01, -4.825450660997310e-01, -2.313089294170770e+00
  7.060000000000000e+00,  4.786815974525152e-02, -4.051434438013400e-01,  1.563498651363598e-01,  1.167459532830184e-01,  8.134868398245908e-01,  6.785107268846369e-02,  3.722914165611524e-01,  4.466399710948815e-01, -2.366690687713746e-01,  1.522685224003579e+00,  7.687568917730194e-01, -3.467223646803458e-01, -2.306708345335180e+00
  7.070000000000000e+00,  4.946760653226609e-02, -4.069218403155538e-01,  1.579110806166834e-01,  1.195021121399467e-01,  8.156457176096811e-01,  6.871608094181601e-02,  3.820378646376490e-01,  4.505447282644203e-01, -2.341195828137894e-01,  1.555697494395542e+00,  7.813144735248231e-01, -2.265235870999826e-01, -2.307764351996331e+00
  7.080000000000000e+00,  5.109572632197364e-02, -4.086700870041245e-01,  1.594767690521739e-01,  1.222938839029221e-01,  8.178527412340395e-01,  6.956982691158195e-02,  3.921427735807347e-01,  4.553276044026928e-01, -2.308342489572818e-01,  1.588625032067127e+00,  7.940944231241690e-01, -1.256872696243091e-01, -2.316167717652104e+00
  7.090000000000000e+00,  5.275464935772225e-02, -4.103907449130922e-01,  1.610491441226632e-01,  1.251250299474575e-01,  8.201107919776360e-01,  7.041317463140057e-02,  4.025869223613991e-01,  4.608321623931879e-01, -2.268222142461300e-01,  1.621370108921769e+00,  8.063254322580830e-01, -4.583937275228089e-02, -2.331172260788671e+00
