Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  1.950000000000000e+01,  1.856140188694591e-02, -3.059032124548792e-01,  9.994305781627033e-02,  4.964235378564436e-02,  7.837215864849169e-01,  3.002831730603159e-02,  4.027332951599638e-01, -4.976729330659341e-01,  5.624846493724253e-02,  1.457489749006166e+00,  1.275658801552770e+00, -2.475895389730411e+00,  2.617008331776454e+00
  1.951000000000000e+01,  1.863812161008453e-02, -3.058332348165708e-01,  9.994279355893571e-02,  4.972689779617800e-02,  7.838481406687072e-01,  3.003007301638802e-02,  4.039287529181439e-01, -4.966902870477274e-01,  5.719811083966240e-02,  1.458971886327812e+00,  1.273966558464694e+00, -2.476948153356080e+00,  2.617989594527196e+00
  1.952000000000000e+01,  1.872313171278372e-02, -3.057739651229213e-01,  9.995023606421377e-02,  4.982510960560849e-02,  7.839856153603086e-01,  3.003764138114117e-02,  4.051546179324180e-01, -4.956454922456347e-01,  5.813908426342789e-02,  1.460573120303941e+00,  1.272220716881788e+00, -2.477989108990418e+00,  2.619037179955364e+00
  1.953000000000000e+01,  1.881929659174296e-02, -3.057294713448973e-01,  9.996820660784908e-02,  4.994180380512857e-02,  7.841377258383198e-01,  3.005314339446528e-02,  4.064196729334464e-01, -4.945183858740990e-01,  5.906581909234075e-02,  1.462336230564694e+00,  1.270408231530517e+00, -2.479022305579045e+00,  2.620175569054473e+00
  1.954000000000000e+01,  1.892779436495801e-02, -3.057016194470825e-01,  9.999794898427214e-02,  5.007900983915239e-02,  7.843059731715564e-01,  3.007750332312991e-02,  4.077263510971368e-01, -4.933005090186593e-01,  5.997520314825632e-02,  1.464277293912566e+00,  1.268524516583519e+00, -2.480045403319346e+00,  2.621414093105802e+00
  1.955000000000000e+01,  1.904870951711099e-02, -3.056907608906838e-01,  1.000396477001374e-01,  5.023692985822659e-02,  7.844904353781847e-01,  3.011084293635042e-02,  4.090734385686337e-01, -4.919905263046711e-01,  6.086627728615193e-02,  1.466395887056142e+00,  1.266571340110164e+00, -2.481056867123957e+00,  2.622753208409653e+00
  1.956000000000000e+01,  1.918256285793139e-02, -3.056978616843243e-01,  1.000939160544936e-01,  5.041649936164971e-02,  7.846917574258597e-01,  3.015360442260842e-02,  4.104611110621309e-01, -4.905840796284671e-01,  6.173725367163073e-02,  1.468697972656978e+00,  1.264548038300759e+00, -2.482054779363168e+00,  2.624197020990438e+00
  1.957000000000000e+01,  1.932988242814759e-02, -3.057239084127978e-01,  1.001613803693059e-01,  5.061867006674427e-02,  7.849105927209918e-01,  3.020623610108044e-02,  4.118895055826358e-01, -4.890766323337459e-01,  6.258633940848178e-02,  1.471189433356631e+00,  1.262453947215069e+00, -2.483037035151246e+00,  2.625749744487406e+00
  1.958000000000000e+01,  1.949120317249667e-02, -3.057699080230539e-01,  1.002426799792725e-01,  5.084440963238776e-02,  7.851476027050674e-01,  3.026919202229838e-02,  4.133587196449810e-01, -4.874634607447085e-01,  6.341174082513992e-02,  1.473876056932788e+00,  1.260288410459149e+00, -2.484001349794391e+00,  2.627415715325649e+00
  1.959000000000000e+01,  1.966706642647554e-02, -3.058368873436687e-01,  1.003384670521277e-01,  5.109470108445361e-02,  7.854034562117361e-01,  3.034293141813706e-02,  4.148688102570092e-01, -4.857396481430118e-01,  6.421166802204990e-02,  1.476763514704164e+00,  1.258050770133554e+00, -2.484945239318532e+00,  2.629199404053557e+00
  1.960000000000000e+01,  1.985801933320247e-02, -3.059258926239319e-01,  1.004494064056339e-01,  5.137054216930503e-02,  7.856788287169809e-01,  3.042791812525908e-02,  4.164197922693347e-01, -4.839000777046315e-01,  6.498433929517684e-02,  1.479857338766329e+00,  1.255740356043896e+00, -2.485865999588873e+00,  2.631105425803263e+00
  1.961000000000000e+01,  2.006461417568674e-02, -3.060379890549881e-01,  1.005761752999826e-01,  5.167294460652339e-02,  7.859744014652253e-01,  3.052461996637667e-02,  4.180116361287292e-01, -4.819394238671655e-01,  6.572798568528139e-02,  1.483162897570562e+00,  1.253356474157508e+00, -2.486760683293497e+00,  2.633138546897443e+00
  1.962000000000000e+01,  2.028740759887136e-02, -3.061742602151128e-01,  1.007194631714356e-01,  5.200293319276425e-02,  7.862908604409409e-01,  3.063350806442839e-02,  4.196442651222840e-01, -4.798521427589093e-01,  6.644085572538076e-02,  1.486685369750473e+00,  1.250898394361586e+00, -2.487626073967211e+00,  2.635303689770749e+00
  1.963000000000000e+01,  2.052695973265393e-02, -3.063358074435944e-01,  1.008799713134682e-01,  5.236154477278764e-02,  7.866288952014054e-01,  3.075505609535327e-02,  4.213175522970329e-01, -4.776324627561968e-01,  6.712122017673704e-02,  1.490429716616342e+00,  1.248365337946671e+00, -2.488458656955405e+00,  2.637605939099271e+00
  1.964000000000000e+01,  2.078383320798102e-02, -3.065237491163121e-01,  1.010584124909290e-01,  5.274982706050285e-02,  7.869891975620994e-01,  3.088973946993154e-02,  4.230313171761063e-01, -4.752743757305776e-01,  6.776737673112743e-02,  1.494400653548281e+00,  1.245756464193307e+00, -2.489254588297819e+00,  2.640050549714470e+00
  1.965000000000000e+01,  2.105859205604165e-02, -3.067392197795067e-01,  1.012555104646615e-01,  5.316883728545613e-02,  7.873724601252823e-01,  3.103803442959566e-02,  4.247853224285474e-01, -4.727716289623712e-01,  6.837765485927583e-02,  1.498602620112512e+00,  1.243070854733467e+00, -2.490009662028991e+00,  2.642642955283657e+00
  1.966000000000000e+01,  2.135180054465396e-02, -3.069833691844139e-01,  1.014719994651209e-01,  5.361964074723525e-02,  7.877793747264676e-01,  3.120041708713157e-02,  4.265792709082960e-01, -4.701177179042819e-01,  6.895042075189112e-02,  1.503039748616041e+00,  1.240307496297952e+00, -2.490719274223745e+00,  2.645388776957927e+00
  1.967000000000000e+01,  2.166402200381370e-02, -3.072573612915143e-01,  1.017086236637611e-01,  5.410330936319847e-02,  7.882106308659587e-01,  3.137736245042582e-02,  4.284128033276738e-01, -4.673058803036193e-01,  6.948408206961400e-02,  1.507715831047142e+00,  1.237465263258259e+00, -2.491378382611126e+00,  2.648293832055603e+00
  1.968000000000000e+01,  2.199581760731702e-02, -3.075623732240378e-01,  1.019661366204196e-01,  5.462092016044311e-02,  7.886669140777400e-01,  3.156934341465276e-02,  4.302854963663241e-01, -4.643290920690477e-01,  6.997709234457188e-02,  1.512634284567645e+00,  1.234542899438975e+00, -2.491981462451105e+00,  2.651364142974283e+00
  1.969000000000000e+01,  2.234774503214638e-02, -3.078995940664074e-01,  1.022453006314614e-01,  5.517355358052931e-02,  7.891489041315600e-01,  3.177682966940768e-02,  4.321968609527271e-01, -4.611800650460552e-01,  7.042795517655057e-02,  1.517798115590832e+00,  1.231538998206575e+00, -2.492522457688237e+00,  2.654605947021432e+00
  1.970000000000000e+01,  2.272035694909562e-02, -3.082702234549131e-01,  1.025468859371865e-01,  5.576229152103942e-02,  7.896572730047189e-01,  3.200028649361929e-02,  4.341463405136126e-01, -4.578512464714193e-01,  7.083522829813739e-02,  1.523209882425293e+00,  1.228451981581449e+00, -2.492994725862534e+00,  2.658025707837152e+00
  1.971000000000000e+01,  2.311419934332756e-02, -3.086754699893824e-01,  1.028716697986660e-01,  5.638821511751797e-02,  7.901926826154563e-01,  3.224017344991154e-02,  4.361333090316127e-01, -4.543348195811789e-01,  7.119752738698966e-02,  1.528871656431655e+00,  1.225280079097017e+00, -2.493390977837563e+00,  2.661630126898499e+00
  1.972000000000000e+01,  2.352980967897038e-02, -3.091165494532325e-01,  1.032204354422180e-01,  5.705240227962569e-02,  7.907557823397904e-01,  3.249694298240232e-02,  4.381570691699700e-01, -4.506227053589114e-01,  7.151352970550137e-02,  1.534784981462778e+00,  1.222021305875048e+00, -2.493703213080633e+00,  2.665426153336325e+00
  1.973000000000000e+01,  2.396771492345689e-02, -3.095946827950511e-01,  1.035939708552824e-01,  5.775592498794833e-02,  7.913472063407908e-01,  3.277103891186674e-02,  4.402168509529608e-01, -4.467065661792537e-01,  7.178197768369873e-02,  1.540950831509007e+00,  1.218673440075725e+00, -2.493922650002290e+00,  2.669420993451406e+00
  1.974000000000000e+01,  2.442842944731224e-02, -3.101110938787063e-01,  1.039930674401526e-01,  5.849984637167517e-02,  7.919675707315583e-01,  3.306289483934601e-02,  4.423118112111888e-01, -4.425778122775905e-01,  7.200168220523184e-02,  1.547369566721556e+00,  1.215234000343659e+00, -2.494039650935458e+00,  2.673622122080309e+00
  1.975000000000000e+01,  2.491245283663619e-02, -3.106670070892696e-01,  1.044185185743230e-01,  5.928521763536833e-02,  7.926174706130843e-01,  3.337293250014127e-02,  4.444410337746817e-01, -4.382276113733238e-01,  7.217152511831387e-02,  1.554040888122953e+00,  1.211700222674440e+00, -2.494043639664000e+00,  2.678037294054822e+00
  1.976000000000000e+01,  2.542026766858038e-02, -3.112636449033344e-01,  1.048711181405245e-01,  6.011307492627294e-02,  7.932974770451354e-01,  3.370156012052744e-02,  4.466035304014146e-01, -4.336469012132597e-01,  7.229046055559553e-02,  1.560963791435473e+00,  1.208069035606635e+00, -2.493923009172512e+00,  2.682674552588654e+00
  1.977000000000000e+01,  2.595233722007350e-02, -3.119022253787851e-01,  1.053516589927122e-01,  6.098443608790128e-02,  7.940081339100254e-01,  3.404917075897161e-02,  4.487982423772193e-01, -4.288264051669980e-01,  7.235751505594706e-02,  1.568136520130671e+00,  1.204337033207370e+00, -2.493665020409711e+00,  2.687542235129540e+00
  1.978000000000000e+01,  2.650910298590934e-02, -3.125839593458710e-01,  1.058609312126862e-01,  6.190029707565779e-02,  7.947499545126823e-01,  3.441614053461883e-02,  4.510240426087742e-01, -4.237566512794754e-01,  7.237178694531746e-02,  1.575556517381316e+00,  1.200500446002373e+00, -2.493255693598724e+00,  2.692648977860972e+00
  1.979000000000000e+01,  2.709104659699102e-02, -3.133101494690135e-01,  1.063997892892505e-01,  6.286174028244500e-02,  7.955235004982407e-01,  3.480287627242375e-02,  4.532800252489479e-01, -4.184301714739486e-01,  7.233168190714813e-02,  1.583217868939522e+00,  1.196548898161093e+00, -2.492667158174481e+00,  2.698002387725467e+00
