Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  2.900000000000000e+01, -1.424097995896655e-01,  1.047315848731447e-01,  1.169086242406587e-01, -7.806004775579009e-02,  1.459211484783445e-02,  2.461795440172622e-01
  2.901000000000000e+01, -1.420727776045575e-01,  1.044811813936979e-01,  1.169618867424088e-01, -7.795362837213490e-02,  1.463905677156839e-02,  2.459139511238816e-01
  2.902000000000000e+01, -1.417329140268314e-01,  1.042252845302787e-01,  1.170156466170712e-01, -7.784678549823078e-02,  1.468816958593369e-02,  2.456489480706988e-01
  2.903000000000000e+01, -1.413893146161540e-01,  1.039627004226480e-01,  1.170729411212700e-01, -7.773904330474846e-02,  1.473936024992877e-02,  2.453791942998223e-01
  2.904000000000000e+01, -1.410421796987096e-01,  1.036931345735947e-01,  1.171340399702474e-01, -7.763048002437407e-02,  1.479275248959113e-02,  2.451047145693974e-01
  2.905000000000000e+01, -1.406920194909705e-01,  1.034169754529675e-01,  1.171989285700943e-01, -7.752125967951805e-02,  1.484826634347753e-02,  2.448259766200102e-01
  2.906000000000000e+01, -1.403392335927836e-01,  1.031343678406964e-01,  1.172677141886697e-01, -7.741151046938832e-02,  1.490588164743389e-02,  2.445432793803869e-01
  2.907000000000000e+01, -1.399842411978728e-01,  1.028454772789842e-01,  1.173405012156566e-01, -7.730136334148742e-02,  1.496556611822338e-02,  2.442569518721709e-01
  2.908000000000000e+01, -1.396274788668912e-01,  1.025504910903869e-01,  1.174173924907538e-01, -7.719095086654035e-02,  1.502727378339124e-02,  2.439673496192909e-01
  2.909000000000000e+01, -1.392694002703315e-01,  1.022496189428839e-01,  1.174984893592907e-01, -7.708040650822544e-02,  1.509094426997256e-02,  2.436748541186119e-01
  2.910000000000000e+01, -1.389104761948605e-01,  1.019430935265369e-01,  1.175838913459632e-01, -7.696986402673567e-02,  1.515650250463037e-02,  2.433798742248339e-01
  2.911000000000000e+01, -1.385511949464180e-01,  1.016311715291642e-01,  1.176736957106412e-01, -7.685945737777644e-02,  1.522385839127679e-02,  2.430828484046237e-01
  2.912000000000000e+01, -1.381920624582603e-01,  1.013141348483464e-01,  1.177679972656152e-01, -7.674932086377843e-02,  1.529290624312533e-02,  2.427842457582946e-01
  2.913000000000000e+01, -1.378336012996612e-01,  1.009922917836121e-01,  1.178668879861582e-01, -7.663958910812708e-02,  1.536352442972180e-02,  2.424845665927171e-01
  2.914000000000000e+01, -1.374763492126337e-01,  1.006659780234456e-01,  1.179704564825056e-01, -7.653039686119920e-02,  1.543557561683909e-02,  2.421843433860782e-01
  2.915000000000000e+01, -1.371208583043371e-01,  1.003355574446012e-01,  1.180787884612486e-01, -7.642187872703150e-02,  1.550890741368136e-02,  2.418841403506418e-01
  2.916000000000000e+01, -1.367676949115646e-01,  1.000014227506267e-01,  1.181919682666821e-01, -7.631416901787141e-02,  1.558335294320679e-02,  2.415845513172511e-01
  2.917000000000000e+01, -1.364174390747517e-01,  9.966399597637099e-02,  1.183100797798188e-01, -7.620740199974213e-02,  1.565873084661399e-02,  2.412861990235512e-01
  2.918000000000000e+01, -1.360706827131969e-01,  9.932372897278197e-02,  1.184332056682058e-01, -7.610171228320188e-02,  1.573484469898262e-02,  2.409897371209320e-01
  2.919000000000000e+01, -1.357280269478792e-01,  9.898110381017200e-02,  1.185614264142559e-01, -7.599723494804538e-02,  1.581148240554871e-02,  2.406958515754119e-01
  2.920000000000000e+01, -1.353900796598813e-01,  9.863663277840273e-02,  1.186948204036669e-01, -7.589410553851593e-02,  1.588841623597469e-02,  2.404052592704181e-01
  2.921000000000000e+01, -1.350574532013383e-01,  9.829085769505097e-02,  1.188334637615950e-01, -7.579246017556028e-02,  1.596540366306583e-02,  2.401187068330916e-01
  2.922000000000000e+01, -1.347307613538528e-01,  9.794434848145395e-02,  1.189774281916545e-01, -7.569243558997067e-02,  1.604218859555129e-02,  2.398369725144453e-01
  2.923000000000000e+01, -1.344106156047270e-01,  9.759770131319434e-02,  1.191267780194402e-01, -7.559416892401030e-02,  1.611850283529068e-02,  2.395608683100663e-01
  2.924000000000000e+01, -1.340976215659564e-01,  9.725153659475971e-02,  1.192815691866304e-01, -7.549779744852476e-02,  1.619406802484607e-02,  2.392912375806082e-01
  2.925000000000000e+01, -1.337923758260459e-01,  9.690649632478965e-02,  1.194418501871142e-01, -7.540345827565176e-02,  1.626859781208748e-02,  2.390289487803725e-01
  2.926000000000000e+01, -1.334954630079508e-01,  9.656324047486065e-02,  1.196076629206877e-01, -7.531128798134551e-02,  1.634179971433950e-02,  2.387748889807170e-01
  2.927000000000000e+01, -1.332074522703522e-01,  9.622244293584115e-02,  1.197790425229879e-01, -7.522142183939795e-02,  1.641337684194680e-02,  2.385299573767944e-01
  2.928000000000000e+01, -1.329288925306101e-01,  9.588478747256790e-02,  1.199560159225277e-01, -7.513399239414160e-02,  1.648302982840551e-02,  2.382950574164041e-01
  2.929000000000000e+01, -1.326603070913633e-01,  9.555096327370638e-02,  1.201385994584083e-01, -7.504912768826646e-02,  1.655045911595403e-02,  2.380710875892760e-01
  2.930000000000000e+01, -1.324021886846344e-01,  9.522165982291853e-02,  1.203267965851970e-01, -7.496694967654080e-02,  1.661536764429031e-02,  2.378589308230675e-01
  2.931000000000000e+01, -1.321549947877536e-01,  9.489756140551853e-02,  1.205205954596141e-01, -7.488757288846963e-02,  1.667746372659660e-02,  2.376594429473959e-01
  2.932000000000000e+01, -1.319191427360792e-01,  9.457934159748493e-02,  1.207199653425883e-01, -7.481110311256411e-02,  1.673646391383465e-02,  2.374734416724364e-01
  2.933000000000000e+01, -1.316950047751719e-01,  9.426765811491600e-02,  1.209248524016604e-01, -7.473763604470164e-02,  1.679209582221877e-02,  2.373016967054785e-01
  2.934000000000000e+01, -1.314829038228112e-01,  9.396314839644448e-02,  1.211351765298896e-01, -7.466725622824597e-02,  1.684410061595260e-02,  2.371449212441988e-01
  2.935000000000000e+01, -1.312831106223210e-01,  9.366642582197993e-02,  1.213508296752121e-01, -7.460003644661047e-02,  1.689223477524568e-02,  2.370037650004262e-01
  2.936000000000000e+01, -1.310958423829227e-01,  9.337807615206972e-02,  1.215716750503435e-01, -7.453603731333508e-02,  1.693627151231785e-02,  2.368788083840118e-01
  2.937000000000000e+01, -1.309212628112012e-01,  9.309865388272942e-02,  1.217975465299218e-01, -7.447530718037741e-02,  1.697600229658177e-02,  2.367705581114615e-01
  2.938000000000000e+01, -1.307594833819447e-01,  9.282867849227916e-02,  1.220282485335871e-01, -7.441788252006884e-02,  1.701123820650595e-02,  2.366794443302841e-01
  2.939000000000000e+01, -1.306105652465565e-01,  9.256863089084977e-02,  1.222635569432877e-01, -7.436378821639639e-02,  1.704181091804239e-02,  2.366058187166683e-01
  2.940000000000000e+01, -1.304745211009776e-01,  9.231895048481276e-02,  1.225032199559129e-01, -7.431303749766470e-02,  1.706757342023790e-02,  2.365499543454224e-01
  2.941000000000000e+01, -1.303513170170514e-01,  9.208003301811685e-02,  1.227469573300993e-01, -7.426563207614241e-02,  1.708840022705084e-02,  2.365120486799988e-01
  2.942000000000000e+01, -1.302408742989690e-01,  9.185222902054768e-02,  1.229944585538296e-01, -7.422156252034072e-02,  1.710418683976175e-02,  2.364922287213676e-01
  2.943000000000000e+01, -1.301430709915923e-01,  9.163584265687574e-02,  1.232453819876046e-01, -7.418080803354661e-02,  1.711484859942260e-02,  2.364905554456520e-01
  2.944000000000000e+01, -1.300577433675284e-01,  9.143113095724464e-02,  1.234993562991802e-01, -7.414333550481679e-02,  1.712031952297195e-02,  2.365070258504690e-01
  2.945000000000000e+01, -1.299846886080400e-01,  9.123830340908423e-02,  1.237559839393605e-01, -7.410909887530334e-02,  1.712055177919197e-02,  2.365415732064957e-01
  2.946000000000000e+01, -1.299236693698392e-01,  9.105752183277294e-02,  1.240148458624649e-01, -7.407803980995399e-02,  1.711551579500715e-02,  2.365940668667983e-01
  2.947000000000000e+01, -1.298744194694298e-01,  9.088890063213406e-02,  1.242755069149078e-01, -7.405008950213472e-02,  1.710520038354774e-02,  2.366643126159319e-01
  2.948000000000000e+01, -1.298366489030665e-01,  9.073250767233643e-02,  1.245375206978996e-01, -7.402517058118517e-02,  1.708961253337468e-02,  2.367520549609954e-01
  2.949000000000000e+01, -1.298100470894665e-01,  9.058836581707075e-02,  1.248004325449447e-01, -7.400319854013591e-02,  1.706877694788413e-02,  2.368569826545189e-01
  2.950000000000000e+01, -1.297994162495026e-01,  9.045690309848253e-02,  1.250650699143382e-01, -7.398419461558707e-02,  1.704278131771016e-02,  2.369767585511376e-01
