Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  2.900000000000000e+01, -1.422164756063024e-01,  1.799768780105881e-02,  2.105811791305217e-01, -7.744466566819490e-02,  3.562726114915384e-02,  7.544229027672837e-02
  2.901000000000000e+01, -1.419437765966806e-01,  1.824237176275467e-02,  2.105448393381774e-01, -7.739803637958068e-02,  3.551820091376907e-02,  7.566950205209982e-02
  2.902000000000000e+01, -1.416680968935991e-01,  1.849261091738352e-02,  2.105066407378324e-01, -7.735069561173805e-02,  3.540659150511768e-02,  7.589876154471732e-02
  2.903000000000000e+01, -1.413888552388513e-01,  1.874942141205960e-02,  2.104648305605457e-01, -7.730310559927456e-02,  3.529212689009003e-02,  7.613297662430236e-02
  2.904000000000000e+01, -1.411061543105801e-01,  1.901309880164992e-02,  2.104190347835227e-01, -7.725532869359930e-02,  3.517467377156390e-02,  7.637229791829590e-02
  2.905000000000000e+01, -1.408203643220637e-01,  1.928326692242921e-02,  2.103691947363838e-01, -7.720742316970720e-02,  3.505439501897718e-02,  7.661638392728956e-02
  2.906000000000000e+01, -1.405317577732206e-01,  1.955978888014664e-02,  2.103151166502914e-01, -7.715945399366013e-02,  3.493134610217980e-02,  7.686507124090024e-02
  2.907000000000000e+01, -1.402406214519477e-01,  1.984250785312724e-02,  2.102565994253757e-01, -7.711149050598325e-02,  3.480558983758453e-02,  7.711817843671796e-02
  2.908000000000000e+01, -1.399472546207968e-01,  2.013124597262017e-02,  2.101934343820265e-01, -7.706360656769644e-02,  3.467719671443545e-02,  7.737550591154556e-02
  2.909000000000000e+01, -1.396519691187806e-01,  2.042580376778247e-02,  2.101254060705949e-01, -7.701588086659067e-02,  3.454624548241302e-02,  7.763683340572901e-02
  2.910000000000000e+01, -1.393550895277204e-01,  2.072595954644574e-02,  2.100522929153296e-01, -7.696839696015126e-02,  3.441282381856108e-02,  7.790191724534853e-02
  2.911000000000000e+01, -1.390569532223795e-01,  2.103146846683690e-02,  2.099738674258305e-01, -7.692124275829727e-02,  3.427702866534556e-02,  7.817048815242043e-02
  2.912000000000000e+01, -1.387579099643289e-01,  2.134206133186134e-02,  2.098898958704220e-01, -7.687450986079110e-02,  3.413896642428803e-02,  7.844225066091121e-02
  2.913000000000000e+01, -1.384583206151551e-01,  2.165744341647713e-02,  2.098001375630179e-01, -7.682829303599746e-02,  3.399875322495054e-02,  7.871688399598044e-02
  2.914000000000000e+01, -1.381585555705201e-01,  2.197729353472888e-02,  2.097043438368137e-01, -7.678268979773896e-02,  3.385651515062599e-02,  7.899404357522878e-02
  2.915000000000000e+01, -1.378589939423621e-01,  2.230126326175563e-02,  2.096022569157691e-01, -7.673780008914986e-02,  3.371238841738611e-02,  7.927336257783774e-02
  2.916000000000000e+01, -1.375600232785257e-01,  2.262897623228133e-02,  2.094936096040062e-01, -7.669372586539293e-02,  3.356651957303413e-02,  7.955445227926143e-02
  2.917000000000000e+01, -1.372620386785926e-01,  2.296002754266468e-02,  2.093781265021551e-01, -7.665057037466845e-02,  3.341906597901035e-02,  7.983690026127563e-02
  2.918000000000000e+01, -1.369654406754514e-01,  2.329398321208309e-02,  2.092555260719184e-01, -7.660843722059239e-02,  3.327019662284011e-02,  8.012026807801445e-02
  2.919000000000000e+01, -1.366706324438525e-01,  2.363037971988957e-02,  2.091255222185743e-01, -7.656742925423204e-02,  3.312009254781421e-02,  8.040409052610213e-02
  2.920000000000000e+01, -1.363780172895616e-01,  2.396872386236892e-02,  2.089878252817048e-01, -7.652764739474255e-02,  3.296894656264020e-02,  8.068787635085527e-02
  2.921000000000000e+01, -1.360879963717099e-01,  2.430849324318207e-02,  2.088421437539662e-01, -7.648918947920509e-02,  3.281696281467059e-02,  8.097110855451732e-02
  2.922000000000000e+01, -1.358009659642210e-01,  2.464913750032927e-02,  2.086881879834175e-01, -7.645214890861554e-02,  3.266435646574715e-02,  8.125324270632077e-02
  2.923000000000000e+01, -1.355173142924418e-01,  2.499007995503399e-02,  2.085256751923475e-01, -7.641661289460547e-02,  3.251135289251345e-02,  8.153370388519267e-02
