Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  6.000000000000000e+00,  6.728792641556635e-03, -3.474486221905968e-01,  1.129151854333613e-01,  4.440908028599735e-02,  7.599865766029809e-01,  3.904101648281283e-02,  2.203743504657094e-01,  1.152903579416238e+00, -1.280909060477142e-01,  2.513011005265092e-01,  1.375581772125864e+00,  7.257586602637071e-02,  9.740553679139128e-03
  6.010000000000000e+00,  6.637792244040535e-03, -3.471688984679855e-01,  1.127591115117173e-01,  4.421402308856605e-02,  7.598905002220847e-01,  3.892385803203788e-02,  2.195682481696797e-01,  1.151351749331167e+00, -1.270856784491769e-01,  2.518834478656283e-01,  1.374475392813809e+00,  7.284690710101425e-02,  9.612140359336198e-03
  6.020000000000000e+00,  6.538923758170201e-03, -3.468748995375392e-01,  1.125938198816306e-01,  4.400474820235453e-02,  7.597847552736685e-01,  3.879958982697562e-02,  2.186937786583693e-01,  1.149529879708611e+00, -1.260847930471629e-01,  2.526054876751521e-01,  1.373187664016184e+00,  7.323277427853064e-02,  9.421762152636940e-03
  6.030000000000000e+00,  6.429491399321923e-03, -3.465621973196817e-01,  1.124163431337429e-01,  4.377649716911577e-02,  7.596659635705005e-01,  3.866592040287617e-02,  2.177275171955228e-01,  1.147341119579508e+00, -1.250937728166429e-01,  2.535205080202850e-01,  1.371653539183535e+00,  7.377154444138578e-02,  9.140987895189490e-03
  6.040000000000000e+00,  6.308950723955290e-03, -3.462291324874311e-01,  1.122257696725803e-01,  4.352812369012336e-02,  7.595335519241496e-01,  3.852213924588620e-02,  2.166643439080894e-01,  1.144761376836315e+00, -1.241074663500177e-01,  2.546319926198868e-01,  1.369855332845844e+00,  7.449263381268019e-02,  8.778898804014201e-03
  6.050000000000000e+00,  6.176477484633383e-03, -3.458763477070363e-01,  1.120220557552131e-01,  4.325870723297708e-02,  7.593862137763505e-01,  3.836814881968782e-02,  2.154990010587913e-01,  1.141749952727520e+00, -1.231439127890244e-01,  2.559826662998846e-01,  1.367767646460439e+00,  7.537949401631272e-02,  8.286370868309278e-03
  6.060000000000000e+00,  6.032158155704485e-03, -3.455034349278014e-01,  1.118050816836837e-01,  4.296827721357094e-02,  7.592241383170335e-01,  3.820383497095911e-02,  2.142320408168074e-01,  1.138301284690613e+00, -1.221983937416334e-01,  2.575679721041391e-01,  1.365384940021393e+00,  7.645270967942394e-02,  7.672747934185657e-03
  6.070000000000000e+00,  5.875694030278706e-03, -3.451102120924913e-01,  1.115746692608117e-01,  4.265640673435740e-02,  7.590469131423854e-01,  3.802902036476982e-02,  2.128612932194774e-01,  1.134393099561864e+00, -1.212740293472255e-01,  2.594018888500276e-01,  1.362691239696217e+00,  7.772393654421492e-02,  6.925448276249301e-03
  6.080000000000000e+00,  5.706421759427996e-03, -3.446967774644537e-01,  1.113306135255631e-01,  4.232225441168709e-02,  7.588535472953548e-01,  3.784348724675059e-02,  2.113820186760123e-01,  1.129986673770020e+00, -1.203818713243196e-01,  2.615172324038956e-01,  1.359660547155527e+00,  7.919565229651039e-02,  6.008802458778229e-03
  6.090000000000000e+00,  5.524958888651792e-03, -3.442628111941122e-01,  1.110730518622921e-01,  4.196658942846838e-02,  7.586450060580180e-01,  3.764732468125426e-02,  2.097985822576052e-01,  1.125091122178438e+00, -1.195097676237429e-01,  2.638922733330480e-01,  1.356294469145591e+00,  8.090267615336035e-02,  4.950278401327408e-03
