Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  9.250000000000000e+00,  1.585028015103124e-01,  4.533431077301175e-02,  1.326765146557995e-01,  1.979332502074341e-01, -7.083547443335350e-02,  1.427528527383047e-01
  9.260000000000000e+00,  1.707702405598230e-01,  4.533658058087275e-02,  1.308683122066849e-01,  2.090693658367816e-01, -7.686225789782462e-02,  1.424416626699675e-01
  9.270000000000000e+00,  1.836705888554287e-01,  4.529320988120733e-02,  1.291256810209677e-01,  2.207284470752752e-01, -8.305491428405265e-02,  1.419436649882777e-01
  9.279999999999999e+00,  1.973104663556795e-01,  4.520246864140298e-02,  1.274512448859169e-01,  2.330157202818371e-01, -8.947295271344348e-02,  1.412293100822294e-01
  9.289999999999999e+00,  2.117276819780733e-01,  4.506272158208047e-02,  1.258491274715394e-01,  2.459637196351618e-01, -9.611929764878464e-02,  1.402900431699808e-01
  9.300000000000001e+00,  2.269087597966415e-01,  4.487373343175172e-02,  1.243214450367599e-01,  2.595548873483693e-01, -1.029614446358491e-01,  1.391342929684556e-01
  9.310000000000000e+00,  2.428448350581330e-01,  4.463733787946755e-02,  1.228688975040851e-01,  2.737814373242013e-01, -1.099764147105618e-01,  1.377679333677216e-01
  9.320000000000000e+00,  2.595148928018464e-01,  4.435762183390302e-02,  1.214907608305585e-01,  2.886283231684646e-01, -1.171387751922165e-01,  1.361990487633994e-01
  9.330000000000000e+00,  2.768856741266434e-01,  4.404107992297246e-02,  1.201850239519287e-01,  3.040735220415742e-01, -1.244214237499383e-01,  1.344372813402961e-01
  9.340000000000000e+00,  2.949123938171307e-01,  4.369659170720253e-02,  1.189485671599024e-01,  3.200887421457054e-01, -1.317964932052995e-01,  1.324931428925350e-01
  9.350000000000000e+00,  3.135402431038197e-01,  4.333519966172728e-02,  1.177773557272127e-01,  3.366404921798783e-01, -1.392362874544220e-01,  1.303773909108551e-01
  9.359999999999999e+00,  3.327065353959652e-01,  4.296969520047544e-02,  1.166666247713727e-01,  3.536913998519770e-01, -1.467141534000171e-01,  1.281005535800444e-01
  9.369999999999999e+00,  3.523432607189076e-01,  4.261405019742570e-02,  1.156110395548796e-01,  3.712016368400781e-01, -1.542052065088679e-01,  1.256726521279688e-01
