Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  5.610000000000000e+00,  8.158760427836361e-03, -3.546481262549802e-01,  1.165750539273913e-01,  4.822184743700474e-02,  7.611111245432646e-01,  4.174178046744507e-02,  1.466363696030656e-01,  3.920423062653138e-01, -2.319425996108679e-01,  5.115163966459471e-01,  1.220156808048220e+00, -2.461961948628898e+00,  2.750170664346654e+00
  5.620000000000000e+00,  8.381642444424742e-03, -3.551576698176710e-01,  1.168851457749829e-01,  4.865668853154824e-02,  7.613712446829140e-01,  4.197301581955173e-02,  1.472174182949952e-01,  3.902805235598418e-01, -2.338375254689325e-01,  5.139481779665400e-01,  1.218688342045346e+00, -2.462727333666118e+00,  2.750466711894378e+00
  5.630000000000000e+00,  8.606417967187365e-03, -3.556717418646053e-01,  1.171981773562595e-01,  4.909550694857972e-02,  7.616335930902388e-01,  4.220608231442741e-02,  1.478106798444775e-01,  3.885868175826986e-01, -2.357451443726047e-01,  5.163570585888211e-01,  1.217245767413459e+00, -2.463511486108763e+00,  2.750744042668650e+00
  5.640000000000001e+00,  8.833511548035399e-03, -3.561918704003555e-01,  1.175149856195430e-01,  4.953928615787530e-02,  7.618985896399486e-01,  4.244158602288049e-02,  1.484182701712119e-01,  3.869730163091581e-01, -2.376721348977976e-01,  5.187382833410168e-01,  1.215822817942864e+00, -2.464310727176741e+00,  2.751000107345428e+00
  5.650000000000000e+00,  9.062826868232612e-03, -3.567180600732582e-01,  1.178355405528124e-01,  4.998790569422526e-02,  7.621660920665293e-01,  4.267949012586080e-02,  1.490405118265160e-01,  3.854461543580464e-01, -2.396188530110159e-01,  5.210876702447179e-01,  1.214420918605245e+00, -2.465125404065546e+00,  2.751235357144957e+00
  5.660000000000000e+00,  9.294034270304867e-03, -3.572495513880873e-01,  1.181593872541174e-01,  5.044072734028979e-02,  7.624357172141969e-01,  4.291944583177623e-02,  1.496767467209831e-01,  3.840083924836297e-01, -2.415823979779742e-01,  5.234012847664534e-01,  1.213041948021212e+00, -2.465954841214067e+00,  2.751449366393111e+00
  5.670000000000000e+00,  9.526900638745676e-03, -3.577858881333601e-01,  1.184862399209535e-01,  5.089732245868146e-02,  7.627071830795376e-01,  4.316123058337663e-02,  1.503267044236113e-01,  3.826633124943862e-01, -2.435611506907951e-01,  5.256753443679847e-01,  1.211687465637115e+00, -2.466798759308005e+00,  2.751642240437390e+00
  5.680000000000001e+00,  9.761194425441483e-03, -3.583266109281384e-01,  1.188158112305604e-01,  5.135726284275840e-02,  7.629802102260668e-01,  4.340462214026755e-02,  1.509901130591904e-01,  3.814141735200928e-01, -2.455534696236042e-01,  5.279062268200195e-01,  1.210358957981555e+00, -2.467656868660870e+00,  2.751814205236029e+00
  5.690000000000000e+00,  9.996686461857652e-03, -3.588712581822175e-01,  1.191478130694572e-01,  5.182012204662515e-02,  7.632545228572355e-01,  4.364939915047906e-02,  1.516667008537000e-01,  3.802639042673792e-01, -2.475576920075403e-01,  5.300904919344231e-01,  1.209057833864907e+00, -2.468528868611536e+00,  2.751965600600838e+00
  5.700000000000000e+00,  1.023315055166358e-02, -3.594193668737194e-01,  1.194819570986668e-01,  5.228547637558748e-02,  7.635298495903335e-01,  4.389534158799627e-02,  1.523561965389507e-01,  3.792150983392827e-01, -2.495721354536219e-01,  5.322249008944286e-01,  1.207785410102200e+00, -2.469414439368659e+00,  2.752096874799875e+00
  5.710000000000000e+00,  1.047036388414303e-02, -3.599704731205597e-01,  1.198179551603500e-01,  5.275290558452803e-02,  7.638059239941714e-01,  4.414223106347603e-02,  1.530583288862877e-01,  3.782700117027060e-01, -2.515950995320205e-01,  5.343064327366221e-01,  1.206542891964983e+00, -2.470313231941240e+00,  2.752208580206890e+00
  5.720000000000001e+00,  1.070810732646708e-02, -3.605241124948559e-01,  1.201555195271084e-01,  5.322199334782417e-02,  7.640824849832624e-01,  4.438985101237072e-02,  1.537728257503436e-01,  3.774305608415443e-01, -2.536248665003931e-01,  5.363322977075532e-01,  1.205331354346521e+00, -2.471224860803600e+00,  2.752301371404449e+00
  5.730000000000000e+00,  1.094616561405407e-02, -3.610798201023124e-01,  1.204943630106440e-01,  5.369232753189100e-02,  7.643592770938618e-01,  4.463798677437072e-02,  1.544994127066607e-01,  3.766983212958097e-01, -2.556597011861386e-01,  5.382999476566717e-01,  1.204151726898183e+00, -2.472148900413553e+00,  2.752376005553141e+00
  5.740000000000000e+00,  1.118432741565365e-02, -3.616371304178863e-01,  1.208341989155092e-01,  5.416350023567742e-02,  7.646360506081835e-01,  4.488642555462994e-02,  1.552378112758545e-01,  3.760745276935757e-01, -2.576978500851143e-01,  5.402070833510766e-01,  1.203004782186907e+00, -2.473084884376705e+00,  2.752433341487159e+00
  5.750000000000000e+00,  1.142238528720841e-02, -3.621955768857515e-01,  1.211747408464131e-01,  5.463510761947816e-02,  7.649125615464486e-01,  4.513495627472570e-02,  1.559877368824491e-01,  3.755600755258703e-01, -2.597375395850036e-01,  5.420516585165378e-01,  1.201891124860707e+00, -2.474032307230484e+00,  2.752474334068148e+00
  5.760000000000001e+00,  1.166013557170595e-02, -3.627546913100055e-01,  1.215157024035209e-01,  5.510674960509367e-02,  7.651885716074761e-01,  4.538336934053175e-02,  1.567488968854442e-01,  3.751555240804618e-01, -2.617769730346792e-01,  5.438318807325360e-01,  1.200811183751059e+00, -2.474990631791899e+00,  2.752500022825997e+00
  5.770000000000000e+00,  1.189747175802099e-02, -3.633142972109702e-01,  1.218569631792825e-01,  5.557823515830829e-02,  7.654639464666316e-01,  4.563157672538038e-02,  1.575224608437291e-01,  3.748704547042859e-01, -2.638150019440982e-01,  5.455592324862121e-01,  1.199804189323093e+00, -2.476033618714919e+00,  2.752525923388084e+00
  5.780000000000000e+00,  1.213400409334507e-02, -3.638733149485651e-01,  1.221978927043536e-01,  5.604874610639989e-02,  7.657382552596101e-01,  4.587912266082164e-02,  1.583051686803932e-01,  3.746860885143242e-01, -2.658483419466241e-01,  5.472059737436918e-01,  1.198791692546657e+00, -2.477010872340816e+00,  2.752523170113479e+00
  5.790000000000000e+00,  1.236963950162306e-02, -3.644315776656427e-01,  1.225383784722369e-01,  5.651811020037607e-02,  7.660113819534691e-01,  4.612592796216568e-02,  1.590981723302688e-01,  3.746113418433352e-01, -2.678758487465662e-01,  5.487845101278206e-01,  1.197813256975395e+00, -2.477997457163486e+00,  2.752508673266034e+00
