Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  2.150000000000000e+01,  9.949475097147534e-03, -3.397160021444806e-01,  1.109240958088540e-01,  4.671973986393883e-02,  7.658530009823717e-01,  3.773143293612779e-02,  2.048663392536263e-01,  6.561194340997321e-01, -7.968254534680165e-02,  4.225386951715525e-01,  1.081121225977381e+00, -2.463069984307508e+00,  2.768157310208009e+00
  2.151000000000000e+01,  1.011825739147281e-02, -3.394641257242020e-01,  1.108846780106323e-01,  4.688074167502878e-02,  7.661399343618503e-01,  3.770931516055089e-02,  2.064906422560724e-01,  6.598735249175378e-01, -7.566098842642810e-02,  4.213979789177766e-01,  1.083764046416072e+00, -2.457611770959058e+00,  2.766809240434869e+00
  2.152000000000000e+01,  1.029144195270679e-02, -3.391966715359893e-01,  1.108403603717407e-01,  4.704361371028303e-02,  7.664357097993069e-01,  3.768375669795085e-02,  2.081590926441291e-01,  6.638153960699237e-01, -7.144798076150803e-02,  4.201704068471499e-01,  1.086535757740184e+00, -2.452038141720446e+00,  2.765386023239514e+00
  2.153000000000000e+01,  1.046983270525453e-02, -3.389077183896087e-01,  1.107889389712930e-01,  4.720790283012080e-02,  7.667423733143649e-01,  3.765318846189931e-02,  2.098845872483267e-01,  6.680103555548509e-01, -6.698183677526694e-02,  4.188244137010683e-01,  1.089480933411551e+00, -2.446324053451812e+00,  2.763857695036119e+00
  2.154000000000000e+01,  1.065393217351596e-02, -3.385955093117549e-01,  1.107298618964963e-01,  4.737383015941320e-02,  7.670609358282411e-01,  3.761722534554912e-02,  2.116707435005747e-01,  6.724800672568527e-01, -6.224018802038753e-02,  4.173509841842232e-01,  1.092614298057013e+00, -2.440467300384481e+00,  2.762217149211893e+00
  2.155000000000000e+01,  1.084408611490726e-02, -3.382609051840830e-01,  1.106636293291026e-01,  4.754208422293490e-02,  7.673918053755190e-01,  3.757623709549250e-02,  2.135158011274823e-01,  6.772189243123892e-01, -5.722515799147097e-02,  4.157553357631052e-01,  1.095932110809024e+00, -2.434477849230062e+00,  2.760471714178904e+00
  2.156000000000000e+01,  1.104077229919168e-02, -3.379038717717526e-01,  1.105904126762857e-01,  4.771329906358340e-02,  7.677357147511258e-01,  3.753035932994094e-02,  2.154200592197738e-01,  6.822312271628566e-01, -5.192946723298340e-02,  4.140379663948253e-01,  1.099437276025429e+00, -2.428361885808293e+00,  2.758624205472844e+00
  2.157000000000000e+01,  1.124452379121910e-02, -3.375244808146402e-01,  1.105104501875402e-01,  4.788821034055552e-02,  7.680934656588887e-01,  3.747977687859108e-02,  2.173837724746873e-01,  6.875205944972176e-01, -4.634602092032770e-02,  4.122000627430921e-01,  1.103132182363711e+00, -2.422126418997276e+00,  2.756678366003122e+00
  2.158000000000000e+01,  1.145593268243465e-02, -3.371229203958781e-01,  1.104240527721294e-01,  4.806766289975685e-02,  7.684659329153950e-01,  3.742472792288234e-02,  2.194071553660059e-01,  6.930898445854188e-01, -4.046795833114090e-02,  4.102435624205357e-01,  1.107018615667984e+00, -2.415779295501267e+00,  2.754638953177958e+00
  2.159000000000000e+01,  1.167565364395780e-02, -3.366995052750068e-01,  1.103316097172225e-01,  4.825261807328051e-02,  7.688540683982437e-01,  3.736550802584587e-02,  2.214903877196880e-01,  6.989408646609985e-01, -3.428870603212236e-02,  4.081712162016940e-01,  1.111097662569105e+00, -2.409329201143663e+00,  2.752511827090704e+00
