Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  8.000000000000000e+00, -1.201731299170236e-02, -3.105399291391335e-01,  9.019666108931718e-02,  1.026898384371462e-02,  7.375093286969554e-01,  2.066221085482880e-02,  9.976300861454279e-02,  1.025608630852541e+00, -5.944073057017425e-02,  1.979828849732352e-01,  1.280664613636181e+00, -1.382773980153097e-02,  4.343444427840500e-03
  8.010000000000000e+00, -1.198034513702780e-02, -3.106696044843594e-01,  9.026337221832975e-02,  1.034853301230071e-02,  7.375452045861947e-01,  2.071736036928212e-02,  9.999371691276442e-02,  1.025538704938731e+00, -6.006892453461760e-02,  1.984407744569207e-01,  1.280444375124872e+00, -1.399227508806694e-02,  4.321704320360379e-03
  8.020000000000000e+00, -1.194248029929110e-02, -3.108032605118741e-01,  9.033205071552088e-02,  1.043022223072013e-02,  7.375818367616174e-01,  2.077410200889537e-02,  1.002305121303907e-01,  1.025470589287505e+00, -6.071892090572639e-02,  1.989094345603367e-01,  1.280209598911286e+00, -1.416332104654744e-02,  4.294525742558570e-03
  8.029999999999999e+00, -1.190336301192558e-02, -3.109419262678306e-01,  9.040325066052265e-02,  1.051476608548410e-02,  7.376196013155230e-01,  2.083289794372250e-02,  1.004760644776983e-01,  1.025416687352205e+00, -6.139439244436963e-02,  1.993873651851805e-01,  1.279970548531506e+00, -1.434275194386999e-02,  4.265532497530652e-03
  8.039999999999999e+00, -1.186291984507675e-02, -3.110859372271763e-01,  9.047713741311772e-02,  1.060234255852560e-02,  7.376585589493785e-01,  2.089388134316467e-02,  1.007309583579854e-01,  1.025378643420719e+00, -6.209712778290386e-02,  1.998749619115926e-01,  1.279727013688535e+00, -1.453119968817504e-02,  4.234471152354626e-03
  8.050000000000001e+00, -1.182119379370621e-02, -3.112351616511106e-01,  9.055364234084182e-02,  1.069286514617632e-02,  7.376986656754212e-01,  2.095699344153444e-02,  1.009949850194608e-01,  1.025357072254807e+00, -6.282651454078496e-02,  2.003710181594806e-01,  1.279479019674068e+00, -1.472836948874611e-02,  4.201707006366336e-03
  8.060000000000000e+00, -1.177818367563128e-02, -3.113896438007812e-01,  9.063278514470849e-02,  1.078634748370801e-02,  7.377399174344075e-01,  2.102224788071074e-02,  1.012682439901054e-01,  1.025353046938820e+00, -6.358283663476522e-02,  2.008748763811538e-01,  1.279226534826842e+00, -1.493429217670048e-02,  4.167428981191178e-03
  8.070000000000000e+00, -1.173389013020651e-02, -3.115494222358222e-01,  9.071458256931861e-02,  1.088279951676495e-02,  7.377823083213707e-01,  2.108965578179329e-02,  1.015508273578793e-01,  1.025367634343692e+00, -6.436635204038749e-02,  2.013858448782459e-01,  1.278969501961277e+00, -1.514897237383656e-02,  4.131842695612550e-03
  8.080000000000000e+00, -1.168831557856238e-02, -3.117145295273383e-01,  9.079904829928988e-02,  1.098222748083872e-02,  7.378258306818711e-01,  2.115922567231035e-02,  1.018428202881869e-01,  1.025401901294552e+00, -6.517728972163654e-02,  2.019031968630721e-01,  1.278707853384528e+00, -1.537238910202530e-02,  4.095170494595272e-03
  8.090000000000000e+00, -1.164146421807558e-02, -3.118849920765669e-01,  9.088619288569016e-02,  1.108463386480841e-02,  7.378704751460597e-01,  2.123096343419171e-02,  1.021443011399725e-01,  1.025456913959287e+00, -6.601584810102017e-02,  2.024261731861317e-01,  1.278441520259334e+00, -1.560449719843666e-02,  4.057646815797357e-03
  8.100000000000000e+00, -1.159334197366612e-02, -3.120608300183710e-01,  9.097602372290052e-02,  1.119001744936720e-02,  7.379162307126921e-01,  2.130487229481523e-02,  1.024553417438375e-01,  1.025533735478551e+00, -6.688219381197492e-02,  2.029539854125196e-01,  1.278170442327429e+00, -1.584522954508674e-02,  4.019512376910286e-03
  8.109999999999999e+00, -1.154395639668394e-02, -3.122420572213833e-01,  9.106854508443879e-02,  1.129837343650460e-02,  7.379630848957204e-01,  2.138095286890107e-02,  1.027760078611845e-01,  1.025633421188128e+00, -6.777646074633650e-02,  2.034858190508418e-01,  1.277894575818020e+00, -1.609449870526019e-02,  3.981008072590027e-03
  8.119999999999999e+00, -1.149331654968996e-02, -3.124286813135319e-01,  9.116375817449440e-02,  1.140969360571194e-02,  7.380110238894206e-01,  2.145920321472705e-02,  1.031063596829197e-01,  1.025757013314365e+00, -6.869874916153548e-02,  2.040208368835820e-01,  1.277613900202041e+00, -1.635219722296475e-02,  3.942369615604389e-03
  8.130000000000001e+00, -1.144143292807680e-02, -3.126207036422052e-01,  9.126166113840169e-02,  1.152396640295786e-02,  7.380600326868708e-01,  2.153961885433857e-02,  1.034464520966777e-01,  1.025905535963446e+00, -6.964912469163176e-02,  2.045581823433501e-01,  1.277328421905539e+00, -1.661819539934926e-02,  3.903822790441640e-03
  8.140000000000001e+00, -1.138831743516804e-02, -3.128181191482263e-01,  9.136224901761343e-02,  1.164117694048970e-02,  7.381100951335891e-01,  2.162219274636615e-02,  1.037963345998094e-01,  1.026079989500646e+00, -7.062761730115592e-02,  2.050969828118907e-01,  1.277038171971689e+00, -1.689233523016809e-02,  3.865579450494633e-03
  8.150000000000000e+00, -1.133398338899775e-02, -3.130209161936394e-01,  9.146551367333400e-02,  1.176130694161124e-02,  7.381611939400209e-01,  2.170691523131404e-02,  1.041560509818971e-01,  1.026281344609061e+00, -7.163422026260159e-02,  2.056363526581558e-01,  1.276743198934682e+00, -1.717442167193611e-02,  3.827835545748035e-03
  8.160000000000000e+00, -1.127844551016359e-02, -3.132290764352161e-01,  9.157144373578838e-02,  1.188433472257379e-02,  7.382133107162333e-01,  2.179377399924452e-02,  1.045256391226153e-01,  1.026510537180909e+00, -7.266888924675034e-02,  2.061753962232185e-01,  1.276443563143346e+00, -1.746421572234912e-02,  3.790769775776776e-03
  8.170000000000000e+00, -1.122171982137131e-02, -3.134425748470281e-01,  9.168002464749427e-02,  1.201023532481114e-02,  7.382664261140108e-01,  2.188275413863735e-02,  1.049051312863997e-01,  1.026768464005915e+00, -7.373154157636459e-02,  2.067132112293055e-01,  1.276139338293163e+00, -1.776143318896031e-02,  3.754539754726492e-03
  8.180000000000000e+00, -1.116382346080883e-02, -3.136613798806278e-01,  9.179123879537196e-02,  1.213898079404962e-02,  7.383205200760652e-01,  2.197383826247276e-02,  1.052945548577570e-01,  1.027055978267605e+00, -7.482205560993722e-02,  2.072488926374306e-01,  1.275830618295287e+00, -1.806574799054477e-02,  3.719276616430718e-03
  8.190000000000000e+00, -1.110477450090544e-02, -3.138854536438469e-01,  9.190506564853565e-02,  1.227054045831966e-02,  7.383755720758030e-01,  2.206700663837707e-02,  1.056939329443059e-01,  1.027373883447449e+00, -7.594027040903194e-02,  2.077815371599189e-01,  1.275517521980016e+00, -1.837679693716451e-02,  3.685081139012023e-03
  8.199999999999999e+00, -1.104459184693078e-02, -3.141147520136899e-01,  9.202148183843603e-02,  1.240488108181739e-02,  7.384315612474640e-01,  2.216223726527956e-02,  1.061032843807672e-01,  1.027722924784925e+00, -7.708598593253028e-02,  2.083102494930438e-01,  1.275200193541062e+00, -1.869418627576355e-02,  3.652021196044106e-03
  8.210000000000001e+00, -1.098329521537264e-02, -3.143492246659985e-01,  9.214046117466909e-02,  1.254196689517704e-02,  7.384884664122213e-01,  2.225950589297719e-02,  1.065226231836785e-01,  1.028103779487694e+00, -7.825896353787787e-02,  2.088341507097005e-01,  1.274878804275433e+00, -1.901750067401652e-02,  3.620128519127436e-03
  8.220000000000001e+00, -1.092090516062751e-02, -3.145888150030507e-01,  9.226197460048789e-02,  1.268175953680686e-02,  7.385462660474824e-01,  2.235878599063139e-02,  1.069519577228109e-01,  1.028517048315843e+00, -7.945892616344269e-02,  2.093523871035841e-01,  1.274553558223270e+00, -1.934631179058586e-02,  3.589395441348097e-03
  8.230000000000000e+00, -1.085744313981473e-02, -3.148334599369267e-01,  9.238599007467722e-02,  1.282421790913100e-02,  7.386049382205421e-01,  2.246004865540083e-02,  1.073912897434499e-01,  1.028963250492082e+00, -8.068555763809297e-02,  2.098641368331231e-01,  1.274224697162403e+00, -1.968018321173070e-02,  3.559774641927342e-03
  8.240000000000000e+00, -1.079293160336856e-02, -3.150830895143084e-01,  9.251247237841109e-02,  1.296929796106874e-02,  7.386644605058234e-01,  2.256326246132402e-02,  1.078406132999856e-01,  1.029442821892088e+00, -8.193850086668185e-02,  2.103686134661239e-01,  1.273892501172316e+00, -2.001867184867618e-02,  3.531182711365649e-03
  8.250000000000000e+00, -1.072739408274135e-02, -3.153376264455643e-01,  9.264138288390468e-02,  1.311695245297183e-02,  7.387248099210174e-01,  2.266839328052626e-02,  1.082999136911680e-01,  1.029956114636601e+00, -8.321735513772031e-02,  2.108650679024824e-01,  1.273557286493533e+00, -2.036132833788912e-02,  3.503504632361426e-03
  8.260000000000000e+00, -1.066085525120742e-02, -3.155969856326984e-01,  9.277267933213770e-02,  1.326713075378788e-02,  7.387859629011029e-01,  2.277540411418587e-02,  1.087691664448771e-01,  1.030503396081666e+00, -8.452167315929490e-02,  2.113527902997802e-01,  1.273219404075202e+00, -2.070769906735828e-02,  3.476596231388959e-03
  8.270000000000000e+00, -1.059334096897096e-02, -3.158610737232869e-01,  9.290631562682078e-02,  1.341977866616902e-02,  7.388478952926093e-01,  2.288425493849270e-02,  1.092483362792687e-01,  1.031084846594295e+00, -8.585095818169854e-02,  2.118311120825450e-01,  1.272879239268452e+00, -2.105733026105841e-02,  3.450285168858564e-03
  8.279999999999999e+00, -1.052487834150548e-02, -3.161297886471053e-01,  9.304224161564854e-02,  1.357483822883246e-02,  7.389105823304558e-01,  2.299490253999006e-02,  1.097373758835142e-01,  1.031700556445116e+00, -8.720466118784310e-02,  2.122994074257428e-01,  1.272537210447622e+00, -2.140977215975757e-02,  3.424372912578049e-03
  8.289999999999999e+00, -1.045549580042658e-02, -3.164030191099174e-01,  9.318040284476799e-02,  1.373224747710908e-02,  7.389739985869409e-01,  2.310730032847593e-02,  1.102362245130900e-01,  1.032350522921495e+00, -8.858217800486175e-02,  2.127570938362715e-01,  1.272193765825197e+00, -2.176458186302024e-02,  3.398638170806733e-03
  8.300000000000001e+00, -1.038522318550088e-02, -3.166806440650304e-01,  9.332074030325838e-02,  1.389194019732696e-02,  7.390381179229145e-01,  2.322139814324569e-02,  1.107448066253794e-01,  1.033034649594057e+00, -8.998284615093757e-02,  2.132036316063280e-01,  1.271849380869372e+00, -2.212132515638636e-02,  3.372840530009350e-03
  8.310000000000000e+00, -1.031409180820582e-02, -3.169625321909056e-01,  9.346319017647110e-02,  1.405384570549027e-02,  7.391029134644423e-01,  2.333714206845658e-02,  1.112630306882122e-01,  1.033752748066644e+00, -9.140594141374503e-02,  2.136385222260390e-01,  1.271504557756609e+00, -2.247957799253398e-02,  3.346724425321254e-03
  8.320000000000000e+00, -1.024213449830304e-02, -3.172485414082269e-01,  9.360768362137151e-02,  1.421788865665038e-02,  7.391683575983228e-01,  2.345447426748633e-02,  1.117907880525903e-01,  1.034504539905768e+00, -9.285067455452882e-02,  2.140613063006635e-01,  1.271159824543380e+00, -2.283892745617734e-02,  3.320025049805042e-03
  8.330000000000000e+00, -1.016938564587801e-02, -3.175385184739059e-01,  9.375414657460952e-02,  1.438398887935746e-02,  7.392344219641300e-01,  2.357333284355615e-02,  1.123279517663667e-01,  1.035289657255083e+00, -9.431618864740378e-02,  2.144715615560549e-01,  1.270815732322183e+00, -2.319897141580024e-02,  3.292475901926439e-03
  8.340000000000000e+00, -1.009588124390267e-02, -3.178322986557354e-01,  9.390249959270940e-02,  1.455206122668395e-02,  7.393010774330545e-01,  2.369365172482226e-02,  1.128743753822365e-01,  1.036107643616514e+00, -9.580155708721279e-02,  2.148689008551791e-01,  1.270472852231550e+00, -2.355931720298730e-02,  3.263816175406257e-03
  8.350000000000000e+00, -1.002165892897860e-02, -3.181297054823053e-01,  9.405265772338406e-02,  1.472201544835626e-02,  7.393682940794614e-01,  2.381536057404867e-02,  1.134298918465050e-01,  1.036957955918303e+00, -9.730578212606629e-02,  2.152529704167112e-01,  1.270131774254398e+00, -2.391958180018836e-02,  3.233796452059815e-03
  8.359999999999999e+00, -9.946758029447235e-03, -3.184305505909568e-01,  9.420453041367083e-02,  1.489375607563600e-02,  7.394360411273964e-01,  2.393838472573446e-02,  1.139943123419594e-01,  1.037839966163473e+00, -9.882779431972565e-02,  2.156234494178570e-01,  1.269793105748426e+00, -2.427939513906606e-02,  3.202180624443504e-03
  8.369999999999999e+00, -9.871219634113373e-03, -3.187346336544554e-01,  9.435802144204408e-02,  1.506718229788140e-02,  7.395042868559873e-01,  2.406264513976326e-02,  1.145674249774319e-01,  1.038752961982577e+00, -1.003664529087983e-01,  2.159800505438189e-01,  1.269457465118770e+00, -2.463840377144927e-02,  3.168744980160609e-03
  8.380000000000001e+00, -9.795086672309470e-03, -3.190417423168438e-01,  9.451302884967741e-02,  1.524218782602853e-02,  7.395729984868883e-01,  2.418805835360836e-02,  1.151489934664365e-01,  1.039696148215829e+00, -1.019205463626170e-01,  2.163225196291138e-01,  1.269125470661805e+00, -2.499627153858031e-02,  3.133278597735290e-03
  8.390000000000001e+00, -9.718404004476339e-03, -3.193516521671430e-01,  9.466944488288785e-02,  1.541866075078660e-02,  7.396421420507876e-01,  2.431453644220384e-02,  1.157387558069949e-01,  1.040668649253417e+00, -1.034887933220886e-01,  2.166506352433510e-01,  1.268797728992806e+00, -2.535267833313954e-02,  3.095585558679555e-03
  8.400000000000000e+00, -9.641218537554385e-03, -3.196641268749441e-01,  9.482715599213695e-02,  1.559648340727340e-02,  7.397116821951152e-01,  2.444198701860802e-02,  1.163364227484296e-01,  1.041669508618531e+00, -1.050698452787931e-01,  2.169642106408901e-01,  1.268474823624441e+00, -2.570731902815619e-02,  3.055486813270461e-03
  8.410000000000000e+00, -9.563579339722737e-03, -3.199789185167001e-01,  9.498604290930295e-02,  1.577553228655086e-02,  7.397815819660180e-01,  2.457031329428426e-02,  1.169416761461763e-01,  1.042697685244091e+00, -1.066622909583065e-01,  2.172630977261275e-01,  1.268157303544477e+00, -2.605990222562847e-02,  3.012821910243770e-03
  8.420000000000000e+00, -9.485537690966737e-03, -3.202957680397657e-01,  9.514598080633693e-02,  1.595567806589003e-02,  7.398518026653654e-01,  2.469941420763247e-02,  1.175541676971324e-01,  1.043752049801778e+00, -1.082646610747287e-01,  2.175471911393123e-01,  1.267845677569500e+00, -2.641015019166143e-02,  2.967451230240657e-03
  8.430000000000000e+00, -9.407147050938676e-03, -3.206144058617629e-01,  9.530683954173162e-02,  1.613678578218353e-02,  7.399223038104734e-01,  2.482918462718451e-02,  1.181735182604705e-01,  1.044831382731495e+00, -1.098754331359871e-01,  2.178164322582422e-01,  1.267540416352287e+00, -2.675780231058134e-02,  2.919258142558548e-03
  8.440000000000000e+00, -9.328463005278929e-03, -3.209345526001859e-01,  9.546848396932248e-02,  1.631871506639663e-02,  7.399930431075796e-01,  2.495951560365635e-02,  1.187993173587350e-01,  1.045934372092566e+00, -1.114930370597919e-01,  2.180708138285709e-01,  1.267241952785148e+00, -2.710261954036915e-02,  2.868150815518588e-03
  8.449999999999999e+00, -9.249543249547259e-03, -3.212559198847638e-01,  9.563077426719099e-02,  1.650132034887837e-02,  7.400639763586333e-01,  2.509029463262137e-02,  1.194311224849221e-01,  1.047059610150252e+00, -1.131158619605161e-01,  2.183103850567019e-01,  1.266950674892573e+00, -2.744438730764953e-02,  2.814062886433763e-03
  8.460000000000001e+00, -9.170447589883156e-03, -3.215782112099637e-01,  9.579356627743052e-02,  1.668445105380062e-02,  7.401350573386000e-01,  2.522140592313349e-02,  1.200684584739326e-01,  1.048205591250908e+00, -1.147422633873223e-01,  2.185352553813054e-01,  1.266666916908001e+00, -2.778291908559730e-02,  2.756952438497738e-03
  8.470000000000001e+00, -9.091237908190599e-03, -3.219011227807403e-01,  9.595671185783033e-02,  1.686795184044208e-02,  7.402062377262031e-01,  2.535273067811247e-02,  1.207108173750397e-01,  1.049370713823387e+00, -1.163705698831085e-01,  2.187455944347653e-01,  1.266390952597966e+00, -2.811806006225413e-02,  2.696801558987189e-03
  8.480000000000000e+00, -9.011978078213245e-03, -3.222243443668122e-01,  9.612005925710755e-02,  1.705166291300727e-02,  7.402774671059340e-01,  2.548414739643310e-02,  1.213576589122766e-01,  1.050553286285367e+00, -1.179990888337535e-01,  2.189416284624392e-01,  1.266122989791809e+00, -2.844968768746394e-02,  2.633617748664052e-03
  8.490000000000000e+00, -8.932733827468549e-03, -3.225475602831975e-01,  9.628345356407883e-02,  1.723542043422329e-02,  7.403486930321467e-01,  2.561553223506338e-02,  1.220084115473168e-01,  1.051751535373366e+00, -1.196261125695566e-01,  2.191236362227613e-01,  1.265863168428971e+00, -2.877771055082409e-02,  2.567434583618176e-03
