Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  1.800000000000000e+01, -1.880113921159139e-01,  1.214199971651744e-01,  2.028060286573409e-01, -8.142278021443015e-02,  1.042966592544585e-02,  2.517360021492633e-01
  1.801000000000000e+01, -1.868933523717430e-01,  1.208664573865887e-01,  2.027839239348719e-01, -8.086240727803123e-02,  1.059113131546652e-02,  2.513628058821468e-01
  1.802000000000000e+01, -1.857390562503029e-01,  1.202920242077414e-01,  2.027642864748805e-01, -8.028536173244348e-02,  1.076268715847743e-02,  2.509793013149763e-01
  1.803000000000000e+01, -1.845355108578322e-01,  1.196894109384414e-01,  2.027477181476577e-01, -7.968582022538510e-02,  1.094749139961620e-02,  2.505817198599022e-01
  1.804000000000000e+01, -1.832808414399574e-01,  1.190576752258252e-01,  2.027346320835634e-01, -7.906297825886416e-02,  1.114629700888405e-02,  2.501698193975785e-01
  1.805000000000000e+01, -1.819824181531502e-01,  1.184013117093272e-01,  2.027250480508375e-01, -7.842052919927932e-02,  1.135762816170531e-02,  2.497471291245421e-01
  1.806000000000000e+01, -1.806432307171792e-01,  1.177216705774029e-01,  2.027197890454640e-01, -7.775944331928020e-02,  1.158153812565523e-02,  2.493137388262398e-01
  1.807000000000000e+01, -1.792688304831905e-01,  1.170223579023701e-01,  2.027189395217018e-01, -7.708244903641197e-02,  1.181684624013881e-02,  2.488724545185660e-01
  1.808000000000000e+01, -1.778645058858984e-01,  1.163064078241161e-01,  2.027231258249469e-01, -7.639172247408159e-02,  1.206271479193293e-02,  2.484246124363756e-01
  1.809000000000000e+01, -1.764375650294469e-01,  1.155787084686248e-01,  2.027320193757388e-01, -7.569084837963401e-02,  1.231725778003472e-02,  2.479743218493526e-01
  1.810000000000000e+01, -1.749943702159700e-01,  1.148429056583975e-01,  2.027462130400255e-01, -7.498233525882436e-02,  1.257924557283472e-02,  2.475230769310214e-01
  1.811000000000000e+01, -1.735427522909987e-01,  1.141040487456890e-01,  2.027651595613074e-01, -7.426979697031338e-02,  1.284665747707108e-02,  2.470752071656035e-01
  1.812000000000000e+01, -1.720887004034738e-01,  1.133649090388968e-01,  2.027907707624704e-01, -7.355488476855970e-02,  1.311843482534048e-02,  2.466288895249403e-01
  1.813000000000000e+01, -1.706408629698537e-01,  1.126313497694920e-01,  2.028210703578615e-01, -7.284189283669419e-02,  1.339201170232566e-02,  2.461913277974597e-01
  1.814000000000000e+01, -1.692060406135439e-01,  1.119067831283969e-01,  2.028565737313080e-01, -7.213311872923661e-02,  1.366595338086668e-02,  2.457635065190893e-01
  1.815000000000000e+01, -1.677900424281082e-01,  1.111941239037915e-01,  2.028983248299471e-01, -7.143027253758441e-02,  1.393858104979130e-02,  2.453447686971336e-01
  1.816000000000000e+01, -1.663997541369910e-01,  1.104970296105736e-01,  2.029454606810976e-01, -7.073600204583376e-02,  1.420817491612736e-02,  2.449386137747724e-01
  1.817000000000000e+01, -1.650421359537954e-01,  1.098183573124845e-01,  2.029985772930538e-01, -7.005235642568987e-02,  1.447349157360668e-02,  2.445453598354929e-01
  1.818000000000000e+01, -1.637204730696315e-01,  1.091603104283529e-01,  2.030559411662815e-01, -6.938063388359313e-02,  1.473260833140557e-02,  2.441685736256950e-01
  1.819000000000000e+01, -1.624409795470163e-01,  1.085249836927049e-01,  2.031183890162462e-01, -6.872235710294958e-02,  1.498446415825007e-02,  2.438075152176686e-01
  1.820000000000000e+01, -1.612085319187265e-01,  1.079142059686529e-01,  2.031857076185910e-01, -6.807880744908168e-02,  1.522778816786110e-02,  2.434629825239153e-01
  1.821000000000000e+01, -1.600277207751847e-01,  1.073295621129839e-01,  2.032576658786667e-01, -6.745111380728176e-02,  1.546138241704370e-02,  2.431356120428642e-01
  1.822000000000000e+01, -1.589028591473034e-01,  1.067724201252074e-01,  2.033340178475237e-01, -6.684027079041902e-02,  1.568411824460631e-02,  2.428258975632376e-01
  1.823000000000000e+01, -1.578420455855224e-01,  1.062448706329504e-01,  2.034184706055585e-01, -6.624761535991036e-02,  1.589465618267548e-02,  2.425276708009961e-01
  1.824000000000000e+01, -1.568398791099883e-01,  1.057457673323259e-01,  2.035026702923509e-01, -6.567266294196349e-02,  1.609248091772943e-02,  2.422542514188627e-01
  1.825000000000000e+01, -1.559025418480151e-01,  1.052766390053113e-01,  2.035868303934241e-01, -6.511690741333236e-02,  1.627704299551168e-02,  2.420056915973668e-01
  1.826000000000000e+01, -1.550382556401761e-01,  1.048390986969034e-01,  2.036781212972135e-01, -6.458088274351514e-02,  1.644668857885048e-02,  2.417689905436724e-01
  1.827000000000000e+01, -1.542463524367425e-01,  1.044327817954136e-01,  2.037724860830989e-01, -6.406474286111827e-02,  1.660117916549562e-02,  2.415504948210042e-01
  1.828000000000000e+01, -1.535287738433134e-01,  1.040577483115304e-01,  2.038696664956655e-01, -6.356866274351436e-02,  1.674003516346299e-02,  2.413499317368402e-01
  1.829000000000000e+01, -1.528877831119748e-01,  1.037141447274457e-01,  2.039702373414215e-01, -6.309276970181782e-02,  1.686266362314061e-02,  2.411654601353061e-01
  1.830000000000000e+01, -1.523229362240983e-01,  1.034010507751519e-01,  2.040724786537846e-01, -6.263682795560696e-02,  1.696941319127154e-02,  2.409992265696426e-01
  1.831000000000000e+01, -1.518349823053787e-01,  1.031179786300744e-01,  2.041768827343218e-01, -6.220054306074708e-02,  1.706005911947130e-02,  2.408492745333679e-01
  1.832000000000000e+01, -1.514236501637675e-01,  1.028640407886954e-01,  2.042832672177452e-01, -6.178347718732222e-02,  1.713478746533248e-02,  2.407148174751055e-01
  1.833000000000000e+01, -1.510881552929723e-01,  1.026381557911338e-01,  2.043914667229890e-01, -6.138506509236860e-02,  1.719394168222801e-02,  2.405949724386059e-01
  1.834000000000000e+01, -1.508284553385425e-01,  1.024395669012819e-01,  2.045013542948337e-01, -6.100504170342181e-02,  1.723786655192400e-02,  2.404889896578451e-01
  1.835000000000000e+01, -1.506408195310592e-01,  1.022660667148116e-01,  2.046127358828537e-01, -6.064194693601550e-02,  1.726738119595008e-02,  2.403955020762362e-01
  1.836000000000000e+01, -1.505246269182861e-01,  1.021167361834019e-01,  2.047256768119462e-01, -6.029538823295419e-02,  1.728304512567298e-02,  2.403133631823123e-01
  1.837000000000000e+01, -1.504768201872598e-01,  1.019897166209687e-01,  2.048397417619690e-01, -5.996428973199509e-02,  1.728578116281072e-02,  2.402419322866742e-01
  1.838000000000000e+01, -1.504952634750495e-01,  1.018835798920643e-01,  2.049549505122933e-01, -5.964784990349288e-02,  1.727640264615106e-02,  2.401799198505192e-01
  1.839000000000000e+01, -1.505773062848236e-01,  1.017967439029315e-01,  2.050711822134879e-01, -5.934516525139623e-02,  1.725582353131688e-02,  2.401262418269504e-01
