Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  3.400000000000000e+01,  1.218421061426144e+00,  1.462265017245596e-01, -9.011627919146856e-02,  1.733319336660036e+00, -2.252624077055512e-01, -1.693157285767276e-01
  3.401000000000000e+01,  1.218451490185848e+00,  1.459422603306177e-01, -8.988326530143348e-02,  1.733231724389203e+00, -2.252127007848355e-01, -1.693985634152572e-01
  3.402000000000000e+01,  1.218478040625140e+00,  1.456567102433535e-01, -8.964509351621262e-02,  1.733144398347164e+00, -2.251634690894216e-01, -1.694833767954312e-01
  3.403000000000000e+01,  1.218499717454448e+00,  1.453696951610501e-01, -8.940022740420608e-02,  1.733057356274675e+00, -2.251149371975953e-01, -1.695705959737329e-01
  3.404000000000000e+01,  1.218516017407093e+00,  1.450815032730008e-01, -8.914835037953889e-02,  1.732970722779686e+00, -2.250672525614693e-01, -1.696602934339745e-01
  3.405000000000000e+01,  1.218526832726907e+00,  1.447925460126389e-01, -8.888975406100208e-02,  1.732884637732791e+00, -2.250204843680778e-01, -1.697523352674984e-01
  3.406000000000000e+01,  1.218531922963259e+00,  1.445031759807993e-01, -8.862451630415630e-02,  1.732799226892206e+00, -2.249747230848270e-01, -1.698466473652660e-01
  3.407000000000000e+01,  1.218531064791300e+00,  1.442137409193978e-01, -8.835273695319583e-02,  1.732714611519088e+00, -2.249300528583328e-01, -1.699431402736219e-01
  3.408000000000000e+01,  1.218524053384856e+00,  1.439245822412154e-01, -8.807453846103407e-02,  1.732630908186209e+00, -2.248865516121846e-01, -1.700417108855254e-01
  3.409000000000000e+01,  1.218510703158252e+00,  1.436360335096731e-01, -8.779006556031829e-02,  1.732548228515475e+00, -2.248442914165451e-01, -1.701422434798618e-01
  3.410000000000000e+01,  1.218490847851674e+00,  1.433484192002588e-01, -8.749948342975628e-02,  1.732466678932856e+00, -2.248033387772227e-01, -1.702446091953612e-01
  3.411000000000000e+01,  1.218464339833214e+00,  1.430620544006611e-01, -8.720297440452228e-02,  1.732386360439983e+00, -2.247637550849671e-01, -1.703486655777605e-01
  3.412000000000000e+01,  1.218431049240172e+00,  1.427772454090110e-01, -8.690073428055616e-02,  1.732307368399733e+00, -2.247255977695040e-01, -1.704542588477703e-01
  3.413000000000000e+01,  1.218390863904736e+00,  1.424942902225743e-01, -8.659296965885221e-02,  1.732229792331127e+00, -2.246889218679841e-01, -1.705612294871031e-01
  3.414000000000000e+01,  1.218343689910489e+00,  1.422134784758373e-01, -8.627989618729358e-02,  1.732153715709356e+00, -2.246537811483305e-01, -1.706694184546152e-01
  3.415000000000000e+01,  1.218289452042871e+00,  1.419350915014350e-01, -8.596173671373043e-02,  1.732079215842133e+00, -2.246202284346028e-01, -1.707786711324283e-01
  3.416000000000000e+01,  1.218228094192426e+00,  1.416594028829239e-01, -8.563871972199416e-02,  1.732006363873017e+00, -2.245883153645071e-01, -1.708888395400371e-01
  3.417000000000000e+01,  1.218159580079377e+00,  1.413866791235858e-01, -8.531107872042069e-02,  1.731935224881797e+00, -2.245580921103693e-01, -1.709997847933410e-01
  3.418000000000000e+01,  1.218083893965090e+00,  1.411171799526334e-01, -8.497905219213940e-02,  1.731865858000644e+00, -2.245296074721378e-01, -1.711113800297482e-01
  3.419000000000000e+01,  1.218001040734831e+00,  1.408511581196104e-01, -8.464288336495505e-02,  1.731798316474101e+00, -2.245029088746298e-01, -1.712235126966581e-01
  3.420000000000000e+01,  1.217911045449611e+00,  1.405888590415607e-01, -8.430281935782948e-02,  1.731732647730497e+00, -2.244780417032747e-01, -1.713360847015133e-01
  3.421000000000000e+01,  1.217813952977126e+00,  1.403305206646759e-01, -8.395910987531051e-02,  1.731668893628399e+00, -2.244550485398839e-01, -1.714490100385018e-01
  3.422000000000000e+01,  1.217709827710178e+00,  1.400763735605948e-01, -8.361200596742711e-02,  1.731607090962572e+00, -2.244339690273607e-01, -1.715622125697508e-01
  3.423000000000000e+01,  1.217598752902429e+00,  1.398266411209659e-01, -8.326175913938223e-02,  1.731547272075813e+00, -2.244148401518976e-01, -1.716756265104959e-01
  3.424000000000000e+01,  1.217480829610902e+00,  1.395815395671212e-01, -8.290862065604336e-02,  1.731489465288939e+00, -2.243976964244246e-01, -1.717891980931186e-01
  3.425000000000000e+01,  1.217356175477998e+00,  1.393412776726413e-01, -8.255284064412689e-02,  1.731433695098885e+00, -2.243825700731568e-01, -1.719028862700457e-01
  3.426000000000000e+01,  1.217224923556175e+00,  1.391060564182391e-01, -8.219466721942109e-02,  1.731379982317578e+00, -2.243694915911438e-01, -1.720166630497355e-01
  3.427000000000000e+01,  1.217087221348051e+00,  1.388760687181669e-01, -8.183434625218786e-02,  1.731328344320375e+00, -2.243584902522053e-01, -1.721305143809915e-01
  3.428000000000000e+01,  1.216943229709252e+00,  1.386514990290080e-01, -8.147212161547732e-02,  1.731278795488771e+00, -2.243495939862892e-01, -1.722444412477346e-01
  3.429000000000000e+01,  1.216793121260931e+00,  1.384325224381358e-01, -8.110823530823719e-02,  1.731231347752984e+00, -2.243428288260534e-01, -1.723584603263748e-01
  3.430000000000000e+01,  1.216637078832649e+00,  1.382193033011918e-01, -8.074292731017499e-02,  1.731186011136178e+00, -2.243382184347454e-01, -1.724726040617207e-01
