Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  3.400000000000000e+01,  1.317655067101060e-01, -5.639665859229570e-01,  2.843930595348370e-01,  2.946176563085525e-01,  9.140528666551462e-01,  1.191047310968932e-01, -1.108808735275357e+00, -2.733486812584119e+00, -9.598647275419254e-01, -6.631830541037846e-01, -2.824159853823495e+00,  5.064764269411043e-01, -2.600616356932335e-01
  3.401000000000000e+01,  1.316217188886927e-01, -5.639619422502422e-01,  2.843022980732108e-01,  2.943991374941785e-01,  9.138446330247222e-01,  1.191044122321867e-01, -1.112823044451080e+00, -2.735499093720741e+00, -9.570613092797700e-01, -6.591205192364562e-01, -2.829927588221921e+00,  5.041813522990131e-01, -2.597636321168321e-01
  3.402000000000000e+01,  1.314773162317281e-01, -5.639510690681879e-01,  2.842074664603705e-01,  2.941771364280297e-01,  9.136365944253002e-01,  1.191026031433588e-01, -1.116852670515296e+00, -2.737604581584984e+00, -9.542349442354211e-01, -6.549529524429376e-01, -2.835891713911239e+00,  5.018074935405527e-01, -2.592745249169842e-01
  3.403000000000000e+01,  1.313318770601582e-01, -5.639334991362671e-01,  2.841080313707786e-01,  2.939508265098862e-01,  9.134282177700462e-01,  1.190991949279895e-01, -1.120893544178615e+00, -2.739799647172734e+00, -9.513831256011220e-01, -6.506806975538187e-01, -2.842002887317175e+00,  4.993380257016492e-01, -2.586197614946105e-01
  3.404000000000000e+01,  1.311853704151794e-01, -5.639088129218494e-01,  2.840037273687850e-01,  2.937199896730669e-01,  9.132195294312193e-01,  1.190940875269345e-01, -1.124941653203469e+00, -2.742085659918422e+00, -9.485069282754788e-01, -6.463068713272211e-01, -2.848261386706123e+00,  4.967796280700523e-01, -2.577933750692288e-01
  3.405000000000000e+01,  1.310380386609251e-01, -5.638768763632238e-01,  2.838946263114931e-01,  2.934849375339350e-01,  9.130109029533897e-01,  1.190872464386535e-01, -1.128992466548647e+00, -2.744463430974505e+00, -9.456100997149249e-01, -6.418354760068112e-01, -2.854665130944898e+00,  4.941368894004757e-01, -2.567905903731703e-01
  3.406000000000000e+01,  1.308900175926912e-01, -5.638374812390204e-01,  2.837806908879968e-01,  2.932457906456314e-01,  9.128025698874859e-01,  1.190786203220842e-01, -1.133041983790613e+00, -2.746933795883214e+00, -9.426952937877889e-01, -6.372705148192743e-01, -2.861212867787871e+00,  4.914159795117092e-01, -2.556073152713823e-01
  3.407000000000000e+01,  1.307414451418280e-01, -5.637904484019928e-01,  2.836619025491302e-01,  2.930026848691522e-01,  9.125947597296377e-01,  1.190681646498114e-01, -1.137086412556074e+00, -2.749497420670201e+00, -9.397651554043276e-01, -6.326162809263237e-01, -2.867903295367952e+00,  4.886236148143114e-01, -2.542403063300250e-01
  3.408000000000000e+01,  1.305924612360274e-01, -5.637356299619949e-01,  2.835382626943150e-01,  2.927557720523439e-01,  9.123876993594547e-01,  1.190558422320082e-01, -1.141122195272812e+00, -2.752154795240790e+00, -9.368223076460794e-01, -6.278773360874865e-01, -2.874735054211150e+00,  4.857669967490506e-01, -2.526872099521236e-01
  3.409000000000000e+01,  1.304432076289191e-01, -5.636729111603617e-01,  2.834097936519487e-01,  2.925052205325294e-01,  9.121816124894802e-01,  1.190416236701823e-01, -1.145146034098750e+00, -2.754906228694689e+00, -9.338693387455108e-01, -6.230584872240081e-01, -2.881706715711083e+00,  4.828537520000303e-01, -2.509465836774495e-01
