Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  1.800000000000000e+01, -1.276169247692071e-02, -3.027428494442602e-01,  8.675821075780941e-02,  7.454021168537567e-03,  7.375251025214065e-01,  1.794117803135329e-02,  9.180144343663146e-02,  8.658332527257814e-01, -1.183387199891812e-02,  1.937643218475262e-01,  1.298029625591606e+00, -8.573483430172375e-02,  5.612477220162162e-02
  1.801000000000000e+01, -1.268030990256428e-02, -3.029713497057451e-01,  8.688107923527455e-02,  7.614531840806725e-03,  7.376118303979055e-01,  1.804509675568838e-02,  9.219633359356565e-02,  8.654076193364467e-01, -1.279782501204753e-02,  1.945387690418912e-01,  1.298049324477114e+00, -8.577680339105995e-02,  5.578899371743190e-02
  1.802000000000000e+01, -1.259585627535622e-02, -3.032077526200981e-01,  8.700832958779338e-02,  7.780973531800501e-03,  7.377019471758053e-01,  1.815268929311518e-02,  9.260608507532757e-02,  8.649558665751290e-01, -1.379274000317435e-02,  1.953427273687245e-01,  1.298070400599411e+00, -8.582393667912150e-02,  5.543058351293666e-02
  1.803000000000000e+01, -1.250723874304708e-02, -3.034546876897039e-01,  8.714143938758007e-02,  7.955404874203653e-03,  7.377966819613548e-01,  1.826521140313955e-02,  9.303610857332113e-02,  8.644703619871668e-01, -1.482810943434593e-02,  1.961844645260058e-01,  1.298094991073494e+00, -8.587733959796720e-02,  5.504339137360392e-02
  1.804000000000000e+01, -1.241429983713884e-02, -3.037123651236872e-01,  8.728055822264098e-02,  8.138088633650460e-03,  7.378962376989014e-01,  1.838278816091643e-02,  9.348718378908573e-02,  8.639486026121760e-01, -1.590400682893934e-02,  1.970647951086271e-01,  1.298123951672312e+00, -8.593686819554082e-02,  5.462570362056290e-02
  1.805000000000000e+01, -1.231770571580547e-02, -3.039781107609582e-01,  8.742435968932537e-02,  8.327527820427874e-03,  7.380000207181726e-01,  1.850431625442030e-02,  9.395629085933989e-02,  8.633897728704520e-01, -1.700626890089563e-02,  1.979731952429926e-01,  1.298158940377931e+00, -8.599897379424161e-02,  5.418000982926589e-02
  1.806000000000000e+01, -1.221763727808299e-02, -3.042516599448888e-01,  8.757267329173650e-02,  8.523427342906276e-03,  7.381078050785965e-01,  1.862963675891009e-02,  9.444233953830167e-02,  8.627917475754204e-01, -1.813486525459952e-02,  1.989121994887322e-01,  1.298197572330784e+00, -8.606472855670916e-02,  5.370343091375818e-02
  1.807000000000000e+01, -1.211461022294267e-02, -3.045308206259671e-01,  8.772442241282287e-02,  8.724599094809105e-03,  7.382191483996852e-01,  1.875785769620674e-02,  9.494301789878880e-02,  8.621539273167403e-01, -1.927786347561693e-02,  1.998729347918226e-01,  1.298242103971605e+00, -8.613090736158194e-02,  5.319829631574434e-02
  1.808000000000000e+01, -1.200906289390253e-02, -3.048141924772471e-01,  8.787887871070450e-02,  8.930140972081082e-03,  7.383336084743176e-01,  1.888836456802539e-02,  9.545612423331248e-02,  8.614739186709750e-01, -2.042894655364040e-02,  2.008529567601158e-01,  1.298291282361133e+00, -8.619676365995786e-02,  5.266322634175816e-02
  1.809000000000000e+01, -1.190168855377166e-02, -3.050988260722877e-01,  8.803458956237045e-02,  9.138450178509092e-03,  7.384505894588878e-01,  1.901996007775300e-02,  9.597861230045318e-02,  8.607532618311184e-01, -2.157195836563686e-02,  2.018390349831609e-01,  1.298349487548508e+00, -8.625751914953485e-02,  5.210356037213294e-02
