Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
  1.502000000000000e+01, -2.802915152073963e-01,  1.001967301913323e+00,  6.933580452723418e-01,  1.722793158469948e+00, -2.718536868082737e-01, -1.653537107487687e+00, -5.771333723266974e-03,  2.720057766196869e-15, -8.178539937491545e-03, -1.849232493910308e-02, -2.012850161196581e-02, -2.620541893841457e-02, -3.265536335539529e-02, -4.436661556165061e-02, -4.627581875899293e-02, -4.698472035779320e-02, -6.952448417661120e-02, -6.658190815567740e-02, -6.060887420934811e-02, -9.434270487323293e-02, -8.588865625453099e-02, -7.416958544352228e-02, -1.170410154953791e-01, -1.051055000080714e-01, -8.122214489589953e-02, -1.416379976396770e-01, -1.150996611341795e-01,  5.637077864136698e-02,  3.588307445058454e-02,  7.614322591128027e-02,  5.637077864136900e-02,  3.588307445058632e-02,  7.614322591128139e-02,  5.637077864136966e-02,  3.588307445058759e-02,  7.614322591128093e-02,  5.637077864136899e-02,  3.588307445058737e-02,  7.614322591127860e-02,  5.637077864136687e-02,  3.588307445058670e-02,  7.614322591127555e-02,  5.637077864136363e-02,  3.588307445058524e-02,  7.614322591127202e-02,  2.241976088245604e-01,  1.741612131530237e-01
  1.503000000000000e+01, -2.802916541909622e-01,  1.001948530799897e+00,  6.933475812331273e-01,  1.722867690431895e+00, -2.716865225508727e-01, -1.653554188081985e+00, -5.770862583645238e-03, -1.609830109135412e-15, -8.181251452085675e-03, -1.849081532848407e-02, -2.012502551547425e-02, -2.621410708769295e-02, -3.265269755306626e-02, -4.435895365816152e-02, -4.629116105220923e-02, -4.698088478642772e-02, -6.951247762887298e-02, -6.660398273338740e-02, -6.060392643779923e-02, -9.432641233683241e-02, -8.591713179493385e-02, -7.416353065086417e-02, -1.170208030687106e-01, -1.051403467042594e-01, -8.121551437140156e-02, -1.416135374311864e-01, -1.151378212963099e-01,  5.636357887216745e-02,  3.587799060599852e-02,  7.613697019987159e-02,  5.636357887218554e-02,  3.587799060599674e-02,  7.613697019988568e-02,  5.636357887219186e-02,  3.587799060598974e-02,  7.613697019989145e-02,  5.636357887218620e-02,  3.587799060597725e-02,  7.613697019988906e-02,  5.636357887216843e-02,  3.587799060596092e-02,  7.613697019987851e-02,  5.636357887213920e-02,  3.587799060594007e-02,  7.613697019985988e-02,  2.241704972389612e-01,  1.741386177803272e-01
  1.504000000000000e+01, -2.802917892635383e-01,  1.001929466218248e+00,  6.933369150415970e-01,  1.722943090991843e+00, -2.715178185353073e-01, -1.653571183149402e+00, -5.770348786202105e-03, -1.665341495022322e-15, -8.184091182999955e-03, -1.848916903497514e-02, -2.012144846985579e-02, -2.622320606365209e-02, -3.264979038412617e-02, -4.435106924575612e-02, -4.630722881908468e-02, -4.697670193541603e-02, -6.950012239964168e-02, -6.662710112668811e-02, -6.059853068597032e-02, -9.430964664976958e-02, -8.594695382602725e-02, -7.415692764624385e-02, -1.170000036540462e-01, -1.051768411567972e-01, -8.120828350722216e-02, -1.415883668750973e-01, -1.151777858949266e-01,  5.635562539495605e-02,  3.587270357420427e-02,  7.613085409307341e-02,  5.635562539497526e-02,  3.587270357420244e-02,  7.613085409308824e-02,  5.635562539498171e-02,  3.587270357419473e-02,  7.613085409309436e-02,  5.635562539497570e-02,  3.587270357418150e-02,  7.613085409309213e-02,  5.635562539495703e-02,  3.587270357416372e-02,  7.613085409308055e-02,  5.635562539492526e-02,  3.587270357414105e-02,  7.613085409306049e-02,  2.241427370344503e-01,  1.741161317057935e-01
  1.505000000000000e+01, -2.802919859441895e-01,  1.001909890822191e+00,  6.933259573342532e-01,  1.723020628526198e+00, -2.713452263137270e-01, -1.653588011559621e+00, -5.769811882047808e-03, -7.216479824273071e-16, -8.187010936729780e-03, -1.848744870362513e-02, -2.011766743165765e-02, -2.623256144618054e-02, -3.264675247267380e-02, -4.434273519926618e-02, -4.632374937108566e-02, -4.697233097132836e-02, -6.948706257354587e-02, -6.665087098977676e-02, -6.059289227393719e-02, -9.429192484522110e-02, -8.597761623353886e-02, -7.415002768832638e-02, -1.169780180855313e-01, -1.052143640127215e-01, -8.120072745345537e-02, -1.415617608867016e-01, -1.152188766846864e-01,  5.634718716431629e-02,  3.586712747252190e-02,  7.612433028030072e-02,  5.634718716431952e-02,  3.586712747252063e-02,  7.612433028030305e-02,  5.634718716432050e-02,  3.586712747251872e-02,  7.612433028030437e-02,  5.634718716431950e-02,  3.586712747251578e-02,  7.612433028030420e-02,  5.634718716431617e-02,  3.586712747251228e-02,  7.612433028030276e-02,  5.634718716431071e-02,  3.586712747250795e-02,  7.612433028029997e-02,  2.241135749773991e-01,  1.740921974672315e-01
  1.506000000000000e+01, -2.802922460720083e-01,  1.001889904508540e+00,  6.933148146219649e-01,  1.723100786845842e+00, -2.711703608785454e-01, -1.653604790437740e+00, -5.769257176109314e-03, -1.665341500930584e-15, -8.190060548151712e-03, -1.848567133245105e-02, -2.011378936518950e-02, -2.624233291463100e-02, -3.264361383535905e-02, -4.433418728609365e-02, -4.634100468396937e-02, -4.696781508233031e-02, -6.947366760874651e-02, -6.667569803094453e-02, -6.058706691313760e-02, -9.427374826721520e-02, -8.600964236891065e-02, -7.414289895342006e-02, -1.169554683277127e-01, -1.052535557187874e-01, -8.119292086882042e-02, -1.415344721406792e-01, -1.152617950104181e-01,  5.633789132838925e-02,  3.586136554671684e-02,  7.611786167615439e-02,  5.633789132840915e-02,  3.586136554671463e-02,  7.611786167616980e-02,  5.633789132841659e-02,  3.586136554670679e-02,  7.611786167617644e-02,  5.633789132840979e-02,  3.586136554669301e-02,  7.611786167617365e-02,  5.633789132839045e-02,  3.586136554667429e-02,  7.611786167616214e-02,  5.633789132835745e-02,  3.586136554665117e-02,  7.611786167614078e-02,  2.240841083674598e-01,  1.740681218697182e-01
  1.507000000000000e+01, -2.802925928513995e-01,  1.001869451272479e+00,  6.933033825010783e-01,  1.723182789301390e+00, -2.709918055493563e-01, -1.653621258019742e+00, -5.768679545173338e-03, -7.771593685316294e-16, -8.193164133479969e-03, -1.848382050563509e-02, -2.010966338101385e-02, -2.625227732455002e-02, -3.264034548360822e-02, -4.432509292043771e-02, -4.635856539201079e-02, -4.696311255944579e-02, -6.945941632828399e-02, -6.670096447639118e-02, -6.058100080024241e-02, -9.425440969371048e-02, -8.604223532259109e-02, -7.413547560027289e-02, -1.169314770049560e-01, -1.052934410638837e-01, -8.118479165177205e-02, -1.415054388748603e-01, -1.153054729312337e-01,  5.632821405480880e-02,  3.585527512276629e-02,  7.611080420193436e-02,  5.632821405481192e-02,  3.585527512276519e-02,  7.611080420193711e-02,  5.632821405481368e-02,  3.585527512276285e-02,  7.611080420193858e-02,  5.632821405481180e-02,  3.585527512275991e-02,  7.611080420193830e-02,  5.632821405480856e-02,  3.585527512275578e-02,  7.611080420193685e-02,  5.632821405480258e-02,  3.585527512275129e-02,  7.611080420193347e-02,  2.240528795045118e-01,  1.740420785773288e-01
  1.508000000000000e+01, -2.802930229254879e-01,  1.001848664178838e+00,  6.932917835611951e-01,  1.723266984935676e+00, -2.708114045057584e-01, -1.653637562480456e+00, -5.768085348193375e-03, -7.771593700092986e-16, -8.196366663490483e-03, -1.848191659846839e-02, -2.010540825341216e-02, -2.626253876989711e-02, -3.263698339795777e-02, -4.431571390087075e-02, -4.637668594891556e-02, -4.695827517171312e-02, -6.944471898233570e-02, -6.672703643552513e-02, -6.057476071575600e-02, -9.423446582231576e-02, -8.607586736465736e-02, -7.412783935087042e-02, -1.169067347531395e-01, -1.053345979843877e-01, -8.117642929472631e-02, -1.414754968670135e-01, -1.153505433376634e-01,  5.631781285783068e-02,  3.584897742235769e-02,  7.610364689440517e-02,  5.631781285783401e-02,  3.584897742235658e-02,  7.610364689440774e-02,  5.631781285783523e-02,  3.584897742235419e-02,  7.610364689440913e-02,  5.631781285783401e-02,  3.584897742235114e-02,  7.610364689440874e-02,  5.631781285783035e-02,  3.584897742234776e-02,  7.610364689440731e-02,  5.631781285782444e-02,  3.584897742234285e-02,  7.610364689440433e-02,  2.240210719171735e-01,  1.740154667158653e-01
  1.509000000000000e+01, -2.802935493307719e-01,  1.001827559513168e+00,  6.932800031995612e-01,  1.723353125120833e+00, -2.706290470889963e-01, -1.653653629748603e+00, -5.767474290015884e-03, -7.216479878410764e-16, -8.199644146273256e-03, -1.847995866518723e-02, -2.010098375309867e-02, -2.627304037654613e-02, -3.263352590827287e-02, -4.430596155525406e-02, -4.639523060363396e-02, -4.695330051611949e-02, -6.942943661765763e-02, -6.675371858897690e-02, -6.056834355986331e-02, -9.421372809750385e-02, -8.611028653901595e-02, -7.411998641186587e-02, -1.168810076513533e-01, -1.053767181512242e-01, -8.116782964372474e-02, -1.414443630361371e-01, -1.153966685825782e-01,  5.630681510944927e-02,  3.584243849329347e-02,  7.609621649826552e-02,  5.630681510945305e-02,  3.584243849329198e-02,  7.609621649826859e-02,  5.630681510945426e-02,  3.584243849328997e-02,  7.609621649826995e-02,  5.630681510945260e-02,  3.584243849328664e-02,  7.609621649826968e-02,  5.630681510944936e-02,  3.584243849328279e-02,  7.609621649826805e-02,  5.630681510944325e-02,  3.584243849327830e-02,  7.609621649826510e-02,  2.239883303153642e-01,  1.739877977625031e-01
  1.510000000000000e+01, -2.802941803796858e-01,  1.001806186116024e+00,  6.932680626931341e-01,  1.723441107066357e+00, -2.704451354598261e-01, -1.653669453540726e+00, -5.766847903116991e-03, -6.661366054836432e-16, -8.202989836798291e-03, -1.847795161610214e-02, -2.009639119203844e-02, -2.628376053228432e-02, -3.262998168561016e-02, -4.429583877538009e-02, -4.641416119143275e-02, -4.694820106862913e-02, -6.941357376582190e-02, -6.678095602511362e-02, -6.056176542618256e-02, -9.419220266848445e-02, -8.614542201131509e-02, -7.411193647768567e-02, -1.168543033282720e-01, -1.054197148814679e-01, -8.115901426587793e-02, -1.414120466141236e-01, -1.154437537406394e-01,  5.629523379645920e-02,  3.583566633256911e-02,  7.608851063888981e-02,  5.629523379646307e-02,  3.583566633256782e-02,  7.608851063889273e-02,  5.629523379646408e-02,  3.583566633256544e-02,  7.608851063889402e-02,  5.629523379646276e-02,  3.583566633256222e-02,  7.608851063889403e-02,  5.629523379645920e-02,  3.583566633255821e-02,  7.608851063889213e-02,  5.629523379645286e-02,  3.583566633255365e-02,  7.608851063888906e-02,  2.239547020730984e-01,  1.739590728954394e-01
  1.511000000000000e+01, -2.802949235065698e-01,  1.001784594020132e+00,  6.932559840408824e-01,  1.723530822292498e+00, -2.702600685390961e-01, -1.653685033554594e+00, -5.766207883491351e-03, -8.881821424403327e-16, -8.206396284313458e-03, -1.847590088546485e-02, -2.009163219347308e-02, -2.629467536364877e-02, -3.262636032624518e-02, -4.428534913914745e-02, -4.643343555446374e-02, -4.694299063641872e-02, -6.939713603355233e-02, -6.680868808698823e-02, -6.055504412555488e-02, -9.416989714342214e-02, -8.618119553591821e-02, -7.410371134419309e-02, -1.168266312225382e-01, -1.054634924226994e-01, -8.115000702955093e-02, -1.413785590232137e-01, -1.154916939546204e-01,  5.628309007280814e-02,  3.582867043406601e-02,  7.608052449757434e-02,  5.628309007281171e-02,  3.582867043406456e-02,  7.608052449757718e-02,  5.628309007281269e-02,  3.582867043406195e-02,  7.608052449757856e-02,  5.628309007281201e-02,  3.582867043405889e-02,  7.608052449757854e-02,  5.628309007280780e-02,  3.582867043405489e-02,  7.608052449757682e-02,  5.628309007280123e-02,  3.582867043404999e-02,  7.608052449757337e-02,  2.239202364047549e-01,  1.739292890015614e-01
