Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  1.151000000000000e+01, -1.027367733628881e-01,  9.840891966031728e-02,  7.664664586669780e-02, -4.222717577535136e-02, -6.454812207977470e-02,  2.376852766990256e-01
  1.152000000000000e+01, -1.025396602286996e-01,  9.837637032143021e-02,  7.645959407602765e-02, -4.216037045193827e-02, -6.460272069604282e-02,  2.375176307209936e-01
  1.153000000000000e+01, -1.023152394419427e-01,  9.833811484300914e-02,  7.626242232173096e-02, -4.207930518533362e-02, -6.465808975514102e-02,  2.373469744771374e-01
  1.154000000000000e+01, -1.020542595920954e-01,  9.829216352978665e-02,  7.605228209116742e-02, -4.197893273588921e-02, -6.471443089824311e-02,  2.371723268127217e-01
  1.155000000000000e+01, -1.017515913555003e-01,  9.823738188477571e-02,  7.582811396179240e-02, -4.185646514210924e-02, -6.477174126855242e-02,  2.369935279298891e-01
  1.156000000000000e+01, -1.014055186549845e-01,  9.817334196574778e-02,  7.559011607888218e-02, -4.171093383244690e-02, -6.482991678618441e-02,  2.368107138198451e-01
  1.157000000000000e+01, -1.010128508431990e-01,  9.809930129939093e-02,  7.533805656144317e-02, -4.154061530049904e-02, -6.488887843908160e-02,  2.366238053594582e-01
  1.158000000000000e+01, -1.005702624380917e-01,  9.801448715446548e-02,  7.507174951147595e-02, -4.134374445364404e-02, -6.494853252769266e-02,  2.364326581137779e-01
  1.159000000000000e+01, -1.000742945541894e-01,  9.791809382415884e-02,  7.479106187901603e-02, -4.111851795298387e-02, -6.500876993017379e-02,  2.362370566912544e-01
  1.160000000000000e+01, -9.952136312691170e-02,  9.780927969294573e-02,  7.449591946588080e-02, -4.086310073817132e-02, -6.506945678116823e-02,  2.360367206736461e-01
