Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristAbduction
  7.590000000000000e+00, -3.109115690539602e-01,  9.743293305704270e-02,  3.350934651720770e-02,  7.873636689755483e-01, -5.179008896363957e-02,  3.350934651690615e-02,  3.742294611015067e-01, -3.126912107257881e-01,  4.220300535544124e-01,  1.316075209283347e+00,  8.357294073810125e-01, -9.948248817914325e-01,  2.343861659258150e-02
  7.600000000000000e+00, -3.110787769543515e-01,  9.751502552244928e-02,  3.359968851482468e-02,  7.874595801304850e-01, -5.192391786123496e-02,  3.359968851482137e-02,  3.740364635570637e-01, -3.128377496972002e-01,  4.226252940240448e-01,  1.316613851981524e+00,  8.371294381233030e-01, -9.953874309234862e-01,  2.354200710903121e-02
  7.609999999999999e+00, -3.110242048008267e-01,  9.749356312538371e-02,  3.359368032065099e-02,  7.874675702687838e-01, -5.190339807888766e-02,  3.359368032050885e-02,  3.744550067458852e-01, -3.132424016988230e-01,  4.226073313353008e-01,  1.316253830354913e+00,  8.357869774520124e-01, -9.937975892289430e-01,  2.360407947089380e-02
  7.620000000000000e+00, -3.111127174280576e-01,  9.753627879688076e-02,  3.363824591417677e-02,  7.875128800731733e-01, -5.197102071441306e-02,  3.363824591408433e-02,  3.743034465014361e-01, -3.132025100874870e-01,  4.228979321534403e-01,  1.316251055665096e+00,  8.352107325452299e-01, -9.938042785195554e-01,  2.347286218491490e-02
  7.630000000000000e+00, -3.110589985682319e-01,  9.751729931409781e-02,  3.364178881225582e-02,  7.875365750521994e-01, -5.196015016515410e-02,  3.364178881158906e-02,  3.748586793890043e-01, -3.139554411606535e-01,  4.229512754902493e-01,  1.315952090691987e+00,  8.353036909087834e-01, -9.940602612413074e-01,  2.350673624715660e-02
  7.640000000000000e+00, -3.109777184376893e-01,  9.747816485640826e-02,  3.360126610259165e-02,  7.874956358850406e-01, -5.189844753267603e-02,  3.360126610260487e-02,  3.750039157083656e-01, -3.135590448925453e-01,  4.226874251869920e-01,  1.315984624151950e+00,  8.363229898213935e-01, -9.957916267308077e-01,  2.350386875430129e-02
  7.649999999999999e+00, -3.112790382977434e-01,  9.762212845417251e-02,  3.374659753080047e-02,  7.876391740287058e-01, -5.212233640197250e-02,  3.374659753071162e-02,  3.743911394415438e-01, -3.131950681276189e-01,  4.236286925758427e-01,  1.316211419968365e+00,  8.357767257450504e-01, -9.942127619605521e-01,  2.364912345807428e-02
  7.660000000000000e+00, -3.115396873284634e-01,  9.775065299822616e-02,  3.388993908516880e-02,  7.877927385043858e-01, -5.233332086444520e-02,  3.388993908460851e-02,  3.741273873301256e-01, -3.134890099323318e-01,  4.245749684890330e-01,  1.315965694492282e+00,  8.347068177545560e-01, -9.923070264460747e-01,  2.416006459687975e-02
  7.670000000000000e+00, -3.114631746315850e-01,  9.771024086225633e-02,  3.383603290847081e-02,  7.877278775036172e-01, -5.225973204144396e-02,  3.383603290843799e-02,  3.740257684104702e-01, -3.134896500903919e-01,  4.242084107997018e-01,  1.315543189428143e+00,  8.329754306608985e-01, -9.925755067732814e-01,  2.416802668133452e-02
  7.680000000000000e+00, -3.113761280976116e-01,  9.766422861404589e-02,  3.377454960908496e-02,  7.876538155087746e-01, -5.217584948705434e-02,  3.377454960884495e-02,  3.739077308184255e-01, -3.133520384046999e-01,  4.237901833417012e-01,  1.315202913766080e+00,  8.318885394528509e-01, -9.918396933779158e-01,  2.392246789110386e-02
