Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
  6.890000000000001e+00, -2.874245642930641e-01,  8.701330848992694e-02,  2.582052997099013e-02,  7.819872489308192e-01, -3.775954219693634e-02,  2.582052997069771e-02,  4.754842682515701e-01, -2.396776682673571e-01,  3.751853101413319e-01,  1.912196986225393e+00,  8.318247239149525e-02,  3.571049754398279e-01, -3.191191583140950e-02
  6.900000000000000e+00, -2.874235383656173e-01,  8.700179690510979e-02,  2.577196840719937e-02,  7.819053248002376e-01, -3.771061094619155e-02,  2.577196840716059e-02,  4.747511882098601e-01, -2.397985791142689e-01,  3.748175600142849e-01,  1.912085454396388e+00,  8.283214091161323e-02,  3.586105554526260e-01, -3.177324549388772e-02
  6.910000000000000e+00, -2.874181993216708e-01,  8.699260956325117e-02,  2.574049900122945e-02,  7.818537044421821e-01, -3.767760889722660e-02,  2.574049900123377e-02,  4.743193705939106e-01, -2.393975685660740e-01,  3.745813734136842e-01,  1.911771750860759e+00,  8.269160054894860e-02,  3.571878504069941e-01, -3.166509764646116e-02
  6.920000000000000e+00, -2.874668363718640e-01,  8.701727917894786e-02,  2.576970008007552e-02,  7.818878853222165e-01, -3.772030115042213e-02,  2.576970008006690e-02,  4.743159774908761e-01, -2.391543491787175e-01,  3.747806704308411e-01,  1.911284843059278e+00,  8.321665190232315e-02,  3.558016620370084e-01, -3.165874491685571e-02
  6.930000000000001e+00, -2.874944593106269e-01,  8.701541544810154e-02,  2.571703440160754e-02,  7.817900200420721e-01, -3.767517089334249e-02,  2.571703440150824e-02,  4.732551604098942e-01, -2.386775394463757e-01,  3.743687897990639e-01,  1.911519626048192e+00,  8.265850767623503e-02,  3.547012848173572e-01, -3.163085911055072e-02
  6.940000000000000e+00, -2.875926992383137e-01,  8.705348604475072e-02,  2.572472239587873e-02,  7.817721893896379e-01, -3.771001377908334e-02,  2.572472239525288e-02,  4.724639732785794e-01, -2.382669532343646e-01,  3.743824157127387e-01,  1.911683801216063e+00,  8.207648070231023e-02,  3.535497669837906e-01, -3.170608424569107e-02
  6.950000000000000e+00, -2.876654354587260e-01,  8.708966133664475e-02,  2.576526514179853e-02,  7.818179977603864e-01, -3.777072180280139e-02,  2.576526514146670e-02,  4.724110145473350e-01, -2.378398846717897e-01,  3.746567181037875e-01,  1.911567201133185e+00,  8.149108766124866e-02,  3.537772673836999e-01, -3.150808990894914e-02
  6.960000000000000e+00, -2.876696066824411e-01,  8.709667248605490e-02,  2.578912712151236e-02,  7.818570940423960e-01, -3.779577753343277e-02,  2.578912712493953e-02,  4.727372654315358e-01, -2.374865664010507e-01,  3.748357318430068e-01,  1.911494910708883e+00,  8.070406004743846e-02,  3.544691384007712e-01, -3.147420569137994e-02
  6.970000000000001e+00, -2.874862339896623e-01,  8.699911665063231e-02,  2.565919411876963e-02,  7.816946524698735e-01, -3.761494837666812e-02,  2.565919411777435e-02,  4.724468376451960e-01, -2.373450716840537e-01,  3.739339796607801e-01,  1.911166672570555e+00,  8.045891131748299e-02,  3.537848707157261e-01, -3.139679791322461e-02
  6.980000000000000e+00, -2.873123183579449e-01,  8.690301685478352e-02,  2.552038630885016e-02,  7.815141663864980e-01, -3.742779717536404e-02,  2.552038630885016e-02,  4.719329105869550e-01, -2.369965167205008e-01,  3.729604801692822e-01,  1.911004403645667e+00,  8.013419820099248e-02,  3.529798034932434e-01, -3.128077818422498e-02
  6.990000000000000e+00, -2.873038439393437e-01,  8.689310436150754e-02,  2.549080959873643e-02,  7.814667373702501e-01, -3.739581412275261e-02,  2.549080959862753e-02,  4.715590214220553e-01, -2.359731795580826e-01,  3.727400623227022e-01,  1.911304027526328e+00,  7.959797770442895e-02,  3.523707396241373e-01, -3.124122706495450e-02
  7.000000000000000e+00, -2.870352408783280e-01,  8.675672826800485e-02,  2.532901036847891e-02,  7.812769436319439e-01, -3.715938427605692e-02,  2.532901036752326e-02,  4.715687130352686e-01, -2.360903368143349e-01,  3.716349380705284e-01,  1.910853722953799e+00,  8.023616449216647e-02,  3.512939671629940e-01, -3.118789653782547e-02
  7.010000000000000e+00, -2.869854926778832e-01,  8.672872824716937e-02,  2.528708936047017e-02,  7.812215355815010e-01, -3.710360273486168e-02,  2.528708935937244e-02,  4.713876279714508e-01, -2.359443806713334e-01,  3.713395727405018e-01,  1.910709282444294e+00,  8.152293727488839e-02,  3.504718487228708e-01, -3.122460990332971e-02
  7.020000000000000e+00, -2.868351112926420e-01,  8.664227527085178e-02,  2.515247137589502e-02,  7.810406476337700e-01, -3.692704127175639e-02,  2.515247137590385e-02,  4.707192958456075e-01, -2.352174030734720e-01,  3.703867577197586e-01,  1.910800114012351e+00,  8.259442725640788e-02,  3.464694769981636e-01, -3.130148958115067e-02
  7.030000000000000e+00, -2.866829754794272e-01,  8.655861356794725e-02,  2.503287279326431e-02,  7.808857120628203e-01, -3.676501889040251e-02,  2.503287279328205e-02,  4.702966312687153e-01, -2.346566305497964e-01,  3.695485115931834e-01,  1.910597215634888e+00,  8.434660532540657e-02,  3.440671339017691e-01, -3.110167141835107e-02
  7.040000000000000e+00, -2.865733903880768e-01,  8.649509876870876e-02,  2.493255022521441e-02,  7.807500814659247e-01, -3.663407415884956e-02,  2.493255022523668e-02,  4.697752378906159e-01, -2.343462343898484e-01,  3.688371384640314e-01,  1.910384737464568e+00,  8.607267196948092e-02,  3.418363176780999e-01, -3.086158457994222e-02
  7.050000000000000e+00, -2.865914404819480e-01,  8.648592763825902e-02,  2.486344955383838e-02,  7.806274023043718e-01, -3.656975401692275e-02,  2.486344955372673e-02,  4.685515402336389e-01, -2.336195243386295e-01,  3.683049333970581e-01,  1.911135916936372e+00,  8.590662113916947e-02,  3.410664480236643e-01, -3.066549821910871e-02
  7.060000000000000e+00, -2.863899418194765e-01,  8.638150270253764e-02,  2.473292117044437e-02,  7.804693224137574e-01, -3.638302930577875e-02,  2.473292116997748e-02,  4.684174446046807e-01, -2.336003982086999e-01,  3.674058006050626e-01,  1.911106900293041e+00,  8.669190615521698e-02,  3.391413045499874e-01, -3.065982358231592e-02
  7.070000000000000e+00, -2.860647949938960e-01,  8.625214682177917e-02,  2.469305305863534e-02,  7.805033781611942e-01, -3.625299857296471e-02,  2.469305305868480e-02,  4.708124105221203e-01, -2.351783342444727e-01,  3.672498050931003e-01,  1.909224109650695e+00,  8.964212155820021e-02,  3.359943625770221e-01, -3.078691254115941e-02
  7.080000000000000e+00, -2.850280865329713e-01,  8.581261193022072e-02,  2.444798779751026e-02,  7.804116226940521e-01, -3.571973654892080e-02,  2.444798779749664e-02,  4.766414339381799e-01, -2.403101034237575e-01,  3.658563106580104e-01,  1.903701329334136e+00,  9.788580841402134e-02,  3.291868034741594e-01, -3.119236032486073e-02
  7.090000000000000e+00, -2.859528438608017e-01,  8.619225127358177e-02,  2.461237048050025e-02,  7.804016579457577e-01, -3.614102421706389e-02,  2.461237048049574e-02,  4.706126494215783e-01, -2.353975283439102e-01,  3.666881420031948e-01,  1.909445236827406e+00,  9.056553660891499e-02,  3.337234694604656e-01, -3.092540411226682e-02
  7.100000000000001e+00, -2.862110701429567e-01,  8.628898467501922e-02,  2.461785847033966e-02,  7.803303161683146e-01, -3.621804562752118e-02,  2.461785847093051e-02,  4.683104581978812e-01, -2.338347817411147e-01,  3.666136103477996e-01,  1.911260217805297e+00,  8.927170946621799e-02,  3.333690627734436e-01, -3.088313406796396e-02
  7.110000000000000e+00, -2.862148845286208e-01,  8.630688170916034e-02,  2.468975293430133e-02,  7.804509022731423e-01, -3.629124799687466e-02,  2.468975293403600e-02,  4.693749324054344e-01, -2.343878442408171e-01,  3.671572106943594e-01,  1.910639186531301e+00,  9.035054809297242e-02,  3.329842066803805e-01, -3.102518624495748e-02
  7.120000000000000e+00, -2.860674856778064e-01,  8.625001636483987e-02,  2.467942556776600e-02,  7.804794521364682e-01, -3.624006859074180e-02,  2.467942556721711e-02,  4.705790792135427e-01, -2.355475402139223e-01,  3.671452221164401e-01,  1.909800569426125e+00,  9.191623483170201e-02,  3.331324877269763e-01, -3.124883106693325e-02
  7.130000000000000e+00, -2.862694699906395e-01,  8.630858796078655e-02,  2.460918509031389e-02,  7.802973858233675e-01, -3.622551231183602e-02,  2.460918509032291e-02,  4.676381357230008e-01, -2.341129194506283e-01,  3.665215489757161e-01,  1.911908187467264e+00,  8.960558776561460e-02,  3.356467328412620e-01, -3.093675382858575e-02
  7.140000000000001e+00, -2.863058385734444e-01,  8.630935825706931e-02,  2.455390388713194e-02,  7.801923995947243e-01, -3.618010366709545e-02,  2.455390388713646e-02,  4.664565139064027e-01, -2.338145555333718e-01,  3.660859041972623e-01,  1.912738281456843e+00,  8.775804293112184e-02,  3.367931213395610e-01, -3.083770765415976e-02
  7.150000000000000e+00, -2.863873792139580e-01,  8.634396020661406e-02,  2.457332641668518e-02,  7.801998282208985e-01, -3.622217280903905e-02,  2.457332641523476e-02,  4.660001117522716e-01, -2.337706016342535e-01,  3.661965338704946e-01,  1.912735103900543e+00,  8.757205376396646e-02,  3.372801614772838e-01, -3.063555826446321e-02
  7.160000000000000e+00, -2.864750368684374e-01,  8.639279661870147e-02,  2.464496810243666e-02,  7.802937735366868e-01, -3.631833334797374e-02,  2.464496810242314e-02,  4.662858119156166e-01, -2.335384533072659e-01,  3.667004250852744e-01,  1.912826398793849e+00,  8.678636279876685e-02,  3.386017558005745e-01, -3.061156778799046e-02
  7.170000000000000e+00, -2.865913981469144e-01,  8.644889015460966e-02,  2.470198246554344e-02,  7.803539653302233e-01, -3.640775065690871e-02,  2.470198246447815e-02,  4.660824483831534e-01, -2.334014571828626e-01,  3.670804153795095e-01,  1.912885796237440e+00,  8.592951553848337e-02,  3.396424715329778e-01, -3.060434877509633e-02
  7.180000000000000e+00, -2.866617832811232e-01,  8.648684543417118e-02,  2.475402891161804e-02,  7.804201017573892e-01, -3.647944936071013e-02,  2.475402891152833e-02,  4.662279300270074e-01, -2.333940772343859e-01,  3.674434027131696e-01,  1.912516085222221e+00,  8.623079191800249e-02,  3.390686865454644e-01, -3.059175778706998e-02
  7.190000000000000e+00, -2.867864126583076e-01,  8.654385339227622e-02,  2.480171043485400e-02,  7.804618770209019e-01, -3.656177252548765e-02,  2.480171043485400e-02,  4.658052488328788e-01, -2.327851079421954e-01,  3.677488061591811e-01,  1.912649821564128e+00,  8.601308876799947e-02,  3.392191426625735e-01, -3.062149734287605e-02
  7.200000000000000e+00, -2.867719685511552e-01,  8.652166583284382e-02,  2.472822492803901e-02,  7.803419604754979e-01, -3.648405305151647e-02,  2.472822492800308e-02,  4.648149609780505e-01, -2.325636461650257e-01,  3.671980679390811e-01,  1.912850137796537e+00,  8.567327931401271e-02,  3.389976367359318e-01, -3.071413747898141e-02
  7.210000000000000e+00, -2.868123596205089e-01,  8.654417621402510e-02,  2.476127695316130e-02,  7.803852979109558e-01, -3.652838919499568e-02,  2.476127695315233e-02,  4.649471028800920e-01, -2.324778467237865e-01,  3.674304980934322e-01,  1.912800231230555e+00,  8.578772607319909e-02,  3.395846665200408e-01, -3.062551113424968e-02
  7.220000000000000e+00, -2.867726513765186e-01,  8.651859087695057e-02,  2.471371136060858e-02,  7.803171718126443e-01, -3.646968077699064e-02,  2.471371136065800e-02,  4.645867011254952e-01, -2.321602630373319e-01,  3.670877028304040e-01,  1.913118841722248e+00,  8.500093588271306e-02,  3.412498952631169e-01, -3.062578397103499e-02
  7.230000000000000e+00, -2.868299777601993e-01,  8.653757033146570e-02,  2.470405098023424e-02,  7.802828939655513e-01, -3.647585187680957e-02,  2.470405098021626e-02,  4.639091605511112e-01, -2.315048065827919e-01,  3.669886181686423e-01,  1.913259245570135e+00,  8.629704216262724e-02,  3.388131871879945e-01, -3.036866359960233e-02
  7.240000000000000e+00, -2.869737886314126e-01,  8.661945103173818e-02,  2.482930060544115e-02,  7.804499901083407e-01, -3.664129087469092e-02,  2.482930059812068e-02,  4.644952661582180e-01, -2.312516808839044e-01,  3.678735088674032e-01,  1.913155068882428e+00,  8.746193141327693e-02,  3.384433748238678e-01, -3.029578706927088e-02
  7.250000000000000e+00, -2.872100154188665e-01,  8.674448613265762e-02,  2.499378567926582e-02,  7.806545539363672e-01, -3.687160181645188e-02,  2.499378567924805e-02,  4.648267437537945e-01, -2.316041009870046e-01,  3.690140216626202e-01,  1.913475390510131e+00,  8.643891396621792e-02,  3.412840710985550e-01, -3.037702394029313e-02
  7.260000000000000e+00, -2.872279820867897e-01,  8.675991855899690e-02,  2.503213485810632e-02,  7.807138557401224e-01, -3.691502703663541e-02,  2.503213485810188e-02,  4.652470158175088e-01, -2.313768352514377e-01,  3.692966634609093e-01,  1.913333203912502e+00,  8.675410220672065e-02,  3.384194766265534e-01, -3.040788981400270e-02
  7.270000000000000e+00, -2.872611526017187e-01,  8.678433096346372e-02,  2.508514098438196e-02,  7.807932112281663e-01, -3.697735071628583e-02,  2.508514098437754e-02,  4.657508274258917e-01, -2.316410107447524e-01,  3.696835556422177e-01,  1.913261567098324e+00,  8.652605302364889e-02,  3.397469213928250e-01, -3.045663511812562e-02
  7.280000000000000e+00, -2.872796407087867e-01,  8.679239647892167e-02,  2.509051200182917e-02,  7.807965142911093e-01, -3.698784815920364e-02,  2.509051200093968e-02,  4.656620228811117e-01, -2.316487364468729e-01,  3.697159174235721e-01,  1.913272504653910e+00,  8.562457499769073e-02,  3.397828096425772e-01, -3.042930783315699e-02
  7.290000000000000e+00, -2.872608652324125e-01,  8.678773323622235e-02,  2.510044680274121e-02,  7.808192153126647e-01, -3.699261837971357e-02,  2.510044680272793e-02,  4.659875133281295e-01, -2.321948951525079e-01,  3.697997330775562e-01,  1.913283173934850e+00,  8.464594223026484e-02,  3.424156231400817e-01, -3.042687581880219e-02
  7.300000000000000e+00, -2.872046086861814e-01,  8.676891066277026e-02,  2.510905488949025e-02,  7.808514098700907e-01, -3.698569447179367e-02,  2.510905488952121e-02,  4.666392477027679e-01, -2.324605641014243e-01,  3.698904420754915e-01,  1.913136329248899e+00,  8.451553635118092e-02,  3.420403834618302e-01, -3.055181763287085e-02
  7.310000000000000e+00, -2.873078319162812e-01,  8.683995218785334e-02,  2.525251201354989e-02,  7.810619694991171e-01, -3.715806204695560e-02,  2.525251201359826e-02,  4.678783853117752e-01, -2.319209897966538e-01,  3.709314327292340e-01,  1.912890048946056e+00,  8.439179116938410e-02,  3.407621799424527e-01, -3.061800973008759e-02
  7.320000000000000e+00, -2.871828558996758e-01,  8.677206751236266e-02,  2.515790384596962e-02,  7.809409349655213e-01, -3.702865870289251e-02,  2.515790384590342e-02,  4.675873046093013e-01, -2.320747552825685e-01,  3.702706653946762e-01,  1.912788296842584e+00,  8.449147489428410e-02,  3.403760889744634e-01, -3.058903567060620e-02
  7.330000000000000e+00, -2.871644689873236e-01,  8.676766058857255e-02,  2.516832913375114e-02,  7.809643475591436e-01, -3.703402731364136e-02,  2.516832913361438e-02,  4.679167187435329e-01, -2.321365877864318e-01,  3.703580322648717e-01,  1.912635594532909e+00,  8.464108457906158e-02,  3.405427797199794e-01, -3.058305124948030e-02
  7.340000000000000e+00, -2.871263732799376e-01,  8.675251457516908e-02,  2.516368889244806e-02,  7.809684237603529e-01, -3.701884086211615e-02,  2.516368889216566e-02,  4.681979856401295e-01, -2.322467527846877e-01,  3.703400831755054e-01,  1.912415414999343e+00,  8.557817719174184e-02,  3.398109834983405e-01, -3.063921476278507e-02
  7.350000000000001e+00, -2.870117647041983e-01,  8.669290041509825e-02,  2.508845255878553e-02,  7.808769157239119e-01, -3.691170683239808e-02,  2.508845255878553e-02,  4.681070894782682e-01, -2.323229504285337e-01,  3.698214215462847e-01,  1.912333148922395e+00,  8.613286903977446e-02,  3.398101660904032e-01, -3.058029874373887e-02
  7.360000000000000e+00, -2.870070478153498e-01,  8.668800347321470e-02,  2.507469805695438e-02,  7.808551011823429e-01, -3.689660963942187e-02,  2.507469805665769e-02,  4.679403632525174e-01, -2.323111961069590e-01,  3.697192561028589e-01,  1.912382394056816e+00,  8.604354232504896e-02,  3.400963091008555e-01, -3.055223661741357e-02
  7.370000000000000e+00, -2.870143851455013e-01,  8.669009032699715e-02,  2.507196955019676e-02,  7.808481835158001e-01, -3.689590285185096e-02,  2.507196955019676e-02,  4.678308062333585e-01, -2.326919035477946e-01,  3.696952498631480e-01,  1.912289095854242e+00,  8.645293561773951e-02,  3.418452654471364e-01, -3.051817363016267e-02
  7.380000000000000e+00, -2.870368305657510e-01,  8.670432563502950e-02,  2.509787119493408e-02,  7.808850160725453e-01, -3.692808375240419e-02,  2.509787119491196e-02,  4.680193833269271e-01, -2.323760622405597e-01,  3.698815088321298e-01,  1.912183417947521e+00,  8.621707331256437e-02,  3.395244748466086e-01, -3.054871678905963e-02
  7.390000000000001e+00, -2.870503717869174e-01,  8.671744328588749e-02,  2.513325581070134e-02,  7.809406945910142e-01, -3.696730954805294e-02,  2.513325581059532e-02,  4.684352877546205e-01, -2.321435539079005e-01,  3.701436978925187e-01,  1.912017219857901e+00,  8.642182826799180e-02,  3.384841588265708e-01, -3.065027098278594e-02
  7.400000000000000e+00, -2.869004827489580e-01,  8.664135402108042e-02,  2.504305019110827e-02,  7.808348703162659e-01, -3.683539755342768e-02,  2.504305019107280e-02,  4.684415583607997e-01, -2.323949181607214e-01,  3.695274310964637e-01,  1.911713028879026e+00,  8.700726558536374e-02,  3.385776935621381e-01, -3.061575330418007e-02
  7.410000000000000e+00, -2.869166817010523e-01,  8.664531379568041e-02,  2.503420206392029e-02,  7.808148158016417e-01, -3.683100500666603e-02,  2.503420206390256e-02,  4.681564961675901e-01, -2.329737705536851e-01,  3.694530157716212e-01,  1.911920903517426e+00,  8.693877850424975e-02,  3.411198882935234e-01, -3.058620542085421e-02
  7.420000000000000e+00, -2.869630295774063e-01,  8.666547439820271e-02,  2.504740581594565e-02,  7.808226663389891e-01, -3.685706614004713e-02,  2.504740581594565e-02,  4.679299462837565e-01, -2.331935583946397e-01,  3.695321971234972e-01,  1.912084430794936e+00,  8.591078112400821e-02,  3.428735570796440e-01, -3.053034899168526e-02
  7.430000000000000e+00, -2.869045851138259e-01,  8.663584682144698e-02,  2.501241394152589e-02,  7.807817056886225e-01, -3.680580828737612e-02,  2.501241394153033e-02,  4.679351269492047e-01, -2.326897154005962e-01,  3.692932600030905e-01,  1.911875398300473e+00,  8.601504001107203e-02,  3.409719408305856e-01, -3.048585236778420e-02
  7.440000000000000e+00, -2.868538689696759e-01,  8.660578743083680e-02,  2.496307890851610e-02,  7.807140328737632e-01, -3.674229946941132e-02,  2.496307890853834e-02,  4.676494911104792e-01, -2.326891094360207e-01,  3.689420515583033e-01,  1.911990645653573e+00,  8.546438583672505e-02,  3.416551673218979e-01, -3.053595842849029e-02
  7.450000000000000e+00, -2.869702890062128e-01,  8.666047273293365e-02,  2.501388305281915e-02,  7.807636276193469e-01, -3.682545587663300e-02,  2.501388305281027e-02,  4.673502018684235e-01, -2.328566335809940e-01,  3.692747181970742e-01,  1.912284125599330e+00,  8.467137678848344e-02,  3.436182199487090e-01, -3.044791766595035e-02
  7.460000000000000e+00, -2.870586907762837e-01,  8.670695341917201e-02,  2.507408408694569e-02,  7.808378916451539e-01, -3.691027671068547e-02,  2.507408408681727e-02,  4.674535392665038e-01, -2.323445091985763e-01,  3.696912564560357e-01,  1.912468335127840e+00,  8.413757879483232e-02,  3.420147963839282e-01, -3.054324326135724e-02
  7.470000000000000e+00, -2.870272578601444e-01,  8.668238585787758e-02,  2.501760483425255e-02,  7.807520967966138e-01, -3.684494534646809e-02,  2.501760483421705e-02,  4.668804684522185e-01, -2.320652112395326e-01,  3.692772010199037e-01,  1.912544120016573e+00,  8.462494048296251e-02,  3.410037259457730e-01, -3.050571196634243e-02
  7.480000000000000e+00, -2.869473689984134e-01,  8.663356079291495e-02,  2.493345296059537e-02,  7.806346076198951e-01, -3.673845094530948e-02,  2.493345296058201e-02,  4.663321399781948e-01, -2.322424604002606e-01,  3.686751833408410e-01,  1.912228592017572e+00,  8.561601659526191e-02,  3.405455415299208e-01, -3.040790262658084e-02
  7.490000000000000e+00, -2.869875735065556e-01,  8.664883168438098e-02,  2.493523247809840e-02,  7.806250398096148e-01, -3.675135706501687e-02,  2.493523247812958e-02,  4.659877081272330e-01, -2.323165250883019e-01,  3.686705250239607e-01,  1.912339323219313e+00,  8.547643593476321e-02,  3.417905989043228e-01, -3.034881758473285e-02
  7.500000000000000e+00, -2.870466014597800e-01,  8.667931544904950e-02,  2.497301843313951e-02,  7.806705462513371e-01, -3.680558092158015e-02,  2.497301843310394e-02,  4.660198560720339e-01, -2.323950091073013e-01,  3.689303833216089e-01,  1.912475865666805e+00,  8.552676492825947e-02,  3.437036345828222e-01, -3.035391897640887e-02
  7.510000000000000e+00, -2.870111468088364e-01,  8.666430686734827e-02,  2.496472271152664e-02,  7.806675964828623e-01, -3.678745454053467e-02,  2.496472271145993e-02,  4.662207505937253e-01, -2.323848960266728e-01,  3.688834936050910e-01,  1.912212555552967e+00,  8.528209356792819e-02,  3.423246010848184e-01, -3.022957868732845e-02
  7.520000000000000e+00, -2.870140215749323e-01,  8.666450298159623e-02,  2.496094239377980e-02,  7.806602957854067e-01, -3.678445833748811e-02,  2.496094239378425e-02,  4.661363689673133e-01, -2.321805122200123e-01,  3.688535306750816e-01,  1.912174894736620e+00,  8.575907299000413e-02,  3.426862247350588e-01, -3.003327857043303e-02
