Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  1.000000000000000e+01,  7.196739732309769e-01,  9.053018295830029e-02,  1.880021965657347e-01,  9.018045817546025e-01,  2.773307402509619e-01, -1.443074568675185e-01
  1.001000000000000e+01,  7.197273213881670e-01,  9.054187068026343e-02,  1.878227586331368e-01,  9.018891028257816e-01,  2.772371488439827e-01, -1.442897251052968e-01
  1.002000000000000e+01,  7.197823270556326e-01,  9.055425257687322e-02,  1.876449395263591e-01,  9.019755984939066e-01,  2.771417946464995e-01, -1.442735298681847e-01
  1.003000000000000e+01,  7.198389228114200e-01,  9.056719633510046e-02,  1.874699962864165e-01,  9.020643415904751e-01,  2.770443180240584e-01, -1.442594290610630e-01
  1.004000000000000e+01,  7.198971466791826e-01,  9.058074554555762e-02,  1.872989178280871e-01,  9.021553241643266e-01,  2.769447932447692e-01, -1.442478298416412e-01
  1.005000000000000e+01,  7.199569003533052e-01,  9.059489184994707e-02,  1.871323040787033e-01,  9.022483281163806e-01,  2.768434842725024e-01, -1.442389100734500e-01
  1.006000000000000e+01,  7.200181469705085e-01,  9.060964543929884e-02,  1.869707756699127e-01,  9.023432136717223e-01,  2.767405705172605e-01, -1.442328931284555e-01
  1.007000000000000e+01,  7.200808575537734e-01,  9.062501906804221e-02,  1.868148576797017e-01,  9.024398386282171e-01,  2.766362210404867e-01, -1.442299658525436e-01
  1.008000000000000e+01,  7.201450093519397e-01,  9.064102827682108e-02,  1.866649771149025e-01,  9.025380595003447e-01,  2.765305965675611e-01, -1.442302777442856e-01
  1.009000000000000e+01,  7.202105860375724e-01,  9.065768874157731e-02,  1.865214644431150e-01,  9.026377321019189e-01,  2.764238535636816e-01, -1.442339360544307e-01
  1.010000000000000e+01,  7.202775800316527e-01,  9.067501113650622e-02,  1.863845587686225e-01,  9.027387112820701e-01,  2.763161466775252e-01, -1.442409979567249e-01
  1.011000000000000e+01,  7.203459946237538e-01,  9.069299557831778e-02,  1.862544137747070e-01,  9.028408514034787e-01,  2.762076277346834e-01, -1.442514642794987e-01
  1.012000000000000e+01,  7.204158440449715e-01,  9.071162854258197e-02,  1.861311019511348e-01,  9.029440087880699e-01,  2.760984440140921e-01, -1.442652775786076e-01
  1.013000000000000e+01,  7.204880009591590e-01,  9.073128534773756e-02,  1.860141807426982e-01,  9.030484025769115e-01,  2.759885687814100e-01, -1.442823972404570e-01
  1.014000000000000e+01,  7.205608295483298e-01,  9.075111834345706e-02,  1.859044351545979e-01,  9.031531868336551e-01,  2.758784815390767e-01, -1.443025107428185e-01
  1.015000000000000e+01,  7.206352032745386e-01,  9.077148670286572e-02,  1.858013040451524e-01,  9.032585788964689e-01,  2.757681739419431e-01, -1.443254948127474e-01
  1.016000000000000e+01,  7.207111764492077e-01,  9.079234524117563e-02,  1.857045881626625e-01,  9.033644509015628e-01,  2.756578068224927e-01, -1.443511266948645e-01
  1.017000000000000e+01,  7.207888008468671e-01,  9.081365110576600e-02,  1.856140346739232e-01,  9.034706835784483e-01,  2.755475533602930e-01, -1.443791697449292e-01
  1.018000000000000e+01,  7.208681292650108e-01,  9.083537111203199e-02,  1.855293381437460e-01,  9.035771721321619e-01,  2.754375929564685e-01, -1.444093763942159e-01
  1.019000000000000e+01,  7.209492200226696e-01,  9.085747981902337e-02,  1.854501485450441e-01,  9.036838242544201e-01,  2.753281020666303e-01, -1.444414871532665e-01
  1.020000000000000e+01,  7.210321396742913e-01,  9.087995420955330e-02,  1.853760834576318e-01,  9.037905539631770e-01,  2.752192517784595e-01, -1.444752340733788e-01
  1.021000000000000e+01,  7.211169618379484e-01,  9.090277157882909e-02,  1.853067381731377e-01,  9.038972776077010e-01,  2.751112154510423e-01, -1.445103528062305e-01
  1.022000000000000e+01,  7.212037634030464e-01,  9.092591187792820e-02,  1.852416913427582e-01,  9.040039146874320e-01,  2.750041777074194e-01, -1.445465986720800e-01
  1.023000000000000e+01,  7.212926235909400e-01,  9.094936123225228e-02,  1.851805109211243e-01,  9.041103901832549e-01,  2.748983357788557e-01, -1.445837551748119e-01
  1.024000000000000e+01,  7.213836275980275e-01,  9.097311502447103e-02,  1.851227639766171e-01,  9.042166352106329e-01,  2.747938907904544e-01, -1.446216290652961e-01
  1.025000000000000e+01,  7.214768688998110e-01,  9.099718049552985e-02,  1.850680278455037e-01,  9.043225866573912e-01,  2.746910333389320e-01, -1.446600410961867e-01
  1.026000000000000e+01,  7.215724459350426e-01,  9.102157746374151e-02,  1.850158987267604e-01,  9.044281871521644e-01,  2.745899308065446e-01, -1.446988254070187e-01
  1.027000000000000e+01,  7.216704540366170e-01,  9.104633517388061e-02,  1.849659950098921e-01,  9.045333841462574e-01,  2.744907220001797e-01, -1.447378364080772e-01
  1.028000000000000e+01,  7.217709743053824e-01,  9.107148563513046e-02,  1.849179543628447e-01,  9.046381266836681e-01,  2.743935188745018e-01, -1.447769501409458e-01
  1.029000000000000e+01,  7.218740638317965e-01,  9.109705797120293e-02,  1.848714291022326e-01,  9.047423621663437e-01,  2.742984096798744e-01, -1.448160559035498e-01
  1.030000000000000e+01,  7.219797539584523e-01,  9.112307873390479e-02,  1.848260868251662e-01,  9.048460363550073e-01,  2.742054629087769e-01, -1.448550495776982e-01
  1.031000000000000e+01,  7.220880564249017e-01,  9.114957651327837e-02,  1.847816156374072e-01,  9.049490954246692e-01,  2.741147366599431e-01, -1.448938361211521e-01
  1.032000000000000e+01,  7.221989688830817e-01,  9.117658459864653e-02,  1.847377271013450e-01,  9.050514868322920e-01,  2.740262886195360e-01, -1.449323357255347e-01
  1.033000000000000e+01,  7.223124738073521e-01,  9.120413964694163e-02,  1.846941552693203e-01,  9.051531584974315e-01,  2.739401779625246e-01, -1.449704880043877e-01
  1.034000000000000e+01,  7.224285348403673e-01,  9.123227843031900e-02,  1.846506555185295e-01,  9.052540573185131e-01,  2.738564600855031e-01, -1.450082503235715e-01
  1.035000000000000e+01,  7.225470968408952e-01,  9.126103478315972e-02,  1.846070030561562e-01,  9.053541281210032e-01,  2.737751793744950e-01, -1.450455898945973e-01
  1.036000000000000e+01,  7.226680895559821e-01,  9.129043850679630e-02,  1.845629891908642e-01,  9.054533147257433e-01,  2.736963636636533e-01, -1.450824774475410e-01
  1.037000000000000e+01,  7.227914333335128e-01,  9.132051562871246e-02,  1.845184180661052e-01,  9.055515632427326e-01,  2.736200240104376e-01, -1.451188838982504e-01
  1.038000000000000e+01,  7.229170457529311e-01,  9.135128830590933e-02,  1.844731066082513e-01,  9.056488257617114e-01,  2.735461614349328e-01, -1.451547746310562e-01
  1.039000000000000e+01,  7.230448454546411e-01,  9.138277521133165e-02,  1.844268881771553e-01,  9.057450631382195e-01,  2.734747749105054e-01, -1.451901047882304e-01
  1.040000000000000e+01,  7.231747516764178e-01,  9.141499265081787e-02,  1.843796190262610e-01,  9.058402459126326e-01,  2.734058625609655e-01, -1.452248191736265e-01
  1.041000000000000e+01,  7.233066809426044e-01,  9.144795487217072e-02,  1.843311828236780e-01,  9.059343535552501e-01,  2.733394171869186e-01, -1.452588535867817e-01
  1.042000000000000e+01,  7.234405400808112e-01,  9.148167412711183e-02,  1.842814892936470e-01,  9.060273739186520e-01,  2.732754218627333e-01, -1.452921394327903e-01
  1.043000000000000e+01,  7.235762181782395e-01,  9.151616139509877e-02,  1.842304686872173e-01,  9.061193028734020e-01,  2.732138467959725e-01, -1.453246131550466e-01
  1.044000000000000e+01,  7.237135853199190e-01,  9.155142596555343e-02,  1.841780662819580e-01,  9.062101426435849e-01,  2.731546489564906e-01, -1.453562212636029e-01
  1.045000000000000e+01,  7.238524981927146e-01,  9.158747218397445e-02,  1.841242402716653e-01,  9.062998995976530e-01,  2.730977767129983e-01, -1.453869159062803e-01
