Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
  4.949999999999999e+00, -3.065133916471781e-01,  8.892401256522242e-02,  3.138612694385705e-03,  7.383127181163555e-01, -2.002864496421553e-02,  3.138612694244212e-03, -4.423331122406160e-02, -1.011518172282543e-01,  1.963535655906780e-01,  7.133119753660233e-01,  3.012107894677315e-01,  3.898511694390538e-01,  5.308380182184601e-02
  4.960000000000000e+00, -3.061997119227858e-01,  8.886733062963126e-02,  3.403501811943974e-03,  7.388407957325640e-01, -2.021397044482409e-02,  3.403501811813494e-03, -3.737951363317471e-02, -1.048954644685578e-01,  1.984559457006394e-01,  7.252116950715725e-01,  3.048189810314126e-01,  3.862385508059416e-01,  5.240711850668717e-02
  4.970000000000000e+00, -3.060116949778984e-01,  8.887995081633360e-02,  3.768142336207030e-03,  7.394964428987522e-01, -2.053650439167964e-02,  3.768142336148104e-03, -3.016336989030011e-02, -1.095364874852439e-01,  2.012572692715198e-01,  7.378027269858067e-01,  3.104125081514588e-01,  3.840786079212934e-01,  5.166533949703775e-02
  4.980000000000000e+00, -3.056543534266649e-01,  8.880791798360566e-02,  4.036729777082572e-03,  7.400440022197531e-01, -2.071333596537484e-02,  4.036729776972559e-03, -2.285326369578500e-02, -1.135069164691068e-01,  2.034054973382699e-01,  7.514107846972238e-01,  3.108757672090136e-01,  3.810890332336643e-01,  5.123290705499310e-02
  4.989999999999999e+00, -3.055032544229939e-01,  8.884240681711142e-02,  4.437183602219493e-03,  7.407484138518641e-01, -2.108257478772102e-02,  4.437183602169451e-03, -1.543003460566639e-02, -1.183948461021961e-01,  2.064620613350275e-01,  7.653013163580605e-01,  3.141153995315457e-01,  3.783267859390098e-01,  5.041216822069156e-02
  5.000000000000000e+00, -3.054074534943676e-01,  8.890540121728563e-02,  4.872703572237736e-03,  7.414946491224477e-01, -2.150288637680897e-02,  4.872703572123814e-03, -7.980156144095085e-03, -1.229422670336998e-01,  2.097603443383654e-01,  7.799857778518169e-01,  3.188688837998385e-01,  3.754196066447784e-01,  4.990144020708030e-02
  5.010000000000000e+00, -3.053021905889947e-01,  8.896464481928246e-02,  5.307114812370731e-03,  7.422421772580996e-01, -2.191918389822556e-02,  5.307114812224294e-03, -4.596795632785255e-04, -1.278288946336916e-01,  2.130545355960267e-01,  7.961296163477438e-01,  3.198972227945668e-01,  3.715176628210770e-01,  4.880980560847727e-02
  5.020000000000000e+00, -3.055013732518799e-01,  8.917545862740961e-02,  5.911366903644489e-03,  7.431800812849024e-01, -2.259342444559542e-02,  5.911366903644489e-03,  6.849436772078388e-03, -1.326845189781805e-01,  2.175019596575916e-01,  8.137924451736236e-01,  3.223762507547578e-01,  3.680147313959146e-01,  4.792871472174965e-02
  5.029999999999999e+00, -3.058520007017145e-01,  8.945637437947629e-02,  6.576879599185925e-03,  7.441742304927217e-01, -2.337158492734925e-02,  6.576879599118401e-03,  1.370016324989520e-02, -1.376079871905844e-01,  2.223478878691340e-01,  8.326286012613977e-01,  3.231307985887619e-01,  3.637481454950149e-01,  4.705180030322355e-02
  5.039999999999999e+00, -3.062319315671628e-01,  8.975534680364583e-02,  7.274254637876087e-03,  7.452122010263842e-01, -2.418959254207143e-02,  7.274254637860825e-03,  2.076185845419420e-02, -1.423353245945459e-01,  2.274195171664626e-01,  8.522044960991351e-01,  3.227200008627913e-01,  3.582580211303827e-01,  4.593049821736392e-02
  5.050000000000000e+00, -3.069125931946158e-01,  9.020282640479937e-02,  8.134709203483493e-03,  7.464293675769538e-01, -2.525607244756323e-02,  8.134709203428899e-03,  2.753382187672049e-02, -1.475118111406373e-01,  2.335901669110259e-01,  8.734476661778926e-01,  3.219438415676533e-01,  3.527178430617908e-01,  4.462003034266808e-02
  5.060000000000000e+00, -3.079387386420076e-01,  9.081951753754214e-02,  9.176866191160499e-03,  7.478420482890782e-01, -2.660124156125110e-02,  9.176866191148401e-03,  3.387984285146484e-02, -1.525683533205446e-01,  2.409772246149971e-01,  8.963307178292493e-01,  3.211772437625143e-01,  3.465137335639954e-01,  4.309824308637748e-02
  5.069999999999999e+00, -3.090614087418616e-01,  9.148312245981427e-02,  1.026907469026281e-02,  7.493066735710561e-01, -2.802138815887423e-02,  1.026907469012226e-02,  4.008270086488985e-02, -1.573746714040044e-01,  2.486921546224526e-01,  9.205914055119347e-01,  3.178606017087106e-01,  3.411844824815708e-01,  4.122084598891062e-02
  5.080000000000000e+00, -3.103448237115412e-01,  9.222649666778948e-02,  1.145156606744353e-02,  7.508696419863581e-01, -2.957448420147668e-02,  1.145156606733689e-02,  4.615671329256421e-02, -1.613454149041682e-01,  2.570074292542757e-01,  9.459727252939936e-01,  3.146722280507744e-01,  3.374100148469945e-01,  4.013562529348137e-02
  5.090000000000000e+00, -3.118657864103035e-01,  9.309064175944171e-02,  1.278026018094191e-02,  7.525988417690178e-01, -3.133726712816642e-02,  1.278026018085503e-02,  5.223298127637155e-02, -1.652460224645856e-01,  2.663054245301452e-01,  9.724278919262731e-01,  3.136487528680968e-01,  3.342658643188081e-01,  3.894023531951202e-02
  5.100000000000000e+00, -3.136381913525327e-01,  9.408152746837017e-02,  1.425957230275667e-02,  7.544957026434284e-01, -3.331643781622318e-02,  1.425957230269438e-02,  5.823864105497556e-02, -1.694892140827989e-01,  2.766074250079583e-01,  9.998341786817764e-01,  3.114077631342775e-01,  3.298127424774326e-01,  3.755210429353023e-02
  5.109999999999999e+00, -3.155806224881080e-01,  9.515528595187650e-02,  1.582960363552923e-02,  7.564847864459520e-01, -3.542777947598297e-02,  1.582960363543805e-02,  6.400780404799278e-02, -1.739300632227946e-01,  2.874947419284807e-01,  1.028255329506191e+00,  3.044879221448494e-01,  3.247409485800878e-01,  3.597704382760392e-02
  5.119999999999999e+00, -3.178063709473897e-01,  9.636799214837466e-02,  1.755379918410786e-02,  7.586337549524624e-01, -3.776440608724085e-02,  1.755379918404460e-02,  6.943995373752476e-02, -1.770800414802048e-01,  2.993856775562505e-01,  1.057212477258598e+00,  3.019461996426382e-01,  3.238244718766223e-01,  3.512365276033971e-02
  5.130000000000000e+00, -3.200318705826694e-01,  9.759913716244384e-02,  1.936387460813152e-02,  7.609170798964168e-01, -4.017941528921565e-02,  1.936387460806271e-02,  7.611047145265082e-02, -1.807295989963499e-01,  3.118896517753764e-01,  1.085756085239210e+00,  2.983499568541699e-01,  3.209077108991443e-01,  3.372897591302695e-02
  5.140000000000000e+00, -3.222987449876376e-01,  9.884307498277822e-02,  2.116665378607385e-02,  7.631676702174837e-01, -4.259018015937066e-02,  2.116665378602664e-02,  8.223158520938023e-02, -1.834151987393051e-01,  3.242921644025948e-01,  1.114934284398145e+00,  2.934673663314326e-01,  3.117662233761203e-01,  3.207803184567583e-02
  5.149999999999999e+00, -3.244689946845726e-01,  1.000379761053936e-01,  2.291393464926145e-02,  7.653501412182415e-01, -4.491187440482824e-02,  2.291393464922268e-02,  8.835764886679831e-02, -1.877073525913520e-01,  3.362978558732443e-01,  1.144054711344502e+00,  2.851151847189967e-01,  3.110663742394559e-01,  2.937139777532797e-02
  5.159999999999999e+00, -3.265249073750692e-01,  1.011757675685072e-01,  2.459846060639646e-02,  7.674591191993329e-01, -4.713342163432288e-02,  2.459846060634229e-02,  9.455066792454669e-02, -1.896384906609954e-01,  3.478642813995398e-01,  1.171497352941594e+00,  2.831978007202354e-01,  3.076981076381726e-01,  2.811603304533880e-02
  5.170000000000000e+00, -3.286338857055953e-01,  1.023578657412143e-01,  2.639636027665943e-02,  7.697305822435486e-01, -4.947435475612205e-02,  2.639636027661316e-02,  1.019000127809402e-01, -1.921782845143673e-01,  3.602233711238225e-01,  1.196922133772020e+00,  2.832148478352158e-01,  3.007088143472565e-01,  2.668915718879876e-02
  5.180000000000000e+00, -3.307057573414935e-01,  1.035189577405229e-01,  2.816516022523664e-02,  7.719591992118288e-01, -5.176919882355846e-02,  2.816516022520116e-02,  1.091062014839161e-01, -1.940334677434831e-01,  3.723581408768188e-01,  1.221394010372736e+00,  2.836225120676574e-01,  2.978104538104900e-01,  2.575805998328836e-02
  5.190000000000000e+00, -3.326114232842664e-01,  1.046341697684343e-01,  3.000574178956699e-02,  7.743540527670946e-01, -5.408379688883769e-02,  3.000574178952998e-02,  1.188869070493508e-01, -1.971402720757799e-01,  3.850827301769203e-01,  1.243165256708129e+00,  2.864495342639777e-01,  2.929887896815491e-01,  2.517205629245283e-02
  5.199999999999999e+00, -3.345593662907866e-01,  1.057772550601868e-01,  3.190440391426367e-02,  7.768238141224492e-01, -5.645910780090446e-02,  3.190440391422886e-02,  1.290935362669283e-01, -1.995544918721858e-01,  3.981932198985045e-01,  1.263169157622460e+00,  2.920137944423351e-01,  2.866708226591941e-01,  2.510072678663001e-02
  5.210000000000000e+00, -3.364202061409332e-01,  1.068685465960040e-01,  3.371825069870419e-02,  7.791769620971282e-01, -5.872109278817339e-02,  3.371825069868772e-02,  1.387984012332730e-01, -2.020862755800665e-01,  4.106949705025884e-01,  1.281765983397750e+00,  2.932723095996621e-01,  2.774027000835388e-01,  2.434261861365940e-02
  5.220000000000000e+00, -3.383505575753865e-01,  1.079922597460374e-01,  3.556582999266919e-02,  7.815555183556834e-01, -6.102698061298173e-02,  3.556582999266919e-02,  1.483092490477027e-01, -2.041140413099247e-01,  4.233877522059277e-01,  1.299223934504941e+00,  2.958826504628039e-01,  2.721499484314867e-01,  2.384830807881561e-02
  5.230000000000000e+00, -3.402673786531472e-01,  1.091087492417226e-01,  3.740658979269893e-02,  7.839207441930219e-01, -6.331544271549316e-02,  3.740658979269596e-02,  1.577969737973761e-01, -2.058314046958251e-01,  4.360131573621414e-01,  1.315579660315193e+00,  2.965639508859617e-01,  2.638600058726561e-01,  2.302905229898415e-02
  5.239999999999999e+00, -3.423043945701489e-01,  1.102951593372417e-01,  3.936590050676236e-02,  7.864319526663499e-01, -6.574254217077580e-02,  3.936590050677082e-02,  1.678736786830892e-01, -2.074002230329828e-01,  4.494272916735405e-01,  1.330721486456448e+00,  2.973999960474545e-01,  2.518333065163143e-01,  2.219202433142451e-02
  5.250000000000000e+00, -3.440132478605619e-01,  1.113305933343687e-01,  4.119193493375135e-02,  7.888316722255664e-01, -6.794888035315605e-02,  4.119193493374326e-02,  1.790054517216526e-01, -2.085691513037418e-01,  4.620085563635620e-01,  1.343818656715256e+00,  3.019730788143790e-01,  2.403570883733559e-01,  2.144821862228069e-02
  5.260000000000000e+00, -3.458806997825364e-01,  1.124461654305555e-01,  4.311917037761032e-02,  7.913355431433765e-01, -7.028659088196254e-02,  4.311917037761032e-02,  1.901057441342122e-01, -2.087412567385242e-01,  4.752295770720005e-01,  1.356510058477760e+00,  3.080321065393700e-01,  2.289743130166886e-01,  2.074451410218084e-02
  5.270000000000000e+00, -3.475582563979485e-01,  1.134802114246536e-01,  4.499600444700587e-02,  7.938174319506395e-01, -7.252037772256248e-02,  4.499600444700834e-02,  2.022059830747107e-01, -2.091056234414139e-01,  4.881617476847224e-01,  1.367700033904491e+00,  3.142455200593606e-01,  2.176239419005266e-01,  2.018263864192969e-02
  5.279999999999999e+00, -3.495058737634633e-01,  1.146463108079478e-01,  4.702428573503498e-02,  7.964446582952504e-01, -7.496077921445243e-02,  4.702428573504443e-02,  2.139587710566890e-01, -2.093375422038226e-01,  5.020375820789413e-01,  1.378351156589370e+00,  3.185778665458917e-01,  2.088312014498126e-01,  1.967774657393106e-02
  5.289999999999999e+00, -3.515297458082338e-01,  1.158566346860874e-01,  4.912928634819245e-02,  7.991620603097879e-01, -7.748558030457753e-02,  4.912928634820375e-02,  2.260762233729734e-01, -2.094812602548653e-01,  5.164093437432686e-01,  1.387903617117062e+00,  3.207563370577078e-01,  2.010486607264170e-01,  1.935046878065433e-02
  5.300000000000000e+00, -3.534228330405501e-01,  1.169991221590840e-01,  5.114820670180628e-02,  8.017778298221274e-01, -7.988704550216230e-02,  5.114820670181714e-02,  2.381027500792881e-01, -2.092838668748806e-01,  5.301955852186353e-01,  1.396129125166990e+00,  3.230906761621562e-01,  1.953286111667329e-01,  1.939417717085655e-02
  5.310000000000000e+00, -3.554083185697574e-01,  1.181747123040040e-01,  5.316765580164853e-02,  8.043527468754055e-01, -8.230407283687358e-02,  5.316765580166107e-02,  2.492047608226409e-01, -2.096306576912755e-01,  5.439052001718141e-01,  1.404191289213335e+00,  3.177860163130547e-01,  1.940038059108076e-01,  1.888062924345126e-02
  5.319999999999999e+00, -3.575569294909410e-01,  1.194246425380672e-01,  5.525725798665438e-02,  8.069733075453250e-01, -8.481979476910140e-02,  5.525725798666443e-02,  2.597350732092585e-01, -2.092406554850654e-01,  5.580054002032915e-01,  1.411925074578114e+00,  3.125042452232046e-01,  1.936188142928132e-01,  1.803665397157560e-02
  5.330000000000000e+00, -3.597802911256203e-01,  1.207082156336869e-01,  5.737970162422554e-02,  8.096097418320934e-01, -8.737606973903755e-02,  5.737970162431460e-02,  2.699752077264954e-01, -2.082005103051421e-01,  5.722705976379389e-01,  1.419353687739428e+00,  3.065043840680495e-01,  1.945482458225516e-01,  1.721335343370501e-02
  5.340000000000000e+00, -3.619226220222042e-01,  1.219330860203436e-01,  5.937535977008668e-02,  8.120595957136045e-01, -8.978387827053647e-02,  5.937535977019519e-02,  2.790468541704301e-01, -2.064220594020126e-01,  5.856215417300288e-01,  1.426600933121460e+00,  2.972499858098415e-01,  1.978007658584535e-01,  1.650467987614172e-02
  5.350000000000000e+00, -3.642432953787985e-01,  1.232410124881913e-01,  6.145664856239063e-02,  8.145713173482716e-01, -9.230712778432437e-02,  6.145664856248462e-02,  2.876122848107321e-01, -2.041432626585010e-01,  5.994584220325058e-01,  1.433168392366811e+00,  2.876968879704874e-01,  2.015273644936200e-01,  1.587401745420934e-02
  5.359999999999999e+00, -3.663963674471890e-01,  1.244621522116585e-01,  6.342627219593182e-02,  8.169545252432283e-01, -9.467622577784729e-02,  6.342627219603515e-02,  2.960709255700558e-01, -2.018843824239761e-01,  6.125497813683494e-01,  1.438962757114686e+00,  2.783613939941989e-01,  2.075419387920339e-01,  1.519527966698157e-02
  5.369999999999999e+00, -3.684827304286713e-01,  1.256469242036362e-01,  6.534531850443802e-02,  8.192714636761823e-01, -9.697402573427683e-02,  6.534531850450262e-02,  3.043653509693676e-01, -1.984065978477237e-01,  6.252840542145897e-01,  1.444098483926944e+00,  2.714239047142042e-01,  2.106000099232719e-01,  1.471968958637971e-02
  5.380000000000000e+00, -3.705239654125208e-01,  1.268069953966131e-01,  6.723070765597561e-02,  8.215419446423605e-01, -9.922212127677854e-02,  6.723070765604833e-02,  3.125421221071005e-01, -1.954795362855519e-01,  6.377735067774292e-01,  1.448345678179369e+00,  2.627630924680630e-01,  2.167366923724088e-01,  1.440424363968528e-02
  5.390000000000000e+00, -3.725264708460897e-01,  1.279408259549120e-01,  6.906481482930711e-02,  8.237353161066434e-01, -1.014060553538929e-01,  6.906481482937951e-02,  3.202816002712385e-01, -1.932066262679069e-01,  6.498860803865294e-01,  1.452124876406232e+00,  2.517185504938647e-01,  2.210983220506439e-01,  1.381067016468897e-02
  5.399999999999999e+00, -3.740744847353502e-01,  1.288451602169944e-01,  7.061058387184241e-02,  8.256323427585034e-01, -1.032085312556492e-01,  7.061058387190536e-02,  3.281215073951422e-01, -1.909555397555493e-01,  6.601703892457791e-01,  1.454818361070565e+00,  2.409040005854219e-01,  2.214536795843891e-01,  1.304150936577474e-02
  5.409999999999999e+00, -3.755293901182529e-01,  1.297093336645874e-01,  7.212958748822072e-02,  8.275174615801213e-01, -1.049598727205183e-01,  7.212958748827002e-02,  3.364392064646802e-01, -1.891184188042388e-01,  6.703068738366716e-01,  1.456370441428983e+00,  2.335235515281757e-01,  2.213372433147864e-01,  1.213256609030188e-02
  5.420000000000000e+00, -3.769513018830208e-01,  1.305610946653963e-01,  7.364849552969575e-02,  8.294104939540115e-01, -1.066992181882482e-01,  7.364849552974706e-02,  3.450475347802318e-01, -1.876349496375784e-01,  6.804511348387772e-01,  1.457180679528144e+00,  2.277621431864992e-01,  2.206044242469878e-01,  1.094491390780941e-02
  5.430000000000000e+00, -3.780812497636539e-01,  1.312761444718213e-01,  7.502922303116775e-02,  8.311924434364758e-01, -1.082390991501587e-01,  7.502922303120478e-02,  3.544352039745680e-01, -1.865459873982088e-01,  6.897753835312215e-01,  1.456439330034962e+00,  2.256137065664974e-01,  2.181072190319340e-01,  9.823381330479244e-03
  5.440000000000000e+00, -3.786697933539998e-01,  1.317134022113937e-01,  7.604143781262482e-02,  8.325935408788858e-01, -1.093106753851323e-01,  7.604143781265259e-02,  3.636484099729049e-01, -1.861350629736556e-01,  6.967759137377600e-01,  1.455173912157104e+00,  2.253815111959385e-01,  2.135105219638771e-01,  8.732590824326361e-03
  5.449999999999999e+00, -3.792624236930713e-01,  1.321578834090829e-01,  7.707997107703897e-02,  8.340344066755003e-01, -1.104061378765371e-01,  7.707997107706636e-02,  3.732048923687095e-01, -1.860010283788591e-01,  7.039635510377404e-01,  1.453734102167575e+00,  2.260681639453260e-01,  2.073051012389564e-01,  7.425648804490440e-03
  5.460000000000000e+00, -3.799385661707738e-01,  1.326534523228329e-01,  7.821321764450979e-02,  8.355932941052391e-01, -1.116066834960923e-01,  7.821321764453253e-02,  3.833377899347103e-01, -1.862860936081556e-01,  7.117821055232324e-01,  1.452004379912630e+00,  2.303396454788433e-01,  1.957635824310979e-01,  5.826715395439222e-03
  5.470000000000000e+00, -3.805183438435371e-01,  1.331070185489300e-01,  7.931455177050588e-02,  8.371384293059139e-01, -1.127541150725671e-01,  7.931455177051709e-02,  3.939360184253677e-01, -1.865634803709807e-01,  7.194332009429745e-01,  1.450133543338954e+00,  2.359183265011260e-01,  1.803768547535147e-01,  4.185864785103919e-03
  5.480000000000000e+00, -3.810480795089681e-01,  1.335260495575441e-01,  8.034197106286552e-02,  8.385833244394632e-01, -1.138206674158533e-01,  8.034197106288765e-02,  4.039272028883938e-01, -1.874821145898936e-01,  7.265764976435553e-01,  1.448973725835119e+00,  2.419984772093502e-01,  1.632814767945423e-01,  2.416961549494718e-03
  5.489999999999999e+00, -3.817413555103194e-01,  1.340233437321676e-01,  8.145643468835713e-02,  8.401005316754427e-01, -1.150031537674359e-01,  8.145643468838988e-02,  4.135943037967793e-01, -1.877128982537717e-01,  7.342348782667897e-01,  1.448487372204376e+00,  2.483745522891993e-01,  1.458816498102682e-01,  7.246932148296381e-04
  5.500000000000000e+00, -3.826601415423245e-01,  1.346454219637534e-01,  8.276734158374659e-02,  8.418402836232260e-01, -1.164153963242258e-01,  8.276734158378016e-02,  4.239394664510197e-01, -1.874145472090810e-01,  7.431613474840801e-01,  1.448138336701550e+00,  2.568174931991132e-01,  1.242153488792801e-01, -1.017614231089089e-03
  5.510000000000000e+00, -3.833764859767410e-01,  1.351587537030858e-01,  8.391786179640592e-02,  8.434024023887776e-01, -1.176325188302916e-01,  8.391786179626552e-02,  4.338942391813481e-01, -1.872112155392383e-01,  7.510576993912448e-01,  1.447766860299946e+00,  2.682127920129444e-01,  9.893190940373375e-02, -2.775436193053388e-03
