Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
  1.151000000000000e+01, -2.537682606755480e-01,  7.068247815733086e-01,  9.289209563861429e-01,  1.542696581206662e+00, -4.660588325299253e-03, -1.713908101286092e+00,  3.646693687243890e-04,  6.106238739831979e-16, -6.887832100287768e-03,  1.168462054892963e-03,  3.102476972697792e-03, -2.206977371816677e-02,  2.063372404235295e-03,  6.838382994922520e-03, -3.897273502987787e-02,  2.968791813824171e-03,  1.071605404886895e-02, -5.607419023419009e-02,  3.829652027883450e-03,  1.454137397078408e-02, -7.233401659974248e-02,  4.686503536098253e-03,  1.803994467325693e-02, -8.851812700127894e-02,  5.132128850227821e-03,  2.183116431650703e-02, -9.693504546666891e-02, -3.044033558498826e-03, -3.540947837061410e-03,  7.064338042800548e-02, -3.044033558498827e-03, -3.540947837061522e-03,  7.064338042800862e-02, -3.044033558499382e-03, -3.540947837062299e-03,  7.064338042801188e-02, -3.044033558499382e-03, -3.540947837062632e-03,  7.064338042801521e-02, -3.044033558499603e-03, -3.540947837062298e-03,  7.064338042801686e-02, -3.044033558499271e-03, -3.540947837062965e-03,  7.064338042801743e-02, -2.611044321657982e-02,  1.400639701325215e-01
  1.152000000000000e+01, -2.537446962478045e-01,  7.068003113706018e-01,  9.289212351296431e-01,  1.542733176810190e+00, -4.517504737890699e-03, -1.713673671023678e+00,  3.667423850778352e-04, -2.775563053997428e-16, -6.881716966892880e-03,  1.175104348322907e-03,  3.096328658062429e-03, -2.205017980119618e-02,  2.075101946422528e-03,  6.824831071534435e-03, -3.893813437904901e-02,  2.985668345059543e-03,  1.069481757474951e-02, -5.602440662328131e-02,  3.851422244903461e-03,  1.451255669246659e-02, -7.226979724101806e-02,  4.713144650827780e-03,  1.800419412399377e-02, -8.843953911664962e-02,  5.161303187227300e-03,  2.178790054106351e-02, -9.684898490001048e-02, -3.073090244931803e-03, -3.550593386881027e-03,  7.059623463747021e-02, -3.073090244931470e-03, -3.550593386881360e-03,  7.059623463747021e-02, -3.073090244931692e-03, -3.550593386881805e-03,  7.059623463746971e-02, -3.073090244931470e-03, -3.550593386881805e-03,  7.059623463747004e-02, -3.073090244931913e-03, -3.550593386882192e-03,  7.059623463746974e-02, -3.073090244931690e-03, -3.550593386882858e-03,  7.059623463746990e-02, -2.615885456182782e-02,  1.399273236114582e-01
  1.153000000000000e+01, -2.537202375404300e-01,  7.067765947164331e-01,  9.289214993756922e-01,  1.542775752566087e+00, -4.357789360382114e-03, -1.713431434723215e+00,  3.686701670854908e-04, -2.220450435288871e-16, -6.875399962162408e-03,  1.181281286445532e-03,  3.089337524712353e-03, -2.202993905447826e-02,  2.086009723541590e-03,  6.809421433417422e-03, -3.890239149972801e-02,  3.001362516093217e-03,  1.067066997800658e-02, -5.597297956759671e-02,  3.871667252871124e-03,  1.447978910533675e-02, -7.220345788802889e-02,  4.737919304174882e-03,  1.796354284440391e-02, -8.835835690737687e-02,  5.188433586728068e-03,  2.173870611278333e-02, -9.676008332229410e-02, -3.104002322988263e-03, -3.566637347579926e-03,  7.055010078214857e-02, -3.104002322988818e-03, -3.566637347581148e-03,  7.055010078214835e-02, -3.104002322988818e-03, -3.566637347580926e-03,  7.055010078214852e-02, -3.104002322988596e-03, -3.566637347581259e-03,  7.055010078214857e-02, -3.104002322988707e-03, -3.566637347581814e-03,  7.055010078214874e-02, -3.104002322989041e-03, -3.566637347581926e-03,  7.055010078214842e-02, -2.625869976301017e-02,  1.397939362862521e-01
  1.154000000000000e+01, -2.536946252168999e-01,  7.067539774240378e-01,  9.289217524140921e-01,  1.542826357371328e+00, -4.175918373407583e-03, -1.713179348200911e+00,  3.703965416838606e-04, -2.220450427058221e-16, -6.868834460575387e-03,  1.186812881322204e-03,  3.081218269808804e-03, -2.200890208199318e-02,  2.095777897161617e-03,  6.791525224951514e-03, -3.886524257536859e-02,  3.015417019206353e-03,  1.064262581356971e-02, -5.591952948640754e-02,  3.889797138603952e-03,  1.444173398906756e-02, -7.213450889306534e-02,  4.760105594985764e-03,  1.791633188666291e-02, -8.827398117131763e-02,  5.212729504201778e-03,  2.168157344443740e-02, -9.666768455507788e-02, -3.137455790482998e-03, -3.591528721363479e-03,  7.050555902515444e-02, -3.137455790482775e-03, -3.591528721363700e-03,  7.050555902515476e-02, -3.137455790482331e-03, -3.591528721364477e-03,  7.050555902515465e-02, -3.137455790482664e-03, -3.591528721364255e-03,  7.050555902515460e-02, -3.137455790482664e-03, -3.591528721364755e-03,  7.050555902515428e-02, -3.137455790482887e-03, -3.591528721365255e-03,  7.050555902515455e-02, -2.642967446385362e-02,  1.396656264596884e-01
  1.155000000000000e+01, -2.536677996175014e-01,  7.067327446377463e-01,  9.289219817181623e-01,  1.542886140546282e+00, -3.968816695284705e-03, -1.712917013093317e+00,  3.718772372416351e-04, -4.996013441597774e-16, -6.862008052444650e-03,  1.191557279186602e-03,  3.071812353293391e-03, -2.198702912101647e-02,  2.104155969506685e-03,  6.770792997083996e-03, -3.882661738947652e-02,  3.027471436792374e-03,  1.061013747904039e-02, -5.586395535182564e-02,  3.905346974243390e-03,  1.439764826311506e-02, -7.206281993319708e-02,  4.779134571817288e-03,  1.786163938933349e-02, -8.818625242691078e-02,  5.233567888348012e-03,  2.161538693900671e-02, -9.657161395218647e-02, -3.173685895982633e-03, -3.626654730820553e-03,  7.046311348117176e-02, -3.173685895982856e-03, -3.626654730821110e-03,  7.046311348117200e-02, -3.173685895982634e-03, -3.626654730821665e-03,  7.046311348117205e-02, -3.173685895982856e-03, -3.626654730821776e-03,  7.046311348117189e-02, -3.173685895982412e-03, -3.626654730822498e-03,  7.046311348117200e-02, -3.173685895982856e-03, -3.626654730822387e-03,  7.046311348117200e-02, -2.668310768168489e-02,  1.395439409340204e-01
  1.156000000000000e+01, -2.536398132854086e-01,  7.067130758853293e-01,  9.289221756981788e-01,  1.542955510402499e+00, -3.735463404210604e-03, -1.712644963885590e+00,  3.730860722057444e-04, -4.440900819181298e-16, -6.854931587377486e-03,  1.195430589940574e-03,  3.061062608767460e-03, -2.196435493551197e-02,  2.110995800111868e-03,  6.747098745421971e-03, -3.878657733129632e-02,  3.037312623513963e-03,  1.057300751985946e-02, -5.580634549104460e-02,  3.918041808725995e-03,  1.434726398738251e-02, -7.198850494784149e-02,  4.794669765683103e-03,  1.779913294747592e-02, -8.809531010653342e-02,  5.250580276372594e-03,  2.153974433434503e-02, -9.647202420419662e-02, -3.212677889570918e-03, -3.672580483408381e-03,  7.042312441303736e-02, -3.212677889570919e-03, -3.672580483408937e-03,  7.042312441303737e-02, -3.212677889570807e-03, -3.672580483409270e-03,  7.042312441303769e-02, -3.212677889570698e-03, -3.672580483409493e-03,  7.042312441303744e-02, -3.212677889570809e-03, -3.672580483410215e-03,  7.042312441303766e-02, -3.212677889570475e-03, -3.672580483410603e-03,  7.042312441303770e-02, -2.702373700144897e-02,  1.394299704838546e-01
  1.157000000000000e+01, -2.536106819566337e-01,  7.066951957759927e-01,  9.289223203630699e-01,  1.543035199474936e+00, -3.473923519214273e-03, -1.712363403510816e+00,  3.739876803320588e-04, -2.775563000458769e-16, -6.847606796816986e-03,  1.198319494178033e-03,  3.048864678296093e-03, -2.194088507331839e-02,  2.116097279666056e-03,  6.720212447459724e-03, -3.874513219768812e-02,  3.044652660974399e-03,  1.053087548040618e-02, -5.574671399983708e-02,  3.927510235987659e-03,  1.429009203406348e-02, -7.191158212012309e-02,  4.806256671626616e-03,  1.772820575195706e-02, -8.800117646162649e-02,  5.263268945829894e-03,  2.145391129616525e-02, -9.636893967837012e-02, -3.254498732216636e-03, -3.730236329933432e-03,  7.038603310625537e-02, -3.254498732216524e-03, -3.730236329933875e-03,  7.038603310625530e-02, -3.254498732216302e-03, -3.730236329934542e-03,  7.038603310625546e-02, -3.254498732216191e-03, -3.730236329934875e-03,  7.038603310625557e-02, -3.254498732216081e-03, -3.730236329935431e-03,  7.038603310625575e-02, -3.254498732215859e-03, -3.730236329935654e-03,  7.038603310625555e-02, -2.745926034594194e-02,  1.393250625477855e-01
  1.158000000000000e+01, -2.535804269192344e-01,  7.066793332803489e-01,  9.289223995349586e-01,  1.543125967019469e+00, -3.182156408356285e-03, -1.712072564700678e+00,  3.745450619377915e-04, -6.106238574747633e-16, -6.840035286101259e-03,  1.200105438688868e-03,  3.035109072017446e-03, -2.191662467820920e-02,  2.119251056550871e-03,  6.689892769057793e-03, -3.870229107197538e-02,  3.049190332884965e-03,  1.048336317921737e-02, -5.568507394734367e-02,  3.933363696090507e-03,  1.422561922190198e-02, -7.183206830883734e-02,  4.813419792785677e-03,  1.764822115306852e-02, -8.790387212299602e-02,  5.271113186312392e-03,  2.135711737840357e-02, -9.626238296723359e-02, -3.299203256983834e-03, -3.800591754972628e-03,  7.035230315536567e-02, -3.299203256983390e-03, -3.800591754973074e-03,  7.035230315536585e-02, -3.299203256983058e-03, -3.800591754973851e-03,  7.035230315536603e-02, -3.299203256983057e-03, -3.800591754973962e-03,  7.035230315536579e-02, -3.299203256982834e-03, -3.800591754974516e-03,  7.035230315536617e-02, -3.299203256982613e-03, -3.800591754974961e-03,  7.035230315536609e-02, -2.799771544644053e-02,  1.392306348551886e-01
  1.159000000000000e+01, -2.535490757229429e-01,  7.066657213756573e-01,  9.289223946934744e-01,  1.543228601141304e+00, -2.858014513136720e-03, -1.711772712670746e+00,  3.747195730549088e-04, -5.551125952354184e-16, -6.832218522046465e-03,  1.200664601692675e-03,  3.019681517877441e-03, -2.189157845010926e-02,  2.120238475447690e-03,  6.655887835317687e-03, -3.865806225369695e-02,  3.050611036744753e-03,  1.043007591698671e-02, -5.562143727498570e-02,  3.935196361282101e-03,  1.415330995540787e-02, -7.174997891805941e-02,  4.815662500958673e-03,  1.755851469413698e-02, -8.780341594124468e-02,  5.273569146759500e-03,  2.124855848420049e-02, -9.615237471383582e-02, -3.346832509682678e-03, -3.884655353267387e-03,  7.032241956687245e-02, -3.346832509682123e-03, -3.884655353268053e-03,  7.032241956687278e-02, -3.346832509681901e-03, -3.884655353268497e-03,  7.032241956687324e-02, -3.346832509681789e-03, -3.884655353268829e-03,  7.032241956687282e-02, -3.346832509681456e-03, -3.884655353269773e-03,  7.032241956687305e-02, -3.346832509681012e-03, -3.884655353269885e-03,  7.032241956687317e-02, -2.864748145248354e-02,  1.391481731180813e-01
  1.160000000000000e+01, -2.535166637354309e-01,  7.066545971318533e-01,  9.289222851132836e-01,  1.543343922476729e+00, -2.499247192387699e-03, -1.711464148499556e+00,  3.744708581325037e-04, -4.440900741480223e-16, -6.824157938964354e-03,  1.199867677209262e-03,  3.002463412597781e-03, -2.186575098479433e-02,  2.118831196556259e-03,  6.617936224594665e-03, -3.861245385847380e-02,  3.048586235965843e-03,  1.037060403422473e-02, -5.555581565956560e-02,  3.932584429259942e-03,  1.407260833855776e-02, -7.166532901051235e-02,  4.812466171744010e-03,  1.745839673376055e-02, -8.769982634925069e-02,  5.270068888358003e-03,  2.112740003922683e-02, -9.603893510378074e-02, -3.397411792933785e-03, -3.983474741923843e-03,  7.029688780302434e-02, -3.397411792933785e-03, -3.983474741924510e-03,  7.029688780302462e-02, -3.397411792933451e-03, -3.983474741925286e-03,  7.029688780302416e-02, -3.397411792932674e-03, -3.983474741926063e-03,  7.029688780302494e-02, -3.397411792932563e-03, -3.983474741926063e-03,  7.029688780302466e-02, -3.397411792932230e-03, -3.983474741926563e-03,  7.029688780302511e-02, -2.941728036686689e-02,  1.390792285141256e-01
