Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
  1.002000000000000e+01,  1.682241403417304e-01,  1.609207177912771e+00,  9.209624854598513e-01,  1.475089270358480e+00, -5.471314328054833e-02, -1.610958123863745e+00,  2.482373845279015e-03,  5.551133133050039e-17, -8.467747747309762e-03,  7.953943744789882e-03,  1.923038252404490e-03, -2.713208945349560e-02,  1.404576893115732e-02,  4.238700947518330e-03, -4.791221453293052e-02,  2.020913129210584e-02,  6.642235230803950e-03, -6.893636359370837e-02,  2.606917072265277e-02,  9.013320206540181e-03, -8.892583285978284e-02,  3.190192212904311e-02,  1.118187305924700e-02, -1.088222186019867e-01,  3.493537851301724e-02,  1.353182133006637e-02, -1.191697911526663e-01, -9.497226017117716e-03, -3.497030421424360e-03,  4.213305919703467e-02, -9.497226017117775e-03, -3.497030421424028e-03,  4.213305919703702e-02, -9.497226017117886e-03, -3.497030421423806e-03,  4.213305919703874e-02, -9.497226017118053e-03, -3.497030421423584e-03,  4.213305919704052e-02, -9.497226017118164e-03, -3.497030421423251e-03,  4.213305919704224e-02, -9.497226017118219e-03, -3.497030421422918e-03,  4.213305919704268e-02, -2.150512687902349e-02,  5.681954598250124e-02
  1.003000000000000e+01,  1.673268148482564e-01,  1.598730414992924e+00,  9.218896214265251e-01,  1.474157994268451e+00, -5.579006628413108e-02, -1.605828256770403e+00,  2.506360774206374e-03, -3.830282201314878e-15, -8.585476575804416e-03,  8.030801903622225e-03,  1.868236107797173e-03, -2.750931244138793e-02,  1.418149178437896e-02,  4.117907769344550e-03, -4.857834784911371e-02,  2.040441009624319e-02,  6.452946881939771e-03, -6.989479995349634e-02,  2.632107449872084e-02,  8.756461417239769e-03, -9.016218689840809e-02,  3.221018719561018e-02,  1.086321552681343e-02, -1.103351961601831e-01,  3.527295556368826e-02,  1.314619570442839e-02, -1.208266331280011e-01, -9.333661399554910e-03, -3.892358344900345e-03,  4.474460699294933e-02, -9.333661399554410e-03, -3.892358344899901e-03,  4.474460699295022e-02, -9.333661399554409e-03, -3.892358344899234e-03,  4.474460699295027e-02, -9.333661399555130e-03, -3.892358344898678e-03,  4.474460699294894e-02, -9.333661399556796e-03, -3.892358344897790e-03,  4.474460699294755e-02, -9.333661399559292e-03, -3.892358344897123e-03,  4.474460699294449e-02, -2.463792342734130e-02,  6.449999793624411e-02
  1.004000000000000e+01,  1.664098026018313e-01,  1.588490438454083e+00,  9.228764243256159e-01,  1.474249123809193e+00, -5.733114940716999e-02, -1.602671230220293e+00,  2.503121378496579e-03, -6.106247573439568e-16, -8.719472663096464e-03,  8.020422334364705e-03,  1.888410258146414e-03, -2.793865846530348e-02,  1.416316263394927e-02,  4.162375002422532e-03, -4.933652457715298e-02,  2.037803801157242e-02,  6.522629038289944e-03, -7.098566889165617e-02,  2.628705530375021e-02,  8.851018078665590e-03, -9.156937497462436e-02,  3.216855650008634e-02,  1.098052197556696e-02, -1.120572303938756e-01,  3.522736633241483e-02,  1.328815491795607e-02, -1.227124103398929e-01, -9.061704990449296e-03, -4.268876043924935e-03,  4.734757597912841e-02, -9.061704990449075e-03, -4.268876043925491e-03,  4.734757597912919e-02, -9.061704990449074e-03, -4.268876043925935e-03,  4.734757597912879e-02, -9.061704990450073e-03, -4.268876043926823e-03,  4.734757597912813e-02, -9.061704990451128e-03, -4.268876043926823e-03,  4.734757597912674e-02, -9.061704990453459e-03, -4.268876043927267e-03,  4.734757597912524e-02, -2.772172817333900e-02,  7.214842890613103e-02
  1.005000000000000e+01,  1.656565039359874e-01,  1.578470845224390e+00,  9.237460763034702e-01,  1.475656996945467e+00, -5.784526696635450e-02, -1.600341264119100e+00,  2.478539094226602e-03,  5.551134573393314e-16, -8.828873462158379e-03,  7.941656556773685e-03,  1.952389435587016e-03, -2.828919704474803e-02,  1.402407114082137e-02,  4.303395910196556e-03, -4.995553623304423e-02,  2.017791238940254e-02,  6.743615150188335e-03, -7.187630634173446e-02,  2.602889927839216e-02,  9.150889811375334e-03, -9.271827046164313e-02,  3.185264029754548e-02,  1.135254111750122e-02, -1.134631813062086e-01,  3.488141062261212e-02,  1.373835646588756e-02, -1.242520488323452e-01, -8.912557453842325e-03, -4.577649831556830e-03,  4.977551519106027e-02, -8.912557453842215e-03, -4.577649831556608e-03,  4.977551519105995e-02, -8.912557453842269e-03, -4.577649831557051e-03,  4.977551519106017e-02, -8.912557453842382e-03, -4.577649831557164e-03,  4.977551519106001e-02, -8.912557453842382e-03, -4.577649831557164e-03,  4.977551519106012e-02, -8.912557453842659e-03, -4.577649831557275e-03,  4.977551519106012e-02, -3.016599960795573e-02,  7.927931878476262e-02
  1.006000000000000e+01,  1.650167295086122e-01,  1.568516987880816e+00,  9.246687919374785e-01,  1.478051251568996e+00, -5.837765413128237e-02, -1.598650976123871e+00,  2.444282553185287e-03,  1.665340502114380e-16, -8.943853904364689e-03,  7.831892831678195e-03,  2.105845317375228e-03, -2.865761374024105e-02,  1.383024076318983e-02,  4.641638579434053e-03, -5.060611862855904e-02,  1.989902815250815e-02,  7.273656642141341e-03, -7.281236794944991e-02,  2.566914701203471e-02,  9.870140714680838e-03, -9.392576174396119e-02,  3.141239657406103e-02,  1.224483963949041e-02, -1.149408383160856e-01,  3.439930546745229e-02,  1.481817771843170e-02, -1.258702117362496e-01, -8.871863222090316e-03, -5.047138091415094e-03,  5.218698348960422e-02, -8.871863222090152e-03, -5.047138091415318e-03,  5.218698348960429e-02, -8.871863222090427e-03, -5.047138091415427e-03,  5.218698348960427e-02, -8.871863222090319e-03, -5.047138091415540e-03,  5.218698348960462e-02, -8.871863222090375e-03, -5.047138091415762e-03,  5.218698348960451e-02, -8.871863222090538e-03, -5.047138091415982e-03,  5.218698348960461e-02, -3.386300953046711e-02,  8.638268767416377e-02
  1.007000000000000e+01,  1.641505757068638e-01,  1.558556894522658e+00,  9.256684298403005e-01,  1.480359670236977e+00, -5.935394649274373e-02, -1.599160892832870e+00,  2.404404943864707e-03,  5.551135456961544e-16, -9.062618186518741e-03,  7.704118257427814e-03,  2.359151109846952e-03, -2.903815449599408e-02,  1.360460525421735e-02,  5.199967308057596e-03, -5.127811074915911e-02,  1.957438251385756e-02,  8.148582898452402e-03, -7.377923398996530e-02,  2.525036391562084e-02,  1.105739022199507e-02, -9.517298981684616e-02,  3.089991438301205e-02,  1.371773453018779e-02, -1.164671228796271e-01,  3.383809290937959e-02,  1.660061169825527e-02, -1.275416260394447e-01, -8.638391807953118e-03, -5.547489366365862e-03,  5.440093216838187e-02, -8.638391807953231e-03, -5.547489366366418e-03,  5.440093216838199e-02, -8.638391807953118e-03, -5.547489366366751e-03,  5.440093216838204e-02, -8.638391807953063e-03, -5.547489366366640e-03,  5.440093216838226e-02, -8.638391807953396e-03, -5.547489366366973e-03,  5.440093216838259e-02, -8.638391807953618e-03, -5.547489366367639e-03,  5.440093216838243e-02, -3.803052865733648e-02,  9.290244460462926e-02
  1.008000000000000e+01,  1.633152692246714e-01,  1.548560401392598e+00,  9.268153188168511e-01,  1.483219015047604e+00, -6.179775158348133e-02, -1.602007601025471e+00,  2.353925893807702e-03,  7.771590399196072e-16, -9.204159507166200e-03,  7.542374882147217e-03,  2.689520786178399e-03, -2.949167671793190e-02,  1.331898466797305e-02,  5.928157846309132e-03, -5.207897992033705e-02,  1.916343000884128e-02,  9.289690258420346e-03, -7.493152905529449e-02,  2.472024756092364e-02,  1.260583975261809e-02, -9.665941574712265e-02,  3.025118908036230e-02,  1.563873208639543e-02, -1.182861237516828e-01,  3.312768229815154e-02,  1.892532023039047e-02, -1.295335901513157e-01, -8.505262845318592e-03, -5.926531869618034e-03,  5.643318513728254e-02, -8.505262845318759e-03, -5.926531869618590e-03,  5.643318513728260e-02, -8.505262845318594e-03, -5.926531869618481e-03,  5.643318513728300e-02, -8.505262845318872e-03, -5.926531869619258e-03,  5.643318513728339e-02, -8.505262845318981e-03, -5.926531869619256e-03,  5.643318513728371e-02, -8.505262845318926e-03, -5.926531869619922e-03,  5.643318513728349e-02, -4.111853339722867e-02,  9.888004290468289e-02
  1.009000000000000e+01,  1.624654038352249e-01,  1.538614547877935e+00,  9.279913969239474e-01,  1.485864681228018e+00, -6.434415246040781e-02, -1.606289382262914e+00,  2.313448325726656e-03,  7.771591151421594e-16, -9.339618491823673e-03,  7.412677939012756e-03,  3.077334490185666e-03, -2.992571011130746e-02,  1.308995447203448e-02,  6.782964719017911e-03, -5.284543401498017e-02,  1.883390007550231e-02,  1.062921111533791e-02, -7.603430751505257e-02,  2.429516387146258e-02,  1.442353063335462e-02, -9.808196674751778e-02,  2.973099659308403e-02,  1.789374890856416e-02, -1.200269582309225e-01,  3.255802629531818e-02,  2.165424449667301e-02, -1.314399552667061e-01, -8.533215134205399e-03, -6.279168501645313e-03,  5.818690821489866e-02, -8.533215134205010e-03, -6.279168501645424e-03,  5.818690821489916e-02, -8.533215134205623e-03, -6.279168501645981e-03,  5.818690821489989e-02, -8.533215134205569e-03, -6.279168501646537e-03,  5.818690821489968e-02, -8.533215134205512e-03, -6.279168501646758e-03,  5.818690821490072e-02, -8.533215134205678e-03, -6.279168501647313e-03,  5.818690821490061e-02, -4.385876619271895e-02,  1.040474107365551e-01
  1.010000000000000e+01,  1.614275246882947e-01,  1.528815570967428e+00,  9.290271230571748e-01,  1.488422926342120e+00, -6.492484696937129e-02, -1.612610097731827e+00,  2.266554697874335e-03,  5.551136842149311e-16, -9.421449328135082e-03,  7.262422860131721e-03,  3.499444753423957e-03, -3.018790988828505e-02,  1.282462092349385e-02,  7.713366998070962e-03, -5.330844929386543e-02,  1.845213667437066e-02,  1.208719337765464e-02, -7.670049650101021e-02,  2.380270058168006e-02,  1.640197019911606e-02, -9.894133047559972e-02,  2.912834890285969e-02,  2.034818962217429e-02, -1.210785971582006e-01,  3.189807467601322e-02,  2.462450296998975e-02, -1.325915913290985e-01, -8.543561581455309e-03, -6.549670457306193e-03,  5.954205338428402e-02, -8.543561581455422e-03, -6.549670457306637e-03,  5.954205338428475e-02, -8.543561581455753e-03, -6.549670457307414e-03,  5.954205338428496e-02, -8.543561581455920e-03, -6.549670457308413e-03,  5.954205338428580e-02, -8.543561581456197e-03, -6.549670457308968e-03,  5.954205338428629e-02, -8.543561581456032e-03, -6.549670457309081e-03,  5.954205338428697e-02, -4.597166984312404e-02,  1.080394598840293e-01
  1.011000000000000e+01,  1.605315226192171e-01,  1.519119191940213e+00,  9.299850232339392e-01,  1.491029859843213e+00, -6.450293040438004e-02, -1.620310323263878e+00,  2.217337751052899e-03,  7.771591767887753e-16, -9.464020271706777e-03,  7.104723476110056e-03,  3.878173995750965e-03, -3.032431435893940e-02,  1.254614157040498e-02,  8.548150183636243e-03, -5.354932422804409e-02,  1.805145901575985e-02,  1.339533621525902e-02, -7.704706871031136e-02,  2.328583846939548e-02,  1.817708201938780e-02, -9.938839818778399e-02,  2.849584336469063e-02,  2.255038310752772e-02, -1.216256924030878e-01,  3.120542611715434e-02,  2.728950270841924e-02, -1.331907081906311e-01, -8.513442724578595e-03, -6.645746633675047e-03,  6.045540816158124e-02, -8.513442724578870e-03, -6.645746633675711e-03,  6.045540816158190e-02, -8.513442724578928e-03, -6.645746633676268e-03,  6.045540816158291e-02, -8.513442724579314e-03, -6.645746633677043e-03,  6.045540816158323e-02, -8.513442724579314e-03, -6.645746633677376e-03,  6.045540816158362e-02, -8.513442724579203e-03, -6.645746633677932e-03,  6.045540816158412e-02, -4.671415076453612e-02,  1.107188708253647e-01
