Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristAbduction
  1.012000000000000e+01, -4.951492992989106e-01,  1.877641442899023e-01,  1.434575272540494e-01,  8.830780264466239e-01, -1.910187594125248e-01,  1.434575272527183e-01,  1.534224868496796e-01,  4.362354180414669e-01,  1.073851926788127e+00,  1.505749906688058e+00,  1.304908905832816e-01,  9.289587599513718e-01,  2.679632983329892e-02
  1.013000000000000e+01, -4.951135564725551e-01,  1.877437608073371e-01,  1.434202112812294e-01,  8.830416833685054e-01, -1.909821834646739e-01,  1.434202112812636e-01,  1.532746273496048e-01,  4.363960067019873e-01,  1.073630910439377e+00,  1.505781873850810e+00,  1.303929130491468e-01,  9.289255504939078e-01,  2.685931063273200e-02
  1.014000000000000e+01, -4.950745167871396e-01,  1.877216132860455e-01,  1.433800050645775e-01,  8.830027956739311e-01, -1.909426909222744e-01,  1.433800050646110e-01,  1.531208735331311e-01,  4.365521709704279e-01,  1.073393347863308e+00,  1.505811135233878e+00,  1.302793153178962e-01,  9.288905489730235e-01,  2.692281066722320e-02
  1.015000000000000e+01, -4.950318062975382e-01,  1.876975600060433e-01,  1.433368576267085e-01,  8.829614816076858e-01, -1.909001813102718e-01,  1.433368576267450e-01,  1.529644502862000e-01,  4.367034754727891e-01,  1.073139292990309e+00,  1.505832984697234e+00,  1.301635096478014e-01,  9.288515139811202e-01,  2.698742269308465e-02
  1.016000000000000e+01, -4.949854723530025e-01,  1.876716216265060e-01,  1.432907888146829e-01,  8.829177444966345e-01, -1.908546776430518e-01,  1.432907888147210e-01,  1.528051303660367e-01,  4.368499408584685e-01,  1.072868828796153e+00,  1.505847419134169e+00,  1.300452709166399e-01,  9.288086583769686e-01,  2.705311839605829e-02
  1.017000000000000e+01, -4.949355939176461e-01,  1.876438338643165e-01,  1.432418374238782e-01,  8.828715990569497e-01, -1.908062235302872e-01,  1.432418374239156e-01,  1.526426190923078e-01,  4.369916622079622e-01,  1.072582135456361e+00,  1.505854513690537e+00,  1.299243632798255e-01,  9.287622016668484e-01,  2.711986258677757e-02
  1.018000000000000e+01, -4.948822736293028e-01,  1.876142440847577e-01,  1.431900582041041e-01,  8.828230711356153e-01, -1.907548794774474e-01,  1.431900582041453e-01,  1.524765961631895e-01,  4.371287907119540e-01,  1.072279478266859e+00,  1.505854411917268e+00,  1.298005226226255e-01,  9.287123708627241e-01,  2.718761062040845e-02
  1.019000000000000e+01, -4.948256353627283e-01,  1.875829102753386e-01,  1.431355210298756e-01,  8.827721977767118e-01, -1.907007218339147e-01,  1.431355210299207e-01,  1.523067298207355e-01,  4.372615210219424e-01,  1.071961204598730e+00,  1.505847313939472e+00,  1.296734607616301e-01,  9.286594045524987e-01,  2.725631076020191e-02
  1.020000000000000e+01, -4.947658210458956e-01,  1.875498997493417e-01,  1.430783100285091e-01,  8.827190276144624e-01, -1.906438415918259e-01,  1.430783100285527e-01,  1.521326983101741e-01,  4.373900750281626e-01,  1.071627741383387e+00,  1.505833460339872e+00,  1.295428697900445e-01,  9.286035667273769e-01,  2.732590987858814e-02
  1.021000000000000e+01, -4.947029876688098e-01,  1.875152879174427e-01,  1.430185227116269e-01,  8.826636211712421e-01, -1.905843432171943e-01,  1.430185227116768e-01,  1.519542093528314e-01,  4.375146852417216e-01,  1.071279592408284e+00,  1.505813116647425e+00,  1.294084338414531e-01,  9.285451619827185e-01,  2.739635723266302e-02
  1.022000000000000e+01, -4.946373052888846e-01,  1.874791574534456e-01,  1.429562693215613e-01,  8.826060509540030e-01, -1.905223438129124e-01,  1.429562693216143e-01,  1.517710121213529e-01,  4.376355801549104e-01,  1.070917336012805e+00,  1.505786559145357e+00,  1.292698568935677e-01,  9.284845384012352e-01,  2.746760311291429e-02
  1.023000000000000e+01, -4.945689550523407e-01,  1.874415974359420e-01,  1.428916720373473e-01,  8.825464013353324e-01, -1.904579721669384e-01,  1.428916720373996e-01,  1.515829070662695e-01,  4.377529718429721e-01,  1.070541621784894e+00,  1.505754060042862e+00,  1.291269000056437e-01,  9.284220719861342e-01,  2.753959405528302e-02
  1.024000000000000e+01, -4.944981265731356e-01,  1.874027021887175e-01,  1.428248638193755e-01,  8.824847682349878e-01, -1.903913673997732e-01,  1.428248638194325e-01,  1.513897574287366e-01,  4.378670435958259e-01,  1.070153165439007e+00,  1.505715874194183e+00,  1.289794113221645e-01,  9.283581427663119e-01,  2.761226740426153e-02
  1.025000000000000e+01, -4.944250172568279e-01,  1.873625709785149e-01,  1.427559880910828e-01,  8.824212590231812e-01, -1.903226786080521e-01,  1.427559880911413e-01,  1.511914920037400e-01,  4.379779363862351e-01,  1.069752747392311e+00,  1.505672232994483e+00,  1.288273446023751e-01,  9.282931157543781e-01,  2.768554606452293e-02
  1.026000000000000e+01, -4.943498357996030e-01,  1.873213095844763e-01,  1.426852003632413e-01,  8.823559931187920e-01, -1.902520667707472e-01,  1.426852003633022e-01,  1.509880911995833e-01,  4.380857364813368e-01,  1.069341220310856e+00,  1.505623347376351e+00,  1.286707685264546e-01,  9.282273335442812e-01,  2.775933426443382e-02
  1.027000000000000e+01, -4.942728065871371e-01,  1.872790323476172e-01,  1.426126706386037e-01,  8.822891032738216e-01, -1.901797074470015e-01,  1.426126706386638e-01,  1.507795746105143e-01,  4.381904653892812e-01,  1.068919521124322e+00,  1.505569414456479e+00,  1.285098627346046e-01,  9.281611217308097e-01,  2.783351637839509e-02
  1.028000000000000e+01, -4.941941701606886e-01,  1.872358625891271e-01,  1.425385846100813e-01,  8.822207371247787e-01, -1.901057918646363e-01,  1.425385846101454e-01,  1.505660131165432e-01,  4.382920711823095e-01,  1.068488678951969e+00,  1.505510620924563e+00,  1.283449029399689e-01,  9.280947986886088e-01,  2.790795921843894e-02
  1.029000000000000e+01, -4.941141806136561e-01,  1.871919317022679e-01,  1.424631436664515e-01,  8.821510585797823e-01, -1.900305265412956e-01,  1.424631436665188e-01,  1.503475565747956e-01,  4.383904228689399e-01,  1.068049818075831e+00,  1.505447142880278e+00,  1.281762476012443e-01,  9.280286795755561e-01,  2.798251453778814e-02
  1.030000000000000e+01, -4.940331042796194e-01,  1.871473787368354e-01,  1.423865650903098e-01,  8.820802488173202e-01, -1.899541332637475e-01,  1.423865650903787e-01,  1.501244505806481e-01,  4.384853111086128e-01,  1.067604160830722e+00,  1.505379147519874e+00,  1.280043327639407e-01,  9.279630737620148e-01,  2.805701834400394e-02
  1.031000000000000e+01, -4.939512209480019e-01,  1.871023509575058e-01,  1.423090826776880e-01,  8.820085065947040e-01, -1.898768498079442e-01,  1.423090826777585e-01,  1.498970324969964e-01,  4.385764564009483e-01,  1.067153030658667e+00,  1.505306801861761e+00,  1.278296671948724e-01,  9.278982780365439e-01,  2.813128807454448e-02
  1.032000000000000e+01, -4.938688250224088e-01,  1.870570042177264e-01,  1.422309465789487e-01,  8.819360474385664e-01, -1.897989300004272e-01,  1.422309465790184e-01,  1.496657171228191e-01,  4.386635244011786e-01,  1.066697849788933e+00,  1.505230288240384e+00,  1.276528166142328e-01,  9.278345653378954e-01,  2.820512209178160e-02
  1.033000000000000e+01, -4.937862243355217e-01,  1.870115022027017e-01,  1.421524216701455e-01,  8.818631018825105e-01, -1.897206421909181e-01,  1.421524216702215e-01,  1.494309863764822e-01,  4.387461460026285e-01,  1.066240129225175e+00,  1.505149819737069e+00,  1.274743782330794e-01,  9.277721694041206e-01,  2.827830417185307e-02
  1.034000000000000e+01, -4.937037378576458e-01,  1.869660151786434e-01,  1.420737854223111e-01,  8.817899135336650e-01, -1.896422671324365e-01,  1.420737854223887e-01,  1.491933835533599e-01,  4.388239371888281e-01,  1.065781456429168e+00,  1.505065649068031e+00,  1.272949570690127e-01,  9.277112696281589e-01,  2.835061187607782e-02
  1.035000000000000e+01, -4.936216941187402e-01,  1.869207190697846e-01,  1.419953261417964e-01,  8.817167373112288e-01, -1.895640962780401e-01,  1.419953261418725e-01,  1.489535052574418e-01,  4.388965151708062e-01,  1.065323484799419e+00,  1.504978068623525e+00,  1.271151513880510e-01,  9.276519866095918e-01,  2.842182715860598e-02
  1.036000000000000e+01, -4.935404291362933e-01,  1.868757942694201e-01,  1.419173407724548e-01,  8.816438372896255e-01, -1.894864296321499e-01,  1.419173407725325e-01,  1.487119923449760e-01,  4.389635125722631e-01,  1.064867920617896e+00,  1.504887403554748e+00,  1.269355457574901e-01,  9.275943968559561e-01,  2.849174650478578e-02
  1.037000000000000e+01, -4.934602820007754e-01,  1.868314232983563e-01,  1.418401311266350e-01,  8.815714834312655e-01, -1.894095719238926e-01,  1.418401311267080e-01,  1.484695234011510e-01,  4.390245946357176e-01,  1.064416501573419e+00,  1.504794005792070e+00,  1.267567051981490e-01,  9.275385552078097e-01,  2.856018533880201e-02
  1.038000000000000e+01, -4.933815881179835e-01,  1.867877873269190e-01,  1.417639986239213e-01,  8.814999473223849e-01, -1.893338271661904e-01,  1.417639986239959e-01,  1.482268118510104e-01,  4.390794804937470e-01,  1.063970967404834e+00,  1.504698253948272e+00,  1.265791617549620e-01,  9.274845061237933e-01,  2.862697598247072e-02
  1.039000000000000e+01, -4.933046717617184e-01,  1.867450624028739e-01,  1.416892387853990e-01,  8.814294978936920e-01, -1.892594928968019e-01,  1.416892387854752e-01,  1.479846068350059e-01,  4.391279623100556e-01,  1.063533029561134e+00,  1.504600553203750e+00,  1.264033931110952e-01,  9.274322895081735e-01,  2.869196428534854e-02
  1.040000000000000e+01, -4.932298401122833e-01,  1.867034164353927e-01,  1.416161368481616e-01,  8.813603980131636e-01, -1.891868555779526e-01,  1.416161368482395e-01,  1.477436941421193e-01,  4.391699167518928e-01,  1.063104347029840e+00,  1.504501329578901e+00,  1.262298078517793e-01,  9.273819549349041e-01,  2.875500837747183e-02
  1.041000000000000e+01, -4.931573792774299e-01,  1.866630071198212e-01,  1.415449645500213e-01,  8.812929017706673e-01, -1.891161872751137e-01,  1.415449645500969e-01,  1.475048926863796e-01,  4.392053107981192e-01,  1.062686508147460e+00,  1.504401021164662e+00,  1.260587468793001e-01,  9.273335724713232e-01,  2.881598046922700e-02
  1.042000000000000e+01, -4.930875508384966e-01,  1.866239800838143e-01,  1.414759770934768e-01,  8.812272517495900e-01, -1.890477425633519e-01,  1.414759770935539e-01,  1.472690479440801e-01,  4.392342053174155e-01,  1.062281013073059e+00,  1.504300069855496e+00,  1.258904911673563e-01,  9.272872249700446e-01,  2.887477051558700e-02
  1.043000000000000e+01, -4.930205881449846e-01,  1.865864669347905e-01,  1.414094100612419e-01,  8.811636763525867e-01, -1.889817553514495e-01,  1.414094100613175e-01,  1.470370273370596e-01,  4.392567562382427e-01,  1.061889256187306e+00,  1.504198914076196e+00,  1.257252662007369e-01,  9.272429964645603e-01,  2.893128845641215e-02
  1.044000000000000e+01, -4.929566937094690e-01,  1.865505838446628e-01,  1.413454770519679e-01,  8.811023876175378e-01, -1.889184364762713e-01,  1.413454770520412e-01,  1.468097141499101e-01,  4.392732133765049e-01,  1.061512512311384e+00,  1.504097983150313e+00,  1.255632446849010e-01,  9.272009782151747e-01,  2.898546428112821e-02
  1.045000000000000e+01, -4.928960393758599e-01,  1.865164313539482e-01,  1.412843684898557e-01,  8.810435793307205e-01, -1.888579727075845e-01,  1.412843684899220e-01,  1.465879887585719e-01,  4.392839175506596e-01,  1.061151928094147e+00,  1.503997694962451e+00,  1.254045480307016e-01,  9.271612846537609e-01,  2.903724758339893e-02
  1.046000000000000e+01, -4.928387684156626e-01,  1.864840949879059e-01,  1.412262510802933e-01,  8.809874250985419e-01, -1.888005265931689e-01,  1.412262510803612e-01,  1.463726986596492e-01,  4.392892949857090e-01,  1.060808515812858e+00,  1.503898455591874e+00,  1.252492454999161e-01,  9.271240573886739e-01,  2.908660689291967e-02
  1.047000000000000e+01, -4.927849972299756e-01,  1.864536457277075e-01,  1.411712672314430e-01,  8.809340765762641e-01, -1.887462362164867e-01,  1.411712672315077e-01,  1.461646321961390e-01,  4.392898483559132e-01,  1.060483147377680e+00,  1.503800656843323e+00,  1.250973574032651e-01,  9.270894564580465e-01,  2.913352841410454e-02
  1.048000000000000e+01, -4.927348164088565e-01,  1.864251402866512e-01,  1.411195346171768e-01,  8.808836622409958e-01, -1.886952149748833e-01,  1.411195346172431e-01,  1.459645010663033e-01,  4.392861443521070e-01,  1.060176550035921e+00,  1.503704671722057e+00,  1.249488683972979e-01,  9.270576539857611e-01,  2.917801398690884e-02
  1.049000000000000e+01, -4.926882921036899e-01,  1.863986216070979e-01,  1.410711462644288e-01,  8.808362867805256e-01, -1.886475518469026e-01,  1.410711462644880e-01,  1.457729269434571e-01,  4.392787964114550e-01,  1.059889305408171e+00,  1.503610851368964e+00,  1.248037441680704e-01,  9.270288345756876e-01,  2.922007754139094e-02
  1.050000000000000e+01, -4.926454671924875e-01,  1.863741193282182e-01,  1.410261708441915e-01,  8.807920308939300e-01, -1.886033118002113e-01,  1.410261708442523e-01,  1.455904331693869e-01,  4.392684424302478e-01,  1.059621850184623e+00,  1.503519522860096e+00,  1.246619404733444e-01,  9.270031910730854e-01,  2.925974086082304e-02
  1.051000000000000e+01, -4.926063614230443e-01,  1.863516498562838e-01,  1.409846527747284e-01,  8.807509513470446e-01, -1.885625358861400e-01,  1.409846527747821e-01,  1.454174445894121e-01,  4.392557211322485e-01,  1.059374476634840e+00,  1.503430984787983e+00,  1.245234036846943e-01,  9.269809067632524e-01,  2.929703136406637e-02
  1.052000000000000e+01, -4.925709711639470e-01,  1.863312163165962e-01,  1.409466124134803e-01,  8.807130813652858e-01, -1.885252413497611e-01,  1.409466124135317e-01,  1.452542927876237e-01,  4.392412518427448e-01,  1.059147334174845e+00,  1.503345501181912e+00,  1.243880719333598e-01,  9.269621317794163e-01,  2.933198223317138e-02
  1.053000000000000e+01, -4.925392698789597e-01,  1.863128088738020e-01,  1.409120467918714e-01,  8.806784314579843e-01, -1.884914223084782e-01,  1.409120467919180e-01,  1.451012213696812e-01,  4.392256198579769e-01,  1.058940433946967e+00,  1.503263296710412e+00,  1.242558835389810e-01,  9.269469686418894e-01,  2.936463269652185e-02
  1.054000000000000e+01, -4.925112101700984e-01,  1.862964057528824e-01,  1.408809310637316e-01,  8.806469904904299e-01, -1.884610512737830e-01,  1.408809310637766e-01,  1.449583848001974e-01,  4.392093677436908e-01,  1.058753656685792e+00,  1.503184555777532e+00,  1.241267901313919e-01,  9.269354722494159e-01,  2.939502724136862e-02
  1.055000000000000e+01, -4.924867277058125e-01,  1.862819750531775e-01,  1.408532205795080e-01,  8.806187267109935e-01, -1.884340814922598e-01,  1.408532205795499e-01,  1.448258362271393e-01,  4.391929918091332e-01,  1.058586762912835e+00,  1.503109426771925e+00,  1.240007695988806e-01,  9.269276573067944e-01,  2.942321384099376e-02
  1.056000000000000e+01, -4.924657455319496e-01,  1.862694766961750e-01,  1.408288529571176e-01,  8.805935885802755e-01, -1.884104493462015e-01,  1.408288529571516e-01,  1.447035112517594e-01,  4.391769410868692e-01,  1.058439402702462e+00,  1.503038029256221e+00,  1.238778345564947e-01,  9.269235022753866e-01,  2.944924269089019e-02
  1.057000000000000e+01, -4.924481766412790e-01,  1.862588636288374e-01,  1.408077495155803e-01,  8.805715055623970e-01, -1.883900759528592e-01,  1.408077495156159e-01,  1.445912210796039e-01,  4.391616159693937e-01,  1.058311122903589e+00,  1.502970459772623e+00,  1.237580332148695e-01,  9.269229477661458e-01,  2.947316712362703e-02
  1.058000000000000e+01, -4.924339248112571e-01,  1.862500823340767e-01,  1.407898163004175e-01,  8.805523892101815e-01, -1.883728681543793e-01,  1.407898163004508e-01,  1.444886581687488e-01,  4.391473658560528e-01,  1.058201373402269e+00,  1.502906794634490e+00,  1.236414457995542e-01,  9.269258967127776e-01,  2.949504592909896e-02
  1.059000000000000e+01, -4.924228842595496e-01,  1.862430728694719e-01,  1.407749448360860e-01,  8.805361344595868e-01, -1.883587190967024e-01,  1.407749448361152e-01,  1.443954104908542e-01,  4.391344868300552e-01,  1.058109512769846e+00,  1.502847091211095e+00,  1.235281794912912e-01,  9.269322195389931e-01,  2.951494535623012e-02
  1.060000000000000e+01, -4.924149368507149e-01,  1.862377678627993e-01,  1.407630120015771e-01,  8.805226208950636e-01, -1.883475076949972e-01,  1.407630120016033e-01,  1.443109892315160e-01,  4.391232178254250e-01,  1.058034810456032e+00,  1.502791390209485e+00,  1.234183500717335e-01,  9.269417655875829e-01,  2.953293812449374e-02
  1.061000000000000e+01, -4.924099467912177e-01,  1.862340904528699e-01,  1.407538790790626e-01,  8.805117140914405e-01, -1.883390970172867e-01,  1.407538790790848e-01,  1.442348712917523e-01,  4.391137325229829e-01,  1.057976445942591e+00,  1.502739722281716e+00,  1.233120353747089e-01,  9.269543867888941e-01,  2.954909569001900e-02
  1.062000000000000e+01, -4.924077563710226e-01,  1.862319526783669e-01,  1.407473911870019e-01,  8.805032669843377e-01, -1.883333331531623e-01,  1.407473911870217e-01,  1.441665361908093e-01,  4.391061331337053e-01,  1.057933509445531e+00,  1.502692116334031e+00,  1.232092254454375e-01,  9.269699626200629e-01,  2.956347767600375e-02
  1.063000000000000e+01, -4.924085996636982e-01,  1.862314150858995e-01,  1.407434465982263e-01,  8.804970087202340e-01, -1.883301676154143e-01,  1.407434465969513e-01,  1.441020865944564e-01,  4.391007530902418e-01,  1.057905035607587e+00,  1.502653233598677e+00,  1.230960615156773e-01,  9.269908470601407e-01,  2.957549768521108e-02
  1.064000000000000e+01, -4.924114549427124e-01,  1.862320526913921e-01,  1.407417282770136e-01,  8.804929985931654e-01, -1.883291762552899e-01,  1.407417282757750e-01,  1.440478146088777e-01,  4.390970053369740e-01,  1.057889922554175e+00,  1.502613696877107e+00,  1.230003541765169e-01,  9.270119497480303e-01,  2.958648595928291e-02
  1.065000000000000e+01, -4.924164980012256e-01,  1.862338982842882e-01,  1.407420998062903e-01,  8.804909444978211e-01, -1.883302724398495e-01,  1.407420998051189e-01,  1.439999472792017e-01,  4.390950996488496e-01,  1.057887025775437e+00,  1.502578193779283e+00,  1.229078804743290e-01,  9.270356419145873e-01,  2.959583752865266e-02
  1.066000000000000e+01, -4.924235071453720e-01,  1.862368312209863e-01,  1.407443577965139e-01,  8.804906605503072e-01, -1.883332516061296e-01,  1.407443577954217e-01,  1.439579533423054e-01,  4.390949777299516e-01,  1.057895165743788e+00,  1.502546721285780e+00,  1.228184211431776e-01,  9.270617442074576e-01,  2.960360805167343e-02
  1.067000000000000e+01, -4.924322378199728e-01,  1.862407205026915e-01,  1.407482877656354e-01,  8.804919562657013e-01, -1.883378963439588e-01,  1.407482877646129e-01,  1.439213858792969e-01,  4.390965460887684e-01,  1.057913110287921e+00,  1.502519204866941e+00,  1.227318498786366e-01,  9.270900295505440e-01,  2.960986541560243e-02
  1.068000000000000e+01, -4.924424369354933e-01,  1.862454310331756e-01,  1.407536699932203e-01,  8.804946378194265e-01, -1.883439835290870e-01,  1.407536699922786e-01,  1.438898139984264e-01,  4.390996945545035e-01,  1.057939599917960e+00,  1.502495538807286e+00,  1.226480533903703e-01,  9.271202486283880e-01,  2.961468522147510e-02
  1.069000000000000e+01, -4.924538453009358e-01,  1.862508249565735e-01,  1.407602818140180e-01,  8.804985101889941e-01, -1.883512866262915e-01,  1.407602818131594e-01,  1.438628295886355e-01,  4.391042988078771e-01,  1.057973361227579e+00,  1.502475585207857e+00,  1.225669424349831e-01,  9.271521386081050e-01,  2.961814937597611e-02
  1.070000000000000e+01, -4.924662000193768e-01,  1.862567629772596e-01,  1.407678998892015e-01,  8.805033792804726e-01, -1.883595779670428e-01,  1.407678998884228e-01,  1.438400541437925e-01,  4.391102200758707e-01,  1.058013120176833e+00,  1.502459173089695e+00,  1.224884579170236e-01,  9.271854284189436e-01,  2.962034520851554e-02
  1.071000000000000e+01, -4.924792386346492e-01,  1.862631064469116e-01,  1.407763032056203e-01,  8.805090542237910e-01, -1.883686319070743e-01,  1.407763032049177e-01,  1.438211373921146e-01,  4.391173010633575e-01,  1.058057618547592e+00,  1.502446099410751e+00,  1.224125702651319e-01,  9.272198438276535e-01,  2.962136481669601e-02
  1.072000000000000e+01, -4.924927038158941e-01,  1.862697196762775e-01,  1.407852762475457e-01,  8.805153496426651e-01, -1.883782282103990e-01,  1.407852762469198e-01,  1.438057526787377e-01,  4.391253635189654e-01,  1.058105631011547e+00,  1.502436132631758e+00,  1.223392742656274e-01,  9.272551118899397e-01,  2.962130513581085e-02
  1.073000000000000e+01, -4.925063462603734e-01,  1.862764714179588e-01,  1.407946112002880e-01,  8.805220874125976e-01, -1.883881543451613e-01,  1.407946111997405e-01,  1.437935974584772e-01,  4.391342124098854e-01,  1.058155977369665e+00,  1.502429017039380e+00,  1.222685846802348e-01,  9.272909596097390e-01,  2.962026903800748e-02
  1.074000000000000e+01, -4.925199270855097e-01,  1.862832360865183e-01,  1.408041097583588e-01,  8.805290980965078e-01, -1.883982073680193e-01,  1.408041097578818e-01,  1.437843935837706e-01,  4.391436407960638e-01,  1.058207532579421e+00,  1.502424476366005e+00,  1.222005400176156e-01,  9.273271058402153e-01,  2.961836611826119e-02
