Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  6.780000000000000e+00,  7.838520720548831e-01,  1.180246758403456e-01,  3.314847055102924e-02,  1.202387205674877e+00,  2.654123285927701e-02, -3.474954860763248e-01
  6.790000000000000e+00,  7.841884769863480e-01,  1.161270328055519e-01,  3.248463991267894e-02,  1.202016637598151e+00,  2.744080968899108e-02, -3.456622007629991e-01
  6.800000000000000e+00,  7.852326107942192e-01,  1.152532876421906e-01,  3.151106195951766e-02,  1.202010187262453e+00,  2.815814831792984e-02, -3.445913216708228e-01
  6.810000000000000e+00,  7.870646244452563e-01,  1.137758067201720e-01,  3.012361181965510e-02,  1.201767989095893e+00,  2.917945469316165e-02, -3.423484582587786e-01
  6.820000000000000e+00,  7.856229643901704e-01,  1.145848631082693e-01,  3.195394139181560e-02,  1.201592000879900e+00,  2.866184781638095e-02, -3.431249858889476e-01
  6.830000000000000e+00,  7.857080985742365e-01,  1.145368430916966e-01,  3.255978393101792e-02,  1.201399216219165e+00,  2.839889412169052e-02, -3.422336615191230e-01
  6.840000000000000e+00,  7.862307142116338e-01,  1.145663120166265e-01,  3.384276810453028e-02,  1.201264528147418e+00,  2.832595664854087e-02, -3.423236220179308e-01
  6.850000000000001e+00,  7.859597521719300e-01,  1.146551905105588e-01,  3.458014904612515e-02,  1.201160507290904e+00,  2.870697651611552e-02, -3.425207110190753e-01
  6.860000000000000e+00,  7.858909692891034e-01,  1.147792756912778e-01,  3.516366895662021e-02,  1.201048325507954e+00,  2.876432740256907e-02, -3.427036315937699e-01
  6.870000000000000e+00,  7.857745600608581e-01,  1.146426588373837e-01,  3.570688839684129e-02,  1.200992269139409e+00,  2.876381548693544e-02, -3.433112927503402e-01
  6.880000000000000e+00,  7.854932891868148e-01,  1.147750064802406e-01,  3.727734765757135e-02,  1.200700598850869e+00,  2.915345691388182e-02, -3.433868017681029e-01
  6.890000000000001e+00,  7.863376818569751e-01,  1.152039009408534e-01,  4.014113452376731e-02,  1.200377832983040e+00,  2.958240002878665e-02, -3.429327168872842e-01
