Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristAbduction
  6.990000000000000e+00, -2.548465903786374e-01,  7.046980679031090e-02,  6.469045722004632e-03,  7.587719153257527e-01, -8.842771071663202e-03,  6.469045721644226e-03,  4.764664568266168e-01, -3.142401844171033e-01,  2.410526188802443e-01,  1.893099344958559e+00,  2.884448422713262e-01,  5.349717340895070e-01, -7.901681820925141e-03
  7.000000000000000e+00, -2.548936874511974e-01,  7.048956214553614e-02,  6.478662229012357e-03,  7.587750510556118e-01, -8.866333042484076e-03,  6.478662228721033e-03,  4.761874755831981e-01, -3.145278957105792e-01,  2.411088970762753e-01,  1.893091669270050e+00,  2.885316021669840e-01,  5.358792729450315e-01, -7.900718078318630e-03
  7.010000000000000e+00, -2.549400773667791e-01,  7.050906645896315e-02,  6.488331477612086e-03,  7.587784748309113e-01, -8.889744466540561e-03,  6.488331477235640e-03,  4.759157237205098e-01, -3.148157208858462e-01,  2.411658379529283e-01,  1.893080939836302e+00,  2.886125966172320e-01,  5.367763532209020e-01, -7.898039698605695e-03
  7.020000000000000e+00, -2.549855790734173e-01,  7.052823644599204e-02,  6.497984817828687e-03,  7.587821205566798e-01, -8.912882003923706e-03,  6.497984817504058e-03,  4.756517840715739e-01, -3.151029346607795e-01,  2.412229823697019e-01,  1.893067094959207e+00,  2.886884452807337e-01,  5.376603510762177e-01, -7.893742795199853e-03
  7.030000000000000e+00, -2.550300083072657e-01,  7.054698734880338e-02,  6.507552390466073e-03,  7.587859210066682e-01, -8.935620150169576e-03,  6.507552390141921e-03,  4.753962500931141e-01, -3.153888763932216e-01,  2.412798631817926e-01,  1.893050049900431e+00,  2.887597334585618e-01,  5.385286985229856e-01, -7.887935902170282e-03
  7.040000000000000e+00, -2.550724423331183e-01,  7.056488219032842e-02,  6.516630313681499e-03,  7.587894470315449e-01, -8.957274367086265e-03,  6.516630316475549e-03,  4.751512570273175e-01, -3.156769464259188e-01,  2.413337262094783e-01,  1.893029279003246e+00,  2.888173301767458e-01,  5.393782762585726e-01, -7.881088435137818e-03
  7.050000000000000e+00, -2.551141821280478e-01,  7.058254492497507e-02,  6.525821840494949e-03,  7.587933616936063e-01, -8.978844933265950e-03,  6.525821843217011e-03,  4.749143185006717e-01, -3.159586422497974e-01,  2.413887145237235e-01,  1.893005452099606e+00,  2.888814346377617e-01,  5.402081369867879e-01, -7.872610989131092e-03
  7.060000000000000e+00, -2.551543592083311e-01,  7.059956379472965e-02,  6.534744788719608e-03,  7.587972575993476e-01, -8.999685449389672e-03,  6.534744791149129e-03,  4.746874126752347e-01, -3.162373199403499e-01,  2.414422202340088e-01,  1.892978103236525e+00,  2.889429085510754e-01,  5.410153229978101e-01, -7.862998829414606e-03
  7.070000000000000e+00, -2.551927844575769e-01,  7.061585224208233e-02,  6.543329291630122e-03,  7.588010689681081e-01, -9.019669051581802e-03,  6.543329293954651e-03,  4.744711774685899e-01, -3.165128205735022e-01,  2.414937781890441e-01,  1.892947091607727e+00,  2.890017112818173e-01,  5.417981303973254e-01, -7.852406039257201e-03
  7.080000000000000e+00, -2.552293155294221e-01,  7.063134547805028e-02,  6.551524307044630e-03,  7.588047489757525e-01, -9.038701877136068e-03,  6.551524309213737e-03,  4.742661171982432e-01, -3.167848429337171e-01,  2.415430502553518e-01,  1.892912284446999e+00,  2.890582019235151e-01,  5.425549039835786e-01, -7.840974553227178e-03
  7.090000000000000e+00, -2.552638422659309e-01,  7.064599334009092e-02,  6.559290216387609e-03,  7.588082612257059e-01, -9.056711188746958e-03,  6.559290218334108e-03,  4.740726205326644e-01, -3.170530534129700e-01,  2.415897739629648e-01,  1.892873589582186e+00,  2.891126437492201e-01,  5.432842956849311e-01, -7.828841615207296e-03
  7.100000000000001e+00, -2.552962911572266e-01,  7.065976209952529e-02,  6.566599465217459e-03,  7.588115795769891e-01, -9.073647321645506e-03,  6.566599466958906e-03,  4.738909298569096e-01, -3.173170608834867e-01,  2.416337657429593e-01,  1.892830973569382e+00,  2.891651296723289e-01,  5.439852990649667e-01, -7.816136493622342e-03
  7.110000000000000e+00, -2.553266209669596e-01,  7.067263249152522e-02,  6.573435089426668e-03,  7.588146868561318e-01, -9.089480891030899e-03,  6.573435090946738e-03,  4.737211581758176e-01, -3.175764352189692e-01,  2.416749112326281e-01,  1.892784457986268e+00,  2.892156010812147e-01,  5.446571960055571e-01, -7.802980722398389e-03
  7.120000000000000e+00, -2.553548147810663e-01,  7.068459615643086e-02,  6.579788128174404e-03,  7.588175726809950e-01, -9.104197816154569e-03,  6.579788129608639e-03,  4.735633213083199e-01, -3.178307387497645e-01,  2.417131483832357e-01,  1.892734106813454e+00,  2.892638950360819e-01,  5.452994832068141e-01, -7.789490094913197e-03
  7.130000000000000e+00, -2.553808773380908e-01,  7.069565437774195e-02,  6.585656466640572e-03,  7.588202322347990e-01, -9.117797349258883e-03,  6.585656467871229e-03,  4.734173442173133e-01, -3.180795273110255e-01,  2.417484595670546e-01,  1.892680022252000e+00,  2.893097676559850e-01,  5.459118324409227e-01, -7.775774538078344e-03
  7.140000000000001e+00, -2.554048353644310e-01,  7.070581826164779e-02,  6.591045072789584e-03,  7.588226665740424e-01, -9.130292416680286e-03,  6.591045073901324e-03,  4.732830616190133e-01, -3.183223445587330e-01,  2.417808732648390e-01,  1.892622341963084e+00,  2.893529115647356e-01,  5.464940673109435e-01, -7.761936832572176e-03
  7.150000000000000e+00, -2.554267360996171e-01,  7.071510824948612e-02,  6.595966262496574e-03,  7.588248834951030e-01, -9.141709465848802e-03,  6.595966263439165e-03,  4.731602354595617e-01, -3.185587370181887e-01,  2.418104666380381e-01,  1.892561230102590e+00,  2.893929816644759e-01,  5.470461433608640e-01, -7.748072385085705e-03
  7.160000000000000e+00, -2.554466436270235e-01,  7.072355259271368e-02,  6.600439011083364e-03,  7.588268973939305e-01, -9.152086692596484e-03,  6.600439011890751e-03,  4.730485775905127e-01, -3.187882765305384e-01,  2.418373616104616e-01,  1.892496867368447e+00,  2.894296139673659e-01,  5.475681385878528e-01, -7.734269829299889e-03
  7.170000000000000e+00, -2.554646344572388e-01,  7.073118534430778e-02,  6.604487377795327e-03,  7.588287278234657e-01, -9.161471135369581e-03,  6.604487378467737e-03,  4.729477655251078e-01, -3.190105706607867e-01,  2.418617144308009e-01,  1.892429444151829e+00,  2.894624380992551e-01,  5.480602366259282e-01, -7.720610947539925e-03
  7.180000000000000e+00, -2.554807935099822e-01,  7.073804447470611e-02,  6.608138828042894e-03,  7.588303977637705e-01, -9.169915778423521e-03,  6.608138828614126e-03,  4.728574529900418e-01, -3.192252621315254e-01,  2.418837043012298e-01,  1.892359155788481e+00,  2.894910960460538e-01,  5.485226907602918e-01, -7.707169579110739e-03
  7.190000000000000e+00, -2.554952114153080e-01,  7.074417059083316e-02,  6.611423038953552e-03,  7.588319323460326e-01, -9.177477537057221e-03,  6.611423039440538e-03,  4.727772759773403e-01, -3.194320252432404e-01,  2.419035252263030e-01,  1.892286199250988e+00,  2.895152657749831e-01,  5.489557861143162e-01, -7.694009906686596e-03
  7.200000000000000e+00, -2.555079830978841e-01,  7.074960622973236e-02,  6.614371124329104e-03,  7.588333579300475e-01, -9.184216047270821e-03,  6.614371124698377e-03,  4.727068536244237e-01, -3.196305625943162e-01,  2.419213805992586e-01,  1.892210771312597e+00,  2.895346835353478e-01,  5.493598048905000e-01, -7.681184802109137e-03
  7.210000000000000e+00, -2.555192067537050e-01,  7.075439530614869e-02,  6.617014893392503e-03,  7.588347011292715e-01, -9.190192603961922e-03,  6.617014893761629e-03,  4.726457860583335e-01, -3.198206046614059e-01,  2.419374779045767e-01,  1.892133068859264e+00,  2.895491566948860e-01,  5.497349929512385e-01, -7.668734821949400e-03
  7.220000000000000e+00, -2.555289829581729e-01,  7.075858263889345e-02,  6.619386239452136e-03,  7.588359880190499e-01, -9.195469270677270e-03,  6.619386239653404e-03,  4.725936530414749e-01, -3.200019146734169e-01,  2.419520243608335e-01,  1.892053291541828e+00,  2.895585569698406e-01,  5.500815515423438e-01, -7.656687051542834e-03
  7.230000000000000e+00, -2.555374143018746e-01,  7.076221381595271e-02,  6.621517141197039e-03,  7.588372442446174e-01, -9.200108777700500e-03,  6.621517141364709e-03,  4.725500173219856e-01, -3.201742979561319e-01,  2.419652270769949e-01,  1.891971644086528e+00,  2.895628033037458e-01,  5.503996617501370e-01, -7.645054173520569e-03
  7.240000000000000e+00, -2.555446055710970e-01,  7.076533539343544e-02,  6.623440231979349e-03,  7.588384959412421e-01, -9.204175162549122e-03,  6.623440232180495e-03,  4.725144317845547e-01, -3.203376127499413e-01,  2.419772973441871e-01,  1.891888335135413e+00,  2.895618559896321e-01,  5.506895120385864e-01, -7.633836289584634e-03
  7.250000000000000e+00, -2.555506632645727e-01,  7.076799475475481e-02,  6.625188967307610e-03,  7.588397701583842e-01, -9.207733804677876e-03,  6.625188967408157e-03,  4.724864464407896e-01, -3.204917789789332e-01,  2.419884521050894e-01,  1.891803572098144e+00,  2.895557255308122e-01,  5.509513097368446e-01, -7.623024905559755e-03
  7.260000000000000e+00, -2.555556930949470e-01,  7.077023890049494e-02,  6.626796414233138e-03,  7.588410935002068e-01, -9.210849452480518e-03,  6.626796414333660e-03,  4.724656124168094e-01, -3.206367809155840e-01,  2.419989056067596e-01,  1.891717554425010e+00,  2.895444840265436e-01,  5.511852778647395e-01, -7.612605465365994e-03
  7.270000000000000e+00, -2.555597968020794e-01,  7.077211282140139e-02,  6.628293347830667e-03,  7.588424897759967e-01, -9.213583332926545e-03,  6.628293347864166e-03,  4.724514814652183e-01, -3.207726622052050e-01,  2.420088559903996e-01,  1.891630469138734e+00,  2.895282736399375e-01,  5.513916437888238e-01, -7.602558046929744e-03
  7.280000000000000e+00, -2.555630703882820e-01,  7.077365855585893e-02,  6.629707017114164e-03,  7.588439783933563e-01, -9.215991365947307e-03,  6.629707017080671e-03,  4.724436029257797e-01, -3.208995188300658e-01,  2.420184764919117e-01,  1.891542489832092e+00,  2.895073097986703e-01,  5.515706368407485e-01, -7.592857990445974e-03
  7.290000000000000e+00, -2.555656028158516e-01,  7.077491448638740e-02,  6.631060200517365e-03,  7.588455731143621e-01, -9.218122811531115e-03,  6.631060200383422e-03,  4.724415209571982e-01, -3.210174969320816e-01,  2.420279086870918e-01,  1.891453776925557e+00,  2.894818709979584e-01,  5.517225027358390e-01, -7.583476033066379e-03
  7.300000000000000e+00, -2.555674739752551e-01,  7.077591428317409e-02,  6.632369909323806e-03,  7.588472804167460e-01, -9.220018341574931e-03,  6.632369909273588e-03,  4.724447729512780e-01, -3.211267933603956e-01,  2.420372533093668e-01,  1.891364478197601e+00,  2.894522767712775e-01,  5.518475179529432e-01, -7.574377496627004e-03
  7.310000000000000e+00, -2.555687528626046e-01,  7.077668599785780e-02,  6.633646403962308e-03,  7.588490983291356e-01, -9.221708495611214e-03,  6.633646403895362e-03,  4.724528908748518e-01, -3.212276533280303e-01,  2.420465633840678e-01,  1.891274731030950e+00,  2.894188661601423e-01,  5.519459997006644e-01, -7.565522145256141e-03
  7.320000000000000e+00, -2.555694964273305e-01,  7.077725156118064e-02,  6.634892875820462e-03,  7.588510162147447e-01, -9.223213019806220e-03,  6.634892875669863e-03,  4.724654068281362e-01, -3.213203646027730e-01,  2.420558422230021e-01,  1.891184665715638e+00,  2.893819857767684e-01,  5.520183259776692e-01, -7.556865183483998e-03
  7.330000000000000e+00, -2.555697494415289e-01,  7.077762682459765e-02,  6.636105836663932e-03,  7.588530154730185e-01, -9.224541232260464e-03,  6.636105836546821e-03,  4.724818602501122e-01, -3.214052495554054e-01,  2.420650464574773e-01,  1.891094406484420e+00,  2.893419904805113e-01,  5.520649589866222e-01, -7.548357357630567e-03
  7.340000000000000e+00, -2.555695463560860e-01,  7.077782258007570e-02,  6.637276539026457e-03,  7.588550714397592e-01, -9.225694028337061e-03,  6.637276538892640e-03,  4.725018030142487e-01, -3.214826575215401e-01,  2.420740962350243e-01,  1.891004070219581e+00,  2.892992497967119e-01,  5.520864588627372e-01, -7.539944331903808e-03
  7.350000000000001e+00, -2.555689145720935e-01,  7.077784625753281e-02,  6.638393047616475e-03,  7.588571559998060e-01, -9.226666969263553e-03,  6.638393047482680e-03,  4.725248017428934e-01, -3.215529609461346e-01,  2.420828898852912e-01,  1.890913766244231e+00,  2.892541465670440e-01,  5.520835015948382e-01, -7.531567958862701e-03
  7.360000000000000e+00, -2.555678776081918e-01,  7.077770354797752e-02,  6.639442157595429e-03,  7.588592399670570e-01, -9.227453181553935e-03,  6.639442157495098e-03,  4.725504386939319e-01, -3.216165542020934e-01,  2.420913174478895e-01,  1.890823597782757e+00,  2.892070630575095e-01,  5.520569052365403e-01, -7.523168453910808e-03
  7.370000000000000e+00, -2.555664570620145e-01,  7.077739939874261e-02,  6.640410539847157e-03,  7.588612944851862e-01, -9.228045108304883e-03,  6.640410539796998e-03,  4.725783116473359e-01, -3.216738502346204e-01,  2.420992687212898e-01,  1.890733662922915e+00,  2.891583640920268e-01,  5.520076354557348e-01, -7.514685265738271e-03
  7.380000000000000e+00, -2.555646727824334e-01,  7.077693807804963e-02,  6.641284742864927e-03,  7.588632909824897e-01, -9.228434560893950e-03,  6.641284742697756e-03,  4.726080323722477e-01, -3.217252730759312e-01,  2.421066332144542e-01,  1.890644054446891e+00,  2.891083873520191e-01,  5.519367795568595e-01, -7.506057705073694e-03
  7.390000000000001e+00, -2.555625420573275e-01,  7.077632274385315e-02,  6.642050636274583e-03,  7.588652004516658e-01, -9.228611909068096e-03,  6.642050636140862e-03,  4.726392254044525e-01, -3.217712488359921e-01,  2.421132961843057e-01,  1.890554859050926e+00,  2.890574361842392e-01,  5.518455160332030e-01, -7.497225484362642e-03
  7.400000000000000e+00, -2.555600792627382e-01,  7.077555529330493e-02,  6.642693325134686e-03,  7.588669934017316e-01, -9.228565890130991e-03,  6.642693325000977e-03,  4.726715298999387e-01, -3.218121986871110e-01,  2.421191381050521e-01,  1.890466156281035e+00,  2.890057665529785e-01,  5.517351017594114e-01, -7.488128298465057e-03
  7.410000000000000e+00, -2.555572964685762e-01,  7.077463671200368e-02,  6.643197683920632e-03,  7.588686405993008e-01, -9.228284337096992e-03,  6.643197683820358e-03,  4.727046023954529e-01, -3.218485341910756e-01,  2.421240385400144e-01,  1.890378017811039e+00,  2.889535762968627e-01,  5.516068736812150e-01, -7.478705883702777e-03
  7.420000000000000e+00, -2.555542044652137e-01,  7.077356759545572e-02,  6.643548958509458e-03,  7.588701138059720e-01, -9.227755097621415e-03,  6.643548958409190e-03,  4.727381167877005e-01, -3.218806534571322e-01,  2.421278803733838e-01,  1.890290506859147e+00,  2.889010075187054e-01,  5.514622476847624e-01, -7.468899376904259e-03
  7.430000000000000e+00, -2.555508134013018e-01,  7.077234846502001e-02,  6.643733105431936e-03,  7.588713861772073e-01, -9.226966569166217e-03,  6.643733105281538e-03,  4.727717637836601e-01, -3.219089386600991e-01,  2.421305521732909e-01,  1.890203675987161e+00,  2.888481519760775e-01,  5.513027009871543e-01, -7.458652269777401e-03
  7.440000000000000e+00, -2.555471330762840e-01,  7.077097994697756e-02,  6.643737094602866e-03,  7.588724326970048e-01, -9.225908097024282e-03,  6.643737094502600e-03,  4.728052529280236e-01, -3.219337548974858e-01,  2.421319504058905e-01,  1.890117563075311e+00,  2.887950479632365e-01,  5.511297447346548e-01, -7.447909758700813e-03
  7.450000000000000e+00, -2.555431731988329e-01,  7.076946295471531e-02,  6.643549280922824e-03,  7.588732307385863e-01, -9.224570432862622e-03,  6.643549280738999e-03,  4.728383159939580e-01, -3.219554481634341e-01,  2.421319821846149e-01,  1.890032188003841e+00,  2.887416824583804e-01,  5.509449162079569e-01, -7.436618277000731e-03
  7.460000000000000e+00, -2.555389429522109e-01,  7.076779853655291e-02,  6.643159444929532e-03,  7.588737602575795e-01, -9.222945651962355e-03,  6.643159444795833e-03,  4.728707115680342e-01, -3.219743435835379e-01,  2.421305657476962e-01,  1.889947551566114e+00,  2.886880098840652e-01,  5.507498107630897e-01, -7.424727323755485e-03
  7.470000000000000e+00, -2.555344498245503e-01,  7.076598737516959e-02,  6.642558511543929e-03,  7.588740036413255e-01, -9.221026523695608e-03,  6.642558511443646e-03,  4.729022313173141e-01, -3.219907472155381e-01,  2.421276287322389e-01,  1.889863636345809e+00,  2.886339668999075e-01,  5.505461111421930e-01, -7.412192015529063e-03
  7.480000000000000e+00, -2.555296992085340e-01,  7.076402962402772e-02,  6.641738486645073e-03,  7.588739457143050e-01, -9.218806330766993e-03,  6.641738486511345e-03,  4.729327026502927e-01, -3.220049490556245e-01,  2.421231078394840e-01,  1.889780409271388e+00,  2.885794698461960e-01,  5.503355605267108e-01, -7.398974565817611e-03
  7.490000000000000e+00, -2.555246953668378e-01,  7.076192530323988e-02,  6.640692614990209e-03,  7.588735737352130e-01, -9.216279311395459e-03,  6.640692614856460e-03,  4.729619823911313e-01, -3.220172224433094e-01,  2.421169496875163e-01,  1.889697824794042e+00,  2.885244181593041e-01,  5.501199094528446e-01, -7.385046627381132e-03
  7.500000000000000e+00, -2.555194422435118e-01,  7.075967455864873e-02,  6.639415195652158e-03,  7.588728768522414e-01, -9.213440702283249e-03,  6.639415195568548e-03,  4.729899465529623e-01, -3.220278213980766e-01,  2.421091090929705e-01,  1.889615827224731e+00,  2.884687153498353e-01,  5.499008911258727e-01, -7.370392575690833e-03
  7.510000000000000e+00, -2.555139428739081e-01,  7.075727729819348e-02,  6.637900960436110e-03,  7.588718452085711e-01, -9.210285925035588e-03,  6.637900960319031e-03,  4.730164860877037e-01, -3.220369790183879e-01,  2.420995445251821e-01,  1.889534351882687e+00,  2.884122889244471e-01,  5.496802208987659e-01, -7.355009800537286e-03
  7.520000000000000e+00, -2.555081982411743e-01,  7.075473265201881e-02,  6.636144579939204e-03,  7.588704694227103e-01, -9.206809745251121e-03,  6.636144579855554e-03,  4.730415096412668e-01, -3.220449053395191e-01,  2.420882147472025e-01,  1.889453326024002e+00,  2.883551018522869e-01,  5.494595926409476e-01, -7.338905224874128e-03
