Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  4.770000000000000e+00,  7.199083594716443e-02,  1.683947233695826e-02, -1.077723034508592e-01,  9.718271945718472e-02, -4.418767508406215e-02,  1.850567298202934e-01
  4.779999999999999e+00,  7.847919522422916e-02,  1.747997196501250e-02, -1.091055113574252e-01,  1.014586767622595e-01, -4.354072896597554e-02,  1.865918683596343e-01
  4.789999999999999e+00,  8.695458400076309e-02,  1.747039673774498e-02, -1.107139752665921e-01,  1.065593166174544e-01, -4.224979155016460e-02,  1.879317909114443e-01
  4.800000000000000e+00,  9.688251763663099e-02,  1.697099457596818e-02, -1.134728207346446e-01,  1.123152713255288e-01, -4.044600487081933e-02,  1.891061443884811e-01
  4.810000000000000e+00,  1.069647089449787e-01,  1.628271727924369e-02, -1.159915562987387e-01,  1.176967792236053e-01, -3.815858700770206e-02,  1.899027358605407e-01
  4.819999999999999e+00,  1.172950401846263e-01,  1.534363517340487e-02, -1.175260922699443e-01,  1.227300658807783e-01, -3.601221612833682e-02,  1.922314167081546e-01
  4.829999999999999e+00,  1.270623014246002e-01,  1.445659660188281e-02, -1.195899628874706e-01,  1.274269849011519e-01, -3.322568512722629e-02,  1.957582680308996e-01
  4.840000000000000e+00,  1.385770758056080e-01,  1.404221564420238e-02, -1.211297245945147e-01,  1.329943225062187e-01, -3.049847312352934e-02,  1.964696926357868e-01
  4.850000000000000e+00,  1.503610927842141e-01,  1.369687390430685e-02, -1.233412511803428e-01,  1.392427543580864e-01, -2.815838415765953e-02,  1.978900518565636e-01
  4.859999999999999e+00,  1.630827853402765e-01,  1.363580629053973e-02, -1.249877221775594e-01,  1.457147863725982e-01, -2.546354795054846e-02,  1.992703759607555e-01
  4.869999999999999e+00,  1.769961752317682e-01,  1.321929506870800e-02, -1.257988859005768e-01,  1.519307714023401e-01, -2.250963470523612e-02,  2.008088832237856e-01
  4.880000000000000e+00,  1.904919951533059e-01,  1.259989372694337e-02, -1.266401248069661e-01,  1.578868552925697e-01, -1.954607466106464e-02,  2.027639419162551e-01
  4.890000000000000e+00,  2.041584171944185e-01,  1.232578895900160e-02, -1.279326205847751e-01,  1.643784266205142e-01, -1.706906837306095e-02,  2.053257491422429e-01
  4.899999999999999e+00,  2.175252476240346e-01,  1.227986604900244e-02, -1.289111875861527e-01,  1.705596552902062e-01, -1.393595314740004e-02,  2.078546860554721e-01
  4.909999999999999e+00,  2.313170215409734e-01,  1.221527079857299e-02, -1.303011945364431e-01,  1.759534659089601e-01, -9.315605116161911e-03,  2.113685430927436e-01
  4.920000000000000e+00,  2.462166003149536e-01,  1.227041055982503e-02, -1.305564323884382e-01,  1.839751310148715e-01, -8.545755179093025e-03,  2.121454842524519e-01
  4.930000000000000e+00,  2.613942208457709e-01,  1.198086491067873e-02, -1.330060120367073e-01,  1.901387887628944e-01, -4.314846523919683e-03,  2.162404932458145e-01
  4.940000000000000e+00,  2.772617476747725e-01,  1.186744639091875e-02, -1.338043799737962e-01,  1.979044019923670e-01, -2.013373680317140e-03,  2.178164200358122e-01
  4.949999999999999e+00,  2.931026065341222e-01,  1.215796069411512e-02, -1.339835475154700e-01,  2.063775561433779e-01, -5.900486056701413e-04,  2.205619126660009e-01
