Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  1.502000000000000e+01,  9.111070033021986e-01,  7.550772390806704e-02, -3.007280302513696e-01,  1.200243210169060e+00,  6.272909408256104e-02, -5.526750320851160e-02
  1.503000000000000e+01,  9.113103345454325e-01,  7.555450250773355e-02, -3.007756665223414e-01,  1.200291687347179e+00,  6.269591174002133e-02, -5.537300849615973e-02
  1.504000000000000e+01,  9.115160967092771e-01,  7.560267802664322e-02, -3.008225347889430e-01,  1.200341379356285e+00,  6.266214157328072e-02, -5.548028466347565e-02
  1.505000000000000e+01,  9.117270677120966e-01,  7.565313781746141e-02, -3.008693279912248e-01,  1.200392759119332e+00,  6.262764231286791e-02, -5.558990867819565e-02
  1.506000000000000e+01,  9.119415909378464e-01,  7.570641049502980e-02, -3.009161153946750e-01,  1.200445769891619e+00,  6.259242338330469e-02, -5.570190968583685e-02
  1.507000000000000e+01,  9.121610800081856e-01,  7.576179736326116e-02, -3.009625212583252e-01,  1.200500369435855e+00,  6.255667061520491e-02, -5.581579467641627e-02
  1.508000000000000e+01,  9.123835655888554e-01,  7.581965759147624e-02, -3.010086497903259e-01,  1.200556387178395e+00,  6.252045519280254e-02, -5.593147042673913e-02
  1.509000000000000e+01,  9.126091275386276e-01,  7.587976757320058e-02, -3.010543632080322e-01,  1.200613753895520e+00,  6.248391110207506e-02, -5.604866896933058e-02
  1.510000000000000e+01,  9.128373013275805e-01,  7.594203050525516e-02, -3.010996045962414e-01,  1.200672364036488e+00,  6.244716394244724e-02, -5.616716688803138e-02
  1.511000000000000e+01,  9.130676186359576e-01,  7.600633362428599e-02, -3.011443320104099e-01,  1.200732101878049e+00,  6.241034269025401e-02, -5.628673779833044e-02
