Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  9.490000000000000e+00,  8.589998589038919e-01,  1.145827761458844e-01,  4.938132913518469e-02,  1.201377607212834e+00,  3.068408018484326e-02, -2.845649057311199e-01
  9.500000000000000e+00,  8.589501634993868e-01,  1.145127078298054e-01,  4.931054041143234e-02,  1.201384150379860e+00,  3.059560602361371e-02, -2.845610354797350e-01
  9.510000000000000e+00,  8.589009515059449e-01,  1.144405480230473e-01,  4.924255130099869e-02,  1.201389537555017e+00,  3.050770334349418e-02, -2.845582696626023e-01
  9.520000000000000e+00,  8.588526881559849e-01,  1.143659908200592e-01,  4.917882774740259e-02,  1.201393352599241e+00,  3.042079447131725e-02, -2.845570268377542e-01
  9.529999999999999e+00,  8.588057337637645e-01,  1.142888994285076e-01,  4.912032156723586e-02,  1.201395337572829e+00,  3.033537912035186e-02, -2.845574568330819e-01
  9.540000000000001e+00,  8.587603736354459e-01,  1.142093530094823e-01,  4.906752859346125e-02,  1.201395408441883e+00,  3.025182155074941e-02, -2.845595331411270e-01
  9.550000000000001e+00,  8.587169322109675e-01,  1.141273347028358e-01,  4.902108087739011e-02,  1.201393443096530e+00,  3.017049168607871e-02, -2.845632501677020e-01
  9.560000000000000e+00,  8.586757289241687e-01,  1.140428162766676e-01,  4.898159416258479e-02,  1.201389335207792e+00,  3.009172618062192e-02, -2.845685674405914e-01
  9.570000000000000e+00,  8.586370781808151e-01,  1.139557605326480e-01,  4.894966040007672e-02,  1.201382994189152e+00,  3.001582687594024e-02, -2.845754200099055e-01
  9.580000000000000e+00,  8.586012942612116e-01,  1.138661253822730e-01,  4.892583499520716e-02,  1.201374347814931e+00,  2.994306070061180e-02, -2.845837280364691e-01
  9.590000000000000e+00,  8.585687666553735e-01,  1.137735382753093e-01,  4.891060578428345e-02,  1.201363352425822e+00,  2.987371034699329e-02, -2.845933344046428e-01
  9.600000000000000e+00,  8.585396610403996e-01,  1.136789938041227e-01,  4.890443817439716e-02,  1.201350001920337e+00,  2.980783800011758e-02, -2.846043417681656e-01
  9.609999999999999e+00,  8.585144847494954e-01,  1.135809489247626e-01,  4.890785248807077e-02,  1.201334202541616e+00,  2.974586905920994e-02, -2.846162627649344e-01
  9.620000000000001e+00,  8.584934911157511e-01,  1.134806006196711e-01,  4.892099958608639e-02,  1.201316098462445e+00,  2.968777275586305e-02, -2.846292576985384e-01
  9.630000000000001e+00,  8.584770195271095e-01,  1.133774833526271e-01,  4.894428170669201e-02,  1.201295658655500e+00,  2.963376802443873e-02, -2.846430142146181e-01
  9.640000000000001e+00,  8.584654304550154e-01,  1.132716063465118e-01,  4.897794187043944e-02,  1.201272944106378e+00,  2.958396230605199e-02, -2.846573199242544e-01
  9.650000000000000e+00,  8.584590436269184e-01,  1.131629732518771e-01,  4.902222292093181e-02,  1.201248007707834e+00,  2.953842765982819e-02, -2.846719256688535e-01
  9.660000000000000e+00,  8.584581441168517e-01,  1.130515844972304e-01,  4.907735899904778e-02,  1.201220896679434e+00,  2.949720028647416e-02, -2.846865649570909e-01
  9.670000000000000e+00,  8.584629884769032e-01,  1.129374319035847e-01,  4.914356568547484e-02,  1.201191651665820e+00,  2.946028691443470e-02, -2.847009634244599e-01
  9.680000000000000e+00,  8.584738096715191e-01,  1.128204977909300e-01,  4.922103407020992e-02,  1.201160306823685e+00,  2.942766470861282e-02, -2.847148318836072e-01
  9.690000000000000e+00,  8.584908165640874e-01,  1.127007588140856e-01,  4.930993169609308e-02,  1.201126890231937e+00,  2.939927843075083e-02, -2.847278588091174e-01
