Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
  6.780000000000000e+00, -2.570107277945750e-01,  1.072827873055204e+00,  7.087169329358833e-01,  1.606612504323830e+00, -3.404629998144411e-01, -1.613568338507202e+00, -5.837624680516428e-05, -4.440930790013313e-16, -1.446017342573529e-02, -1.870473232671797e-04,  1.691047889313929e-03, -4.633283024104573e-02, -3.303045088179108e-04,  3.727355023632224e-03, -8.181856049943237e-02, -4.752439839914248e-04,  5.840933144900667e-03, -1.177210047643717e-01, -6.130504262900413e-04,  7.925976559191346e-03, -1.518565507090021e-01, -7.502151552403422e-04,  9.832920802164696e-03, -1.858331401118915e-01, -8.215508240692288e-04,  1.189937738897683e-02, -2.035034460873771e-01, -5.083693702742692e-03, -3.807413843064560e-03,  2.279717709630061e-02, -5.083693702742748e-03, -3.807413843064560e-03,  2.279717709630183e-02, -5.083693702742804e-03, -3.807413843064893e-03,  2.279717709630289e-02, -5.083693702742915e-03, -3.807413843065227e-03,  2.279717709630417e-02, -5.083693702742915e-03, -3.807413843065004e-03,  2.279717709630522e-02, -5.083693702743250e-03, -3.807413843065339e-03,  2.279717709630595e-02, -2.895592046128575e-02,  1.463612810000599e-04
  6.790000000000000e+00, -2.569091710443085e-01,  1.072820818290371e+00,  7.086776879719435e-01,  1.607336372104517e+00, -3.402349752458502e-01, -1.612890804650996e+00, -6.243058294903434e-05, -2.775581746090048e-16, -1.446085363001772e-02, -2.000380988702071e-04,  1.666126905080684e-03, -4.633500972999285e-02, -3.532447555923799e-04,  3.672424967325032e-03, -8.182240923144453e-02, -5.082505400032151e-04,  5.754855273461151e-03, -1.177265423416269e-01, -6.556278894804620e-04,  7.809171388789627e-03, -1.518636940168976e-01, -8.023189574579483e-04,  9.688012981499499e-03, -1.858418816731396e-01, -8.786090177783968e-04,  1.172401618355459e-02, -2.035130188569497e-01, -5.247077337503597e-03, -3.826955392065895e-03,  2.276120415974986e-02, -5.247077337503984e-03, -3.826955392066893e-03,  2.276120415975158e-02, -5.247077337504263e-03, -3.826955392067448e-03,  2.276120415975280e-02, -5.247077337504652e-03, -3.826955392068559e-03,  2.276120415975369e-02, -5.247077337504708e-03, -3.826955392069115e-03,  2.276120415975353e-02, -5.247077337505485e-03, -3.826955392069448e-03,  2.276120415975325e-02, -2.902770932757470e-02,  4.899462312609061e-05
  6.800000000000000e+00, -2.568195080535906e-01,  1.072786874034835e+00,  7.086221579678267e-01,  1.606764823086514e+00, -3.396665904765857e-01, -1.611593037219740e+00, -4.261689752857083e-05, -3.330698067529255e-16, -1.445400304952422e-02, -1.365517148418290e-04,  1.611364695520331e-03, -4.631305931673779e-02, -2.411349508226618e-04,  3.551719812728318e-03, -8.178364727356303e-02, -3.469463227079709e-04,  5.565704861500462e-03, -1.176707714187344e-01, -4.475503072142720e-04,  7.552499775852886e-03, -1.517917512060202e-01, -5.476858163858647e-04,  9.369587658980789e-03, -1.857538422807329e-01, -5.997635886742973e-04,  1.133867156835923e-02, -2.034166080674830e-01, -5.405694728753577e-03, -3.812240774036717e-03,  2.273598620882137e-02, -5.405694728753745e-03, -3.812240774037717e-03,  2.273598620882337e-02, -5.405694728754078e-03, -3.812240774038939e-03,  2.273598620882481e-02, -5.405694728754633e-03, -3.812240774039605e-03,  2.273598620882576e-02, -5.405694728755133e-03, -3.812240774040937e-03,  2.273598620882609e-02, -5.405694728755355e-03, -3.812240774041159e-03,  2.273598620882642e-02, -2.881484994407368e-02, -1.957188609528356e-05
  6.810000000000000e+00, -2.567063984561375e-01,  1.072891188606194e+00,  7.084957966419755e-01,  1.606279218777879e+00, -3.385242561840913e-01, -1.609977022110460e+00, -2.576340059387884e-05,  4.551953938894632e-15, -1.443821611504596e-02, -8.255027306383299e-05,  1.527783273350540e-03, -4.626247532065016e-02, -1.457744859191196e-04,  3.367492248395507e-03, -8.169432163289858e-02, -2.097411497619409e-04,  5.277011973403902e-03, -1.175422491848243e-01, -2.705597663685934e-04,  7.160751915180781e-03, -1.516259613950093e-01, -3.310951733131956e-04,  8.883587522659359e-03, -1.855509584338463e-01, -3.625780025907941e-04,  1.075053512862205e-02, -2.031944326148752e-01, -5.577496299618253e-03, -3.751131885582206e-03,  2.267580042631425e-02, -5.577496299619363e-03, -3.751131885582982e-03,  2.267580042631930e-02, -5.577496299620639e-03, -3.751131885583204e-03,  2.267580042632318e-02, -5.577496299620972e-03, -3.751131885583759e-03,  2.267580042632540e-02, -5.577496299621195e-03, -3.751131885583759e-03,  2.267580042632646e-02, -5.577496299620861e-03, -3.751131885583204e-03,  2.267580042632568e-02, -2.820869565781015e-02, -1.935250863380349e-04
  6.820000000000000e+00, -2.568125950992040e-01,  1.072699006643338e+00,  7.086273020816072e-01,  1.607341174179689e+00, -3.391278949081167e-01, -1.611318217212356e+00, -3.805365536076932e-05,  2.609046815475105e-15, -1.445271442553541e-02, -1.219303186975112e-04,  1.574772628488247e-03, -4.630893034856715e-02, -2.153152118191206e-04,  3.471064719667723e-03, -8.177635598076484e-02, -3.097967370979609e-04,  5.439314699199839e-03, -1.176602806656681e-01, -3.996284606217535e-04,  7.380991998082675e-03, -1.517782184505062e-01, -4.890418712169088e-04,  9.156816099108130e-03, -1.857372816882382e-01, -5.355433697788308e-04,  1.108118458762981e-02, -2.033984727788093e-01, -5.616831583553747e-03, -3.720750225725780e-03,  2.257014233683486e-02, -5.616831583554191e-03, -3.720750225729222e-03,  2.257014233683697e-02, -5.616831583554746e-03, -3.720750225731998e-03,  2.257014233683858e-02, -5.616831583555580e-03, -3.720750225735107e-03,  2.257014233683931e-02, -5.616831583556967e-03, -3.720750225737549e-03,  2.257014233683980e-02, -5.616831583558355e-03, -3.720750225739881e-03,  2.257014233683931e-02, -2.793953344489951e-02, -5.034469741956246e-04
  6.830000000000000e+00, -2.568422582599574e-01,  1.072662136065379e+00,  7.086231076203084e-01,  1.607797829279462e+00, -3.388350539862484e-01, -1.611662041083326e+00, -3.894101434245620e-05, -8.881861467443551e-16, -1.444971602291924e-02, -1.247735662393818e-04,  1.574577304017218e-03, -4.629932296174949e-02, -2.203360667740750e-04,  3.470634191563836e-03, -8.175939041756422e-02, -3.170207714240811e-04,  5.438640042284599e-03, -1.176358705179667e-01, -4.089472473316180e-04,  7.380076508267107e-03, -1.517467300951370e-01, -5.004456558322357e-04,  9.155680347754182e-03, -1.856987480857770e-01, -5.480315054699387e-04,  1.107981015029365e-02, -2.033562751337075e-01, -5.659726161645238e-03, -3.658539049448885e-03,  2.241140415752548e-02, -5.659726161645959e-03, -3.658539049450216e-03,  2.241140415752825e-02, -5.659726161646293e-03, -3.658539049451772e-03,  2.241140415753025e-02, -5.659726161647071e-03, -3.658539049452993e-03,  2.241140415753148e-02, -5.659726161647292e-03, -3.658539049453548e-03,  2.241140415753164e-02, -5.659726161647902e-03, -3.658539049454435e-03,  2.241140415753097e-02, -2.740592818784030e-02, -9.709941478728149e-04
  6.840000000000000e+00, -2.568514620680131e-01,  1.072634348501156e+00,  7.085804497275179e-01,  1.608685029311005e+00, -3.380376301301249e-01, -1.612191954333321e+00, -4.870625786809122e-05, -7.771628654677967e-15, -1.443585922511518e-02, -1.560630505973804e-04,  1.583488307258820e-03, -4.625492344864854e-02, -2.755897725185048e-04,  3.490275547037469e-03, -8.168098587743691e-02, -3.965201138295421e-04,  5.469418930665351e-03, -1.175230616249031e-01, -5.114990047173993e-04,  7.421842565479168e-03, -1.516012100205530e-01, -6.259424816732331e-04,  9.207495077445324e-03, -1.855206691534219e-01, -6.854614413465032e-04,  1.114251410527142e-02, -2.031612632191992e-01, -5.644743520029269e-03, -3.594237486219333e-03,  2.224048505670106e-02, -5.644743520031989e-03, -3.594237486224995e-03,  2.224048505671161e-02, -5.644743520034541e-03, -3.594237486229324e-03,  2.224048505672082e-02, -5.644743520036817e-03, -3.594237486233876e-03,  2.224048505672859e-02, -5.644743520039038e-03, -3.594237486237096e-03,  2.224048505673431e-02, -5.644743520041204e-03, -3.594237486240206e-03,  2.224048505673881e-02, -2.688889242449647e-02, -1.476515962470379e-03
  6.850000000000001e+00, -2.568864458531857e-01,  1.072520016726071e+00,  7.086562717626728e-01,  1.608895949523447e+00, -3.381341765901318e-01, -1.612043848920269e+00, -4.676230911278285e-05, -4.440930669811706e-16, -1.443773654686106e-02, -1.498343115405042e-04,  1.572476348128171e-03, -4.626093870353759e-02, -2.645905208053317e-04,  3.466003330109923e-03, -8.169160814015203e-02, -3.806943286497649e-04,  5.431383273881112e-03, -1.175383449962135e-01, -4.910842184781354e-04,  7.370229284395930e-03, -1.516209251092888e-01, -6.009600636435932e-04,  9.143463938604586e-03, -1.855447953227967e-01, -6.581035214592828e-04,  1.106502637790434e-02, -2.031876834725326e-01, -5.590354252532995e-03, -3.530617559712765e-03,  2.204097474867199e-02, -5.590354252533160e-03, -3.530617559714097e-03,  2.204097474867282e-02, -5.590354252533271e-03, -3.530617559715318e-03,  2.204097474867360e-02, -5.590354252533881e-03, -3.530617559716317e-03,  2.204097474867382e-02, -5.590354252534104e-03, -3.530617559716983e-03,  2.204097474867365e-02, -5.590354252534828e-03, -3.530617559717762e-03,  2.204097474867344e-02, -2.640196000813926e-02, -2.067026199971288e-03
  6.860000000000000e+00, -2.569344780277893e-01,  1.072439446565340e+00,  7.086930721110651e-01,  1.609138102468282e+00, -3.380008806112420e-01, -1.612011298207312e+00, -4.449398786843219e-05, -5.551163332762074e-17, -1.443706955062296e-02, -1.425662283531710e-04,  1.580294752279193e-03, -4.625880153529797e-02, -2.517559043770963e-04,  3.483236412728892e-03, -8.168783414171703e-02, -3.622278103851293e-04,  5.458388290258823e-03, -1.175329149460497e-01, -4.672629660781709e-04,  7.406874306945416e-03, -1.516139205081165e-01, -5.718090121162779e-04,  9.188925542215943e-03, -1.855362235027125e-01, -6.261805854377514e-04,  1.112004205321304e-02, -2.031782965842476e-01, -5.487293472613861e-03, -3.487872145345833e-03,  2.185123160715778e-02, -5.487293472614304e-03, -3.487872145347386e-03,  2.185123160715900e-02, -5.487293472614305e-03, -3.487872145348497e-03,  2.185123160715973e-02, -5.487293472614640e-03, -3.487872145349498e-03,  2.185123160715985e-02, -5.487293472615306e-03, -3.487872145350385e-03,  2.185123160716001e-02, -5.487293472615583e-03, -3.487872145351051e-03,  2.185123160715990e-02, -2.611629741667079e-02, -2.629053927568935e-03
  6.870000000000000e+00, -2.569540604357030e-01,  1.072329673402617e+00,  7.087096891836083e-01,  1.609705294494404e+00, -3.378638861729544e-01, -1.612067237276250e+00, -4.753240451152488e-05, -8.881861280189366e-16, -1.443217120317556e-02, -1.523018268342976e-04,  1.582788334821289e-03, -4.624310640534651e-02, -2.689478749317277e-04,  3.488732689608300e-03, -8.166011830970099e-02, -3.869637142582069e-04,  5.467001203597735e-03, -1.174930372511487e-01, -4.991715370962435e-04,  7.418561780084098e-03, -1.515624794827006e-01, -6.108568498373012e-04,  9.203424953981205e-03, -1.854732729929083e-01, -6.689413628425876e-04,  1.113758861705124e-02, -2.031093603026210e-01, -5.402725604996082e-03, -3.421156223142495e-03,  2.160030188920917e-02, -5.402725604996249e-03, -3.421156223143494e-03,  2.160030188921072e-02, -5.402725604996694e-03, -3.421156223145161e-03,  2.160030188921195e-02, -5.402725604997305e-03, -3.421156223146271e-03,  2.160030188921228e-02, -5.402725604997692e-03, -3.421156223147159e-03,  2.160030188921261e-02, -5.402725604998082e-03, -3.421156223147825e-03,  2.160030188921184e-02, -2.562336960329782e-02, -3.371116110614813e-03
