Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
  9.740000000000000e+00, -3.722653360827080e-01,  1.236193799259804e-01,  4.996507471965547e-02,  7.929391249075026e-01, -8.339461350305966e-02,  4.996507471958878e-02,  4.087962585741178e-02, -3.766560588142087e-02,  5.102605775151925e-01,  1.555116375052172e+00,  6.309574515515103e-01, -6.824741819354009e-01, -5.024934122555329e-02
  9.750000000000000e+00, -3.722086028802753e-01,  1.235953190679120e-01,  4.994992422982731e-02,  7.929356482275394e-01, -8.336644891911837e-02,  4.994992422606277e-02,  4.119810881258945e-02, -3.773539649732309e-02,  5.101840682132204e-01,  1.555110043895259e+00,  6.312078119125730e-01, -6.830317655009511e-01, -5.022501601981828e-02
  9.760000000000000e+00, -3.721086894187898e-01,  1.235472576988583e-01,  4.989747937623025e-02,  7.928879959803481e-01, -8.329239986397297e-02,  4.989747937589636e-02,  4.137961506819376e-02, -3.759199799665008e-02,  5.098612057846778e-01,  1.555078163101285e+00,  6.315201078406990e-01, -6.835163136314101e-01, -5.017368907907718e-02
  9.770000000000000e+00, -3.721256293476753e-01,  1.235604625981128e-01,  4.992927729608632e-02,  7.929329934657077e-01, -8.332668771039620e-02,  4.992927729450024e-02,  4.168611292773172e-02, -3.799686514478671e-02,  5.100831878867693e-01,  1.554912162889162e+00,  6.311085106661288e-01, -6.836322379799518e-01, -5.025115146217198e-02
  9.779999999999999e+00, -3.719684338126398e-01,  1.234926682394326e-01,  4.988220473978489e-02,  7.929151230327545e-01, -8.324379889913192e-02,  4.988220474009884e-02,  4.249339410304831e-02, -3.847145662617007e-02,  5.098339243352139e-01,  1.554611736195098e+00,  6.325135960695104e-01, -6.855739718951905e-01, -5.017724820023678e-02
  9.790000000000001e+00, -3.718004884023454e-01,  1.234172312010677e-01,  4.981830563947393e-02,  7.928740683407891e-01, -8.314231122173110e-02,  4.981830563974146e-02,  4.315533515985437e-02, -3.877741071202222e-02,  5.094681702585776e-01,  1.554443842073434e+00,  6.339768702110877e-01, -6.863207572421086e-01, -5.004913482196705e-02
  9.800000000000001e+00, -3.715573940499267e-01,  1.233022060914675e-01,  4.969941976216916e-02,  7.927720319149142e-01, -8.297032130191595e-02,  4.969941976239935e-02,  4.372438941441881e-02, -3.892154700597358e-02,  5.087458237825530e-01,  1.554348660244984e+00,  6.357874263395127e-01, -6.872545065400402e-01, -4.991429821155911e-02
  9.810000000000000e+00, -3.713517682740208e-01,  1.232173295138297e-01,  4.965512860488770e-02,  7.927763936905883e-01, -8.287821787286243e-02,  4.965512860505546e-02,  4.503415750893636e-02, -3.945133675875162e-02,  5.085456022822498e-01,  1.554159428555058e+00,  6.387889120162114e-01, -6.901599875883899e-01, -4.975339298711093e-02
  9.820000000000000e+00, -3.711149268884719e-01,  1.231152415529808e-01,  4.958453956303303e-02,  7.927498083585117e-01, -8.275351986607604e-02,  4.958453956320775e-02,  4.625416960869422e-02, -3.992526798115043e-02,  5.081718835512844e-01,  1.554006674488366e+00,  6.420597163063851e-01, -6.935925452933197e-01, -4.959715319156086e-02
  9.830000000000000e+00, -3.707447970080486e-01,  1.229500487760860e-01,  4.944867977023377e-02,  7.926669458168863e-01, -8.253431305002557e-02,  4.944867977072343e-02,  4.778375155703762e-02, -4.056696614172416e-02,  5.074008916387883e-01,  1.553721797285026e+00,  6.447054106308716e-01, -6.961467494001183e-01, -4.946958805202017e-02
  9.840000000000000e+00, -3.704027201411572e-01,  1.228017293211505e-01,  4.934287796767825e-02,  7.926221107148578e-01, -8.235040430183216e-02,  4.934287796796412e-02,  4.948776107176944e-02, -4.131176620936499e-02,  5.068323142583691e-01,  1.553573909071064e+00,  6.489072503804558e-01, -7.001527093630217e-01, -4.927522734352324e-02
  9.850000000000000e+00, -3.700111720161128e-01,  1.226292831712137e-01,  4.920971956075453e-02,  7.925511928605884e-01, -8.212835006041264e-02,  4.920971956104794e-02,  5.125966049033348e-02, -4.225723289565102e-02,  5.060929745986410e-01,  1.553135595762796e+00,  6.522384140672944e-01, -7.035498641232043e-01, -4.908562252976882e-02
  9.859999999999999e+00, -3.695967708681185e-01,  1.224510259845708e-01,  4.908811108571837e-02,  7.925071494566193e-01, -8.191158672490695e-02,  4.908811108617316e-02,  5.341872941005876e-02, -4.344945119371901e-02,  5.054511858538423e-01,  1.552566036570730e+00,  6.542509906581223e-01, -7.056441045125600e-01, -4.890513659516503e-02
  9.870000000000001e+00, -3.691135073566483e-01,  1.222396538317219e-01,  4.893057603713801e-02,  7.924301966977214e-01, -8.164372167456890e-02,  4.893057603753978e-02,  5.570355601317023e-02, -4.455319025476416e-02,  5.045872010599097e-01,  1.551961346962456e+00,  6.578456255429840e-01, -7.089507697599314e-01, -4.854949225054288e-02
  9.880000000000001e+00, -3.686118082308302e-01,  1.220187240752515e-01,  4.876037819696334e-02,  7.923393073238315e-01, -8.135914448947212e-02,  4.876037819717290e-02,  5.797587999300169e-02, -4.556120075723621e-02,  5.036408363860853e-01,  1.551499175989062e+00,  6.626360356940957e-01, -7.137583609831085e-01, -4.827213854085489e-02
  9.890000000000001e+00, -3.680129173354555e-01,  1.217507768605155e-01,  4.853828109180481e-02,  7.921998776918301e-01, -8.100119876118006e-02,  4.853828109221212e-02,  6.040706912601657e-02, -4.668966420634111e-02,  5.023716289626718e-01,  1.550761716694909e+00,  6.663750324308215e-01, -7.174503294694219e-01, -4.804558763938554e-02
  9.900000000000000e+00, -3.673955516656748e-01,  1.214686455319076e-01,  4.828275367084933e-02,  7.920127629322991e-01, -8.060662947333364e-02,  4.828275367106555e-02,  6.251847922702991e-02, -4.785066082684980e-02,  5.008675113562980e-01,  1.549977959919347e+00,  6.687306472044372e-01, -7.199428447495210e-01, -4.771271951250724e-02
  9.910000000000000e+00, -3.668146083432434e-01,  1.212102479770119e-01,  4.807451314863255e-02,  7.918883556709970e-01, -8.026574602980352e-02,  4.807451314874575e-02,  6.497818715687753e-02, -4.906151833412587e-02,  4.996866089908524e-01,  1.549284594312548e+00,  6.716343648037891e-01, -7.233168999019910e-01, -4.747880603286831e-02
  9.920000000000000e+00, -3.662731524235771e-01,  1.209695330116876e-01,  4.788110200677124e-02,  7.917731641413235e-01, -7.994845990841637e-02,  4.788110200695913e-02,  6.727864374502923e-02, -5.008606899805613e-02,  4.985899101094679e-01,  1.548525186735958e+00,  6.731605780481958e-01, -7.250366628559693e-01, -4.729711305243585e-02
  9.930000000000000e+00, -3.658234942218241e-01,  1.207690831673824e-01,  4.771811840026064e-02,  7.916734354403174e-01, -7.968255524534840e-02,  4.771811840036073e-02,  6.915270562336562e-02, -5.104357210303314e-02,  4.976611052452068e-01,  1.547890636931891e+00,  6.746680035078617e-01, -7.265886093929448e-01, -4.702124201574195e-02
  9.940000000000000e+00, -3.653781697390263e-01,  1.205780668710092e-01,  4.759067515631366e-02,  7.916294268749628e-01, -7.945146449422968e-02,  4.759067515645601e-02,  7.150909141665873e-02, -5.192232921699937e-02,  4.969893771975100e-01,  1.547188867920686e+00,  6.769424080731360e-01, -7.287888298005790e-01, -4.678775420189368e-02
