Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  1.002000000000000e+01,  8.218286432155990e-03, -1.547461785070756e-01,  7.510753130834849e-02, -6.896049098405541e-02,  1.018192083367724e-01,  3.321638641446693e-01
  1.003000000000000e+01, -4.336185334981745e-03, -1.569062370446193e-01,  7.003520505608538e-02, -6.584705118316041e-02,  8.688172329874477e-02,  3.422322598831007e-01
  1.004000000000000e+01, -1.752018006632978e-02, -1.581408780807383e-01,  6.601414967473269e-02, -6.401508499937598e-02,  7.456751076662937e-02,  3.490494348228650e-01
  1.005000000000000e+01, -2.940977182489848e-02, -1.577264347984033e-01,  6.307550755332922e-02, -6.207616466579145e-02,  6.158270495480742e-02,  3.517142295886901e-01
  1.006000000000000e+01, -4.062120433769960e-02, -1.563743080153206e-01,  6.229420609771243e-02, -5.845018711519057e-02,  4.785359917761265e-02,  3.534836107634732e-01
  1.007000000000000e+01, -5.258912534548241e-02, -1.548493892327514e-01,  5.982281645367591e-02, -5.516662453328242e-02,  3.552599896487375e-02,  3.507203712348582e-01
  1.008000000000000e+01, -6.556125364797642e-02, -1.529025888760516e-01,  5.918989524074818e-02, -5.113123230810531e-02,  2.342983227275636e-02,  3.453058776131977e-01
  1.009000000000000e+01, -7.763667496939249e-02, -1.509538156530250e-01,  5.803653888715395e-02, -4.543781678767164e-02,  1.117389060379783e-02,  3.368897888847540e-01
  1.010000000000000e+01, -8.604960020255076e-02, -1.490797275533240e-01,  5.565783323440657e-02, -3.740082213665204e-02, -1.045207554634654e-03,  3.278394226609336e-01
  1.011000000000000e+01, -9.330464519843910e-02, -1.463746180675614e-01,  5.122889490275954e-02, -2.889610985330266e-02, -1.256894211126042e-02,  3.176316537730444e-01
  1.012000000000000e+01, -9.682766576671144e-02, -1.440816432045542e-01,  4.701048491532835e-02, -1.925758960019090e-02, -2.439060564584040e-02,  3.063895053774682e-01
  1.013000000000000e+01, -9.983631132364630e-02, -1.410324982861870e-01,  4.352122327766110e-02, -1.088094663794792e-02, -3.516018676902376e-02,  2.937797987877884e-01
  1.014000000000000e+01, -1.049885891661273e-01, -1.372028374459355e-01,  4.260976323036895e-02, -2.439239795162495e-03, -4.667743740569167e-02,  2.794311341889686e-01
  1.015000000000000e+01, -1.097797984299525e-01, -1.340901762759694e-01,  3.948413918723792e-02,  5.054164985963206e-03, -5.672863054284988e-02,  2.694087729390462e-01
  1.016000000000000e+01, -1.153969194947055e-01, -1.307567909436658e-01,  3.571622981202085e-02,  1.224396182791040e-02, -6.545268970190811e-02,  2.615061529741957e-01
  1.017000000000000e+01, -1.211330747072030e-01, -1.278969009013537e-01,  3.228748159876461e-02,  1.816226925342536e-02, -7.203312376404705e-02,  2.568386830542026e-01
  1.018000000000000e+01, -1.284551983249421e-01, -1.251076108887155e-01,  2.864264855889795e-02,  2.272371200647909e-02, -7.833174325461606e-02,  2.535789204604628e-01
  1.019000000000000e+01, -1.356319711971426e-01, -1.218180584322162e-01,  2.821036687975477e-02,  2.622227804746521e-02, -8.524912988299801e-02,  2.485659088683297e-01
  1.020000000000000e+01, -1.441466332826400e-01, -1.187476480414706e-01,  2.814349274123538e-02,  2.873484879604593e-02, -9.205752382783330e-02,  2.441659673002748e-01
  1.021000000000000e+01, -1.513778850956772e-01, -1.154629375587295e-01,  2.825264247345469e-02,  3.127811396506060e-02, -9.880716510600751e-02,  2.405542705647162e-01
  1.022000000000000e+01, -1.587168216894987e-01, -1.113427231637476e-01,  2.981025829368968e-02,  3.264081772563571e-02, -1.070014352633897e-01,  2.335897084363619e-01
  1.023000000000000e+01, -1.668313196912680e-01, -1.092420679861343e-01,  3.057964864172280e-02,  3.720445596592947e-02, -1.158851735535492e-01,  2.286166679480405e-01
  1.024000000000000e+01, -1.742560476393253e-01, -1.079458793112851e-01,  3.068943371536594e-02,  3.880334904589211e-02, -1.222409667956777e-01,  2.238842540269514e-01
  1.025000000000000e+01, -1.807700324102335e-01, -1.071340817049329e-01,  2.899203172965819e-02,  4.170417264840559e-02, -1.283629861138428e-01,  2.197144145474763e-01
  1.026000000000000e+01, -1.864748454491946e-01, -1.069570162455489e-01,  2.705297473644701e-02,  4.563237870660547e-02, -1.353150281846850e-01,  2.130139219313368e-01
  1.027000000000000e+01, -1.921055765669521e-01, -1.069464762889432e-01,  2.261073390496026e-02,  5.010930531861953e-02, -1.421167760676115e-01,  2.064133644087812e-01
  1.028000000000000e+01, -1.970708616637755e-01, -1.089127776422578e-01,  1.695693023559017e-02,  5.747530661119272e-02, -1.495055205823308e-01,  2.018014147482858e-01
  1.029000000000000e+01, -2.017214240199686e-01, -1.113637428302754e-01,  1.222978519940833e-02,  6.529203678515327e-02, -1.569225274878938e-01,  1.973383081227124e-01
  1.030000000000000e+01, -2.055259911163288e-01, -1.129716997228336e-01,  4.509413991053418e-03,  7.273669817225381e-02, -1.633400286037768e-01,  1.967362807452048e-01
  1.031000000000000e+01, -2.103010036111813e-01, -1.129386777051478e-01, -9.916134326724080e-04,  8.008500789679528e-02, -1.698074380582161e-01,  1.919264798437544e-01
  1.032000000000000e+01, -2.178617841138994e-01, -1.120229373055193e-01, -2.872190697930912e-03,  8.751286444458140e-02, -1.753792184467901e-01,  1.831334953900151e-01
  1.033000000000000e+01, -2.247585215299448e-01, -1.102222721268638e-01, -3.252331809462339e-03,  9.678130206591112e-02, -1.812146149399819e-01,  1.737375282237267e-01
  1.034000000000000e+01, -2.333124608007479e-01, -1.080747036639245e-01,  6.435259077131805e-04,  1.058666555074061e-01, -1.859681484098180e-01,  1.603894735377746e-01
  1.035000000000000e+01, -2.427226593738954e-01, -1.049260691509248e-01,  3.940635597330318e-03,  1.145879909665972e-01, -1.887775048188461e-01,  1.493717150820417e-01
  1.036000000000000e+01, -2.533621961936338e-01, -1.001785460853690e-01,  6.926549391464290e-03,  1.230742271027148e-01, -1.883729184090537e-01,  1.397065223869116e-01
  1.037000000000000e+01, -2.642230409368395e-01, -9.435312056319756e-02,  1.403529681275783e-02,  1.339585823741971e-01, -1.898555636252042e-01,  1.221222511891128e-01
