Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  7.340000000000000e+00,  8.978997656041340e-01,  9.782714634962253e-02, -1.211206926775483e-01,  1.154422045416933e+00,  9.810150447808322e-02, -2.829950057519586e-01
  7.350000000000000e+00,  8.966615118768886e-01,  9.674269232962129e-02, -1.235773490724235e-01,  1.154846165233907e+00,  9.760299616490442e-02, -2.821052161242786e-01
  7.359999999999999e+00,  8.966550358810378e-01,  9.695634603129943e-02, -1.242208218257776e-01,  1.154982537018141e+00,  9.836514170875507e-02, -2.818450121447819e-01
  7.370000000000000e+00,  8.972910295881783e-01,  9.767607938240874e-02, -1.229364239137705e-01,  1.155202263490542e+00,  9.897621170024236e-02, -2.810375718876922e-01
  7.380000000000000e+00,  8.968139491998292e-01,  9.731592505854492e-02, -1.231351876428486e-01,  1.155082090768034e+00,  9.847570179029080e-02, -2.810411598239115e-01
  7.390000000000000e+00,  8.970157125389302e-01,  9.743364723089920e-02, -1.242338789175512e-01,  1.155196304006082e+00,  9.852535852439308e-02, -2.806832754933130e-01
  7.399999999999999e+00,  8.957789263025641e-01,  9.647872691975556e-02, -1.261910545765541e-01,  1.155509430573727e+00,  9.799440573020633e-02, -2.808820180360523e-01
  7.410000000000000e+00,  8.954333126404147e-01,  9.687083313350908e-02, -1.256166667805142e-01,  1.155637734399371e+00,  9.692198011851580e-02, -2.809624363903983e-01
  7.420000000000000e+00,  8.954594517092188e-01,  9.647854566271952e-02, -1.277219235957901e-01,  1.156418718812137e+00,  9.592834707022567e-02, -2.803433920556170e-01
  7.430000000000000e+00,  8.941872468157567e-01,  9.583811211821747e-02, -1.282242917318020e-01,  1.156241736304660e+00,  9.676311354627236e-02, -2.798173271998763e-01
