Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  6.780000000000000e+00,  7.946229161746210e-01,  6.663089497819841e-02, -7.692817992466235e-02,  1.212934524128261e+00, -5.380992134345832e-03, -1.791311408536262e-01
  6.790000000000000e+00,  7.951135819301247e-01,  6.820293917085785e-02, -7.699545675606409e-02,  1.213361837641584e+00, -5.366770839154495e-03, -1.804131139946238e-01
  6.800000000000000e+00,  7.957087255886617e-01,  6.921469278229742e-02, -7.587233582549655e-02,  1.213611098533786e+00, -5.321285699474263e-03, -1.814210143905872e-01
  6.810000000000000e+00,  7.970022934490153e-01,  7.031143496649506e-02, -7.507730289431958e-02,  1.213401256459877e+00, -4.461372372319134e-03, -1.816502584086095e-01
  6.820000000000000e+00,  7.964281887989167e-01,  6.985317728405804e-02, -7.634959478202187e-02,  1.213965824534945e+00, -5.221136862260088e-03, -1.812510799266228e-01
  6.830000000000000e+00,  7.968060620429911e-01,  6.992835032354172e-02, -7.665972816384632e-02,  1.214174824967118e+00, -5.629227731850590e-03, -1.810629881973077e-01
  6.840000000000000e+00,  7.977627819838532e-01,  7.025839619721630e-02, -7.722194120898934e-02,  1.214433952078527e+00, -6.264815222148550e-03, -1.809094464935775e-01
  6.850000000000001e+00,  7.975659040894483e-01,  7.054763777173223e-02, -7.739828488787844e-02,  1.214460955923401e+00, -6.184840865137210e-03, -1.812396001481904e-01
  6.860000000000000e+00,  7.976255987783165e-01,  7.072819609322933e-02, -7.767433203767263e-02,  1.214371041474304e+00, -5.957058306000192e-03, -1.818885445822642e-01
  6.870000000000000e+00,  7.977903596505469e-01,  7.119227770249159e-02, -7.777646962777791e-02,  1.214762644970112e+00, -6.811733873521443e-03, -1.817385554986413e-01
  6.880000000000000e+00,  7.981909131350404e-01,  7.116448344161719e-02, -7.908117891372773e-02,  1.215060447146270e+00, -7.019705072805917e-03, -1.812132583268586e-01
  6.890000000000001e+00,  8.003473017255508e-01,  7.080442694656508e-02, -8.162191360630792e-02,  1.215789724288553e+00, -6.981408013611501e-03, -1.807285009720606e-01
  6.900000000000000e+00,  8.007156022925991e-01,  6.996864602922193e-02, -8.281656962836917e-02,  1.215948308366172e+00, -7.636214726501936e-03, -1.797954357883659e-01
  6.910000000000000e+00,  8.020371767195552e-01,  7.036754522215682e-02, -8.336010862709609e-02,  1.215980662829198e+00, -7.540020043472674e-03, -1.799320001496780e-01
  6.920000000000000e+00,  8.032440803669704e-01,  7.129033469961166e-02, -8.203125467837820e-02,  1.216169050168624e+00, -7.512617481030432e-03, -1.797150694757182e-01
  6.930000000000001e+00,  8.036944104521788e-01,  7.131166211206463e-02, -8.335609523176753e-02,  1.216660719491867e+00, -8.722347043671978e-03, -1.794175012167173e-01
  6.940000000000000e+00,  8.049934896568949e-01,  7.277168899973518e-02, -8.281015347603095e-02,  1.217287767607473e+00, -9.046747120643897e-03, -1.802768500534707e-01
  6.950000000000000e+00,  8.033787624518104e-01,  7.267191773655579e-02, -8.276522215129191e-02,  1.217289421913609e+00, -9.387441026689420e-03, -1.793776837341298e-01
  6.960000000000000e+00,  8.036716552995080e-01,  7.313925435886959e-02, -8.155164906928741e-02,  1.217205143267792e+00, -9.362440086773239e-03, -1.792433957232636e-01
