Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  1.151000000000000e+01, -7.968462268386971e-02,  3.144900331862521e-02, -5.265442085966233e-02, -5.461086572448912e-02, -6.964483962445406e-03,  1.725994027714753e-01
  1.152000000000000e+01, -7.964943798049522e-02,  3.166108156020786e-02, -5.216412418531571e-02, -5.463819921301738e-02, -7.107024984171788e-03,  1.725018124844866e-01
  1.153000000000000e+01, -8.012518095697749e-02,  3.136275095536267e-02, -5.131383599763977e-02, -5.461690139598114e-02, -7.435597719606853e-03,  1.723206683195164e-01
  1.154000000000000e+01, -7.962758420808083e-02,  3.149023685540464e-02, -5.115137322902742e-02, -5.451416205118120e-02, -7.233794907315607e-03,  1.727895055417962e-01
  1.155000000000000e+01, -7.903105911975733e-02,  3.104265126338279e-02, -5.127169578741904e-02, -5.447467720176241e-02, -6.994441742602497e-03,  1.733734781912842e-01
  1.156000000000000e+01, -7.848341324719506e-02,  3.140330565992144e-02, -5.079665850659087e-02, -5.419880693651522e-02, -7.400040556724728e-03,  1.729476508915616e-01
  1.157000000000000e+01, -7.811576893513568e-02,  3.152524622607200e-02, -5.060545663645595e-02, -5.444793371286950e-02, -7.195839561864656e-03,  1.728607438163308e-01
  1.158000000000000e+01, -7.817080526339958e-02,  3.173538746494931e-02, -5.108289023904329e-02, -5.481818047664085e-02, -6.814381886136736e-03,  1.734569884226808e-01
  1.159000000000000e+01, -7.825561453292693e-02,  3.250687526726992e-02, -5.113010780762228e-02, -5.452378115832606e-02, -7.437709683140443e-03,  1.736986479326823e-01
  1.160000000000000e+01, -7.749737361444030e-02,  3.133285484637982e-02, -5.059676031707478e-02, -5.431985085835705e-02, -7.362740140258877e-03,  1.734477653861166e-01
  1.161000000000000e+01, -7.642050609098809e-02,  3.084116791996583e-02, -5.150479621055606e-02, -5.443430535177659e-02, -7.126398716616794e-03,  1.746237286014835e-01
  1.162000000000000e+01, -7.662082508722097e-02,  3.145677817328263e-02, -5.118261132757856e-02, -5.437865070389229e-02, -7.007988472085285e-03,  1.742764064607356e-01
  1.163000000000000e+01, -7.660469405576235e-02,  3.169665411836919e-02, -5.063907767246835e-02, -5.446902648605286e-02, -6.921875884599447e-03,  1.740925925628861e-01
  1.164000000000000e+01, -7.611512547697834e-02,  3.141444401378690e-02, -5.060799181869760e-02, -5.439088075795260e-02, -6.692993706443574e-03,  1.748866893483021e-01
  1.165000000000000e+01, -7.563469267609986e-02,  3.175245690917228e-02, -5.034103085963115e-02, -5.432066989761296e-02, -7.254171309274372e-03,  1.746344774987365e-01
  1.166000000000000e+01, -7.457170460056416e-02,  3.147237563021044e-02, -5.012718793682346e-02, -5.379779564065982e-02, -7.891490731916629e-03,  1.745995843683552e-01
  1.167000000000000e+01, -7.381754471967181e-02,  3.107549622757078e-02, -5.144616301770955e-02, -5.313098987255958e-02, -8.018480046646881e-03,  1.763941925689179e-01
  1.168000000000000e+01, -7.403963621894386e-02,  3.151918503384676e-02, -5.150839305565118e-02, -5.388207341554345e-02, -7.579575694610954e-03,  1.759532610885210e-01
  1.169000000000000e+01, -7.365970108439514e-02,  3.171014026497820e-02, -5.114235970606743e-02, -5.417922801776894e-02, -7.347746078134162e-03,  1.763506961039608e-01
  1.170000000000000e+01, -7.382873808742603e-02,  3.189334351779460e-02, -4.900130296050901e-02, -5.440557554508971e-02, -7.427450138574031e-03,  1.745191608331521e-01
