Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
  1.000000000000000e+01, -2.873915851242723e-01,  1.048769884218939e+00,  7.049044377449553e-01,  1.778733190121293e+00, -3.276304809327657e-01, -1.773191828343728e+00, -3.285723345717270e-03,  3.275175640173991e-15, -1.091034628390275e-02, -1.052801080001776e-02, -1.855549998134504e-02, -3.495858641245923e-02, -1.859128147576286e-02, -4.089945442025192e-02, -6.173292679254534e-02, -2.674924029247594e-02, -6.409128656030869e-02, -8.882168208169691e-02, -3.450571436279242e-02, -8.697001357888760e-02, -1.145772948174462e-01, -4.222606941813985e-02, -1.078944972014317e-01, -1.402129732436705e-01, -4.624121744987392e-02, -1.305692750124533e-01, -1.535453968222707e-01,  2.922904208862890e-02, -7.942433839149350e-02,  4.564039646181640e-02,  2.922904208864045e-02, -7.942433839148744e-02,  4.564039646183455e-02,  2.922904208865290e-02, -7.942433839148202e-02,  4.564039646185111e-02,  2.922904208866634e-02, -7.942433839147671e-02,  4.564039646186611e-02,  2.922904208867978e-02, -7.942433839147237e-02,  4.564039646187944e-02,  2.922904208869377e-02, -7.942433839146819e-02,  4.564039646189085e-02, -6.831061152645395e-01,  4.070336887343093e-02
  1.001000000000000e+01, -2.873865414047056e-01,  1.048769820606759e+00,  7.048936389897301e-01,  1.778674746476562e+00, -3.276355261335693e-01, -1.773212438855674e+00, -3.285490504819182e-03, -1.265661094419790e-14, -1.091004523791825e-02, -1.052726473845095e-02, -1.854976958454691e-02, -3.495762181047676e-02, -1.858996401500380e-02, -4.088682365830672e-02, -6.173122341409365e-02, -2.674734472250802e-02, -6.407149358762949e-02, -8.881923125122314e-02, -3.450326913460985e-02, -8.694315509005036e-02, -1.145741333199463e-01, -4.222307709129259e-02, -1.078611767150296e-01, -1.402091043883947e-01, -4.623794059176638e-02, -1.305289519943066e-01, -1.535411600892074e-01,  2.930819969888079e-02, -7.946918866318246e-02,  4.557314341464015e-02,  2.930819969890234e-02, -7.946918866316405e-02,  4.557314341466887e-02,  2.930819969892578e-02, -7.946918866314628e-02,  4.557314341469648e-02,  2.930819969894900e-02, -7.946918866312987e-02,  4.557314341472198e-02,  2.930819969897409e-02, -7.946918866311441e-02,  4.557314341474621e-02,  2.930819969899920e-02, -7.946918866309975e-02,  4.557314341476848e-02, -6.834959308115841e-01,  4.043049170662474e-02
  1.002000000000000e+01, -2.873812658539741e-01,  1.048769439416893e+00,  7.048826311177825e-01,  1.778615775848029e+00, -3.276396792951306e-01, -1.773232450736131e+00, -3.285279094673460e-03, -1.332274835778673e-14, -1.090973516824094e-02, -1.052658734474148e-02, -1.854382777362072e-02, -3.495662829502178e-02, -1.858876781399261e-02, -4.087372690395324e-02, -6.172946897768260e-02, -2.674562362176625e-02, -6.405097038388076e-02, -8.881670695825186e-02, -3.450104896648547e-02, -8.691530569889863e-02, -1.145708770580330e-01, -4.222036017975359e-02, -1.078266269209977e-01, -1.402051195660323e-01, -4.623496533739318e-02, -1.304871413211350e-01, -1.535367963622120e-01,  2.938815875987140e-02, -7.951446286563564e-02,  4.550550073399288e-02,  2.938815875989483e-02, -7.951446286561530e-02,  4.550550073402480e-02,  2.938815875992060e-02, -7.951446286559616e-02,  4.550550073405530e-02,  2.938815875994681e-02, -7.951446286557806e-02,  4.550550073408390e-02,  2.938815875997447e-02, -7.951446286556091e-02,  4.550550073411064e-02,  2.938815876000246e-02, -7.951446286554531e-02,  4.550550073413547e-02, -6.838893379915827e-01,  4.015561217351472e-02
  1.003000000000000e+01, -2.873756902219987e-01,  1.048768632147451e+00,  7.048714081810828e-01,  1.778556593728446e+00, -3.276429645161114e-01, -1.773251603971354e+00, -3.285108336192030e-03, -1.382235141659104e-14, -1.090941952143188e-02, -1.052604020580451e-02, -1.853765439638325e-02, -3.495561690949700e-02, -1.858780162824131e-02, -4.086011973835708e-02, -6.172768298474019e-02, -2.674423346827311e-02, -6.402964734273314e-02, -8.881413726156548e-02, -3.449925571034359e-02, -8.688637095163761e-02, -1.145675622266929e-01, -4.221816569805835e-02, -1.077907306404366e-01, -1.402010630698359e-01, -4.623256218912015e-02, -1.304437011879380e-01, -1.535323541461258e-01,  2.946897887593478e-02, -7.956012066354451e-02,  4.543753357783552e-02,  2.946897887596233e-02, -7.956012066352175e-02,  4.543753357787179e-02,  2.946897887599043e-02, -7.956012066350057e-02,  4.543753357790600e-02,  2.946897887602052e-02, -7.956012066348037e-02,  4.543753357793826e-02,  2.946897887605141e-02, -7.956012066346117e-02,  4.543753357796820e-02,  2.946897887608305e-02, -7.956012066344405e-02,  4.543753357799599e-02, -6.842860413419745e-01,  3.987885886601972e-02
  1.004000000000000e+01, -2.873697958991203e-01,  1.048767345673469e+00,  7.048599782824749e-01,  1.778497366143573e+00, -3.276452405070041e-01, -1.773269696165405e+00, -3.284984014589305e-03, -1.432195447518346e-14, -1.090909921632875e-02, -1.052564185844564e-02, -1.853123996559598e-02, -3.495459059801106e-02, -1.858709819165977e-02, -4.084598125004441e-02, -6.172587063423089e-02, -2.674322135976218e-02, -6.400749169496610e-02, -8.881152964146360e-02, -3.449795012084251e-02, -8.685630638138643e-02, -1.145641984752884e-01, -4.221656799419457e-02, -1.077534327079905e-01, -1.401969467081307e-01, -4.623081256445871e-02, -1.303985648359783e-01, -1.535278463720950e-01,  2.955046115732226e-02, -7.960603677762630e-02,  4.536947344746736e-02,  2.955046115735257e-02, -7.960603677760125e-02,  4.536947344750818e-02,  2.955046115738479e-02, -7.960603677757733e-02,  4.536947344754661e-02,  2.955046115741866e-02, -7.960603677755500e-02,  4.536947344758303e-02,  2.955046115745354e-02, -7.960603677753392e-02,  4.536947344761667e-02,  2.955046115748930e-02, -7.960603677751459e-02,  4.536947344764788e-02, -6.846849699336307e-01,  3.960108997049253e-02
  1.005000000000000e+01, -2.873635917881650e-01,  1.048765571693000e+00,  7.048483696502436e-01,  1.778438236209592e+00, -3.276464518125635e-01, -1.773286605101374e+00, -3.284907377679752e-03, -1.498809188791045e-14, -1.090877563197915e-02, -1.052539630087172e-02, -1.852460035772293e-02, -3.495355377926569e-02, -1.858666456463205e-02, -4.083134643342131e-02, -6.172403972908378e-02, -2.674259745475440e-02, -6.398455827838952e-02, -8.880889532484491e-02, -3.449714530216813e-02, -8.682518640146071e-02, -1.145608002861804e-01, -4.221558310429747e-02, -1.077148254403900e-01, -1.401927882035831e-01, -4.622973402437229e-02, -1.303518439829902e-01, -1.535232924479857e-01,  2.963233064927387e-02, -7.965205694606282e-02,  4.530156257807336e-02,  2.963233064930842e-02, -7.965205694603496e-02,  4.530156257811908e-02,  2.963233064934441e-02, -7.965205694600865e-02,  4.530156257816222e-02,  2.963233064938195e-02, -7.965205694598415e-02,  4.530156257820249e-02,  2.963233064942094e-02, -7.965205694596107e-02,  4.530156257824029e-02,  2.963233064946104e-02, -7.965205694593973e-02,  4.530156257827483e-02, -6.850847834989476e-01,  3.932327591103467e-02
  1.006000000000000e+01, -2.873570761206364e-01,  1.048763291514815e+00,  7.048366019514577e-01,  1.778379312767556e+00, -3.276465207633543e-01, -1.773302177295239e+00, -3.284880826140048e-03, -1.476604607768737e-14, -1.090845015404315e-02, -1.052531122525511e-02, -1.851774730600613e-02, -3.495251089314989e-02, -1.858651433066895e-02, -4.081624115053324e-02, -6.172219810964389e-02, -2.674238129728015e-02, -6.396088761999409e-02, -8.880624559244035e-02, -3.449686646553234e-02, -8.679306600580872e-02, -1.145573822111729e-01, -4.221524188036860e-02, -1.076749770628095e-01, -1.401886053638367e-01, -4.622936035448538e-02, -1.303036211921415e-01, -1.535187118747154e-01,  2.971434283514299e-02, -7.969803917689665e-02,  4.523402502458373e-02,  2.971434283518076e-02, -7.969803917686594e-02,  4.523402502463455e-02,  2.971434283522108e-02, -7.969803917683706e-02,  4.523402502468259e-02,  2.971434283526273e-02, -7.969803917681009e-02,  4.523402502472702e-02,  2.971434283530593e-02, -7.969803917678481e-02,  4.523402502476869e-02,  2.971434283535025e-02, -7.969803917676148e-02,  4.523402502480710e-02, -6.854842546620429e-01,  3.904630492390485e-02
  1.007000000000000e+01, -2.873502475570359e-01,  1.048760491664538e+00,  7.048246939831366e-01,  1.778320672946710e+00, -3.276453749009651e-01, -1.773316264502723e+00, -3.284906093194882e-03, -1.537667203885832e-14, -1.090812434671880e-02, -1.052539218514042e-02, -1.851069479064999e-02, -3.495146695161683e-02, -1.858665729670405e-02, -4.080069621611272e-02, -6.172035462645534e-02, -2.674258699761150e-02, -6.393652800785177e-02, -8.880359317846408e-02, -3.449713181276020e-02, -8.676001071994073e-02, -1.145539606770176e-01, -4.221556659673386e-02, -1.076339688658201e-01, -1.401844182909877e-01, -4.622971594712182e-02, -1.302539948377814e-01, -1.535141266658278e-01,  2.979625526240883e-02, -7.974384487006198e-02,  4.516707657690202e-02,  2.979625526245071e-02, -7.974384487002845e-02,  4.516707657695778e-02,  2.979625526249480e-02, -7.974384486999679e-02,  4.516707657701043e-02,  2.979625526254100e-02, -7.974384486996748e-02,  4.516707657705952e-02,  2.979625526258866e-02, -7.974384486994002e-02,  4.516707657710535e-02,  2.979625526263764e-02, -7.974384486991469e-02,  4.516707657714756e-02, -6.858821851718782e-01,  3.877104029665850e-02
  1.008000000000000e+01, -2.873431058872261e-01,  1.048757163986525e+00,  7.048126634151090e-01,  1.778262364653816e+00, -3.276429483415177e-01, -1.773328728064959e+00, -3.284984288900262e-03, -1.559871784020792e-14, -1.090779995750760e-02, -1.052564273733297e-02, -1.850345858581860e-02, -3.495042755395570e-02, -1.858709974365509e-02, -4.078474639907850e-02, -6.171851916723204e-02, -2.674322359276777e-02, -6.391153392642447e-02, -8.880095230941390e-02, -3.449795300133505e-02, -8.672609447768881e-02, -1.145505540354701e-01, -4.221657151913942e-02, -1.075918925713071e-01, -1.401802494428378e-01, -4.623081642451309e-02, -1.302030759177872e-01, -1.535095614145681e-01,  2.987783066374191e-02, -7.978934043842406e-02,  4.510092272339682e-02,  2.987783066378767e-02, -7.978934043838797e-02,  4.510092272345791e-02,  2.987783066383676e-02, -7.978934043835365e-02,  4.510092272351567e-02,  2.987783066388641e-02, -7.978934043832160e-02,  4.510092272356909e-02,  2.987783066393894e-02, -7.978934043829183e-02,  4.510092272361918e-02,  2.987783066399226e-02, -7.978934043826459e-02,  4.510092272366528e-02, -6.862774201204154e-01,  3.849831130783597e-02
  1.009000000000000e+01, -2.873356523460678e-01,  1.048753305662879e+00,  7.048005265939244e-01,  1.778204411187828e+00, -3.276391814437583e-01, -1.773339441908096e+00, -3.285116006126461e-03, -1.576525219034142e-14, -1.090747889433812e-02, -1.052606478148976e-02, -1.849605579151193e-02, -3.494939881349193e-02, -1.858784502610343e-02, -4.076842939071887e-02, -6.171670252741927e-02, -2.674429590934047e-02, -6.388596443965676e-02, -8.879833851783732e-02, -3.449933625741333e-02, -8.669139742710989e-02, -1.145471823230477e-01, -4.221826426678820e-02, -1.075488476104875e-01, -1.401761233389020e-01, -4.623267013035050e-02, -1.301509847595353e-01, -1.535050429719387e-01,  2.995884014248177e-02, -7.983439912450445e-02,  4.503575630094939e-02,  2.995884014253142e-02, -7.983439912446537e-02,  4.503575630101559e-02,  2.995884014258473e-02, -7.983439912442848e-02,  4.503575630107822e-02,  2.995884014263949e-02, -7.983439912439418e-02,  4.503575630113676e-02,  2.995884014269592e-02, -7.983439912436210e-02,  4.503575630119053e-02,  2.995884014275401e-02, -7.983439912433270e-02,  4.503575630124032e-02, -6.866688636679213e-01,  3.822890318270887e-02
