Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  1.002000000000000e+01,  3.489756092307728e-02,  1.763958449138183e-01,  7.591294264424620e-02,  1.077894765700023e+00,  4.675823347641020e-01, -3.248510843907074e-02
  1.003000000000000e+01,  6.709155071793559e-02,  1.763195335497514e-01,  5.869332818569608e-02,  1.120232610949485e+00,  4.282101401064048e-01, -3.189600217438684e-02
  1.004000000000000e+01,  9.860130137240311e-02,  1.741167539212500e-01,  4.319770905313790e-02,  1.158132428620201e+00,  3.916427199052201e-01, -3.235480703708436e-02
  1.005000000000000e+01,  1.309728625751266e-01,  1.732001078237528e-01,  3.469377637546559e-02,  1.190255009708716e+00,  3.577152904822537e-01, -3.340406840790801e-02
  1.006000000000000e+01,  1.623228273755612e-01,  1.695991674013004e-01,  2.546007914470292e-02,  1.215283233064981e+00,  3.281783394114268e-01, -3.104462709367253e-02
  1.007000000000000e+01,  1.912653388756848e-01,  1.655912742740862e-01,  1.735896732519698e-02,  1.234470488726227e+00,  2.965948179704997e-01, -3.263787827272966e-02
  1.008000000000000e+01,  2.162243870118949e-01,  1.616766398039313e-01,  1.337206897582473e-02,  1.247770625877682e+00,  2.590258781386556e-01, -3.552444480989850e-02
  1.009000000000000e+01,  2.392734727441949e-01,  1.576759199067810e-01,  1.104411341229509e-02,  1.254343863494545e+00,  2.217739124119340e-01, -3.736488914142947e-02
  1.010000000000000e+01,  2.628229848336898e-01,  1.544574563811711e-01,  1.051553375129039e-02,  1.254891210042514e+00,  1.880149309736389e-01, -3.981437330225415e-02
  1.011000000000000e+01,  2.858599758431228e-01,  1.521853531661970e-01,  1.262652272164867e-02,  1.249358704650352e+00,  1.598207671538255e-01, -4.242061864238477e-02
