Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  3.000000000000000e+00,  1.462264186230191e+00,  2.005584661427287e-01,  1.892113904158153e-01,  1.794954408299909e+00, -2.643701207620805e-01, -8.598185805111215e-02
  3.010000000000000e+00,  1.468439950926793e+00,  2.000417801570156e-01,  1.895216352483489e-01,  1.794577858552836e+00, -2.656282117510579e-01, -8.550028721600875e-02
  3.020000000000000e+00,  1.474703725437023e+00,  1.995131664175780e-01,  1.898407039571092e-01,  1.794132895633735e+00, -2.669230509969084e-01, -8.500210054510408e-02
  3.030000000000000e+00,  1.481075093041177e+00,  1.989683282404968e-01,  1.901710308004942e-01,  1.793605998894076e+00, -2.682672676940688e-01, -8.448500470362094e-02
  3.040000000000000e+00,  1.487553357063734e+00,  1.984059917397551e-01,  1.905133708119878e-01,  1.792989523965532e+00, -2.696644443972935e-01, -8.394804493987813e-02
  3.050000000000000e+00,  1.494127888454692e+00,  1.978265708426576e-01,  1.908675541811755e-01,  1.792280073269096e+00, -2.711128685045879e-01, -8.339097862966535e-02
  3.060000000000000e+00,  1.500791051643502e+00,  1.972299718077268e-01,  1.912336507455232e-01,  1.791472400096120e+00, -2.726127982345525e-01, -8.281345178736423e-02
  3.070000000000000e+00,  1.507535060531702e+00,  1.966155577262336e-01,  1.916121591890669e-01,  1.790561318996238e+00, -2.741644473064235e-01, -8.221465689923291e-02
  3.080000000000000e+00,  1.514350867860906e+00,  1.959833311416008e-01,  1.920032031723497e-01,  1.789541498238052e+00, -2.757679048909711e-01, -8.159438333730563e-02
  3.090000000000000e+00,  1.521229017903230e+00,  1.953329685679539e-01,  1.924070502200614e-01,  1.788407453880834e+00, -2.774231706742817e-01, -8.095215342811252e-02
  3.100000000000000e+00,  1.528159315283297e+00,  1.946641944798151e-01,  1.928239805779189e-01,  1.787153666133000e+00, -2.791301346369157e-01, -8.028756260431454e-02
  3.110000000000000e+00,  1.535130852114599e+00,  1.939767408684909e-01,  1.932542178009874e-01,  1.785774498094334e+00, -2.808885642554786e-01, -7.960023946852739e-02
  3.120000000000000e+00,  1.542132013639963e+00,  1.932702867041380e-01,  1.936982172366887e-01,  1.784264395591446e+00, -2.826981084210616e-01, -7.888980800326904e-02
  3.130000000000000e+00,  1.549150451329153e+00,  1.925445433190318e-01,  1.941562562429776e-01,  1.782617624167644e+00, -2.845582734963225e-01, -7.815594185369808e-02
  3.140000000000000e+00,  1.556173082457039e+00,  1.917992160776683e-01,  1.946286550561356e-01,  1.780828435960655e+00, -2.864684270506030e-01, -7.739834193648452e-02
  3.150000000000000e+00,  1.563186113960078e+00,  1.910339874427993e-01,  1.951157807582679e-01,  1.778891072360175e+00, -2.884277920517238e-01, -7.661671204751530e-02
  3.160000000000000e+00,  1.570175046770716e+00,  1.902485389329667e-01,  1.956179311575712e-01,  1.776799705997818e+00, -2.904354390810139e-01, -7.581076666165207e-02
  3.170000000000000e+00,  1.577124629732573e+00,  1.894425538200839e-01,  1.961355883715499e-01,  1.774548656660521e+00, -2.924902907224096e-01, -7.498023760069202e-02
  3.180000000000000e+00,  1.584018964783695e+00,  1.886157131129995e-01,  1.966690482854537e-01,  1.772132120382393e+00, -2.945911029000473e-01, -7.412484826975096e-02
  3.190000000000000e+00,  1.590841475213363e+00,  1.877677027411184e-01,  1.972186490226698e-01,  1.769544373222309e+00, -2.967364653039836e-01, -7.324432685907344e-02
  3.200000000000000e+00,  1.597574951838850e+00,  1.868982173015481e-01,  1.977847030482620e-01,  1.766779744601941e+00, -2.989247910981596e-01, -7.233840213860994e-02
  3.210000000000000e+00,  1.604201592049505e+00,  1.860069656631307e-01,  1.983674846204248e-01,  1.763832636365109e+00, -3.011543094066655e-01, -7.140680501013218e-02
  3.220000000000000e+00,  1.610703044628080e+00,  1.850936744265497e-01,  1.989672169459740e-01,  1.760697542522350e+00, -3.034230590326886e-01, -7.044927062408578e-02
